delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.125251	-33.000000	77164211328751433249	33734779422844943	-1,-2,10,-11,2	11,-11,-11,-10	ok
-1.125251	-32.973948	62124979153573349	4538043524	-1,-2,9,10	11,-11,-11,-2	ok
-1.125251	-32.947896	8849938036203723688670983646581127	12514490093	-1,-2,-4,10,-11	11,-11,-11,2	ok
-1.125251	-32.921844	61256537958011656259	720234059	-1,-2,2,-11,2	11,10,11	ok
-1.125251	-32.895792	5695183504485864105705494	720234059	-1,-2,-2,-2,-2,-2	11,10,11	ok
-1.125251	-32.869739	35201549859839	1400365555469	-1,-2,-2,-3,-2	11,10,11,4	ok
-1.125251	-32.843687	598127598435800262900665609	120318915404	-1,-2,2,11,-6	11,10,-11,3	ok
-1.125251	-32.817635	3132947541129867673261151249605194	12425894168	-1,2,-5,2,-11	11,10,-11,2	ok
-1.125251	-32.791583	74439070805059159438304	12425894168	-1,2,-10,-11,-4	11,10,-11,2	ok
-1.125251	-32.765531	77166169500648752874	12425894168	-1,2,10,-11,2	11,10,-11,2	ok
-1.125251	-32.739479	258876877285256580	12425894168	-1,2,10,11	11,10,-11,2	ok
-1.125251	-32.713427	8880843802833373548487365481149360	3789599479073	-1,2,-11,10,-11	11,10,-11,-5	ok
-1.125251	-32.687375	79051612224410359353855	516313023	-1,2,-11,-7,4	11,10,-11	ok
-1.125251	-32.661323	5555416749409890	137503085830532564	-1,2,-11,-3,2	11,10,-11,-11	ok
-1.125251	-32.635271	3143624811299724231474614939874645	365350974	-1,2,-11,2,-11	11,10,10	ok
-1.125251	-32.609218	3143624811299724231474614939874645	254962049	-1,2,-11,2,-11	11,10,-10	ok
-1.125251	-32.583166	3592703776852035558556529772795345	1207640063	-1,2,-11,3,-11	11,-10,-4,-3	ok
-1.125251	-32.557114	7827776845825853045850365689061877	81966417677663078	-1,-3,-11,9,-11	11,-10,-3,-11	ok
-1.125251	-32.531062	133007747825688449	171726756	-1,-3,10,-11	11,-10,9	ok
-1.125251	-32.505010	566426440329960088941740622225360	69031179190455873	-1,-3,4,-11,-10	11,-10,-11,10	ok
-1.125251	-32.478958	8847734229210439128385324736938355	37383486308	-1,-3,3,10,-11	11,9,-11,-3	ok
-1.125251	-32.452906	7131571012749404291919620	500275874	-1,3,9,-11,-5	11,9,-11	ok
-1.125251	-32.426854	7237376394209098916924	352995713	-1,3,10,-11,3	11,9,10	ok
-1.125251	-32.400802	68899591900526249	10063349194571289	-1,3,-11,10	-11,-9,5,9	ok
-1.125251	-32.374749	15954936419527877	133206645109432224	-1,3,-11,9	-11,-9,10,-11	ok
-1.125251	-32.348697	11585521501387102595702	484585125	-1,3,-11,-4,4	-11,8,-11	ok
-1.125251	-32.322645	74890220801499486702324	340931307	-1,-4,10,-11,-4	-11,8,10	ok
-1.125251	-32.296593	2374971130207642857304805908589259	335029534	-1,-4,4,-11,10	-11,-8,10	ok
-1.125251	-32.270541	14700537289124819	33693357759583320	-1,4,-10,9	-11,7,-11,-10	ok
-1.125251	-32.244489	137299394878433384	329204949	-1,4,-11,-11	-11,7,10	ok
-1.125251	-32.218437	15961690010496824	100898094	-1,4,-11,9	-11,-7,-9	ok
-1.125251	-32.192385	133074018715247624	31920157865070	-1,-5,10,-11	-11,6,-11,-6	ok
-1.125251	-32.166333	124932391394320229	68960304925909740	-1,-5,9,-11	-11,6,-11,10	ok
-1.125251	-32.140281	137333325810476277	68960304925909740	-1,5,-11,-11	-11,6,-11,10	ok
-1.125251	-32.114228	68950177114023764	68960304925909740	-1,-6,-11,10	-11,6,-11,10	ok
-1.125251	-32.088176	60082281546089420	68960304925909740	-1,-6,-9,10	-11,6,-11,10	ok
-1.125251	-32.062124	68960297498377130	33681530082397410	-1,6,-11,10	-11,6,-11,-10	ok
-1.125251	-32.036072	133140314366757179	66651839118878182	-1,-7,10,-11	-11,-7,10,10	ok
-1.125251	-32.010020	66661698123235229	329204949	-1,7,10,10	-11,7,10	ok
-1.125251	-31.983968	68980541609391755	68980549038014505	-1,7,-11,10	-11,7,-11,10	ok
-1.125251	-31.957916	133173471480170669	6712031704084909	-1,-8,10,-11	-11,-8,-10,-9	ok
-1.125251	-31.931864	1120138877661377	133190062681534432	-1,-8,-9,-8	-11,8,10,-11	ok
-1.125251	-31.905812	133190052359129402	69000797607074949	-1,8,10,-11	-11,8,-11,10	ok
-1.125251	-31.879760	69000790177361979	164720304	-1,8,-11,10	-11,-9,9	ok
-1.125251	-31.853707	69000790177361979	352969144	-1,8,-11,10	-11,9,10	ok
-1.125251	-31.827655	133206634786384634	133223229085722919	-1,-9,10,-11	-11,9,10,-11	ok
-1.125251	-31.801603	62256106217378639	69021050633745204	-1,-9,9,10	-11,9,-11,10	ok
-1.125251	-31.775551	129076447985118815	69031178818888440	-1,-9,-10,-11	-11,-10,-11,10	ok
-1.125251	-31.749499	66701174303596952	66711053393069074	-1,9,10,10	-11,-10,10,10	ok
-1.125251	-31.723447	133223218762032749	129108853298323195	-1,9,10,-11	-11,-10,-10,-11	ok
-1.125251	-31.697395	133223218762032749	62274862644854475	-1,9,10,-11	-11,-10,9,10	ok
-1.125251	-31.671343	133223218762032749	250197244	-1,9,10,-11	-11,-10,-10	ok
-1.125251	-31.645291	133223218762032749	66720926273439432	-1,9,10,-11	-11,10,10,10	ok
-1.125251	-31.619238	133223218762032749	66720926273439432	-1,9,10,-11	-11,10,10,10	ok
-1.125251	-31.593186	137469112434207959	66720926273439432	-1,9,-11,-11	-11,10,10,10	ok
-1.125251	-31.567134	69021043202941934	66720926273439432	-1,9,-11,10	-11,10,10,10	ok
-1.125251	-31.541082	69021043202941934	66720926273439432	-1,9,-11,10	-11,10,10,10	ok
-1.125251	-31.515030	69021043202941934	66720926273439432	-1,9,-11,10	-11,10,10,10	ok
