delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.417836	-33.000000	2600339	837843	-1,0,0,0,0,0	11,2,0,1,0	ok
-1.417836	-32.973948	2600339	9708	-1,0,0,0,0,0	11,2,0,0,0	ok
-1.417836	-32.947896	2600339	7853	-1,0,0,0,0,0	11,-2,0,0,0	ok
-1.417836	-32.921844	2600339	7853	-1,0,0,0,0,0	11,-2,0,0,0	ok
-1.417836	-32.895792	2600339	550240529	-1,0,0,0,0,0	11,-2,0,0,-1,0	ok
-1.417836	-32.869739	2600339	1118621328	-1,0,0,0,0,0	11,1,-11,0,0	ok
-1.417836	-32.843687	2600339	979278	-1,0,0,0,0,0	11,1,3,0,0	ok
-1.417836	-32.817635	2600339	250600056	-1,0,0,0,0,0	11,1,1,2,0	ok
-1.417836	-32.791583	2600339	37653	-1,0,0,0,0,0	11,1,1,0,0	ok
-1.417836	-32.765531	2600339	15203	-1,0,0,0,0,0	11,1,-1,0,0	ok
-1.417836	-32.739479	2600339	1236649396106	-1,0,0,0,0,0	11,1,0,4,-1	ok
-1.417836	-32.713427	2600339	716981	-1,0,0,0,0,0	11,1,0,1,0	ok
-1.417836	-32.687375	2600339	51659	-1,0,0,0,0,0	11,1,0,-1,0	ok
-1.417836	-32.661323	2600339	31148208006	-1,0,0,0,0,0	11,1,0,0,-2	ok
-1.417836	-32.635271	2600339	133881	-1,0,0,0,0,0	11,1,0,0,-1	ok
-1.417836	-32.609218	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.417836	-32.583166	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.417836	-32.557114	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.417836	-32.531062	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.417836	-32.505010	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.417836	-32.478958	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.417836	-32.452906	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.417836	-32.426854	2600339	2804874	-1,0,0,0,0,0	11,-1,0,0,0,0	ok
-1.417836	-32.400802	2600339	2804874	-1,0,0,0,0,0	11,-1,0,0,0,0	ok
-1.417836	-32.374749	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.417836	-32.348697	2600339	46209669	-1,0,0,0,0,0	11,-1,0,0,1	ok
-1.417836	-32.322645	2600339	44529	-1,0,0,0,0,0	11,-1,0,-1,0	ok
-1.417836	-32.296593	2600339	44892528	-1,0,0,0,0,0	11,-1,-1,-1,0,0	ok
-1.417836	-32.270541	2600339	80178	-1,0,0,0,0,0	11,-1,-2,0,0	ok
-1.417836	-32.244489	2600339	1089907994	-1,0,0,0,0,0	11,0,-11,0,0	ok
-1.417836	-32.218437	2600339	3763605398	-1,0,0,0,0,0	11,0,10,1,0	ok
-1.417836	-32.192385	2600339	558932873	-1,0,0,0,0,0	11,0,-10,0,0	ok
-1.417836	-32.166333	2600339	1162994084	-1,0,0,0,0,0	11,0,8,1,0	ok
-1.417836	-32.140281	2600339	18779234	-1,0,0,0,0,0	11,0,-6,0,0	ok
-1.417836	-32.114228	4538043545	928567943	-1,0,0,0,0,-1	11,0,4,0,1	ok
-1.417836	-32.088176	4538043545	451538974165017209109254	-1,0,0,0,0,-1	11,0,3,0,5	ok
-1.417836	-32.062124	4538043545	9463233929	-1,0,0,0,0,-1	11,0,-3,1,1	ok
-1.417836	-32.036072	998767320547577	982079	-1,0,0,0,0,1	11,0,2,-1,0	ok
-1.417836	-32.010020	998767320547577	170798	-1,0,0,0,0,1	11,0,2,0,0	ok
-1.417836	-31.983968	998767320547577	70103	-1,0,0,0,0,1	11,0,-2,0,0	ok
-1.417836	-31.957916	998767320547577	35007514970342789	-1,0,0,0,0,1	11,0,1,10	ok
-1.417836	-31.931864	77971519449922417203419339	241307474	-1,0,0,0,0,2	11,0,1,2,0	ok
-1.417836	-31.905812	3219630870954914682587261862089	2351174	-1,0,0,0,0,-3	11,0,1,1,0	ok
-1.417836	-31.879760	96210373218046352217225694943690748162871626464	2324	-1,0,0,0,0,5	11,0,1,0	ok
-1.417836	-31.853707	211976775357957162590146212526801330649880764700631146296862095	105974939	-1,0,0,0,0,9	11,0,1,0,1	ok
-1.417836	-31.827655	139309012839995604191019650650922986816864076246959962020198931839	27239	-1,0,0,0,0,10	11,0,1,0,0	ok
-1.417836	-31.801603	814095018014	27239	-1,0,0,0,-1,-1	11,0,1,0,0	ok
-1.417836	-31.775551	524475077	10274	-1,0,0,0,-1,0	11,0,-1,0,0	ok
-1.417836	-31.749499	524475077	10274	-1,0,0,0,-1,0	11,0,-1,0,0	ok
-1.417836	-31.723447	524475077	10274	-1,0,0,0,-1,0	11,0,-1,0,0	ok
-1.417836	-31.697395	171642627464	10274	-1,0,0,0,1,0	11,0,-1,0,0	ok
-1.417836	-31.671343	171642627464	69673088	-1,0,0,0,1,0	11,0,-1,0,1	ok
-1.417836	-31.645291	129422015682764	119930065897049	-1,0,0,0,1,-1	11,0,-1,1,2	ok
-1.417836	-31.619238	6184230871619059994889922964	32491321492521689	-1,0,0,0,1,2	11,0,0,10	ok
-1.417836	-31.593186	14134177230126989	71452879065129788	-1,0,0,0,-2,-1	11,0,0,10,0	ok
-1.417836	-31.567134	6127218708778202	15359090022549329	-1,0,0,0,2,0	11,0,0,9,0	ok
-1.417836	-31.541082	14288217907946795840456850071251452991823783597006000885755670	385509955365954293	-1,0,0,0,2,-9	11,0,0,6,2	ok
-1.417836	-31.515030	42478787475713278488338890006854162614	240316152704	-1,0,0,0,3,3	11,0,0,4,0	ok
-1.417836	-31.488978	438657892254219499371545	1033965053	-1,0,0,0,5	11,0,0,-3,0	ok
-1.417836	-31.462926	22573076094694558089061561863014	1421751128	-1,0,0,0,-9,0	11,0,0,2,-1	ok
-1.417836	-31.436874	569017662591425920660454914501952	9251429	-1,0,0,0,-10,0	11,0,0,-2,0	ok
-1.417836	-31.410822	7887892896413400538410222613695289070	612762848410946725244543220125108	-1,0,0,0,10,-2	11,0,0,1,10	ok
-1.417836	-31.384770	1604818084030310493995	111213914253083	-1,0,0,-1,-4,0	11,0,0,1,2	ok
-1.417836	-31.358717	4556486301717151640853052306503616827678589860913214	16213643	-1,0,0,-1,0,6	11,0,0,1,-1	ok
-1.417836	-31.332665	27258035	609938	-1,0,0,-1,0,0	11,0,0,1,0	ok
-1.417836	-31.306613	27258035	609938	-1,0,0,-1,0,0	11,0,0,1,0	ok
-1.417836	-31.280561	27258035	609938	-1,0,0,-1,0,0	11,0,0,1,0	ok
-1.417836	-31.254509	27258035	38204	-1,0,0,-1,0,0	11,0,0,-1,0	ok
-1.417836	-31.228457	250174895	37929	-1,0,0,1,0,0	-11,0,0,-1,0	ok
-1.417836	-31.202405	5581480901620820	27405885	-1,0,0,1,0,1	-11,0,0,-1,0,0	ok
-1.417836	-31.176353	4013991047100914305868846082479989489143272114115626034215	37929	-1,0,0,1,-1,-8	-11,0,0,-1,0	ok
-1.417836	-31.150301	9925070066980551635	3448692754	-1,0,0,1,1,1	-11,0,0,-1,-1,0	ok
-1.417836	-31.124248	1274690709840050900211785	1235239069476363540012078910	-1,0,0,1,4,-1	-11,0,0,-1,-7	ok
-1.417836	-31.098196	3562294786716915840214	527842803948289067413592187632620	1,0,1,0,2,1	-11,0,0,0,10	ok
-1.417836	-31.072144	40531238830168091555719	527842803948289067413592187632620	1,0,1,0,-4,-1	-11,0,0,0,10	ok
-1.417836	-31.046092	78757133940630038607828037789	527842803948289067413592187632620	1,0,1,0,-8	-11,0,0,0,10	ok
-1.417836	-31.020040	569417209788349193941108205235334	527842803948289067413592187632620	1,0,1,0,-10,0	-11,0,0,0,10	ok
-1.417836	-30.993988	528216936647526235856965062654814	527842803948289067413592187632620	1,0,1,0,10	-11,0,0,0,10	ok
-1.417836	-30.967936	5819424784	527842803948289067413592187632620	1,0,1,-1,-1,0	-11,0,0,0,10	ok
-1.417836	-30.941884	67645894	527842803948289067413592187632620	1,0,1,-1,0,0	-11,0,0,0,10	ok
-1.417836	-30.915832	67645894	365864754	1,0,1,-1,0,0	-11,0,0,-1,1	ok
-1.417836	-30.889780	508215019	37929	1,0,1,1,0,0	-11,0,0,-1,0	ok
-1.417836	-30.863727	1086971941995662093089	27405885	1,0,1,1,0,-2	-11,0,0,-1,0,0	ok
-1.417836	-30.837675	30444385144	27405885	1,0,1,1,-1,0	-11,0,0,-1,0,0	ok
-1.417836	-30.811623	78300292048461225769	608835	1,0,1,1,3,0	-11,0,0,1,0	ok
-1.417836	-30.785571	613189146002224844145618008940664	16207950	1,0,1,1,10	-11,0,0,1,-1	ok
-1.417836	-30.759519	3379940869	127982021672546200472575947932775	1,0,1,-2,0,0	-11,0,0,1,-10	ok
-1.417836	-30.733467	119833762459	1421697805	1,0,1,2,1	-11,0,0,2,-1	ok
