delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.443888	-33.000000	2600339	9708	-1,0,0,0,0,0	11,2,0,0,0	ok
-1.443888	-32.973948	2600339	7853	-1,0,0,0,0,0	11,-2,0,0,0	ok
-1.443888	-32.947896	2600339	7853	-1,0,0,0,0,0	11,-2,0,0,0	ok
-1.443888	-32.921844	2600339	3705981	-1,0,0,0,0,0	11,1,4,0,0	ok
-1.443888	-32.895792	2600339	46632289506	-1,0,0,0,0,0	11,1,1,0,-2	ok
-1.443888	-32.869739	2600339	15203	-1,0,0,0,0,0	11,1,-1,0,0	ok
-1.443888	-32.843687	2600339	1061567981	-1,0,0,0,0,0	11,1,0,-3,0	ok
-1.443888	-32.817635	2600339	51659	-1,0,0,0,0,0	11,1,0,-1,0	ok
-1.443888	-32.791583	2600339	47545854	-1,0,0,0,0,0	11,1,0,0,1	ok
-1.443888	-32.765531	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.443888	-32.739479	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.443888	-32.713427	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.443888	-32.687375	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.443888	-32.661323	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.443888	-32.635271	2600339	6306	-1,0,0,0,0,0	11,1,0,0,0	ok
-1.443888	-32.609218	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.443888	-32.583166	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.443888	-32.557114	2600339	5028	-1,0,0,0,0,0	11,-1,0,0,0	ok
-1.443888	-32.531062	2600339	2804874	-1,0,0,0,0,0	11,-1,0,0,0,0	ok
-1.443888	-32.505010	2600339	2804874	-1,0,0,0,0,0	11,-1,0,0,0,0	ok
-1.443888	-32.478958	2600339	2804874	-1,0,0,0,0,0	11,-1,0,0,0,0	ok
-1.443888	-32.452906	2600339	2804874	-1,0,0,0,0,0	11,-1,0,0,0,0	ok
-1.443888	-32.426854	2600339	46209669	-1,0,0,0,0,0	11,-1,0,0,1	ok
-1.443888	-32.400802	2600339	113605179	-1,0,0,0,0,0	11,-1,0,2,0	ok
-1.443888	-32.374749	2600339	2567112009	-1,0,0,0,0,0	11,-1,1,2,-1	ok
-1.443888	-32.348697	2600339	8426421449	-1,0,0,0,0,0	11,0,10,2	ok
-1.443888	-32.322645	2600339	175678118	-1,0,0,0,0,0	11,0,9,0	ok
-1.443888	-32.296593	2600339	31193129	-1,0,0,0,0,0	11,0,6,0,0	ok
-1.443888	-32.270541	2600339	1717709	-1,0,0,0,0,0	11,0,-4,0,0	ok
-1.443888	-32.244489	2600339	391148	-1,0,0,0,0,0	11,0,-3,0,0	ok
-1.443888	-32.218437	2600339	3109290859701098	-1,0,0,0,0,0	11,0,2,0,-3	ok
-1.443888	-32.192385	2600339	170798	-1,0,0,0,0,0	11,0,2,0,0	ok
-1.443888	-32.166333	2600339	70103	-1,0,0,0,0,0	11,0,-2,0,0	ok
-1.443888	-32.140281	2600339	241307474	-1,0,0,0,0,0	11,0,1,2,0	ok
-1.443888	-32.114228	2600339	213509	-1,0,0,0,0,0	11,0,1,-1,0	ok
-1.443888	-32.088176	2600339	105974939	-1,0,0,0,0,0	11,0,1,0,1	ok
-1.443888	-32.062124	2600339	27239	-1,0,0,0,0,0	11,0,1,0,0	ok
-1.443888	-32.036072	2600339	27239	-1,0,0,0,0,0	11,0,1,0,0	ok
-1.443888	-32.010020	2600339	27239	-1,0,0,0,0,0	11,0,1,0,0	ok
-1.443888	-31.983968	2600339	10274	-1,0,0,0,0,0	11,0,-1,0,0	ok
-1.443888	-31.957916	2600339	10274	-1,0,0,0,0,0	11,0,-1,0,0	ok
-1.443888	-31.931864	2600339	10274	-1,0,0,0,0,0	11,0,-1,0,0	ok
-1.443888	-31.905812	2600339	4818938	-1,0,0,0,0,0	11,0,-1,0,0,0	ok
-1.443888	-31.879760	2600339	10274	-1,0,0,0,0,0	11,0,-1,0,0	ok
-1.443888	-31.853707	2600339	43613108	-1,0,0,0,0,0	11,0,-1,-1,0,0	ok
-1.443888	-31.827655	2600339	32491321492521689	-1,0,0,0,0,0	11,0,0,10	ok
-1.443888	-31.801603	2600339	15359090022549329	-1,0,0,0,0,0	11,0,0,9,0	ok
-1.443888	-31.775551	2600339	16792945188089	-1,0,0,0,0,0	11,0,0,5,-1	ok
-1.443888	-31.749499	2600339	7660310954	-1,0,0,0,0,0	11,0,0,3,0	ok
-1.443888	-31.723447	2600339	1421751128	-1,0,0,0,0,0	11,0,0,2,-1	ok
-1.443888	-31.697395	2600339	9251429	-1,0,0,0,0,0	11,0,0,-2,0	ok
-1.443888	-31.671343	2600339	1589237511589677205898	-1,0,0,0,0,0	11,0,0,1,4	ok
-1.443888	-31.645291	2600339	16213643	-1,0,0,0,0,0	11,0,0,1,-1	ok
-1.443888	-31.619238	2600339	609938	-1,0,0,0,0,0	11,0,0,1,0	ok
-1.443888	-31.593186	4538043545	609938	-1,0,0,0,0,-1	11,0,0,1,0	ok
