delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.399800	-33.000000	2600339	260981	-1,0,0,0,0,0	11,2,2,0,0	ok
-1.399800	-32.973948	2600339	21923	-1,0,0,0,0,0	11,2,-1,0,0	ok
-1.399800	-32.947896	2600339	68613	-1,0,0,0,0,0	11,2,0,-1,0	ok
-1.399800	-32.921844	2600339	9708	-1,0,0,0,0,0	11,2,0,0,0	ok
-1.399800	-32.895792	2600339	7853	-1,0,0,0,0,0	11,-2,0,0,0	ok
-1.399800	-32.869739	2600339	7853	-1,0,0,0,0,0	11,-2,0,0,0	ok
-1.399800	-32.843687	2600339	527842828796047128491476917065378	-1,0,0,0,0,0	11,-2,0,0,10	ok
-1.399800	-32.817635	2600339	785763881	-1,0,0,0,0,0	11,1,11,0	ok
-1.399800	-32.791583	2600339	54721469	-1,0,0,0,0,0	11,1,6,1	ok
-1.399800	-32.765531	2600339	1134749	-1,0,0,0,0,0	11,1,2,-1,0	ok
-1.399800	-32.739479	2600339	2370493242520450209078	-1,0,0,0,0,0	11,1,1,-2,4	ok
-1.399800	-32.713427	2600339	37653	-1,0,0,0,0,0	11,1,1,0,0	ok
-1.399800	-32.687375	2600339	15203	-1,0,0,0,0,0	11,1,-1,0,0	ok
-1.399800	-32.661323	2600339	32502834305989256	-1,0,0,0,0,0	11,1,0,10	ok
-1.399800	-32.635271	2600339	116227859	-1,0,0,0,0,0	11,1,0,2,0	ok
-1.399800	-32.609218	2600339	716981	-1,0,0,0,0,0	11,1,0,1,0	ok
-1.399800	-32.583166	2600339	3516794889	-1,0,0,0,0,0	11,1,0,-1,-1,0	ok
-1.399800	-32.557114	4538043545	12519445056306	-1,0,0,0,0,-1	11,1,0,0,2	ok
-1.399800	-32.531062	4538043545	133881	-1,0,0,0,0,-1	11,1,0,0,-1	ok
-1.399800	-32.505010	4538043545	6306	-1,0,0,0,0,-1	11,1,0,0,0	ok
-1.399800	-32.478958	4538043545	6306	-1,0,0,0,0,-1	11,1,0,0,0	ok
-1.399800	-32.452906	998767320547577	5028	-1,0,0,0,0,1	11,-1,0,0,0	ok
-1.399800	-32.426854	998767320547577	5028	-1,0,0,0,0,1	11,-1,0,0,0	ok
-1.399800	-32.400802	998767320547577	5028	-1,0,0,0,0,1	11,-1,0,0,0	ok
-1.399800	-32.374749	998767320547577	5028	-1,0,0,0,0,1	11,-1,0,0,0	ok
-1.399800	-32.348697	77971519449922417203419339	5028	-1,0,0,0,0,2	11,-1,0,0,0	ok
-1.399800	-32.322645	77971519449922417203419339	5028	-1,0,0,0,0,2	11,-1,0,0,0	ok
-1.399800	-32.296593	153539576523197596871901701163918500702	46209669	-1,0,0,0,0,-4	11,-1,0,0,1	ok
-1.399800	-32.270541	544788153483205334525838680660165537519749402274242970	28316553	-1,0,0,0,0,-7	11,-1,0,-1,0,0	ok
-1.399800	-32.244489	5893445890180755132129303895580738025395601534030005025588135839	2714976140657932878	-1,0,0,0,0,-10	11,-1,0,5,-3	ok
-1.399800	-32.218437	139309012839995604191019650650922986816864076246959962020198931839	32109	-1,0,0,0,0,10	11,-1,1,0,0	ok
-1.399800	-32.192385	10407560124957862201214	612587481	-1,0,0,0,-1,-2	11,-1,7,1,0	ok
-1.399800	-32.166333	524475077	1089907994	-1,0,0,0,-1,0	11,0,-11,0,0	ok
-1.399800	-32.140281	524475077	27446722049	-1,0,0,0,-1,0	11,0,10,-3	ok
-1.399800	-32.114228	524475077	378633899	-1,0,0,0,-1,0	11,0,10,0	ok
-1.399800	-32.088176	524475077	2796051008694239	-1,0,0,0,-1,0	11,0,9,8	ok
-1.399800	-32.062124	171642627464	831443009	-1,0,0,0,1,0	11,0,8,-2	ok
-1.399800	-32.036072	171642627464	6947670359	-1,0,0,0,1,0	11,0,6,-2,-1	ok
-1.399800	-32.010020	171642627464	11154424838678	-1,0,0,0,1,0	11,0,-5,5,0	ok
-1.399800	-31.983968	3361378696400720345	40556925357774623	-1,0,0,0,1,1	11,0,3,10	ok
-1.399800	-31.957916	305250249454189465853576222651682771021595412718869553652162139	843029	-1,0,0,0,1,9	11,0,3,0,0	ok
