delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.347695	-33.000000	42342974827715901504632664833473964	17556	-1,0,0,0,11,0	11,-4,0,0,0	ok
-1.347695	-32.973948	2731817223178439171377098202951415	8829543806	-1,0,0,-1,10,0	11,3,10,2	ok
-1.347695	-32.947896	1287689937327796895752219981125773178594425	67874	-1,0,0,-1,1,4	11,3,1,0,0	ok
-1.347695	-32.921844	3447031964	89654	-1,0,0,-1,-1,0	11,3,0,-1,0	ok
-1.347695	-32.895792	94991925637684886064507860	51729684	-1,0,0,-1,0,2	11,-3,0,0,1	ok
-1.347695	-32.869739	24815575589	7740123	-1,0,0,-1,0,-1	11,-3,-5,0,0	ok
-1.347695	-32.843687	27258035	878831828	-1,0,0,-1,0,0	11,2,8,-2	ok
-1.347695	-32.817635	27258035	57214142106	-1,0,0,-1,0,0	11,2,-2,0,-2	ok
-1.347695	-32.791583	27258035	21923	-1,0,0,-1,0,0	11,2,-1,0,0	ok
-1.347695	-32.765531	27258035	58053407118	-1,0,0,-1,0,0	11,2,0,3,-1	ok
-1.347695	-32.739479	27258035	146524227108	-1,0,0,-1,0,0	11,2,0,-1,-2	ok
-1.347695	-32.713427	120805048490	48910973	-1,0,0,1,0,-1	11,-2,0,0,1	ok
-1.347695	-32.687375	5581480901620820	31324669529	-1,0,0,1,0,1	11,-2,0,0,-2	ok
-1.347695	-32.661323	42325633809076855334960485878295010	118895888	-1,0,0,1,0,3	11,-2,0,2,0	ok
-1.347695	-32.635271	50733816692033180835364485986870188028244531346301733540427521481070	37712132977950269	-1,0,0,1,0,11	11,-2,2,10	ok
-1.347695	-32.609218	19879880900	1118621328	-1,0,0,1,-1,0	11,1,-11,0,0	ok
-1.347695	-32.583166	508909193533470679695825793800553355	391650056	-1,0,0,1,1,3	11,1,10,0	ok
-1.347695	-32.557114	111213601059020	53225381	-1,0,0,1,2	11,1,-7,0,0	ok
-1.347695	-32.531062	787836754380458588403006253850	99064794381	-1,0,0,1,-8,0	11,1,3,0,-2	ok
-1.347695	-32.505010	612762848410945990086851089753220	91356	-1,0,0,1,10	11,1,-2,0,0	ok
-1.347695	-32.478958	188131247314273876416726667157167951599417683388686865612124680764	16202256	-1,0,0,-2,1,10	11,1,1,2	ok
-1.347695	-32.452906	1930099514	110997528	-1,0,0,-2,0,0	11,1,1,0,1	ok
-1.347695	-32.426854	1930099514	290681	-1,0,0,-2,0,0	11,1,-1,0,-1	ok
-1.347695	-32.400802	212879793512509873851563638159786952397036803442497890047307514	146442534961105284	-1,0,0,2,0,9	11,1,0,-11,0	ok
-1.347695	-32.374749	83666064452	1059253249913444	-1,0,0,2,1	11,1,0,8	ok
-1.347695	-32.348697	710374416441775479899958413414489	1456785231	-1,0,0,2,10	11,1,0,2,-1	ok
-1.347695	-32.322645	69175446989	17449256	-1,0,0,-3,0,0	11,1,0,1,-1	ok
-1.347695	-32.296593	247630461564110	51659	-1,0,0,3,1,0	11,1,0,-1,0	ok
-1.347695	-32.270541	48217447584992486583003943686844265398694213277835476275	527842812230875011959816190794403	-1,0,0,-4,0,7	11,-1,0,0,10	ok
-1.347695	-32.244489	34863537761785701932249367545	78589454155595115817343770653	-1,0,0,4,-7,0	11,-1,0,0,-8	ok
-1.347695	-32.218437	39885251816541388178317249040	438659174256439632029403	-1,0,0,5,7	11,-1,0,0,5	ok
-1.347695	-32.192385	8084329089480148514	20590133089754340266882807756931	-1,0,0,-7,0,1	11,-1,0,0,9	ok
-1.347695	-32.166333	2812547287698764	519561829353798303	-1,0,0,8,0	11,-1,0,-1,3	ok
-1.347695	-32.140281	335356879227416060	16822878	-1,0,0,-9,0,-1	11,-1,0,1,-1	ok
-1.347695	-32.114228	1928012936704814788839746820874139	46871718378	-1,0,0,9,10	11,-1,0,-4,0	ok
-1.347695	-32.088176	155792269438026989	36039133030647701999	-1,0,0,-10,0,0	11,-1,-1,10,2	ok
-1.347695	-32.062124	71452871126525660	2494239	-1,0,0,10,0	11,-1,1,1,0	ok
-1.347695	-32.036072	17939583823133980532660	20380692041443806	-1,0,0,10,1,1	11,-1,4,-10	ok
-1.347695	-32.010020	4278651654551080612577	1089907994	-1,0,0,10,3	11,0,-11,0,0	ok
-1.347695	-31.983968	524114046084673641552156444922385	80049058990544	-1,0,0,10,-10	11,0,-11,0,2	ok
-1.347695	-31.957916	2212699275748991946107614190106110	33610629660663113	-1,0,0,10,10	11,0,-11,-10	ok
-1.347695	-31.931864	8834520303599089437922095871953827	66523677131947574	-1,0,0,10,-11	11,0,10,10	ok
-1.347695	-31.905812	150760717001550192425	540613570317149	-1,0,0,-11,1,-1	11,0,10,7	ok
-1.347695	-31.879760	3203903639779770792882189515	1104241493	-1,0,0,-11,0,2	11,0,10,1	ok
-1.347695	-31.853707	592831039668499940	378633899	-1,0,0,-11,0,0	11,0,10,0	ok
-1.347695	-31.827655	344869603485789527	1547598773	-1,0,-1,-9,0,-1	11,0,-10,0,-1	ok
-1.347695	-31.801603	27904129821042620	14078766257428994	-1,0,-1,2,0,1	11,0,9,9	ok
-1.347695	-31.775551	42334303319502566393946208981019402	819861749	-1,0,-1,1,0,3	11,0,-9,0,-1	ok
-1.347695	-31.749499	569017653828849823251631548253685	6777564929	-1,0,-1,-1,10	11,0,-8,0,1	ok
-1.347695	-31.723447	118001170246236480414003693319655	1224060959	-1,0,-1,0,9,0	11,0,6,-2,0	ok
-1.347695	-31.697395	1033933516255068035	34275038	-1,0,-1,0,2,-1	11,0,-5,0,-1	ok
-1.347695	-31.671343	3432703706929550627	928567943	-1,0,-1,0,1,1	11,0,4,0,1	ok
-1.347695	-31.645291	730709105	4295578994	-1,0,-1,0,-1,0	11,0,3,3	ok
-1.347695	-31.619238	730709105	3915779	-1,0,-1,0,-1,0	11,0,-3,0,-1	ok
-1.347695	-31.593186	730709105	37692828074375348	-1,0,-1,0,-1,0	11,0,2,10	ok
-1.347695	-31.567134	202730693660	64394204	-1,0,-1,0,1,0	11,0,2,-2,0	ok
-1.347695	-31.541082	187739159872437596173627156808651708964486893708078710051595110235	18893	-1,0,-1,0,1,10	11,0,2,0	ok
-1.347695	-31.515030	1652325694410553754627	1057763	-1,0,1,0,3,-1	11,0,-2,0,-1	ok
-1.347695	-31.488978	20612027294119041295908736931252	108708144818724149405343244814230	-1,0,1,0,9	-11,0,-2,0,-10	ok
-1.347695	-31.462926	528216936647526203354136365831327	155754982396377232	-1,0,1,0,10	-11,0,1,-11,0	ok
-1.347695	-31.436874	729514427136760672577	35007514705739257	-1,0,1,-1,0,-2	-11,0,1,10	ok
-1.347695	-31.410822	2845186110667605980401967132904881293658248795637499699448298938202	36334696705037557	-1,0,1,1,0,-11	-11,0,1,-10,0	ok
-1.347695	-31.384770	613189146002224809125933658500702	1186017282506932	-1,0,1,1,10	-11,0,1,8	ok
-1.347695	-31.358717	2962633291766765495374577702438317502	56385017557	-1,0,1,2,-10,-2	-11,0,1,4	ok
-1.347695	-31.332665	848273030573027402	1887897607	-1,0,1,-5,0,1	-11,0,1,-3,0	ok
-1.347695	-31.306613	170817288725523377	887537228557507	-1,0,1,9,1	-11,0,1,2,2	ok
-1.347695	-31.280561	12790243557885969002	241285507	-1,0,1,10,-1,-1	-11,0,1,2,0	ok
-1.347695	-31.254509	117046612957386670423840997604752	241285507	-1,0,1,10,9	-11,0,1,2,0	ok
-1.347695	-31.228457	892699064557295875889	119843064232	-1,0,1,-11,2,0	-11,0,1,2,1	ok
-1.347695	-31.202405	5898537419662357744047615857688330328584879161792235946120355777	523456330057	-1,0,-2,-1,0,-10	-11,0,1,-3,1	ok
-1.347695	-31.176353	9642190221082057623551501114648242911644009943545526397249058150	56385017557	-1,0,-2,0,-2,-10	-11,0,1,4	ok
-1.347695	-31.150301	1085378915626804265	7356617261012482	-1,0,-2,0,2,-1	-11,0,1,-9,0	ok
-1.347695	-31.124248	528591301364832359773744633464965	76454036041685632	-1,0,2,0,10	-11,0,1,10,0	ok
-1.347695	-31.098196	613615703076567946481166647754890	35007514705739257	-1,0,2,1,10	-11,0,1,10	ok
-1.347695	-31.072144	747589204190894639	528404089996215082473724668598855	-1,0,2,8,1,0	-11,0,-2,0,10	ok
-1.347695	-31.046092	4797010841000412277245444280610	95933816453420116764113545	-1,0,2,10,8	-11,0,-2,0,6	ok
-1.347695	-31.020040	528778570768796857799084272075040	26836327889295982	-1,0,-3,0,10	-11,0,2,4,2	ok
-1.347695	-30.993988	2737338661896539493300306396776330	20224695060115	-1,0,3,0,-10,-1	-11,0,-3,0,2	ok
-1.347695	-30.967936	140963243027	529153283744450773170103351976857	-1,0,3,-4,0	-11,0,-4,0,10	ok
-1.347695	-30.941884	728603970830742902	48566938808363965	-1,0,-4,10,1	-11,0,-6,10	ok
-1.347695	-30.915832	157102818149950934904496492507042560040667009424766799986535	3910153507	-1,0,4,-1,0,8	-11,0,8,-2,0	ok
-1.347695	-30.889780	2217947591850025224338686505484635	14078766089626932	-1,0,4,10,10	-11,0,9,9	ok
-1.347695	-30.863727	3731790426989	68227360237015	-1,0,5,-5,0	-11,0,-10,0,2	ok
-1.347695	-30.837675	82979402	3763518640	-1,0,6,-1,0	-11,0,10,1,0	ok
-1.347695	-30.811623	747045129267016475	9917465758882	-1,0,-7,0,-3,0	-11,0,10,5	ok
-1.347695	-30.785571	2221890973996168514063204669959745	66523676767191007	-1,0,7,10,10	-11,0,10,10	ok
-1.347695	-30.759519	3908385077	528965906519328442962582654798732	-1,0,8,-2,0	-11,-1,3,0,10	ok
-1.347695	-30.733467	2223206797289946353179132572019652	73937735956547079	-1,0,8,10,10	-11,-1,0,-10,-1	ok
-1.347695	-30.707415	80024828022586091761711807877	46871412204	-1,0,-9,0,-8	-11,-1,0,-4,0	ok
-1.347695	-30.681363	616608879501361791289488795591620	754327796492562244508580	-1,0,9,1,10	-11,1,-1,1,5	ok
-1.347695	-30.655311	31187550605628002	3907389	-1,0,9,9,0	-11,1,-4,1	ok
-1.347695	-30.629259	959310099123937115	212945371265739	-1,0,9,10,1	-11,1,10,-7	ok
-1.347695	-30.603206	527468737580166978152222721005120	71494464121348275	-1,0,9,10,-10	-11,2,0,10,0	ok
-1.347695	-30.577154	714995117432834115072770576773277	350682	-1,0,-10,2,10	-11,-3,1,-1,0	ok
-1.347695	-30.551102	531406444777266330121364752088315	14103373258796382	-1,0,-10,0,10	-11,4,9,9	ok
-1.347695	-30.525050	80195195596706568997880010365	6442803263555484	-1,0,-10,0,-8	-11,-8,0,9	ok
-1.347695	-30.498998	1080662177768082382429585400	14732317928364109	-1,0,-10,0,-7	-11,9,-10,9	ok
-1.347695	-30.472946	20798958282265996067520353132645	141309979495839	-1,0,-10,0,9	-11,-10,0,7	ok
-1.347695	-30.446894	531594586563776758918037412638975	35129409697879482	-1,0,10,0,10	-11,10,1,10	ok
-1.347695	-30.420842	531594586563776758918037412638975	62284238917966080	-1,0,10,0,10	-11,10,9,10	ok
-1.347695	-30.394790	4968400085	741298240	-1,0,10,-1,-1	10,10,10,-1	ok
-1.347695	-30.368737	1527966839	371621933	-1,0,10,-1,0	10,10,-10,0	ok
-1.347695	-30.342685	189418586252	371621933	-1,0,10,1,1	10,10,-10,0	ok
-1.347695	-30.316633	24966179498968022538707927426060	62284238565023483	-1,0,10,1,9	10,10,9,10	ok
-1.347695	-30.290581	664438278882098055035574807549014	175265983	-1,0,10,-2,10	10,10,9	ok
-1.347695	-30.264529	34061935514	762900371	-1,0,10,2,0	10,10,9,1	ok
-1.347695	-30.238477	151871467331551038049203769810964	29014062656123206	-1,0,10,2,-10	10,10,-9,-10	ok
-1.347695	-30.212425	111348816185	80918261	-1,0,10,-3,0	10,10,-8,0	ok
-1.347695	-30.186373	41147620973627	34093133	-1,0,10,-4,1	10,10,-7,0	ok
-1.347695	-30.160321	10995496443239	47014115787186776	-1,0,10,-5,0	10,10,5,10	ok
-1.347695	-30.134269	1274394196262788081592076346716830	4005618294438296	-1,0,10,6,10	10,10,4,-9	ok
-1.347695	-30.108216	3253344763525430	40693035999382883	-1,0,10,-8,0	10,10,3,10	ok
-1.347695	-30.082164	5898537144815977989529169627233666494367173205755687351881229889	491516	1,1,1,-1,0,-10	10,10,-3,0	ok
