delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.369739	-33.000000	814095018014	973688	-1,0,0,0,-1,-1	11,3,0,1,0	ok
-1.369739	-32.973948	524475077	11913	-1,0,0,0,-1,0	11,-3,0,0,0	ok
-1.369739	-32.947896	524475077	26084	-1,0,0,0,-1,0	11,-3,-1,0,0	ok
-1.369739	-32.921844	524475077	96334118	-1,0,0,0,-1,0	11,2,5,-2	ok
-1.369739	-32.895792	524475077	2963373	-1,0,0,0,-1,0	11,2,1,1,0	ok
-1.369739	-32.869739	524475077	141972210148350813	-1,0,0,0,-1,0	11,2,0,11	ok
-1.369739	-32.843687	171642627464	837843	-1,0,0,0,1,0	11,2,0,1,0	ok
-1.369739	-32.817635	171642627464	50305443	-1,0,0,0,1,0	11,2,0,0,1	ok
-1.369739	-32.791583	171642627464	7853	-1,0,0,0,1,0	11,-2,0,0,0	ok
-1.369739	-32.765531	129422015682764	150404	-1,0,0,0,1,-1	11,-2,0,0,-1	ok
-1.369739	-32.739479	186256526974985826616964	304522707606413	-1,0,0,0,1,-2	11,-2,0,-2,2	ok
-1.369739	-32.713427	9565284648033305828345475436890263849424898737089471417602220	398282954	-1,0,0,0,1,-9	11,-2,10,0	ok
-1.369739	-32.687375	41925896814452	2878621604	-1,0,0,0,-2,0	11,1,10,-2	ok
-1.369739	-32.661323	41925896814452	102968591615067731	-1,0,0,0,-2,0	11,1,6,-11	ok
-1.369739	-32.635271	6127218708778202	468006	-1,0,0,0,2,0	11,1,-3,0,0	ok
-1.369739	-32.609218	14288217907946795840456850071251452991823783597006000885755670	91356	-1,0,0,0,2,-9	11,1,-2,0,0	ok
-1.369739	-32.583166	29319328041790359452	262428	-1,0,0,0,3,0	11,1,1,-1,0	ok
-1.369739	-32.557114	1087000418376733258139	15203	-1,0,0,0,-4,0	11,1,-1,0,0	ok
-1.369739	-32.531062	140999363001891952867783670	290681	-1,0,0,0,5,-1	11,1,-1,0,-1	ok
-1.369739	-32.505010	9725508503656263371753835170	32502834305989256	-1,0,0,0,7	11,1,0,10	ok
-1.369739	-32.478958	12908915112156657751564800586666214	1610270352969	-1,0,0,0,9,1	11,1,0,3,1	ok
-1.369739	-32.452906	2552756369100702364217593771537964	960769054885390106	-1,0,0,0,10,0	11,1,0,1,3	ok
-1.369739	-32.426854	70883588645921946680205816951969622647089	51659	-1,0,0,0,10,-3	11,1,0,-1,0	ok
-1.369739	-32.400802	649192559179183415988502969949034452	881	-1,0,0,0,-11,1	11,1,0,0	ok
-1.369739	-32.374749	10717492777964661460631486700740702	12519445056306	-1,0,0,0,-11,0	11,1,0,0,2	ok
-1.369739	-32.348697	11378917362836832336861800	46209669	-1,0,0,-1,5,0	11,-1,0,0,1	ok
-1.369739	-32.322645	705806844440	118806	-1,0,0,-1,1,0	11,-1,0,0,-1	ok
-1.369739	-32.296593	26133619874499062107837029346023829893578273950514	118806	-1,0,0,-1,0,-6	11,-1,0,0,-1	ok
-1.369739	-32.270541	24815575589	533419431	-1,0,0,-1,0,-1	11,-1,0,0,-1,0	ok
-1.369739	-32.244489	27258035	46209669	-1,0,0,-1,0,0	11,-1,0,0,1	ok
-1.369739	-32.218437	27258035	9725510832939451350984216903	-1,0,0,-1,0,0	11,-1,0,0,7	ok
-1.369739	-32.192385	27258035	44529	-1,0,0,-1,0,0	11,-1,0,-1,0	ok
-1.369739	-32.166333	27258035	1047698178	-1,0,0,-1,0,0	11,-1,0,-3,0	ok
-1.369739	-32.140281	250174895	528029849588141867661928988929064	-1,0,0,1,0,0	11,-1,-1,0,10	ok
-1.369739	-32.114228	5581480901620820	7358506721874429	-1,0,0,1,0,1	11,-1,1,-9,0	ok
-1.369739	-32.088176	3950046819896547004954475761220	567592256	-1,0,0,1,0,-3	11,-1,-10,0,0	ok
-1.369739	-32.062124	2845185988187494763462354412180272309758226675494384007292913715645	1089907994	-1,0,0,1,0,-11	11,0,-11,0,0	ok
-1.369739	-32.036072	2653594019510	68838934183774748	-1,0,0,1,1,0	11,0,-11,10	ok
-1.369739	-32.010020	325138094381840	3093475707476054	-1,0,0,1,-2,0	11,0,10,8	ok
-1.369739	-31.983968	980507157383369216135570	1104241493	-1,0,0,1,-5,0	11,0,10,1	ok
-1.369739	-31.957916	8563293538332531384353437214050620020	378633899	-1,0,0,1,10,-2	11,0,10,0	ok
-1.369739	-31.931864	100746851639	27607447709	-1,0,0,-2,-1,0	11,0,-10,2,0	ok
-1.369739	-31.905812	1930099514	175678118	-1,0,0,-2,0,0	11,0,9,0	ok
-1.369739	-31.879760	26856276375048827	121672178	-1,0,0,2,0,1	11,0,-8,0,0	ok
-1.369739	-31.853707	5078758274439764	83250134	-1,0,0,2,1,-1	11,0,6,-1,0	ok
-1.369739	-31.827655	710374416441775479899958413414489	1504223	-1,0,0,2,10	11,0,-5,0	ok
-1.369739	-31.801603	69175446989	670091114	-1,0,0,-3,0,0	11,0,-4,0,1	ok
-1.369739	-31.775551	2093878638503371480951589	134918	-1,0,0,3,5	11,0,3,0	ok
-1.369739	-31.749499	256652215244600899670139085328236338321984920472393454257333470	967098188	-1,0,0,4,-1,9	11,0,-3,-2,-1	ok
-1.369739	-31.723447	9203395661264264	492932879	-1,0,0,5,1,0	11,0,2,2,0	ok
-1.369739	-31.697395	11638759805368901253221658396989	753376659696759280163	-1,0,0,-7,0,-3	11,0,2,0,4	ok
-1.369739	-31.671343	81805232847888464	70103	-1,0,0,8,-1,0	11,0,-2,0,0	ok
-1.369739	-31.645291	15359086341963014	4349753	-1,0,0,9,0	11,0,-2,1,0	ok
-1.369739	-31.619238	1928012936704814788839746820874139	35007514970342789	-1,0,0,9,10	11,0,1,10	ok
-1.369739	-31.593186	155792269438026989	1225533675644	-1,0,0,-10,0,0	11,0,1,5	ok
-1.369739	-31.567134	71452871126525660	25657844	-1,0,0,10,0	11,0,1,-2,0	ok
-1.369739	-31.541082	17939583823133980532660	2351174	-1,0,0,10,1,1	11,0,1,1,0	ok
-1.369739	-31.515030	4278651654551080612577	2385450057405310000483633863009614	-1,0,0,10,3	11,0,1,0,-11	ok
-1.369739	-31.488978	116946533027628973040323174059452	737401013099599310609	-1,0,0,10,9	11,0,1,0,4	ok
-1.369739	-31.462926	2212699275748991946107614190106110	105974939	-1,0,0,10,10	11,0,1,0,1	ok
-1.369739	-31.436874	8471499009658363295954645	237683	-1,0,0,-11,4,0	11,0,-1,0,-1	ok
-1.369739	-31.410822	73916402125625402	10132	-1,0,-1,10,0	-11,0,-1,0,0	ok
-1.369739	-31.384770	5913833731565818770080558757941306362313364189268372479126566327	10132	-1,0,-1,2,0,-10	-11,0,-1,0,0	ok
-1.369739	-31.358717	30617854610	731473855	-1,0,-1,-1,0,-1	-11,0,-1,0,-1,0	ok
-1.369739	-31.332665	11408661241687074746888943925946627	69661285	-1,0,-1,0,10,-1	-11,0,-1,0,1	ok
-1.369739	-31.306613	252315913119239133045637422358598945836154300702404743556815073940	560540096078781872806654816510	-1,0,-1,0,2,10	-11,0,-1,0,8	ok
-1.369739	-31.280561	202730693660	516923760	-1,0,-1,0,1,0	-11,0,-1,-1,1	ok
-1.369739	-31.254509	730709105	1220682	-1,0,-1,0,-1,0	-11,0,-1,1,0	ok
-1.369739	-31.228457	139309017211899010253285596005289496880417848221717330510344698360	612975964779661456541013518135757	-1,0,-1,0,0,10	-11,0,-1,1,10	ok
-1.369739	-31.202405	254504317393020760024258836201095143824827474845462373931795785	60127942321193232	-1,0,-1,0,-1,9	-11,0,-1,2,-3	ok
-1.369739	-31.176353	730709105	1404367482	-1,0,-1,0,-1,0	-11,0,-1,-3,0	ok
-1.369739	-31.150301	6202368094315279249112725127	1269303756425652486516307	-1,0,1,0,1,2	-11,0,-1,2,5	ok
-1.369739	-31.124248	562387968808692152	612975964779661456541013518135757	-1,0,1,0,-3,0	-11,0,-1,1,10	ok
-1.369739	-31.098196	20612027294119041295908736931252	1220682	-1,0,1,0,9	-11,0,-1,1,0	ok
-1.369739	-31.072144	9312788435574160612599040999272952006033652	528029841303354863897996753516632	-1,0,1,-1,10,3	-11,0,-1,0,10	ok
-1.369739	-31.046092	37585279877	282753799914864400	-1,0,1,-1,0,-1	-11,0,-1,0,3	ok
-1.369739	-31.020040	78300292035947210264	69661285	-1,0,1,1,3,0	-11,0,-1,0,1	ok
-1.369739	-30.993988	139704390704800194124917272734287190970947200690861050221018756952	731473855	-1,0,1,2,0,10	-11,0,-1,0,-1,0	ok
-1.369739	-30.967936	1847154495792377	69661285	-1,0,1,4,1,0	-11,0,-1,0,1	ok
-1.369739	-30.941884	16668914534658752	528216936647526853410710302301257	-1,0,1,9,0	-11,0,1,0,10	ok
-1.369739	-30.915832	76454028220993502	129239908224757	-1,0,1,10,0	-11,0,1,1,2	ok
-1.369739	-30.889780	4790897322794206258924190210402	1186017282506932	-1,0,1,10,8	-11,0,1,8	ok
-1.369739	-30.863727	613402392095554022386424622593105	150805926838271081065878633465682	-1,0,-2,1,10	-11,0,-2,2,-10	ok
-1.369739	-30.837675	187739171224617307212341787557538669667059659080090019287560115010	13915429	-1,0,-2,0,1,10	-11,0,2,-1,-1	ok
-1.369739	-30.811623	189282971848319340085460	335417929	-1,0,-2,0,1,-2	-11,0,-3,0,1	ok
-1.369739	-30.785571	185282873452034654407193498731772030	43609927633408060	-1,0,2,0,10,1	-11,0,4,10	ok
-1.369739	-30.759519	2925954986049207411971723152626989	75258025	-1,0,2,1,10,0	-11,0,8,0	ok
-1.369739	-30.733467	1680022109357575743009706100073464	62096914516934055	-1,0,2,8,10	-11,0,9,10	ok
-1.369739	-30.707415	24529173122316083419602991566014	378606382	-1,0,2,10,-9	-11,0,10,0	ok
-1.369739	-30.681363	3731432517984143315	27446487757	-1,0,-3,0,1,1	-11,0,10,-3	ok
-1.369739	-30.655311	22261127	385072855	-1,0,3,1,0	-11,-1,10,0	ok
-1.369739	-30.629259	1346229711134036195	12791769769095554607	-1,0,3,10,-1,0	-11,-1,0,9,2	ok
-1.369739	-30.603206	143671072629219714819053585	24708309130704977458636640887404	-1,0,4,0,5,-1	-11,-1,0,1,9	ok
-1.369739	-30.577154	40177870326890820260	69503527845	-1,0,4,10,2	-11,1,-1,3,-1	ok
-1.369739	-30.551102	14790882020	46877582303603205	-1,0,5,-3,0	-11,1,5,10	ok
-1.369739	-30.525050	295548827	752739379	-1,0,6,1,0	-11,-2,1,-1,1	ok
-1.369739	-30.498998	109225381876860489751166314511165	25789781854521510	-1,0,7,0,-10	-11,2,7,-10	ok
-1.369739	-30.472946	20754841588022970926837053239527	6429131992027734	-1,0,-8,0,9	-11,-4,0,9	ok
-1.369739	-30.446894	1680022129094239591688812082564914	679495659	1,-1,2,8,10	-11,7,10,-1	ok
-1.369739	-30.420842	546786455638760976850423162328229441512333888208326869	359133379	1,-1,2,-1,0,-7	-11,9,-10,0	ok
-1.369739	-30.394790	252315927822724988492050881976434105622668109207453421987968828651	6451358873503494	1,-1,-2,0,2,10	-11,10,0,9	ok
-1.369739	-30.368737	11414167850525331561746952373069888	4753965	1,-1,-2,0,10,-1	-11,10,-5,0	ok
-1.369739	-30.342685	146419672227698163320067036139	371621933	1,-1,1,10,7	10,10,-10,0	ok
-1.369739	-30.316633	76464964285595764	175265983	1,-1,1,10,0	10,10,9	ok
-1.369739	-30.290581	2381415704381001289	178916966	1,-1,1,9,1,0	10,10,-9,0	ok
-1.369739	-30.264529	330852484876	56113729959239936	1,-1,1,4,0	10,10,-8,10	ok
-1.369739	-30.238477	99039310174096813020939611149784562308989213999	13274108	1,-1,1,-2,0,5	10,10,-6,0	ok
-1.369739	-30.212425	12471928278151	179380434041	1,-1,1,1,-1,-1	10,10,4,4	ok
-1.369739	-30.186373	1033933516255068034	2129010966233	1,-1,1,-1,-3,0	10,10,3,5	ok
-1.369739	-30.160321	569417218555539568231918197899251	18146161620554941	1,-1,1,0,-10,0	10,10,-3,-10	ok
-1.369739	-30.134269	9738978733813003838342306014	69413633	1,-1,-1,0,7	10,10,2,2	ok
-1.369739	-30.108216	15659398414462044344703308189597679249429518554780802270825142613	158183	1,-1,-1,0,3,-10	10,10,-2,0	ok
