delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.171343	-33.000000	3374961778890	4248345781664	-1,-1,-1,-1,-1,-1	11,10,11,-5	ok
-1.171343	-32.973948	3374961778890	15614714099	-1,-1,-1,-1,-1,-1	11,10,11,2	ok
-1.171343	-32.947896	3374961778890	2538744374	-1,-1,-1,-1,-1,-1	11,10,11,1	ok
-1.171343	-32.921844	3374961778890	1908353288	-1,-1,-1,-1,-1,-1	11,10,-11,1	ok
-1.171343	-32.895792	3374961778890	1019419259	-1,-1,-1,-1,-1,-1	11,10,-11,-1	ok
-1.171343	-32.869739	249080812253358131706284	1019419259	-1,-1,-1,-1,1,-2	11,10,-11,-1	ok
-1.171343	-32.843687	150805936548345336065075052910134	4496696339	-1,-1,-1,1,-9,-1	11,10,-11,-2	ok
-1.171343	-32.817635	68856833489475865137821996402	365350974	-1,-1,1,-2,-2,2	11,10,10	ok
-1.171343	-32.791583	3404389973046444851766527	365350974	-1,-1,1,-6,1,-2	11,10,10	ok
-1.171343	-32.765531	8838922979787477218981561721110985	21283794693605918	-1,-1,1,10,-11	11,10,-5,-10	ok
-1.171343	-32.739479	1195551947784741777	74108507796263243	-1,-1,1,-11,1	11,-10,1,-11	ok
-1.171343	-32.713427	1195551947784741777	339878	-1,-1,1,-11,1	11,-10,-1,1	ok
-1.171343	-32.687375	11408661241687074444780867348214934	39227711035600703	-1,1,-2,1,11	11,-10,-3,10	ok
-1.171343	-32.661323	7794184280654310367316800579438709	5720060339	-1,1,2,9,-11	11,9,11,-2	ok
-1.171343	-32.635271	1284164670894624414	1865413718	-1,1,-3,-11,1	11,9,-11,1	ok
-1.171343	-32.609218	1314922566048877674	264741533	-1,1,3,-11,1	11,9,-8,1	ok
-1.171343	-32.583166	2738128231372257669957850141632614	232405319441756	-1,1,-5,1,-11	11,-9,-4,7	ok
-1.171343	-32.557114	1622107027572903144	137435167352283009	-1,1,-8,-11,1	11,8,-11,-11	ok
-1.171343	-32.531062	62115620867970074	1802370758	-1,1,9,10	11,-8,-11,1	ok
-1.171343	-32.505010	616823184448707801834465399740789	35086710564697094	-1,1,-10,1,10	11,-7,1,10	ok
-1.171343	-32.478958	40264628969721693675060	84660503797554608	-1,1,10,-10,-4	11,6,3,-11	ok
-1.171343	-32.452906	132958060904839289	33669705779054898	-1,1,10,-11	11,5,-11,-10	ok
-1.171343	-32.426854	10101613032314205885	903146228	-1,1,10,-11,-2	11,-5,-10,1	ok
-1.171343	-32.400802	1818549381346122159	133057459504794428	-1,1,10,-11,1	11,4,10,-11	ok
-1.171343	-32.374749	1818549381346122159	76519667684934231	-1,1,10,-11,1	11,-4,-2,-11	ok
-1.171343	-32.348697	1818549381346122159	1622818913	-1,1,10,-11,1	11,3,-11,1	ok
-1.171343	-32.322645	7204829798472466041146439	133024324058762219	-1,1,-11,-11,-5	11,3,10,-11	ok
-1.171343	-32.296593	8880843665220786115031506783813205	318779	-1,1,-11,10,-11	11,-3,-2,1	ok
-1.171343	-32.270541	8880843665220786115031506783813205	79112528415471389	-1,1,-11,10,-11	11,-3,2,-11	ok
-1.171343	-32.244489	479339414641946769755	11152636553	-1,1,-11,10,-3	11,-3,-11,2	ok
-1.171343	-32.218437	15941435667483380	11071389588	-1,1,-11,9	11,2,-11,2	ok
-1.171343	-32.192385	6063217607892194959469324729460200	68879373033966510	-1,1,-11,7,-11	-11,2,-11,10	ok
-1.171343	-32.166333	46509863304995007734191260986505	132991194286326589	-1,1,-11,-5,9	-11,2,10,-11	ok
-1.171343	-32.140281	3592703707047515744654578576043535	66563091632793724	-1,1,-11,3,-11	-11,2,10,10	ok
-1.171343	-32.114228	5552356651431155	1208328199	-1,1,-11,-3,2	-11,2,-9,-2	ok
-1.171343	-32.088176	3143624748147228707133240436007060	40584119957231385	-1,1,-11,2,-11	-11,2,3,10	ok
-1.171343	-32.062124	895095689966738506263327657885	30796532089	-1,1,-11,2,8	-11,-2,-2,-2,1	ok
-1.171343	-32.036072	100699217320892791005	76475908171924857	-1,1,-11,-2,-4	-11,-2,-2,-11	ok
-1.171343	-32.010020	2226499412168655733181667939335474	76475908171924857	-1,-2,-11,10,10	-11,-2,-2,-11	ok
-1.171343	-31.983968	754293144921874713822029	129108861428743539	-1,-2,10,-11,4	-11,-2,-2,-3,-3	ok
-1.171343	-31.957916	8878633056584144954088721001721752	15722875764	-1,-2,10,10,-11	-11,-2,2,-4	ok
-1.171343	-31.931864	26581247441976589092350497877	37712132703315484	-1,-2,9,-11,-7	-11,-2,2,10	ok
-1.171343	-31.905812	953733313289578271840510821336349	37712132703315484	-1,-2,-5,4,10	-11,-2,2,10	ok
-1.171343	-31.879760	2372183554603035013974361266176984	1328536320893379	-1,-2,2,-11,10	-11,-2,2,8	ok
