delta_x	delta_ca	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.225451	-33.000000	10120112685661138170022855667962415	365350974	-1,0,-11,0,11	11,10,10	ok
-1.225451	-32.973948	2398780970005435642570851271366940	13284413	-1,0,-11,0,-11	11,10,-6,0	ok
-1.225451	-32.947896	2398780970005435642570851271366940	159308	-1,0,-11,0,-11	11,10,-2,0	ok
-1.225451	-32.921844	2398780970005435642570851271366940	62813	-1,0,-11,0,-11	11,10,-1,0	ok
-1.225451	-32.895792	2398780970005435642570851271366940	69244136503577853	-1,0,-11,0,-11	11,-10,0,-11	ok
-1.225451	-32.869739	2398780970005435642570851271366940	54263	-1,0,-11,0,-11	11,-10,-1,0	ok
-1.225451	-32.843687	2398780970005435642570851271366940	2485512743	-1,0,-11,0,-11	11,9,11,1	ok
-1.225451	-32.817635	2398780970005435642570851271366940	500275874	-1,0,-11,0,-11	11,9,-11	ok
-1.225451	-32.791583	2398780970005435642570851271366940	28188764	-1,0,-11,0,-11	11,9,1,2	ok
-1.225451	-32.765531	2398780970005435642570851271366940	32060006	-1,0,-11,0,-11	11,-9,6,-1	ok
-1.225451	-32.739479	2398780970005435642570851271366940	12789131	-1,0,-11,0,-11	11,8,4,1	ok
-1.225451	-32.713427	2398780970005435642570851271366940	940673603	-1,0,-11,0,-11	11,7,-11,-1	ok
-1.225451	-32.687375	2398780970005435642570851271366940	142128830714408088	-1,0,-11,0,-11	11,-7,0,11	ok
-1.225451	-32.661323	2398780970005435642570851271366940	7051633603883231	-1,0,-11,0,-11	11,6,1,9	ok
-1.225451	-32.635271	2398780970005435642570851271366940	68940065641428708	-1,0,-11,0,-11	11,5,-11,10	ok
-1.225451	-32.609218	2398780970005435642570851271366940	9023	-1,0,-11,0,-11	11,-5,-1,0	ok
-1.225451	-32.583166	2398780970005435642570851271366940	29081602408418	-1,0,-11,0,-11	11,4,10,-6	ok
-1.225451	-32.557114	2398780970005435642570851271366940	69122390834023674	-1,0,-11,0,-11	11,-4,0,-11	ok
-1.225451	-32.531062	2398780970005435642570851271366940	594107663	-1,0,-11,0,-11	11,3,-11,0	ok
-1.225451	-32.505010	2398780970005435642570851271366940	124884995214376931	-1,0,-11,0,-11	11,3,9,-11	ok
-1.225451	-32.478958	2398780970005435642570851271366940	68243	-1,0,-11,0,-11	11,-3,-1,1	ok
-1.225451	-32.452906	2398780970005435642570851271366940	1474435034	-1,0,-11,0,-11	11,-3,1,3	ok
-1.225451	-32.426854	2398780970005435642570851271366940	576284253	-1,0,-11,0,-11	11,2,-11,0	ok
-1.225451	-32.400802	2398780970005435642570851271366940	86944521851628	-1,0,-11,0,-11	11,2,-11,6	ok
-1.225451	-32.374749	2567647961367320582579832139747490	585179133	-1,0,-11,-1,-11	11,2,10,-1	ok
-1.225451	-32.348697	2567647961367320582579832139747490	37718569593429731	-1,0,-11,-1,-11	11,2,2,10	ok
-1.225451	-32.322645	573024187102859427165004082491790	2384750306751041237347601571615833	-1,0,-11,-1,10	11,-2,-1,0,-11	ok
-1.225451	-32.296593	890385465175085570	299534022040207208	-1,0,-11,-1,3	11,-2,0,-11,-1	ok
