delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-37.58793970	-44.68388022	0.8768066655	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1468.518665,3270.912569,10959.62753,18644.56792,26329.61408,34014.91117,41700.34206,49385.83236	5733.832622,6126.262174,6389.35113,6656.065242,6938.168263,7240.221432,7566.106771,7920.463778	0.9860144422,0.9322854591,0.9286571282,0.923942526,0.9130916166,0.8856292527,0.8210505527,0.6966514953	-0.8267884002,-0.8240876663,-0.8437854828,-0.8452620505,-0.8436200656,-0.8415462819,-0.8396157355,-0.8379689754	ok
-1.49497487	-37.58793970	-45.02184768	0.8752230733	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1600.310775,3409.248151,11098.10659,18783.12481,26468.20274,34153.52173,41838.97398,49524.48725	5724.254961,6116.531734,6379.294963,6645.650006,6927.347181,7228.944831,7554.318848,7908.098826	0.9859955017,0.9301602099,0.923424946,0.9112471519,0.8819694518,0.8157225185,0.692150607,0.5226231544	-0.8173396493,-0.8148584703,-0.8339767184,-0.8353700108,-0.8337520612,-0.8317424998,-0.8299056535,-0.8283843196	ok
-1.48994975	-37.58793970	-45.35651164	0.8739738497	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1729.18174,3538.48973,11227.53015,18912.66736,26597.81745,34283.19824,41968.71191,49654.28756	5714.896567,6107.033317,6369.483158,6635.493234,6916.800963,7217.9622,7542.847368,7896.077145	0.9859734478,0.9328135205,0.9258983461,0.9174539352,0.8977958048,0.8522862206,0.7598040813,0.6128085808	-0.8074094427,-0.8051692377,-0.823684543,-0.8249943983,-0.8234049556,-0.8214658329,-0.8197301101,-0.8183428129	ok
-1.48492462	-37.58793970	-45.68516723	0.8731379284	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1859.384279,3673.706247,11362.967,19048.26455,26733.52773,34419.01053,42104.62571,49790.30387	5705.751581,6097.760062,6359.907881,6625.585982,6906.519363,7207.261769,7531.678762,7884.383005	0.9859537992,-0.9306027065,-0.9291396712,-0.9251912895,-0.9169898569,-0.8977293942,-0.85392571,-0.7661728202	-0.7970107698,-0.7950312654,-0.8129236051,-0.8141505208,-0.8125941016,-0.8107314284,-0.8091038712,-0.8078586768	ok
-1.47989950	-37.58793970	-46.00393775	0.8731773952	full	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1939.231395,3865.344763,11554.9373,19240.4422,26925.8583,34611.48274,42297.23896,49983.05983	5696.8142,6088.705269,6350.561566,6615.919686,6896.492652,7196.832446,7520.800326,7873.001771	0.9859884095,-0.9333179631,-0.9315006859,-0.9305658455,-0.9300686765,-0.9296577102,-0.9289984263,-0.9275179511	-0.7861600084,-0.784459004,-0.8017118627,-0.8028569652,-0.8013380604,-0.7995575522,-0.7980447152,-0.79694902	ok
-1.47487437	-37.58793970	-41.17391062	0.8908866944	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	288.3616473,1609.308167,9299.757645,16985.5527,24671.15636,32356.95603,40042.89028,47728.89267	5688.078716,6079.862421,6341.436912,6606.486151,6886.711591,7186.663772,7510.200156,7861.919805	0.9921327855,0.9348608239,0.9316918469,0.9307628158,0.9303335096,0.9301315939,0.9300156707,0.9298974599	-0.7748768374,-0.7734699953,-0.790070475,-0.7911354804,-0.7896584851,-0.7879654778,-0.7865733294,-0.7856337456	ok
-1.46984925	-37.58793970	-41.94298522	0.8880933455	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	426.4894222,1883.862101,9574.514272,17260.5897,24946.43437,32632.46125,40318.62022,48004.84784	5679.539532,6071.225192,6332.526892,6597.277544,6877.167406,7176.745869,7499.867077,7851.124374	0.988817195,0.9341138277,0.931774612,0.9308581851,0.9304232159,0.9302018727,0.9300447783,0.9298358053	-0.7631840789,-0.7620847472,-0.7780236257,-0.7790107925,-0.7775799392,-0.7759793116,-0.7747131468,-0.7739354022	ok
-1.46482412	-37.58793970	-42.46470295	0.8852999966	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	567.7315445,2137.50242,9828.273435,17514.65814,25200.78729,32887.08488,40573.51121,48260.00588	5671.191185,6062.787461,6323.824747,6588.28638,6867.851762,7167.069411,7489.790586,7840.603572	0.9868231226,0.9338696109,0.9318350843,0.9309316669,0.9304775685,0.9302009093,0.9299172534,0.9294274992	-0.7511074757,-0.7503265485,-0.7655982837,-0.766510359,-0.7651296554,-0.7636257612,-0.7624901267,-0.761878981	ok
-1.45979899	-37.58793970	-42.89350673	0.8825066477	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	712.51841,2380.014639,10071.03661,17757.77967,25444.23442,33130.84355,40817.57816,48504.3816	5663.028356,6054.543307,6315.323982,6579.505505,6858.756737,7157.625576,7479.960803,7830.346246	0.9860968427,0.9337849161,0.9318643901,0.9309303717,0.9303655106,0.9298358872,0.928999294,0.9273027824	-0.738675409,-0.7382212292,-0.7528239091,-0.7536640694,-0.7523372409,-0.7509338513,-0.7499324857,-0.7494916655	ok
-1.45477387	-37.58793970	-43.27879891	0.8797132989	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	857.2834838,2599.376982,10290.78968,17977.94369,25664.76588,33351.72732,41038.81183,48725.96542	5655.045874,6046.487016,6307.018361,6570.928085,6849.874799,7148.406018,7470.36842,7820.341936	0.9858792773,0.9335928526,0.931495977,0.9301371527,0.9286021094,0.9259905645,0.9207545854,0.9099382732	-0.7259185667,-0.7257968731,-0.7397321117,-0.740503899,-0.7392343391,-0.7379345981,-0.7370703881,-0.736802542	ok
