delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-30.17587940	-45.03966049	0.8587697078	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1232.667426,7327.784555,14928.09888,22528.8843,30129.9326,37731.12144,45332.38438,52933.68577	5248.413224,5668.641142,5935.063097,6208.393684,6500.787272,6818.973496,7170.014882,7563.655812	0.984875231,0.9472068406,0.9469708934,0.9467833611,0.9465737092,0.9462740585,0.9457844622,0.9449519992	-0.1854509465,-0.1909728834,-0.193120782,-0.1950283918,-0.1976232075,-0.2012968428,-0.2064550404,-0.2137526345	ok
-1.49497487	-30.17587940	-45.55005941	0.8559763589	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1391.915962,6949.670638,14551.43634,22153.64302,29756.10069,37358.69533,44961.36354,52564.0708	5246.952571,5667.192525,5933.469763,6206.649159,6498.865119,6816.853035,7167.679163,7561.092331	0.9849138971,-0.9365442459,-0.9289761544,-0.9166782775,-0.8969549062,-0.8662677785,-0.8207577806,-0.7576986602	-0.1805063023,-0.1859270937,-0.1880164224,-0.1898840093,-0.1924270272,-0.1960276666,-0.2010841498,-0.208240379	ok
-1.48994975	-30.17587940	-46.05412597	0.8533107274	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1526.981232,7024.782134,14627.98219,22231.62846,29835.53609,37439.58995,45043.72406,52647.90167	5245.53114,5665.78367,5931.917203,6204.94674,6496.986463,6814.777655,7165.390423,7558.578204	0.9848931006,-0.9473722204,-0.9471769274,-0.9470527189,-0.9469546774,-0.9468544944,-0.9467236529,-0.9465304431	-0.1757036109,-0.1810239799,-0.183056882,-0.1848851077,-0.1873769591,-0.1909054814,-0.1958614612,-0.2028779103	ok
-1.48492462	-30.17587940	-46.54976340	0.8511861156	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1655.480765,7205.334499,14810.04507,22415.20276,30020.62993,37626.21181,45231.88062,52837.59742	5244.148321,5664.413937,5930.404758,6203.285747,6495.150596,6812.746616,7163.14788,7556.112592	0.9848585936,-0.9249395237,-0.9123540663,-0.8938593831,-0.8671742625,-0.8298919538,-0.7801406126,-0.7175533014	-0.1710387631,-0.1762595449,-0.1782380551,-0.1800275888,-0.1824689388,-0.1859262714,-0.1907830264,-0.1976613803	ok
-1.47989950	-30.17587940	-47.02954974	0.8497302409	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1783.398883,7375.741172,14982.03404,22588.77216,30195.78708,37802.96537,45410.23718,53017.56199	5242.803517,5663.082703,5928.931784,6201.665519,6493.356831,6810.759194,7160.950768,7553.694677	0.9848246924,0.7726300242,0.712930343,0.644379233,0.5704772077,0.4954393994,0.4232138411,0.3567278566	-0.1665077383,-0.1716298672,-0.1735559187,-0.1753074352,-0.1776989777,-0.1810860898,-0.1858449568,-0.1925869881	ok
-1.47487437	-30.17587940	-47.48495658	0.8490220370	continued:5	1,1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	35.16874423,1915.348313,7472.429952,15080.37941,22688.76875,30297.44079,37906.28406,45515.2278	5241.496143,5661.789357,5927.497652,6200.085407,6491.604493,6808.814685,7158.798341,7551.323662	0.9696528238,0.9848010043,-0.5222802959,-0.4540706858,-0.3902853165,-0.3324607654,-0.281249965,-0.2366903613	-0.1621066073,-0.1671311051,-0.1690065357,-0.1707207133,-0.1730631669,-0.1763810634,-0.1810434292,-0.1876509853	ok
-1.46984925	-30.17587940	-47.90764986	0.8483138330	full	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	60.7034948,1939.668472,7608.129396,15217.80779,22827.91803,30438.31564,38048.8923,45659.57673	5240.225626,5660.533302,5926.101747,6198.544778,6489.892924,6806.912398,7156.689873,7548.998769	0.9889324956,0.9847547618,0.8868693335,0.8652683675,0.8376306919,0.8031939574,0.7615854975,0.7130633221	-0.1578315335,-0.1627594989,-0.1645860571,-0.1662635761,-0.1685576801,-0.1718073956,-0.1763746893,-0.1828496819	ok
-1.46482412	-30.17587940	-40.65140610	0.8678653822	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	202.0203579,7325.85452,14940.31995,22551.38617,30162.13761,37773.33106,45385.00837,52997.04952	5238.991407,5659.313952,5924.743465,6197.043014,6488.221483,6805.051663,7154.624653,7546.719241	0.99141171,0.9502540238,0.9490342278,0.9482030961,0.947637234,0.9472241414,0.9468836166,0.9465557047	-0.1536787751,-0.1585113735,-0.1602907239,-0.161932265,-0.1641787755,-0.1673613699,-0.1718350552,-0.17817945	ok
-1.45979899	-30.17587940	-42.07062532	0.8650720333	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	353.7467349,7477.963209,15092.49092,22705.30634,30318.17542,37931.48563,45545.21119,53159.24087	5237.792936,5658.130735,5923.422217,6195.57951,6486.589541,6803.231822,7152.601988,7544.48434	0.9887512477,0.9497240282,0.9487642033,0.9481243712,0.947698065,0.9474002891,0.9471719386,0.9469741163	-0.1496446849,-0.1543831396,-0.1561168683,-0.1577231111,-0.1599227982,-0.1630393511,-0.1674209206,-0.1736367278	ok
-1.45477387	-30.17587940	-42.87913132	0.8622786844	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	509.596452,7573.987807,15189.61824,22804.4534,30419.50773,38034.96972,45650.78525,53266.85667	5236.629678,5656.983092,5922.137427,6194.153673,6484.996483,6801.452233,7150.621203,7542.293343	0.9856418228,0.9493225434,0.9485672586,0.9480683405,0.947739181,0.9475148748,0.9473527374,0.9472238753	-0.1457257112,-0.1503712952,-0.1520609142,-0.1536325361,-0.1557861807,-0.1588377878,-0.1631287564,-0.1692180226	ok
