delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-27.78894472	-43.27664454	0.8594379825	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	574.6960579,7445.608475,15055.90348,22663.78869,30271.33473,37879.16634,45487.38219,53095.92302	5199.643588,5628.907203,5897.985312,6175.44682,6473.29342,6799.501516,7162.876424,7576.236173	0.9846447929,0.9532481802,0.9523888873,0.9517806222,0.9513516062,0.9510404556,0.9508034903,0.9506084137	-0.1158942967,-0.1201888547,-0.121878764,-0.1235928878,-0.1259522199,-0.1292834382,-0.134010625,-0.1409064629	ok
-1.49497487	-27.78894472	-43.94305533	0.8566446336	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	756.4341929,7458.432583,15069.717,22679.75602,30289.75546,37900.05827,45510.69527,53121.60588	5199.039969,5628.296733,5897.2411,6174.56899,6472.245238,6798.258322,7161.418963,7574.550731	0.9840620377,0.9528705452,0.9522057149,0.9517400187,0.9514153337,0.9511864158,0.9510206561,0.9508938279	-0.1129339072,-0.1171404622,-0.1187895848,-0.1204647835,-0.1227716762,-0.126029597,-0.1306539719,-0.137402364	ok
-1.48994975	-27.78894472	-44.55703509	0.8538512847	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	948.5915462,7385.091499,14998.06864,22610.49617,30223.04259,37835.88004,45449.00178,53062.35107	5198.464347,5627.714199,5896.525621,6173.721248,6471.228307,6797.047651,7159.995551,7572.901298	0.9840877878,0.9525605036,0.9520506114,0.9516937796,0.9514464042,0.9512741612,0.9511531193,0.9510652047	-0.1100556761,-0.1141758461,-0.1157853509,-0.1174224929,-0.119678061,-0.1228642225,-0.1273879084,-0.1339918155	ok
-1.48492462	-27.78894472	-45.14351075	0.8510579358	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1141.369962,7209.706367,14824.9498,22439.92416,30055.05478,37670.44476,45286.07893,52901.90873	5197.916334,5627.159194,5895.838451,6172.903166,6470.242185,6795.869039,7158.605702,7571.28735	0.9842300624,0.9523778318,0.9519614498,0.9516678301,0.9514636372,0.9513218916,0.9512229231,0.951153008	-0.1072571431,-0.1112925386,-0.1128635529,-0.1144634913,-0.1166688344,-0.1197847555,-0.1242098504,-0.1306722034	ok
-1.47989950	-27.78894472	-45.71292583	0.8482645869	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1321.06195,7040.704495,14658.58054,22276.18197,29893.8957,37511.82954,45129.98187,52748.31563	5197.395551,5626.631319,5895.179173,6172.114325,6469.28644,6794.722035,7157.248936,7569.708376	0.9843398972,0.9523298989,0.9519394862,0.9516614017,0.9514662335,0.9513304915,0.9512363835,0.9511718238	-0.1045359229,-0.1084881444,-0.1100217559,-0.1115853282,-0.1137415304,-0.1167887091,-0.1211172843,-0.1274409815	ok
-1.47487437	-27.78894472	-46.26851260	0.8454712381	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1473.304046,7044.877074,14665.60447,22285.92841,29906.2777,37526.79753,45147.51181,52768.39882	5196.901626,5626.130182,5894.547378,6171.354315,6468.360646,6793.606193,7155.924785,7568.163873	0.9843664262,-0.9520362934,-0.9516154815,-0.9513173257,-0.9511116228,-0.9509738144,-0.95088499,-0.9508318607	-0.101889703,-0.1057603393,-0.1072575978,-0.1087856259,-0.1108937548,-0.1138736678,-0.1181077663,-0.1242956708	ok
-1.46984925	-27.78894472	-46.80951321	0.8430122577	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1605.668213,7174.447022,14798.15629,22421.31793,30044.40477,37667.60226,45290.96295,52914.48304	5196.434195,5625.655398,5893.942663,6170.622733,6467.464388,6792.52108,7154.63279,7566.653352	0.9843380907,-0.9441465209,-0.9440951088,-0.9441729749,-0.9443674928,-0.9446497679,-0.9449897729,-0.9453630381	-0.09931624271,-0.1031068684,-0.1045687879,-0.1060620779,-0.1081231841,-0.1110372855,-0.115178921,-0.1212338587	ok
-1.46482412	-27.78894472	-47.33003117	0.8412220145	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1733.266582,7325.890817,14952.706,22578.82634,30204.76254,37830.73918,45456.83878,53083.07779	5195.992897,5625.206591,5893.364635,6169.919184,6466.597258,6791.46627,7153.372503,7565.176334	0.9842991889,0.787701326,0.8052338938,0.8200864258,0.8332569793,0.8451921823,0.8560934558,0.8660589999	-0.09681337035,-0.1005255443,-0.1019531045,-0.1034124468,-0.1054275638,-0.1082772847,-0.1123284401,-0.1182531977	ok
-1.45979899	-27.78894472	-47.82104112	0.8401794420	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	3.260372883,1860.691197,7471.31753,15101.36917,22730.57685,30359.48193,37988.34623,45617.28322	5195.577381,5624.783388,5892.812903,6169.243281,6465.758856,6790.441346,7152.143483,7563.732348	0.9663472988,0.9842615897,0.899525413,0.908532021,0.9155630361,0.92127741,0.9260239166,0.9300097956	-0.09437898193,-0.09801424545,-0.09940839375,-0.1008345629,-0.1028047064,-0.1055914543,-0.1095540813,-0.1153514047	ok
-1.45477387	-27.78894472	-48.27404463	0.8396778892	full	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1900.668786,7471.695073,15105.11654,22737.54727,30369.54966,38001.41912,45633.29979,53265.25414	5195.187302,5624.385426,5892.287086,6168.594643,6464.94879,6789.445899,7150.945301,7562.320935	0.98424574,-0.6786451595,-0.7135133606,-0.744334806,-0.772048711,-0.7970496431,-0.8194907444,-0.8394483326	-0.09201103905,-0.09557091473,-0.09693256759,-0.09832632233,-0.1002524903,-0.1029776484,-0.1068536664,-0.1125262597	ok
