delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-32.68844221	-45.07289985	0.8618193861	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1254.644501,9279.898357,16889.43262,24499.60577,32110.07717,39720.68269,47331.34742,54942.0382	5335.988727,5746.176466,6010.391092,6280.16856,6567.569358,6878.372861,7218.244288,7594.59586	0.9851122659,0.9423910427,0.9420919022,0.9419602728,0.9419021118,0.9418724575,0.941849007,0.9418103999	-0.3186300724,-0.3251318523,-0.3283377259,-0.3301636266,-0.3325382704,-0.3360213647,-0.3409933587,-0.3479579556	ok
-1.49497487	-32.68844221	-45.54946119	0.8591537546	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1385.914467,9381.183352,16991.40809,24602.26658,32213.42782,39824.72785,47436.09057,55047.48127	5333.165389,5743.363931,6007.41812,6277.024646,6564.231572,6874.821311,7214.461335,7590.566497	0.9850822533,0.9424663812,0.9421678027,0.9420333427,0.9419736775,0.9419479272,0.9419361934,0.9419311515	-0.3098892748,-0.3163389246,-0.3194213774,-0.3212199506,-0.32357239,-0.3270206851,-0.3319396281,-0.3388290575	ok
-1.48994975	-32.68844221	-46.02191898	0.8572357940	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1524.520344,9530.765806,17141.80756,24753.44411,32365.37053,39977.43217,47589.55609,55201.7083	5330.402526,5740.613194,6004.508467,6273.945888,6560.961019,6871.339407,7210.750904,7586.613185	0.9850707227,0.9425087993,0.9422265359,0.9420974806,0.9420360729,0.9420057607,0.9419843171,0.941960548	-0.3013825682,-0.3077743638,-0.3107401688,-0.3125111791,-0.3148397128,-0.3182508496,-0.3231137038,-0.3299239187	ok
-1.48492462	-32.68844221	-46.48211081	0.8579439979	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1772.311081,3565.517704,11177.43221,18789.90596,26402.65746,34015.54097,41628.48649,49241.46067	5327.69902,5737.923086,6001.660921,6270.931023,6557.756374,6867.92575,7207.111504,7582.73432	0.9852723931,-0.8029889616,-0.6990587149,-0.5630359386,-0.4229959414,-0.3024068104,-0.2100123683,-0.1436747093	-0.2931063235,-0.2994351434,-0.3022906434,-0.3040339105,-0.3063370209,-0.3097089059,-0.3145129876,-0.3212404132	ok
-1.47989950	-32.68844221	-46.90464733	0.8570291428	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	18.39487332,1895.626532,3574.796686,11187.64768,18801.02169,26414.66025,34028.42719,41642.25531	5325.053785,5735.292471,5998.874303,6267.978822,6554.616351,6864.578982,7203.541693,7578.92835	0.9647861023,0.985234906,0.9310080147,0.9157961026,0.8884810994,0.8380974335,0.7547996917,0.6380209556	-0.2850566151,-0.2913179036,-0.2940690357,-0.2957844313,-0.298060774,-0.3013915628,-0.3061345209,-0.3127760258	ok
-1.47487437	-32.68844221	-47.30474678	0.8565275900	full	1,1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	33.33855798,1933.001728,3715.515508,11329.3698,18943.70938,26558.2986,34173.01133,41787.78373	5322.465761,5732.720243,5996.147466,6265.088094,6551.5397,6861.297785,7200.040069,7575.193772	0.9982908295,0.9852181456,-0.2140578109,-0.1515142978,-0.1065668917,-0.07475622325,-0.052376608,-0.03667508603	-0.2772292692,-0.2834189997,-0.2860713196,-0.2877587644,-0.2900071568,-0.2932952381,-0.2979750327,-0.3045279012	ok
-1.46984925	-32.68844221	-40.44607036	0.8749322295	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	194.6875648,7578.892945,15191.82637,22805.54428,30420.18336,38035.39688,45650.92003,53266.6008	5319.933916,5730.205325,5993.479294,6262.257676,6548.525208,6858.080881,7196.605275,7571.529131	0.9917038476,0.9445306966,0.9433718406,0.9427524076,0.9423943562,0.9421217392,0.9417992696,0.9412765724	-0.2696199081,-0.2757345476,-0.2782932521,-0.2799527131,-0.282172124,-0.2854161038,-0.290030985,-0.2964928896	ok
-1.46482412	-32.68844221	-41.89186715	0.8721388806	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	346.5390886,7831.545494,15445.80107,23060.93799,30676.85476,38293.24177,45909.88244,53526.65376	5317.457245,5727.746667,5990.8687,6259.486442,6545.571694,6854.927029,7193.235995,7567.933015	0.989533916,0.9441269,0.9432214004,0.9427415144,0.9424738756,0.9422911391,0.9421077149,0.9418462878	-0.2622239899,-0.2682604641,-0.270730414,-0.272361901,-0.2745514402,-0.2777501267,-0.282298614,-0.2886675887	ok
-1.45979899	-32.68844221	-42.65794776	0.8693455318	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	496.5816524,8025.031417,15640.73372,23257.28772,30874.49778,38492.09606,46109.90503,53727.82411	5315.034766,5725.343247,5988.314626,6256.773294,6542.678013,6851.835023,7189.930951,7564.404058	0.986409972,0.9438384638,0.9431234328,0.9427452043,0.9425375614,0.9424077535,0.942296717,0.9421593901	-0.2550368441,-0.2609925039,-0.2633782456,-0.2649818086,-0.2671407167,-0.2702931054,-0.2747739682,-0.2810483822	ok
-1.45477387	-32.68844221	-43.26067218	0.8665521829	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	657.7120499,8233.00189,15850.28449,23468.32884,31086.89968,38705.7765,46324.82003,53943.9517	5312.665524,5722.994069,5985.816042,6254.117163,6539.843048,6848.803692,7186.688903,7560.940933	0.9851704275,0.9435628489,0.943027054,0.9427436336,0.9425901764,0.9425009346,0.9424371143,0.9423744554	-0.2480537044,-0.2539262939,-0.2562320795,-0.2578078054,-0.2599354446,-0.2630407041,-0.2674529427,-0.2736314754	ok
-1.44974874	-32.68844221	-43.79374456	0.8637588340	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	826.7758647,8475.545897,16094.527,23714.1273,31334.12159,38954.3414,46574.68447,54195.09342	5310.348587,5720.698162,5983.371945,6251.517009,6537.065717,6845.831897,7183.508645,7557.542354	0.9848868517,0.9433118098,0.9429381936,0.9427395801,0.9426341337,0.9425756557,0.9425406153,0.9425162556	-0.2412697366,-0.2470573626,-0.2492871699,-0.25083518,-0.2529310241,-0.2559884828,-0.26033131,-0.2664129272	ok
-1.44472362	-32.68844221	-44.29297711	0.8609654851	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	997.2288971,8771.810603,16392.55289,24013.74611,31635.21098,39256.82948,46878.53236,54500.28106	5308.083044,5718.454582,5980.981358,6248.971821,6534.344964,6842.918531,7180.38901,7554.207074	0.9848797472,0.943110411,0.9428699961,0.9427414209,0.9426724075,0.9426353648,0.9426163474,0.9426056658	-0.2346800652,-0.2403811679,-0.2425387185,-0.2440591655,-0.2461227917,-0.2491319247,-0.2534047491,-0.2593886798	ok
-1.43969849	-32.68844221	-44.77513125	0.8581721363	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1160.227747,9125.131481,16747.60036,24370.37703,31993.33419,39616.39333,47239.50894,54862.65558	5305.868009,5716.262404,5978.643328,6246.480613,6531.679762,6840.062519,7177.32886,7550.933881	0.9849123061,0.942992845,0.9428409784,0.9427578956,0.9427119903,0.9426851979,0.9426686652,0.9426558127	-0.2282797952,-0.2338931209,-0.235981898,-0.2374749632,-0.2395060437,-0.2424664607,-0.2466688697,-0.2525545845	ok
