delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-43.24120603	-43.50528690	0.8949318928	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1286.343745,3126.379937,4560.979925,6076.995658,7483.445076,8959.99061,10359.40469,11825.81883	726.2741884,4266.075403,4925.179819,5742.750269,6704.381697,6976.86499,7862.396047,8310.265548	0.986589523,0.915098387,0.9825527913,0.8683638999,0.9421125482,0.6181814768,0.7034653467,0.2593251653	0.9907642399,-0.9370480829,-0.9773809273,-0.978994366,-0.9783043554,-0.5905680581,-0.9775860795,-0.9126169226	ok
-1.49497487	-43.24120603	-43.70428706	0.8938893203	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1411.652188,3253.238591,4693.30187,6215.932298,7629.227849,9114.368986,10521.12506,11996.873	723.6545552,4287.536863,4938.266921,5731.782916,6661.810561,6899.006322,7778.099792,8189.1295	0.9865712024,0.8036529153,0.8844439081,0.4083236668,0.4809118432,0.1387120055,0.1667364233,0.04416943058	0.9907726174,-0.9365823113,-0.9759894883,-0.9777928839,-0.9769999138,-0.5480959306,-0.976179341,-0.8603583285	ok
-1.48994975	-43.24120603	-43.89657874	0.8929744653	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	1534.148612,3375.652672,4821.19835,6350.538053,7770.69926,9264.526059,10678.63206,12163.78302	721.0605032,4310.830855,4952.966147,5722.314691,6620.575135,7694.77898,8068.096773,9009.98835	0.9865523385,-0.8922023845,-0.9649869168,-0.6877646859,-0.7755403633,-0.2940393416,-0.3507762751,-0.09460690724	0.9907809668,-0.9358247817,-0.9742436632,-0.9762582635,-0.9753567129,-0.9744169992,-0.7892350677,-0.9728210942	ok
-1.48492462	-43.24120603	-44.08294339	0.8920596102	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1642.868683,3474.725941,4925.778433,6461.930213,7888.976337,9391.579411,10813.04196,12307.66478	718.491625,4336.186782,4969.489131,5714.548455,6580.891829,7612.732542,7947.283562,8871.506274	0.9865251585,0.9163734591,0.983254181,0.8711497145,0.9451423804,0.6009270708,0.6894093195,0.2292317332	0.9907892883,-0.9346710869,-0.972025941,-0.9742726922,-0.9732584643,-0.9721818753,-0.7048605492,-0.9704871076	ok
-1.47989950	-43.24120603	-44.26514386	0.8915580574	continued:5	1,1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	48.44509102,1772.033417,3609.744727,5066.338709,6609.420612,8043.371907,9554.844583,10983.66859	715.9475224,4363.875327,4988.086043,5708.72276,6543.008471,7532.284457,7826.400717,8733.930445	0.9674193715,0.9865118692,-0.9150211538,-0.9832886509,-0.869090961,-0.9433316015,-0.5811920077,-0.6699414555	0.9907975821,-0.9329753139,-0.9691733924,-0.9716714623,-0.9705423916,-0.9693109447,-0.6180895191,-0.9674926507	ok
-1.47487437	-43.24120603	-44.43983600	0.8908498535	full	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	66.09117352,1782.964263,3613.13903,5075.307511,6625.436247,8066.310863,9586.744892,11022.93283	713.4278059,4394.218057,5009.054688,5705.120629,6507.212696,7453.790821,7703.474994,8597.860755	0.9834128843,0.9864866563,0.7643378538,0.8487217015,0.3172497005,0.3817716346,0.09239721409,0.112801811	0.9908058482,-0.9305324974,-0.9654589328,-0.9682234613,-0.9669796457,-0.9655760389,-0.5477965711,-0.9636070033	ok
-1.46984925	-43.24120603	-41.17732328	0.8993569820	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	310.1863979,2094.723282,3573.500998,5145.760411,6595.701878,8128.191345,9572.221858,11096.34081	710.9320945,4427.599662,5032.752134,5704.080859,6473.842937,7377.649788,8463.926834,8843.877687	0.9922657399,0.9191306765,0.9857480291,0.9083399096,0.97675521,0.7864987013,0.871512504,0.3747614875	0.9908140867,-0.9270543417,-0.9605657072,-0.9636044907,-0.9622484501,-0.9606573143,-0.9585090835,-0.7839824245	ok
-1.46482412	-43.24120603	-41.80629548	0.8975667387	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	442.5260399,2254.296321,3730.019084,5297.754354,6752.967627,8292.221828,9743.23003,11276.53397	708.4600155,4464.483539,5059.609588,5706.012648,6443.30291,7304.315345,8332.796641,8659.782687	0.9892025971,0.9067742334,0.9751208813,0.7343937497,0.8248283897,0.296230152,0.3589667857,0.08147995542	0.9908222979,-0.9221374624,-0.9540541888,-0.9573629764,-0.9558995079,-0.9541089855,-0.9517542562,-0.6714671079	ok
-1.45979899	-43.24120603	-42.22407661	0.8956487780	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	572.7141927,2396.00141,3875.607006,5448.294664,6910.126576,8458.117812,9916.403197,11459.38596	706.0112044,4505.431566,5090.151362,5711.414475,6416.080649,7234.316224,8205.191643,8476.064371	0.9874561848,-0.9085142512,-0.9778124915,-0.763515006,-0.8520388866,-0.3177354884,-0.385125625,-0.08487673122	0.9908304819,-0.9152267186,-0.9453254623,-0.9488816655,-0.947317249,-0.9453208404,-0.9427372124,-0.5628969436	ok
-1.45477387	-43.24120603	-42.55508802	0.8935241662	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	697.2615189,2512.78442,3997.67909,5577.319076,7046.049395,8603.243723,10068.85861,11621.66296	703.5853045,4551.128834,5125.018748,5720.898292,6392.773456,7168.281614,8081.910793,9185.292604	0.9867660715,0.8835870898,0.9558408789,0.5474969089,0.642254197,0.1600107621,0.1975036116,0.03931239091	0.9908386388,-0.9055857055,-0.9335947495,-0.9373498997,-0.9356915461,-0.933490053,-0.9306652044,-0.9261545842	ok
