delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-39.22110553	-41.83717430	0.8961079815	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	436.3848407,2179.87711,9961.307958,17707.33425,25447.24099,33186.05004,40924.66564,48663.25294	6025.806952,6417.595902,6685.68098,6957.504376,7244.940849,7552.389231,7883.522557,8242.679139	0.9890610218,0.9294740286,0.9271665668,0.9257131738,0.9248957501,0.9243396448,0.9237079559,0.9225957366	-0.9119960497,-0.9097022876,-0.9340879359,-0.9363444202,-0.9345613486,-0.9319731692,-0.9292246147,-0.9264156272	ok
-1.49497487	-39.22110553	-42.30244385	0.8933146326	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	570.7131923,2350.760204,10132.06168,17878.2709,25618.20689,33356.98123,41095.54224,48834.06949	6010.683039,6401.742496,6668.928748,6939.741087,7226.017907,7532.138362,7861.742553,8219.119455	0.987211859,0.9293843438,0.9271381946,0.9256110168,0.9245687185,0.9235217518,0.9218523836,0.9185574293	-0.9100534901,-0.907553507,-0.9320400543,-0.9343082929,-0.9325229506,-0.9299278575,-0.9271733352,-0.9243649111	ok
-1.48994975	-39.22110553	-42.68413428	0.8905212837	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	705.2370657,2509.328919,10290.27067,18036.65386,25776.64802,33515.42114,41253.96136,48992.46198	5995.747323,6386.16136,6652.533723,6922.432336,7207.662678,7512.586962,7840.816774,8196.598264	0.986497705,0.9278648604,0.9259584514,0.9237372241,0.9208819377,0.915972765,0.9063967709,0.8874480642	-0.9076699081,-0.9049897244,-0.9295152921,-0.9317809791,-0.9299887578,-0.9273852401,-0.9246245651,-0.9218171299	ok
-1.48492462	-39.22110553	-43.02643157	0.8877279349	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	836.9254484,2648.648999,10429.24708,18175.83797,25915.92722,33654.73459,41393.28811,49131.79591	5981.047303,6370.887635,6636.518187,6905.585571,7189.865303,7493.704938,7820.691239,8175.032968	0.9862480988,0.9158213052,0.9167807666,0.9098814046,0.8955714906,0.8683605503,0.8196479619,0.7410513847	-0.9048447295,-0.9020097662,-0.9265154737,-0.9287653937,-0.926962377,-0.9243495404,-0.9215832166,-0.9187780466	ok
-1.47989950	-39.22110553	-43.34997991	0.8850623034	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	966.6822406,2778.707135,10558.99186,18305.82735,26046.0495,33784.92703,41523.52887,49262.07806	5966.614897,6355.943177,6620.893601,6889.200278,7172.6113,7475.461499,7801.315922,8154.350533	0.9861514941,0.8740179126,0.8850457479,0.8647971343,0.8214511108,0.7497013341,0.6486117826,0.528914269	-0.9015731986,-0.8986086049,-0.9230379729,-0.9252598874,-0.9234428476,-0.9208204436,-0.9180496939,-0.9152489332	ok
-1.47487437	-39.22110553	-43.66454899	0.8826033231	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1095.787903,2906.504428,10686.51346,18433.6319,26174.02572,33913.00988,41651.69496,49390.32017	5952.470772,6341.340382,6605.663868,6873.270592,7155.883421,7457.82611,7782.644639,8134.486075	0.9861048256,0.7210970038,0.7613195726,0.7090559897,0.6155457416,0.5027495627,0.3907404963,0.2932875358	-0.8978475354,-0.8947784358,-0.9190769617,-0.9212595288,-0.9194259231,-0.9167943664,-0.9140211489,-0.911227813	ok
-1.46984925	-39.22110553	-43.97474537	0.8804787113	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1229.190464,3049.613732,10829.39383,18576.83622,26317.44143,34056.5694,41795.37351,49534.10978	5938.627431,6327.084896,6590.827635,6857.787114,7139.6629,7440.76908,7764.634844,8115.381704	0.9860814126,-0.9263495772,-0.9256474468,-0.9233004857,-0.9201403137,-0.9150237921,-0.9059354217,-0.8895469752	-0.8936579151,-0.8905095833,-0.9146244629,-0.9167571845,-0.9149051511,-0.9122655275,-0.9094925393,-0.9067105053	ok
-1.46482412	-39.22110553	-44.28145862	0.8783540995	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1347.877668,3145.08596,10924.67053,18672.47526,26413.3317,34152.64091,41891.60015,49630.48272	5925.091444,6313.177558,6576.379919,6842.738183,7123.930298,7424.261911,7747.24738,8096.985555	0.9860436339,0.9268759461,0.9254230254,0.9231556992,0.9200053323,0.9149437027,0.9061178116,0.8905238818	-0.8889933177,-0.8857912849,-0.9096712593,-0.9117444516,-0.9098728043,-0.907226869,-0.9044575374,-0.9016915208	ok
-1.45979899	-39.22110553	-44.58812927	0.8767705073	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1481.100207,3287.616669,11067.04727,18815.25514,26556.40369,34295.93243,42035.08307,49774.14767	5911.865068,6299.615799,6562.313275,6828.110761,7108.66607,7408.277479,7730.446218,8079.250993	0.9860271424,-0.9094260957,-0.9146747244,-0.9086878203,-0.8966622122,-0.8758285473,-0.8414433621,-0.7881610131	-0.8838422841,-0.8806123851,-0.9042076959,-0.9062124778,-0.904320699,-0.9016708664,-0.8989093277,-0.8961648452	ok
-1.45477387	-39.22110553	-44.89090785	0.8753146326	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1602.436109,3395.335258,11174.65935,18923.31306,26664.7955,34404.5826,42143.96186,49883.24473	5898.947437,6286.394661,6548.618626,6813.891053,7093.850939,7392.79012,7714.198196,8062.135931	0.9859973427,0.9289487378,0.9268741378,0.9251882682,0.9233964981,0.9210171651,0.9172631108,0.9109296618	-0.8781935982,-0.8749619615,-0.8982243972,-0.9001526932,-0.8982409233,-0.895590247,-0.8928413134,-0.8901246308	ok
