delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-20.62814070	-43.58349487	0.8395486644	continued:5	1,1,1,-1,-1,-1,1,1	1,-1,-1,-1,-1,-1,-1,-1	514.2669472,7692.781295,9604.226569,15327.82688,23507.15168,25448.18097,31081.32719,39281.78861	245.7265118,4934.643562,5959.013866,6278.063372,6634.451588,7046.945495,7548.133223,8219.234482	0.9829403736,0.9520679156,0.9814715706,-0.962235526,-0.9547328699,-0.9818513983,0.9645398028,0.9509818928	0.9970832063,-0.03197182677,-0.03561799716,-0.03698125556,-0.0390139823,-0.04218411716,-0.04774475714,-0.06070308361	ok
-1.49497487	-20.62814070	-44.45464685	0.8367553156	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	704.125589,7585.232786,17126.04391,17641.69677,17954.73332,18289.15436,18666.90007,19111.78316	245.61275,4935.939221,5959.964696,6278.891662,6635.071813,7047.314492,7548.210958,8219.009734	0.9820030715,0.9599420872,0.9285829317,0.8755216316,0.9417947757,0.9490243459,0.95045577,0.951956321	0.9970835255,-0.03122566627,-0.03479306056,-0.03612508212,-0.03811217842,-0.04121185804,-0.04665033075,-0.05933098158	ok
-1.48994975	-20.62814070	-45.24716254	0.8339619667	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	909.5457118,7486.84076,16581.80265,17364.14388,17913.22592,18681.43859,27520.92687,28034.99356	245.4991224,4937.245906,5960.924094,6279.733183,6635.706458,7047.699316,7548.306606,8218.807112	0.9821045313,0.9620683138,0.7392222065,0.7725627734,0.8140945055,0.8759081702,0.9140397658,0.8516498212	0.9970838428,-0.03049780083,-0.03398822171,-0.03528973079,-0.03723226501,-0.04026312705,-0.04558224904,-0.05799152815	ok
-1.48492462	-20.62814070	-45.99266941	0.8311686178	continued:5	1,1,1,1,1,1,1,-1	1,-1,-1,-1,-1,-1,-1,-1	1120.102557,7397.760216,16063.32699,17101.01003,18112.71384,25126.60519,27638.45257,33765.06897	245.3856287,4938.563487,5961.89102,6280.587783,6636.355367,7048.099798,7548.419981,8218.626396	0.9824110692,0.9626248146,0.8400471218,0.8870234933,0.9487290097,0.9476247954,0.9848348664,-0.7843495552	0.9970841581,-0.02978775119,-0.03320296015,-0.03447466125,-0.03637367562,-0.03933731791,-0.04453983793,-0.05668390032	ok
-1.47989950	-20.62814070	-46.70100917	0.8283752689	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1320.053357,7358.426999,16021.7926,17069.08351,18107.48072,25016.55548,34226.64448,35305.43037	245.2722686,4939.891838,5962.864034,6281.455314,6637.018384,7048.515775,7548.550901,8218.467368	0.9826707942,0.9627722453,0.8443220801,0.8910832188,0.9523970754,0.9498196101,0.937673755,0.9558998441	0.9970844713,-0.02909505167,-0.03243676928,-0.03367934832,-0.03553585954,-0.03843384112,-0.04352244176,-0.05540729691	ok
-1.47487437	-20.62814070	-47.37283552	0.8255819200	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	1490.994492,7411.739108,16278.17569,17190.96414,17919.88367,26441.56021,27516.25944,27853.82325	245.1590418,4941.230835,5963.841008,6282.33563,6637.695358,7048.947081,7548.699181,8218.329814	0.9827956212,-0.9471149851,-0.7750488937,-0.8205600527,-0.8793324526,-0.9062276427,-0.9267078685,-0.9303276921	0.9970847826,-0.02841924978,-0.03168915292,-0.03290328149,-0.03471828139,-0.03755212341,-0.04252942268,-0.05416093795	ok
-1.46984925	-20.62814070	-48.00510836	0.8227885712	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1620.012105,7566.164864,16749.06431,17512.3011,18035.76022,18740.59722,27080.48367,28123.31814	245.0459481,4942.580356,5964.818508,6283.228586,6638.386139,7049.393558,7548.864649,8218.213526	0.9827491189,0.9627942632,0.7419144639,0.7725499481,0.8108925617,0.8641789502,0.8703260298,0.889658717	0.997085092,-0.02775990584,-0.0309596127,-0.0321459645,-0.03392042069,-0.03669160743,-0.04156016036,-0.05294406423	ok
-1.46482412	-20.62814070	-48.59403591	0.8209983279	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1750.72975,7714.615123,17232.75899,17870.75865,18270.93431,18734.99479,19328.89619,20263.37207	244.9329871,4943.94028,5965.790218,6284.13404,6639.090581,7049.855046,7549.047126,8218.118296	0.9827110138,0.9547398313,0.8173978316,0.8272596793,0.8518391657,0.8688839102,0.8923083476,0.9349044501	0.9970853993,-0.02711659252,-0.03024759393,-0.03140691492,-0.03314177135,-0.03585175105,-0.04061405122,-0.05175593656	ok
-1.45979899	-20.62814070	-49.12870964	0.8200834729	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	22.34057381,1879.974735,7864.342469,17533.48778,18096.33582,18437.61774,18811.90873,19250.1547	244.8201587,4945.310487,5966.741599,6285.051851,6639.808537,7050.33139,7549.24644,8218.043921	0.9691934885,0.9826644603,0.9480689501,0.8929270229,0.883335208,0.9127263541,0.9195820756,0.9252432735	0.9970857047,-0.02648889452,-0.02955299488,-0.03068566366,-0.03238184126,-0.03503202708,-0.03969050811,-0.05059583538	ok
-1.45477387	-20.62814070	-49.60260077	0.8195819200	full	1,1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	45.17289146,1918.77614,7910.977643,17556.09054,18081.63376,18398.82814,18739.09756,19125.80226	244.7074625,4946.690861,5967.613123,6285.981881,6640.539864,7050.822437,7549.462423,8217.990203	0.9958557702,0.982619749,-0.02738243371,-0.2403458342,-0.2534208958,-0.2627470945,-0.2740382091,-0.2908319376	0.997086008,-0.02587640818,-0.02887739183,-0.02998175467,-0.03164015191,-0.03423192279,-0.03878895982,-0.04946306018	ok
-1.44974874	-20.62814070	-41.25850405	0.8378726758	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	213.487321,9011.8042,9538.224394,9855.731813,10196.45039,10583.86334,11044.8117,11635.18652	244.5948983,4948.081284,6286.923994,6641.28442,7051.328035,7549.694906,8217.956945,9565.192008	0.9892954206,0.9234256212,0.8834261663,0.9379937557,0.9448326362,0.946808389,0.9491152802,0.9525213451	0.9970863095,-0.02527874113,-0.02929474448,-0.03091623794,-0.03345093945,-0.03790885058,-0.04835692897,-0.1556556102	ok
