delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-34.82412060	-40.78009121	0.8821884154	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	226.6851739,8076.395913,15706.56836,23338.13915,30970.43488,38603.04631,46235.7885,53868.58392	5457.07065,5858.820941,6121.72247,6389.197944,6673.162015,6978.772851,7310.777256,7675.127656	0.9923987262,0.9387799586,0.9376950792,0.9372323716,0.9370183377,0.9368599274,0.9365953569,0.9359214074	-0.5141588349,-0.5191129276,-0.5255388463,-0.5268221362,-0.5278860262,-0.5297564506,-0.5328107108,-0.5373696427	ok
-1.49497487	-34.82412060	-41.92024428	0.8793950665	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	371.0783707,707.2835915,8370.213228,16001.00386,23633.02591,31265.67596,38898.60211,46531.64441	5452.371224,5854.109098,6116.822362,6384.09465,6667.830675,6973.190059,7304.920112,7668.973291	0.9894309458,0.2296325393,0.9386027332,0.9376784275,0.9372836477,0.9371068468,0.9370005486,0.9368653909	-0.5011542856,-0.5062784005,-0.5123611728,-0.5136340743,-0.5147491277,-0.5166878289,-0.5198211844,-0.5244735538	ok
-1.48994975	-34.82412060	-42.60102775	0.8766017176	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	517.2381527,989.0059457,8629.549244,16260.96712,23893.4668,31526.51297,39159.80244,46793.19573	5447.768278,5849.496511,6112.024305,6379.096661,6662.608404,6967.720731,7299.181643,7662.943909	0.9866906471,0.4630959192,0.938467823,0.937676687,0.937337093,0.9371901473,0.9371153828,0.9370509943	-0.4883308554,-0.4936070476,-0.4993654721,-0.500628211,-0.501790185,-0.5037906138,-0.506994355,-0.5117288719	ok
-1.48492462	-34.82412060	-43.14668944	0.8773099215	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	730.6438195,1856.392769,9487.804286,17120.37126,24753.64652,32387.25465,40021.00965,47654.82761	5443.259656,5844.980901,6107.325901,6374.201444,6657.492509,6962.361985,7293.558738,7657.036121	0.9856745013,0.9466304793,0.9379799712,0.9375118292,0.9372942658,0.937156284,0.9369717832,0.9365619635	-0.4757029762,-0.481113754,-0.4865660797,-0.4878187927,-0.4890234968,-0.4910792398,-0.4943448651,-0.499150517	ok
-1.47989950	-34.82412060	-43.58831076	0.8745165727	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	892.7957723,2294.621757,9926.680057,17559.82066,25193.59464,32827.66979,40461.87969,48096.14841	5438.843274,5840.560059,6102.724833,6369.406554,6652.480396,6957.111047,7288.04841,7651.246679	0.9855258166,0.9402002932,0.9379573312,0.9375074119,0.9372245987,0.9368774586,0.9361536485,0.9343899059	-0.4632832928,-0.4688117179,-0.4739755731,-0.4752183176,-0.476461642,-0.4785664584,-0.4818857205,-0.4867518319	ok
-1.47487437	-34.82412060	-44.00846407	0.8717232238	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1052.593772,2693.139973,10325.83423,17959.53282,25593.8255,33228.40582,40863.11709,48497.88678	5434.517106,5836.231851,6098.21886,6364.709631,6647.569563,6951.965248,7282.64779,7645.572467	0.985515961,0.9392007998,0.9377787043,0.9370340341,0.9359750755,0.933725528,0.9284279081,0.9159042522	-0.4510827291,-0.4567124992,-0.4616048365,-0.4628376012,-0.4641155398,-0.4662633924,-0.4696283374,-0.4745446196	ok
-1.46984925	-34.82412060	-44.41952382	0.8689298749	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1202.115721,2981.661145,10614.99228,18249.26441,25884.11028,33519.24025,41154.50224,48789.82411	5430.279193,5831.994207,6093.805816,6360.108397,6642.7576,6946.922018,7277.354117,7640.010494	0.9855166854,0.8666140632,0.7896342447,0.6689449065,0.5180980448,0.3716285147,0.2537873307,0.1689085444	-0.4391105678,-0.4448260818,-0.4494631378,-0.4506858524,-0.4519945233,-0.4541796037,-0.4575826024,-0.4625391934	ok
-1.46482412	-34.82412060	-44.82818843	0.8661365260	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1333.651224,3113.426825,10747.43761,18382.33027,26017.77934,33653.51067,41289.37578,48925.30268	5426.127631,5827.845126,6089.483606,6355.600651,6638.042179,6941.978884,7272.16474,7634.557889	0.9854889093,0.7198795975,0.5838552291,0.4378051357,0.3095128235,0.2115490713,0.1421650294,0.09478628572	-0.4273745393,-0.4331609463,-0.4375582148,-0.4387707597,-0.4401064212,-0.4423231698,-0.4457569418,-0.4507444374	ok
-1.45979899	-34.82412060	-45.23780005	0.8638052631	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1466.279754,3256.7448,10891.48812,18527.05567,26163.16197,33799.54828,41436.07016,49072.65555	5422.060577,5823.782666,6085.250203,6351.184266,6633.421055,6937.133458,7267.077103,7629.211892	0.9854660885,-0.9313385629,-0.9249893081,-0.9095236705,-0.8785183235,-0.8203032381,-0.7245273929,-0.5947460902	-0.4158809166,-0.4217241519,-0.4258963679,-0.4270985831,-0.4284576466,-0.4307007678,-0.4341583993,-0.4391678761	ok
-1.45477387	-34.82412060	-45.64471267	0.8618873024	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1595.389364,3375.932864,11011.46186,18647.75926,26284.57742,33921.67279,41558.90497,49196.20297	5418.07624,5819.804949,6081.103644,6346.857186,6628.892061,6932.383441,7262.088748,7623.969852	0.9854384896,-0.9314001912,-0.9315254573,-0.9237199366,-0.9082731055,-0.87807066,-0.8227904132,-0.7331644928	-0.4046346161,-0.4105214224,-0.4144825571,-0.4156742506,-0.4170532906,-0.4193177627,-0.4227927187,-0.4278157495	ok
