delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-27.66331658	-43.26198279	0.8590721043	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	567.6856547,7438.027565,15049.93481,22658.98393,30267.47798,37876.17065,45485.22215,53094.59865	5197.764661,5627.476674,5896.71147,6174.414595,6472.566469,6799.222902,7163.294861,7577.792023	0.9846553825,0.9535172614,0.9526468167,0.9520213996,0.9515765231,0.9512544325,0.9510118565,0.9508184099	-0.1131869843,-0.1174221033,-0.1190930732,-0.1207943686,-0.1231375424,-0.1264468319,-0.1311472436,-0.138017782	ok
-1.49497487	-27.66331658	-43.93522119	0.8562787554	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	749.0836925,7453.023682,15065.73008,22676.88193,30287.84643,37899.05529,45510.58189,53122.38379	5197.19838,5626.901937,5896.003529,6173.574179,6471.555999,6798.017417,7161.874917,7576.143761	0.9840301064,0.9531353009,0.9524591786,0.9519789957,0.9516419736,0.9514032571,0.9512318514,0.9511035946	-0.1103018922,-0.1144500118,-0.1160808125,-0.1177433948,-0.1200343638,-0.1232706747,-0.127868632,-0.1345919302	ok
-1.48994975	-27.66331658	-44.55433335	0.8534854065	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	941.1825838,7386.176166,15000.455,22613.97538,30227.51548,37841.30724,45455.37331,53069.66955	5196.659644,5626.354654,5895.323822,6172.763368,6470.576291,6796.843957,7160.488514,7574.530986	0.9840472963,0.9528194741,0.952299412,0.9519315274,0.9516739766,0.9514939701,0.9513678296,0.9512781382	-0.1074966816,-0.1115594213,-0.1131511969,-0.114775935,-0.1170158193,-0.1201806978,-0.1246783367,-0.1312573821	ok
-1.48492462	-27.66331658	-45.14507808	0.8506920577	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1134.29029,7221.972398,14838.47853,22454.56566,30070.73555,37687.13463,45303.76981,52920.60247	5196.148074,5625.834425,5894.671935,6171.981745,6469.626915,6795.702068,7159.135173,7572.953186	0.9841908335,0.952630452,0.9522068707,0.9519047332,0.9516933522,0.951545823,0.9514432046,0.9513725352	-0.1047689629,-0.1087479322,-0.1103017866,-0.1118895338,-0.1140794376,-0.1171744088,-0.1215738382,-0.1280115851	ok
-1.47989950	-27.66331658	-45.71820881	0.8478987088	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1314.764808,7060.196079,14679.37205,22298.14446,29916.96058,37535.96519,45155.17695,52774.56941	5195.663299,5625.34086,5894.047457,6171.228898,6468.707447,6794.591309,7157.814427,7571.409859	0.9843041476,0.9525863548,0.9521948252,0.9519134057,0.9517144459,0.9515756612,0.9514806645,0.9514160066	-0.1021164194,-0.106013216,-0.1075302152,-0.1090818087,-0.1112228193,-0.1142493864,-0.1185526866,-0.1248520535	ok
-1.47487437	-27.66331658	-46.27706812	0.8451053599	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1468.1653,7061.301067,14683.40892,22304.98295,29926.50668,37548.16201,45169.99481,52791.99563	5195.204955,5624.873574,5893.449988,6170.504427,6467.81747,6793.511244,7156.525816,7569.900515	0.9843343765,0.9516923196,0.9515873666,0.9514987503,0.9514338438,0.951390025,0.951363264,0.9513489052	-0.09953680608,-0.1033530133,-0.1048341871,-0.106350448,-0.1084436357,-0.1114032789,-0.1156125003,-0.1217763679	ok
-1.46984925	-27.66331658	-46.82092345	0.8426463796	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1601.703664,7184.040469,14809.22407,22433.72253,30058.06071,37682.46166,45307.00171,52931.69162	5194.772684,5624.432191,5892.879132,6169.807937,6466.956578,6792.461448,7155.268894,7568.424674	0.9843091369,-0.8709166991,-0.8774413619,-0.8832079551,-0.8886160146,-0.8937807965,-0.8987116592,-0.9033835294	-0.09702794713,-0.1007651324,-0.1022114762,-0.1036932097,-0.1057396268,-0.108633803,-0.1127509648,-0.1187821741	ok
-1.46482412	-27.66331658	-47.34387385	0.8408561363	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1730.258201,7329.719264,14958.10802,22585.65816,30212.9287,37840.18202,45467.52625,53094.9944	5194.366135,5624.01634,5892.334501,6169.13904,6466.124372,6791.441506,7154.043219,7566.981867	0.9842725785,0.892029289,0.9013310877,0.9086870751,0.914775145,0.9199367601,0.9243652793,0.9281825763	-0.09458773441,-0.0982474474,-0.09965992404,-0.101107919,-0.1031086001,-0.1059387421,-0.1099658315,-0.1158671821	ok
-1.45979899	-27.66331658	-47.83689097	0.8398135638	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1.988979236,1858.399221,7471.191142,15102.92024,22733.65752,30363.98743,37994.20846,45624.46098	5193.984963,5623.625657,5891.815712,6168.497358,6465.32046,6790.451007,7152.848362,7565.571634	0.9720514609,0.9842365832,0.9045568726,0.9139333274,0.9210676148,0.9266985219,0.9312349615,0.9349296543	-0.09221412542,-0.09579789665,-0.09717743803,-0.09859246737,-0.1005484286,-0.1033159446,-0.1072549162,-0.1130291649	ok
-1.45477387	-27.66331658	-48.29148884	0.8393120110	full	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1898.548554,7471.967857,15107.17625,22741.24395,30374.7702,38008.0847,45641.35939,53274.67656	5193.62883,5623.259784,5891.32239,6167.882518,6464.544458,6789.489553,7151.683901,7564.193524	0.9842210692,-0.6740821743,-0.713564125,-0.7481604492,-0.778809409,-0.8059513182,-0.829810194,-0.8505548563	-0.08990514152,-0.09341448087,-0.09476198965,-0.09614481024,-0.09805704935,-0.1007633227,-0.1046160977,-0.1102659575	ok
