delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-26.40703518	-43.52895094	0.8548741691	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	606.8476955,7387.255163,15019.66609,22645.51658,30268.18395,37889.4824,45510.31171,53131.0826	5182.07471,5616.045304,5886.950611,6167.244801,6468.553956,6799.840084,7171.162524,7597.649683	0.9840643705,0.9557611415,0.9549611861,0.9543155583,0.9538244563,0.9534675869,0.9532195678,0.9530548052	-0.08984062274,-0.09350681002,-0.09501932282,-0.09658753614,-0.09876286521,-0.1018483882,-0.1062786642,-0.1128991233	ok
-1.49497487	-26.40703518	-44.21751607	0.8520808202	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	794.368385,7376.41031,15007.54323,22634.50699,30259.43821,37883.49168,45507.25237,53130.99451	5181.849181,5615.789712,5886.56752,6166.743917,6467.885903,6798.976297,7170.081302,7596.335239	0.9836847434,0.9553674925,0.954742361,0.9542441977,0.9538670985,0.9535944288,0.9534043873,0.9532780517	-0.08759587371,-0.0911828398,-0.09266287883,-0.09419486293,-0.09632094001,-0.09933739774,-0.1036696746,-0.1101460253	ok
-1.48994975	-26.40703518	-44.85801958	0.8492874713	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	991.4209394,7290.339913,14921.99641,22550.92866,30178.51031,37805.49909,45432.29012,53059.07595	5181.647219,5615.556702,5886.208015,6166.268386,6467.244335,6798.140178,7169.029172,7595.051749	0.9837871446,0.9550669092,0.9545744638,0.9541839191,0.9538888615,0.9536738343,0.9535231559,0.9534209069	-0.0854118161,-0.08892039212,-0.09036962192,-0.09186622536,-0.09394417397,-0.09689312385,-0.10112958,-0.1074649563	ok
-1.48492462	-26.40703518	-45.47143843	0.8464941224	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1186.809042,7147.193132,14781.04933,22412.78664,30043.42378,37673.54512,45303.47103,52933.36746	5181.468517,5615.345764,5885.871712,6165.817865,6466.6289,6797.331359,7168.005747,7593.798795	0.9839582476,0.9549185407,0.9545030923,0.9541729572,0.9539220974,0.9537384599,0.9536080854,0.9535184195	-0.08328666423,-0.0867173506,-0.08813771361,-0.0895997665,-0.09163068761,-0.0945136566,-0.09865642939,-0.1048539099	ok
-1.47989950	-26.40703518	-46.06573035	0.8437007736	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1365.475662,7055.102686,14692.43398,22327.68704,29961.77703,37595.25983,45228.46053,52861.56226	5181.312772,5615.156335,5885.558224,6165.392019,6466.039253,6796.549481,7167.010646,7592.575969	0.9840740136,0.9549306295,0.9545487197,0.9542416285,0.9540057402,0.9538301072,0.9537040461,0.9536152773	-0.08121868826,-0.08457146925,-0.08596537167,-0.08739368602,-0.0893786581,-0.09219714279,-0.09624832847,-0.1023109358	ok
-1.47487437	-26.40703518	-46.64231323	0.8409074247	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1512.795615,7117.773853,14759.19901,22398.40202,30036.26132,37673.34417,45310.006,52946.46281	5181.179687,5614.987767,5885.267158,6164.990521,6465.475057,6795.794191,7166.043497,7591.382872	0.9840887369,-0.7834094417,-0.8227442421,-0.8530327158,-0.8765155767,-0.8947514103,-0.9088769373,-0.9197644915	-0.07920621241,-0.08248021653,-0.08385086851,-0.08524623854,-0.08718631767,-0.08994178434,-0.09390343799,-0.09983413829	ok
-1.46984925	-26.40703518	-47.19915989	0.8385761618	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1643.656797,7254.871501,14900.6134,22544.00644,30185.87589,37826.78764,45467.1197,53107.1184	5181.068971,5614.839288,5884.998115,6164.613046,6464.935979,6795.065141,7165.103933,7590.219111	0.9840556267,0.8216038979,0.862525571,0.891099387,0.9109029776,0.9245591391,0.9339348705,0.9403450173	-0.07724761342,-0.08044044315,-0.08179252947,-0.08315573206,-0.0850519521,-0.08774583688,-0.09161997246,-0.09742167562	ok
-1.46482412	-26.40703518	-47.72864790	0.8371202871	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1778.088974,7372.316621,15022.58042,22670.40927,30316.55291,37961.5572,45605.80955,53249.57947	5180.980336,5614.709938,5884.750684,6164.259277,6464.421694,6794.361992,7164.191597,7589.084302	0.98403483,-0.8985434445,-0.9162526159,-0.9279442008,-0.9358136172,-0.9411931844,-0.9449129954,-0.9475057389	-0.07534131884,-0.07844760161,-0.07978873118,-0.0811205264,-0.08297389917,-0.08560760821,-0.08939619881,-0.09507175825	ok
-1.45979899	-26.40703518	-48.22025627	0.8362843657	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	36.14367499,1904.21184,7519.250721,15174.25095,22826.78479,30477.50439,38126.91379,45775.39287	5180.9135,5614.598458,5884.524436,6163.928903,6463.931882,6793.684411,7163.306135,7587.978069	0.9707942339,0.983991867,0.5254872016,0.6220581976,0.7087582522,0.7805095148,0.8356766878,0.8755909509	-0.07348580549,-0.07649367428,-0.07783789989,-0.07913903166,-0.08095054713,-0.08352545684,-0.08723043487,-0.0927826477	ok
-1.45477387	-26.40703518	-48.66753620	0.8347007736	full	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	55.15860195,1885.928035,7740.683696,15401.15717,23059.09477,30715.04943,38369.47697,46022.7444	5180.868186,5614.503072,5884.318922,6163.621616,6463.466228,6793.03207,7162.447203,7586.900042	0.9919056335,0.9838205749,0.9545089786,0.9549561787,0.9550102683,0.9549053519,0.9547489947,0.9545881882	-0.0716795979,-0.0745607881,-0.07593850972,-0.0772097067,-0.07898033324,-0.0814977906,-0.0851210481,-0.09055265538	ok
