delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-29.54773869	-44.53224218	0.8594757867	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1025.260349,7562.791209,15162.72918,22763.38294,30364.52024,37965.94754,45567.54044,53169.22541	5232.913898,5655.594633,5922.660035,6197.001159,6490.76599,6810.971703,7165.094829,7563.594258	0.9846086455,0.9487936539,0.9484383378,0.9482305311,0.9480964146,0.9479930768,0.947888262,0.9477561142	-0.163203703,-0.1683912364,-0.1703954081,-0.1722656942,-0.1748185039,-0.1784238552,-0.183492657,-0.1907112548	ok
-1.49497487	-29.54773869	-45.06831753	0.8566824378	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1209.080653,7241.19385,14843.11251,22445.61747,30048.50434,37651.61977,45254.86704,52858.18868	5231.709975,5654.399784,5921.323468,6195.517617,6489.107171,6809.116176,7163.025278,7561.298154	0.9847142552,0.9486394456,0.9483479684,0.9481560125,0.9480040532,0.9478532543,0.9476681158,0.947413758	-0.1589015103,-0.1639893505,-0.1659412915,-0.1677710894,-0.1702705842,-0.1738011554,-0.1787658306,-0.1858387685	ok
-1.48994975	-29.54773869	-45.59381601	0.8538890889	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1374.644093,6958.353838,14562.02662,22166.24358,29770.82274,37375.62351,44980.55478,52585.56141	5230.541739,5653.241002,5920.023915,6194.072387,6487.487967,6807.301739,7160.998587,7559.047135	0.9847720751,0.900321384,0.8787910003,0.8499842146,0.8125029331,0.7655091094,0.7092124347,0.6451780087	-0.1547221422,-0.1597114813,-0.1616129458,-0.1634030192,-0.1658500547,-0.1693070292,-0.1741691989,-0.181098645	ok
-1.48492462	-29.54773869	-46.11108387	0.8510957400	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1509.975289,7051.130429,14656.54929,22262.49243,29868.79858,37475.3338,45082.0072,52688.76224	5229.408653,5652.117724,5918.760799,6192.664873,6485.907761,6805.527746,7159.01407,7556.840466	0.9847513313,-0.948708585,-0.9484105369,-0.9481992303,-0.9480237867,-0.9478480751,-0.9476439691,-0.9473823478	-0.1506619567,-0.1555540476,-0.1574067093,-0.1591578202,-0.161553266,-0.1649378483,-0.1696991637,-0.176487336	ok
-1.47989950	-29.54773869	-46.61926438	0.8488434108	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1637.72725,7225.034573,14832.27993,22440.02452,30048.13001,37656.47046,45264.95657,52873.53078	5228.310191,5651.029401,5917.533552,6191.294495,6484.36595,6803.793563,7157.071059,7554.677432	0.9847137923,0.9062325644,0.8916567857,0.8729109063,0.8492350008,0.8199361724,0.7845521176,0.7430200846	-0.1467174051,-0.1515135534,-0.1533190098,-0.1550319176,-0.1573766539,-0.1606900646,-0.1653522012,-0.1720013578	ok
-1.47487437	-29.54773869	-47.11071068	0.8473875361	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1770.640926,7331.623498,14940.77575,22550.39725,30160.37465,37770.59134,45380.96079,52991.42482	5227.24584,5649.975494,5916.341619,6189.960682,6482.861941,6802.098573,7155.1689,7552.557336	0.9846904492,-0.7744625338,-0.7353541219,-0.692279236,-0.6461095403,-0.5978381599,-0.548572356,-0.4994458094	-0.1428850326,-0.1475865882,-0.1493463659,-0.1510218256,-0.1533167402,-0.1565602121,-0.1611248637,-0.1676372945	ok
-1.46984925	-29.54773869	-47.57559823	0.8464726810	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	24.5707394,1894.84898,7515.68838,15126.82925,22738.40424,30350.32652,37962.49101,45574.81475	5226.215094,5648.955477,5915.184458,6188.662879,6481.395159,6800.44217,7153.306956,7550.479495	0.9674102859,0.9846486501,0.9000759196,0.8881921052,0.8738641166,0.8568238247,0.8367870692,0.8135089035	-0.1391614777,-0.143769828,-0.145485386,-0.1471241474,-0.1493701334,-0.1525449076,-0.1570137809,-0.1633917998	ok
-1.46482412	-29.54773869	-48.00738497	0.8459711282	full	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	46.99483741,1932.285226,7504.675175,15117.88923,22731.49804,30345.44038,37959.62559,45573.97559	5225.21746,5647.968831,5914.061535,6187.400541,6479.965038,6798.823765,7151.484604,7548.443245	0.9947370958,0.9846286,0.03071977595,0.02780505356,0.02518196114,0.02283124005,0.02071963922,0.01881637883	-0.1355434719,-0.1400600349,-0.1417327691,-0.1433355756,-0.1455335289,-0.1486408514,-0.1530156612,-0.1592615988	ok
-1.45979899	-29.54773869	-41.92485952	0.8635078518	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	326.2656699,7407.315111,15027.20824,22643.30973,30258.53583,37873.86848,45489.54187,53105.54179	5224.252455,5647.015052,5912.97233,6186.173136,6478.571026,6797.24278,7149.701235,7546.447938	0.9893398753,0.9511780043,0.9501724542,0.9494528322,0.9489497753,0.9485939745,0.9483323206,0.9481283688	-0.1320278382,-0.136454057,-0.1380853034,-0.1396528914,-0.1418037084,-0.144844827,-0.149127292,-0.1552434898	ok
-1.45477387	-29.54773869	-42.80200942	0.8607145029	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	480.6391339,7495.770747,15115.91656,22733.84924,30351.37168,37969.07731,45587.09179,53205.38629	5223.319604,5646.093644,5911.916331,6184.98014,6477.212583,6795.698651,7147.956254,7544.492939	0.9858513118,0.9507438403,0.9499422034,0.9493765743,0.9489851419,0.9487123661,0.9485199356,0.9483776064	-0.1286114907,-0.1329488278,-0.1345398663,-0.1360729642,-0.1381775398,-0.1411537015,-0.1453455404,-0.1513343445	ok
