delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-23.89447236	-43.37865770	0.8486973163	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	524.3807037,7369.208635,15144.54743,22939.98593,30770.18533,38676.70535,46963.40201,48163.39968	263.7724905,4910.115822,5912.411252,6220.638226,6561.981231,6949.414196,7403.694819,7966.22223	0.9839203141,0.9601724758,0.9595814552,0.9592090223,0.9589775327,0.9582633692,0.9262239353,0.9573963549	0.996657248,-0.05358899282,-0.05849137871,-0.06019319864,-0.06264627919,-0.06627383023,-0.07200947088,-0.0824905987	ok
-1.49497487	-23.89447236	-44.16595654	0.8459039674	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	709.9563703,7357.136416,15101.15911,22853.84893,30618.47465,38400.59206,46210.94324,54075.4727	263.6296676,4911.006718,5913.015674,6221.083816,6562.227907,6949.433908,7403.465693,7965.747649	0.9830229898,0.9598042887,0.9593977349,0.9591201202,0.9589864984,0.9589571338,0.9589695226,0.9587960577	0.99665785,-0.05230647851,-0.05710242462,-0.05876562426,-0.06116378399,-0.06471102773,-0.07032147208,-0.08057936433	ok
-1.48994975	-23.89447236	-44.88302515	0.8431106185	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	909.8415278,7299.433157,15026.50561,22759.33283,30499.48378,38249.28155,46012.39335,53795.15633	263.4870496,4911.912652,5913.636366,6221.5469,6562.493175,6949.473526,7403.258263,7965.297638	0.9830544339,0.9594660055,0.9591882335,0.9589875579,0.9588843466,0.9588617193,0.9588986213,0.9589742223	0.9966584493,-0.05105668924,-0.05574862176,-0.05737410931,-0.0597186278,-0.06318741546,-0.06867550878,-0.07871511688	ok
-1.48492462	-23.89447236	-45.56112852	0.8403172696	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1114.237756,7201.503311,14923.25298,22650.92694,30386.11079,38131.14284,45889.69428,53668.06096	263.3446357,4912.833438,5914.273113,6222.027264,6562.776809,6949.532812,7403.072271,7964.871905	0.9832802957,0.9592553754,0.9590655834,0.9589334229,0.9588765289,0.9588848158,0.9589449546,0.9590413638	0.9966590458,-0.04983872068,-0.05442900855,-0.05601767048,-0.058309797,-0.0617019367,-0.0670704595,-0.07689662705	ok
-1.47989950	-23.89447236	-46.21160207	0.8375239208	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1308.379755,7124.474657,14850.3428,22584.45089,30329.52248,38089.92582,45873.39033,53695.88704	263.2024256,4913.768893,5914.925706,6222.524696,6563.078589,6949.611534,7402.907462,7964.470167	0.9834756964,0.9592268266,0.9590944589,0.9590148772,0.9590079047,0.9590650113,0.9591667245,0.9592505274	0.9966596396,-0.04865169567,-0.05314265194,-0.0546953534,-0.05693630762,-0.06025356524,-0.06550523453,-0.07512269902	ok
-1.47487437	-23.89447236	-46.83675210	0.8347305719	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	1475.156868,7146.994641,14882.52922,22630.72482,30397.21688,38192.5412,46040.64802,54023.9015	263.0604186,4914.718837,5915.593939,6223.038991,6563.3983,6949.709459,7402.763587,7964.092144	0.9835642308,-0.956670372,-0.9577772611,-0.9584009525,-0.9588139485,-0.9591183515,-0.9592455884,-0.9575397455	0.9966602306,-0.04749476339,-0.05188864643,-0.05340623174,-0.05559720433,-0.05884130435,-0.06397877485,-0.07339216945	ok
-1.46984925	-23.89447236	-47.43456008	0.8319372230	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1602.410181,7298.907824,15045.63683,22811.09036,30606.40148,38457.12285,46453.29783,49462.49539	262.9186144,4915.683092,5916.277605,6223.569943,6563.735727,6949.826363,7402.640402,7963.737561	0.9835155667,0.9539647948,0.9593800667,0.960278467,0.9601413219,0.9598222514,0.9576029019,0.9871069261	0.996660819,-0.04636709847,-0.05066611327,-0.05214940641,-0.05429155967,-0.0574641861,-0.06249005148,-0.07170390679	ok
-1.46482412	-23.89447236	-48.00129487	0.8301469798	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1735.337637,7429.715214,15188.4997,22973.92042,30806.97012,38751.68452,47572.8951,48401.91401	262.7770124,4916.661485,5916.976505,6224.117352,6564.090662,6949.962023,7402.537664,7963.406149	0.9834884647,0.8151585273,0.9226146891,0.9556552763,0.961424264,0.9601097543,0.7746466076,0.8100173921	0.9966614046,-0.04526790023,-0.04947419959,-0.05092400464,-0.05301847315,-0.05612127036,-0.06103806447,-0.07005681037	ok
-1.45979899	-23.89447236	-48.52488767	0.8291044073	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	7.981578309,1863.216455,7571.696946,15343.52514,23152.369,31037.23113,39187.04751,40740.17542	262.635612,4917.653842,5917.690438,6224.681021,6564.462898,6950.116219,7402.455138,7963.097643	0.9650148551,0.9834458212,0.906542235,0.950890866,0.9606573707,0.9610508798,0.9512606504,0.9778147572	0.9966619875,-0.04419639183,-0.04831207758,-0.0497291792,-0.05177707043,-0.054811644,-0.05962184209,-0.06844980956	ok
-1.45477387	-23.89447236	-48.99797421	0.8286028545	full	1,-1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	1903.198652,7596.368604,15382.31395,23218.95164,31179.65859,40384.0016,41069.19471,41532.65198	262.4944128,4918.659994,5918.41921,6225.260755,6564.852232,6950.288737,7402.392591,7962.811785	0.9834223133,-0.584482214,-0.8143062825,-0.924353036,-0.9518967491,-0.7509621231,-0.772294223,-0.7995016072	0.9966625677,-0.04315181954,-0.04717894378,-0.04856410763,-0.05056650256,-0.05353442017,-0.05824044008,-0.06688186306	ok
-1.44974874	-23.89447236	-41.17122023	0.8469916754	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	217.7289373,7547.395697,9243.366273,15618.20422,23464.63106,31458.50367,41048.43703,41546.89764	262.3534144,4919.679775,5919.162626,6225.856362,6565.258465,6950.479366,7402.349794,7962.548319	0.9900916761,0.9549679716,0.9805900029,0.9576192138,0.9590145671,0.9581435278,0.9255941735,0.9061906921	0.9966631451,-0.04213345199,-0.04607401821,-0.04742799141,-0.0493859451,-0.05228873733,-0.05689294079,-0.06535195802	ok
