delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-25.77889447	-43.49255887	0.8533511348	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	584.7830523,7367.098911,15017.67014,22658.92726,30294.42094,37926.55883,45556.85388,53186.20689	276.2915636,4903.023366,5338.765485,5610.651688,5892.369383,6195.28902,6528.935188,6904.005039	0.9840066187,0.9569465898,0.9561780697,0.955521869,0.9550025271,0.9546141641,0.9543402738,0.9541588952	0.9963687839,-0.07347682662,-0.07587265698,-0.07792784646,-0.0793032814,-0.08122128906,-0.08395072905,-0.08789548834	ok
-1.49497487	-25.77889447	-44.20494543	0.8505577859	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	772.0441487,7358.031411,15004.65191,22645.16387,30281.86331,37916.2938,45549.43906,53181.90144	276.1261447,4903.610986,5339.255604,5611.068101,5892.682669,6195.437851,6528.889076,6903.741419	0.9835200057,0.9565365196,0.9559347462,0.9554262086,0.9550264136,0.9547274214,0.9545146469,0.9543700927	0.9963696092,-0.0716816524,-0.07362568433,-0.07603775453,-0.07738161844,-0.0792564039,-0.08192505767,-0.08578297578	ok
-1.48994975	-25.77889447	-44.86420029	0.8477644370	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	970.2000599,7281.884831,14927.41977,22568.8546,30207.67165,37844.87895,45481.1361,53116.86203	275.9609929,4904.216947,5339.711786,5611.501456,5893.015872,6195.607703,6528.865097,6903.501266	0.9836119318,0.9562169542,0.9557448858,0.9553489674,0.9550368073,0.9548015869,0.9546316767,0.9545123951	0.9963704311,-0.06993365882,-0.07257852893,-0.07419694018,-0.07550999509,-0.07734255592,-0.07995181218,-0.08372484854	ok
-1.48492462	-25.77889447	-45.49356760	0.8449710881	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1168.396384,7152.710845,14799.89325,22443.92027,30085.84908,37726.42279,45366.14856,53005.36385	275.7961074,4904.841012,5611.951144,5893.368725,6195.798302,6528.862964,6903.284277,7335.411434	0.9837983697,0.956050471,0.955658892,0.95533057,0.9550702382,0.9548723118,0.9547260127,0.9546207831	0.9963712497,-0.06823149708,-0.07240399744,-0.07368699843,-0.07547831013,-0.07802952747,-0.08171959998,-0.08731041274	ok
-1.47989950	-25.77889447	-46.10177678	0.8421777393	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1351.530399,7063.640124,14714.65375,22362.74141,30008.77196,37653.38881,45297.05553,52940.09937	275.6314875,4905.482946,5612.416452,5893.740965,6196.009378,6528.882396,6903.090154,7334.988784	0.9839342914,0.9560547211,0.9557036539,0.9554054445,0.95516656,0.9549815848,0.9548423394,0.9547390579	0.9963720649,-0.06657385992,-0.07065755583,-0.07191125819,-0.07366227453,-0.07615678181,-0.07976576732,-0.08523555821	ok
-1.47487437	-25.77889447	-46.69045165	0.8393843904	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	1504.147615,7111.528957,14767.46995,22420.49476,30071.34316,37720.59674,45368.70136,53015.99153	275.4671325,4906.142517,5612.896511,5894.132335,6196.240667,6528.923116,6902.918603,7334.59039	0.9839670282,-0.9537258897,-0.9539913397,-0.9541597506,-0.9542721426,-0.9543513757,-0.9544085627,-0.954450582	0.9963728768,-0.06495948031,-0.06895627293,-0.07018144546,-0.0718930988,-0.07433219551,-0.0778619303,-0.08321339404	ok
-1.46984925	-25.77889447	-47.25756144	0.8369254100	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1633.560288,7255.277406,14916.46686,22574.81755,30230.92265,37885.27879,45538.29111,53190.28358	275.3030416,4906.8195,5613.390216,5894.542581,6196.491909,6528.984852,6902.769336,7334.215942	0.9839286758,0.2072583341,0.2732936268,0.3522711545,0.4425692857,0.5396623398,0.6361559756,0.7236408674	0.9963736853,-0.0633871302,-0.06729881949,-0.06849627147,-0.07016947309,-0.07255442986,-0.07600671017,-0.08124248465	ok
-1.46482412	-25.77889447	-47.79656191	0.8353418179	continued:5	1,-1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	1765.508522,7384.659603,15051.37166,22715.43313,30377.27464,38037.28187,45695.79066,53353.08822	275.139214,4907.513671,5613.896079,5894.971452,6196.76285,6529.067338,6902.642072,7333.865138	0.9839001411,-0.6318205467,-0.7339757151,-0.8118642278,-0.8655282351,-0.9000706076,-0.9214574902,-0.934459112	0.9963744905,-0.06185561928,-0.06568384413,-0.06685448633,-0.06849012678,-0.07082218575,-0.0741987684,-0.07932143535	ok
-1.45979899	-25.77889447	-48.29677885	0.8344269629	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	27.66804144,1890.873144,7533.752241,15206.28329,22876.49205,30544.64269,38210.98984,45875.77244	274.9756491,4908.22481,5614.411965,5895.418703,6197.053238,6529.170313,6902.536534,7333.537678	0.9691657207,0.9838538462,0.8868082609,0.9222579287,0.9402093353,0.9488743876,0.952893883,0.9546619898	0.9963752924,-0.06036379377,-0.06410987314,-0.06525487784,-0.0668538273,-0.06913420265,-0.07243680556,-0.07744889128	ok
-1.45477387	-25.77889447	-48.75131582	0.8339254100	full	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	52.75973902,1928.573637,7557.051159,15235.7078,22912.54848,30587.68591,38261.23945,45933.33245	274.8123461,4908.952702,5614.934513,5895.884093,6197.362827,6529.293518,6902.452449,7333.233272	0.9929241088,0.9838273879,0.1241598164,0.1799058878,0.2565384759,0.3571748137,0.4794896336,0.6112404787	0.996376091,-0.05891053525,-0.06257495204,-0.06369627031,-0.06525937897,-0.06748925733,-0.07071956021,-0.07562353634	ok
