delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-31.68341709	-42.62707408	0.8724431330	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	495.802248,7891.89592,15493.97632,23097.31799,30701.41561,38305.90062,45910.57307,53515.3341	5295.352968,5709.578067,5974.603919,6245.708068,6535.005063,6848.621155,7192.734914,7575.600547	0.9864594228,0.9453051411,0.9445796529,0.9442222117,0.9440256275,0.943871645,0.9436689351,0.9432956009	-0.2552021885,-0.2614503461,-0.2640884851,-0.2660062501,-0.2685746249,-0.2722630195,-0.2774627409,-0.2847448105	ok
-1.49497487	-31.68341709	-43.23415816	0.8696497841	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	660.5344674,8067.013763,15670.62557,23275.2626,30880.48266,38486.00013,46091.66292,53697.39549	5293.152068,5707.391045,5972.263859,6243.20604,6532.317421,6845.728152,7189.619665,7572.24963	0.985204019,0.9450270084,0.9444967333,0.9442361984,0.9440997095,0.9440093388,0.9439151685,0.9437655448	-0.248238969,-0.2543991997,-0.256951736,-0.2588345793,-0.2613627745,-0.2649928433,-0.2701096574,-0.277277093	ok
-1.48994975	-31.68341709	-43.77172176	0.8668564352	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	835.5509246,8254.212895,15859.47822,23465.48906,31071.90425,38678.52443,46285.24591,53892.01645	5291.001418,5705.255231,5969.976259,6240.758022,6529.685503,6842.892855,7186.564491,7568.961712	0.9849427423,0.9447583436,0.9444113545,0.9442403374,0.9441539449,0.9441059242,0.9440674848,0.9440233141	-0.2414729687,-0.2475433511,-0.250014309,-0.2518624362,-0.2543500218,-0.2579211898,-0.2629543905,-0.2700061871	ok
-1.48492462	-31.68341709	-44.27624534	0.8640630863	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1014.416699,8454.069542,16061.06704,23668.50692,31276.17771,38883.96528,46491.81086,54099.68509	5288.900156,5703.169725,5967.740187,6238.363048,6527.108302,6840.114203,7183.568262,7565.735582	0.9849662955,0.9445222966,0.9443349114,0.9442417308,0.9441963965,0.9441723709,0.9441583675,0.9441471464	-0.2348994307,-0.2408783872,-0.2432715447,-0.2450852004,-0.2475318589,-0.2510437111,-0.2559928077,-0.2629282555	ok
-1.47989950	-31.68341709	-44.76473868	0.8612697375	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1187.514285,8672.151464,16280.8602,23889.73812,31498.70248,39107.71036,46716.74021,54325.78094	5286.847442,5701.133651,5965.554737,6236.020178,6524.584835,6837.391162,7180.629885,7562.570066	0.9850285249,0.9443509667,0.9442841871,0.9442503744,0.9442323463,0.9442230016,0.9442154742,0.9442098974	-0.2285135744,-0.234399843,-0.2367187483,-0.2384982119,-0.2409037288,-0.2443559967,-0.2492206956,-0.2560393555	ok
-1.47487437	-31.68341709	-45.24540956	0.8584763886	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1343.457688,8861.158339,16471.40866,24081.66691,31691.92919,39302.19357,46912.45899,54522.72495	5284.842455,5699.146154,5963.419025,6233.728496,6522.114146,6834.722729,7177.748293,7559.464024	0.9850551643,0.94397966,0.9437459741,0.943335435,0.9426057009,0.9413026693,0.9389773842,0.9348417253	-0.2223106155,-0.2281032232,-0.2303512095,-0.2320967921,-0.2344610471,-0.2378535956,-0.2426337829,-0.249335463	ok
-1.46984925	-31.68341709	-45.72159753	0.8558107571	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1479.050093,6078.305531,13689.79011,21301.30444,28912.83428,36524.37217,44135.9142,51747.45839	5282.884395,5697.206399,5961.332187,6231.487109,6519.695304,6832.107924,7174.922452,7556.416348	0.9850356719,-0.9442342529,-0.9441123015,-0.9439094544,-0.9435571457,-0.9429409613,-0.9418646597,-0.9399879716	-0.2162857832,-0.2219840209,-0.224164221,-0.2258762621,-0.2281992202,-0.2315320357,-0.2362277609,-0.2428124948	ok
-1.46482412	-31.68341709	-46.19234654	0.8535584279	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1604.756623,7705.599719,15318.39132,22931.23009,30544.09394,38156.97107,45769.85527,53382.74317	5280.972479,5695.31357,5959.293383,6229.295147,6517.327402,6829.545797,7172.151355,7553.425962	0.9849963095,0.9434710382,0.9427675533,0.9416029173,0.9396588886,0.9364172016,0.931040241,0.9222080823	-0.2104343352,-0.2160377345,-0.2181530941,-0.2198319583,-0.2221136624,-0.2253868414,-0.2299983021,-0.2364663279	ok
-1.45979899	-31.68341709	-46.65227549	0.8521025532	continued:5	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1740.181186,7065.721196,14679.88425,22294.11167,29908.37411,37522.65546,45136.94703,52751.24413	5279.105944,5693.466872,5957.301791,6227.151761,6515.009556,6827.03542,7169.434022,7550.49182	0.9849791575,-0.9144766893,-0.8974012053,-0.8718053702,-0.8347861253,-0.7838853205,-0.7183522651,-0.6403239868	-0.2047515713,-0.2102598821,-0.2123131724,-0.2139592467,-0.2161998101,-0.2194135484,-0.2239410762,-0.2302928174	ok
-1.45477387	-31.68341709	-47.09205368	0.8510599807	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	3.479110481,1863.2554,7838.531746,15454.11728,23069.7901,30685.51154,38301.25984,45917.02292	5277.284044,5691.665529,5955.356611,6225.056124,6512.740905,6824.57589,7166.769498,7547.612903	0.964644422,0.9849384239,0.9206561467,0.9079580556,0.8892135741,0.8622222798,0.824708132,0.7749732505	-0.1992328441,-0.2046460143,-0.2066398442,-0.2082535353,-0.2104531345,-0.2136077178,-0.2180517647,-0.2242878118	ok
