delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.234694	-45.000000								error: T SSCS does not start with ±1: [-2, -2, -1, -1]
-1.234694	-42.222222	-46.480820	0.821106	full	89	2526	1,0,0,0	15,-3,0,0	ok
-1.234694	-39.444444	-46.146963	0.818313	continued[1]:5	77	714	-1,0,0,0	-14,0,0,0	ok
-1.234694	-36.666667	-45.753838	0.815520	continued[1]:5	2485301252	941220126185	-1,0,2,3	-13,1,0,5	ok
-1.234694	-33.888889	-45.292207	0.812726	continued[1]:5	69061570434181152	586963	-1,-1,0,-11	-12,11,-3,0	ok
-1.234694	-31.111111	-48.803297	0.788129	full	3851699	46923060478387632	-1,1,-4,1	-11,4,5,10	ok
-1.234694	-28.333333	-48.392343	0.785335	continued[1]:5	14732314495311119	14732317585058792	-1,9,-10,9	-10,9,-10,9	ok
-1.234694	-25.555556	-47.896651	0.782542	continued[1]:5	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.234694	-22.777778	-47.305953	0.779749	continued[1]:5	2671080006838320	2671081176279736	-1,8,-9,8	-9,8,-9,8	ok
-1.234694	-20.000000	-46.607954	0.776955	continued[1]:5	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
