delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.438776	-45.000000								error: T SSCS does not start with ±1: [-2, -1, -1, -1]
-1.438776	-42.222222	-46.071007	0.845125	full	89	914	1,0,0,0	16,0,0,0	ok
-1.438776	-39.444444	-45.745712	0.842331	continued[1]:5	77	752	-1,0,0,0	14,0,0,0	ok
-1.438776	-36.666667	-47.549133	0.826186	full	89	677	1,0,0,0	13,0,0,0	ok
-1.438776	-33.888889	-47.136358	0.823393	continued[1]:5	77	572	-1,0,0,0	-12,0,0,0	ok
-1.438776	-31.111111	-46.660237	0.820599	continued[1]:5	5777	507	-1,0,1,-1	-11,0,0,0	ok
-1.438776	-28.333333	-46.114778	0.817806	continued[1]:5	14741860958052380	103265	-1,1,0,-10	10,1,1,1	ok
-1.438776	-25.555556	-45.490606	0.815013	continued[1]:5	1207345229	10972000889235642	-1,2,-9,-2	9,9,6,9	ok
-1.438776	-22.777778	-49.949279	0.788051	full	2537568978100002	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.438776	-20.000000	-49.476618	0.785258	continued[1]:5	998766650140877	2537570046700137	-1,-8,-8,-8	8,8,8,8	ok
