delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.091837	-45.000000	-46.200971	0.812698	full	16695529	7592	1,-2,1,2	17,-2,-1,-1	ok
-1.091837	-42.222222	-45.905920	0.809905	continued[1]:5	275	1348	-1,0,-1,0	15,0,-1,0	ok
-1.091837	-39.444444	-45.550416	0.807112	continued[1]:5	6178106060	8359568226	-1,0,13,1	-14,6,-1,-4	ok
-1.091837	-36.666667	-45.123753	0.804318	continued[1]:5	547925107566510980	283454365594114629	-1,1,0,12	12,-12,0,-12	ok
-1.091837	-33.888889	-48.667313	0.779123	full	274191133757692634	38197788981	-1,1,11,11	11,11,-11,-3	ok
-1.091837	-31.111111	-48.311828	0.776329	continued[1]:5	66720918967500902	66720926273439432	-1,10,10,10	-11,10,10,10	ok
-1.091837	-28.333333	-47.876242	0.773536	continued[1]:5	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.091837	-25.555556	-47.349455	0.770743	continued[1]:5	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.091837	-22.777778	-46.718208	0.767949	continued[1]:5	2671080006838320	2671081176279736	-1,8,-9,8	-9,8,-9,8	ok
-1.091837	-20.000000	-50.679974	0.744790	full	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
