delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.459184	-45.000000								error: T SSCS does not start with ±1: [-2, -1, -1, -1]
-1.459184	-42.222222								error: T SSCS does not start with ±1: [4, 0, 0, 0]
-1.459184	-39.444444								error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.459184	-36.666667	-47.510692	0.828575	full	89	677	1,0,0,0	13,0,0,0	ok
-1.459184	-33.888889	-47.095720	0.825782	continued[1]:5	77	572	-1,0,0,0	-12,0,0,0	ok
-1.459184	-31.111111	-46.618429	0.822988	continued[1]:5	275	539	-1,0,-1,0	11,0,0,0	ok
-1.459184	-28.333333	-46.073051	0.820195	continued[1]:5	702	15031	-1,-1,0,-1	10,-1,0,1	ok
-1.459184	-25.555556	-45.450394	0.817402	continued[1]:5	781964538305	1336403511071985	-1,1,9,4	9,9,2,8	ok
-1.459184	-22.777778	-49.908892	0.790349	full	2536718799892277	998767365241349	-1,-8,8,8	-9,-8,-8,-8	ok
-1.459184	-20.000000	-49.427043	0.787555	continued[1]:5	998766650140877	1058369389236419	-1,-8,-8,-8	8,8,8,-8	ok
