delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.418367	-45.000000								error: T SSCS does not start with ±1: [-2, -1, -1, -1]
-1.418367	-42.222222	-46.112016	0.842719	full	89	914	1,0,0,0	16,0,0,0	ok
-1.418367	-39.444444	-45.785183	0.839926	continued[1]:5	77	752	-1,0,0,0	14,0,0,0	ok
-1.418367	-36.666667	-47.587681	0.823785	full	89	677	1,0,0,0	13,0,0,0	ok
-1.418367	-33.888889	-47.177122	0.820992	continued[1]:5	77	572	-1,0,0,0	-12,0,0,0	ok
-1.418367	-31.111111	-46.702197	0.818199	continued[1]:5	39725240	507	-1,0,2,2	-11,0,0,0	ok
-1.418367	-28.333333	-46.156687	0.815405	continued[1]:5	5381045669	2797880210994500	-1,1,-7,-3	10,1,9,8	ok
-1.418367	-25.555556	-45.531019	0.812612	continued[1]:5	54473927627	13001404085584435	-1,4,-9,3	9,9,8,9	ok
-1.418367	-22.777778	-49.989824	0.785749	full	2537568978100002	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.418367	-20.000000	-49.526443	0.782955	continued[1]:5	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
