delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-0.622449	-45.000000	-47.212790	0.758018	full	11276878587680654690	216781	-1,0,2,-15	15,-2,-3,-1	ok
-0.622449	-42.222222	-46.955533	0.755225	continued[1]:5	5940442205971251902	3446948908	-1,13,-14,-14	-14,-14,-14	ok
-0.622449	-39.444444	-46.625863	0.752431	continued[1]:5	1862402202891664994	1862522156643875166	-1,12,-13,-13	-13,-13,-13,-13	ok
-0.622449	-36.666667	-46.209750	0.749638	continued[1]:5	533508198414997652	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.622449	-33.888889	-49.276798	0.725587	full	137520058369471127	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.622449	-31.111111	-49.029279	0.722794	continued[1]:5	31288139504878815	31293739669567733	-1,-10,-10,-10	10,10,-10,-10	ok
-0.622449	-28.333333	-48.701588	0.720001	continued[1]:5	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.622449	-25.555556	-48.277171	0.717207	continued[1]:5	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.622449	-22.777778	-47.736009	0.714414	continued[1]:5	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.622449	-20.000000	-51.434304	0.686028	full	998766650140877	998767275853776	-1,-8,-8,-8	-8,-8,-8,-8	ok
