alpha	lambda	critical_state	critical_kind	critical_source	critical_theta	critical_theta_dx	critical_theta_dxx	critical_refine_mode	critical_scan_mode	critical_refine_input_x	critical_scan_best_x	critical_scan_left_x	critical_scan_right_x	critical_scan_spacing	critical_trace_len	critical_bracketed	absxmax_count	absxmax_dot_values	status
0.242685	0.200000	1.716132231,0.000000000,1.360569943	maximum	continued_angle_scan_grad_tol	1.570761445	-0.000000295	NaN	scan_grad_tol	sign_change_pair	1.717838805	1.837838805	1.702838805	1.717838805	0.015000000	5	true	16	-0.985367137,-0.355756255,0.686274986,0.836394012,-0.349507799,-0.998279601,-0.065812693,0.905464939,0.512123154,-0.640837955,-0.875722319,0.281278045,0.999464732,0.142485266,-0.869159481,-0.585490469	ok
0.242685	0.202806	1.717838805,0.000000000,1.360569943	maximum	continued_angle_scan_grad_tol	1.570761290	-0.000000298	NaN	scan_grad_tol	sign_change_pair	1.719549697	1.839549697	1.704549697	1.719549697	0.015000000	5	true	16	-0.985056538,-0.322723345,0.775923794,0.726708617,-0.554791297,-0.934033304,0.268218014,0.999683383,0.065445388,-0.929109075,-0.422917585,0.762768168,0.743573800,-0.528242737,-0.947896354,0.237608367	ok
0.242685	0.205611	1.719549697,0.000000000,1.360569943	maximum	continued_angle_scan_grad_tol	1.570761139	-0.000000300	NaN	scan_grad_tol	sign_change_pair	1.721264923	1.841264923	1.706264923	1.721264923	0.015000000	5	true	16	-0.984744130,-0.283750715,0.851099692,0.582114218,-0.734424272,-0.775589323,0.580957048,0.917604300,-0.398396481,-0.988603855,0.186197883,0.996082284,0.051839650,-0.951898077,-0.304357248,0.866847594	ok
0.242685	0.208417	1.721264923,0.000000000,1.360569943	maximum	continued_angle_scan_grad_tol	1.570760991	-0.000000347	NaN	scan_grad_tol	sign_change_pair	1.722984501	1.842984501	1.707984501	1.722984501	0.015000000	5	true	16	-0.984429916,-0.237414495,0.909552779,0.395064091,-0.871291850,-0.513389713,0.820608447,0.628606347,-0.763116996,-0.730070526,0.698167834,0.816115383,-0.625614583,-0.885214863,0.545153242,0.937164255	ok
0.242685	0.211222	1.722984501,0.000000000,1.360569943	maximum	continued_angle_scan_grad_tol	1.570760848	-0.000000418	NaN	scan_grad_tol	sign_change_pair	1.724708447	1.844708447	1.709708447	1.724708447	0.015000000	5	true	16	-0.984114015,-0.181940983,0.951499099,0.163836955,-0.958579625,-0.149009239,0.961107189,0.133415700,-0.963988392,-0.117960977,0.966726412,0.102533841,-0.969370548,-0.087154833,0.971914750,0.071827805	ok
0.242685	0.214028	1.724708447,0.000000000,1.360569943	maximum	continued_angle_scan_grad_tol	1.570760710	-0.000000473	NaN	scan_grad_tol	sign_change_pair	1.726436780	1.846436780	1.711436780	1.726436780	0.015000000	5	true	16	-0.983796476,-0.115190078,0.978859286,-0.096739711,-0.997456610,0.255502111,0.998710850,-0.399353561,-0.982897643,0.522728263,0.945647124,-0.627669857,-0.881985188,0.716357019,0.787433110,-0.790977377	ok
0.242685	0.216834	1.726436780,0.000000000,1.360569943	maximum	continued_angle_scan_grad_tol	1.570760576	-0.000000513	NaN	scan_grad_tol	sign_change_pair	1.728169517	1.848169517	1.713169517	1.728169517	0.015000000	5	true	16	-0.983477329,-0.034746654,0.994208101,-0.352690255,-0.988679414,0.592217733,0.907388356,-0.761322550,-0.708145528,0.877818149,0.376987567,-0.955070551,0.009672492,0.995708264,-0.343964966,-0.989717584	ok
0.242685	0.219639	1.728169517,0.000000000,1.360569943	maximum	continued_angle_scan_grad_tol	1.570760446	-0.000000539	NaN	scan_grad_tol	sign_change_pair	1.729906676	1.849906676	1.714906676	1.729906676	0.015000000	5	true	16	-0.983156621,0.061733049,0.999877696,-0.568778557,-0.920982786,0.810674121,0.573051977,-0.942793046,0.035845758,0.999001162,-0.516446685,-0.946001029,0.783005202,0.648312747,-0.927988252,-0.055812733	ok
0.242685	0.222445	1.729906676,0.000000000,1.360569943	maximum	continued_angle_scan_grad_tol	1.570760322	-0.000000553	NaN	scan_grad_tol	sign_change_pair	1.731648275	1.851648275	1.716648275	1.731648275	0.015000000	5	true	16	-0.982834454,0.175697075,0.997267171,-0.729672481,-0.751278270,0.931910485,-0.076480669,-0.999985517,0.667466947,0.841016378,-0.905679814,-0.092907282,0.997317210,-0.592796426,-0.905813583,0.874740098	ok
0.242685	0.225251	1.731648275,0.000000000,1.360569943	maximum	continued_angle_scan_grad_tol	1.570760203	-0.000000555	NaN	scan_grad_tol	sign_change_pair	1.733394332	1.853394332	1.718394332	1.733394332	0.015000000	5	true	16	-0.982510806,0.306200912,0.985982473,-0.840253621,-0.384251888,0.989479714,-0.617016010,-0.887907870,0.921163594,-0.121053780,-0.998643863,0.782594420,0.611864470,-0.972828350,0.491101829,0.952739470	ok
