alpha	lambda	critical_state	critical_kind	critical_source	critical_theta	critical_theta_dx	critical_theta_dxx	critical_refine_mode	critical_scan_mode	critical_refine_input_x	critical_scan_best_x	critical_scan_left_x	critical_scan_right_x	critical_scan_spacing	critical_trace_len	critical_bracketed	absxmax_count	absxmax_dot_values	status
0.116433	0.200000	0.426055421,0.000000000,1.396385928	minimum	continued_angle_scan_grad_tol	0.049255920	-0.000000135	NaN	scan_grad_tol	sign_change_pair	0.421440497	0.421440497	0.421440497	0.436440497	0.015000000	3	true	16	-0.945651442,-0.689559847,-0.554494957,-0.457195796,-0.293107799,0.988769136,-0.954625057,-0.664379248,-0.397175584,0.999986516,-0.957482878,-0.629832231,-0.004816174,0.963396820,0.125514332,-0.975201383	ok
0.116433	0.202806	0.421440497,0.000000000,1.396385928	minimum	continued_angle_scan_grad_tol	0.050483746	-0.000000122	NaN	scan_grad_tol	sign_change_pair	0.416963025	0.416963025	0.416963025	0.431963025	0.015000000	3	true	16	-0.945617896,-0.689343210,-0.554275546,-0.456776254,-0.288414415,0.981538496,-0.956574177,-0.642580916,-0.172394969,0.966029572,-0.796544474,-0.955555193,0.676787074,0.964721084,-0.683976178,-0.964532443	ok
0.116433	0.205611	0.416963025,0.000000000,1.396385928	minimum	continued_angle_scan_grad_tol	0.051788089	-0.000000111	NaN	scan_grad_tol	sign_change_pair	0.412603956	0.412603956	0.412603956	0.427603956	0.015000000	3	true	16	-0.945587002,-0.689122441,-0.554043356,-0.456328506,-0.283408856,0.975509352,-0.959357278,-0.586904556,0.842232041,0.911303183,0.580290448,-0.480486369,-0.958149018,-0.587962307,0.820343081,0.953490587	ok
0.116433	0.208417	0.412603956,0.000000000,1.396385928	minimum	continued_angle_scan_grad_tol	0.053167031	-0.000000103	NaN	scan_grad_tol	sign_change_pair	0.408346942	0.408346942	0.408346942	0.423346942	0.015000000	3	true	16	-0.945558364,-0.688897777,-0.553799786,-0.455856938,-0.278096141,0.970953416,-0.963536623,-0.379136165,0.977554407,-0.981350233,0.995685613,-0.975953102,0.996008752,-0.969624470,0.563803625,0.964203635	ok
0.116433	0.211222	0.408346942,0.000000000,1.396385928	minimum	continued_angle_scan_grad_tol	0.054618790	-0.000000097	NaN	scan_grad_tol	sign_change_pair	0.404177812	0.404177812	0.404177812	0.419177812	0.015000000	3	true	16	-0.945531652,-0.688669469,-0.553546037,-0.455365357,-0.272479009,0.967632087,-0.970808548,0.852362011,-0.983203739,-0.130091359,0.967161066,-0.848330776,0.989316514,0.145754579,-0.967049782,0.825620337	ok
0.116433	0.214028	0.404177812,0.000000000,1.396385928	minimum	continued_angle_scan_grad_tol	0.056141714	-0.000000093	NaN	scan_grad_tol	sign_change_pair	0.400084169	0.400084169	0.400084169	0.415084169	0.015000000	3	true	16	-0.945506577,-0.688437658,-0.553283108,-0.454857038,-0.266558521,0.965190244,-0.985216515,0.982429627,-0.986413299,0.980067831,-0.991390027,0.974679659,-0.999313412,0.967028875,-0.249927102,-0.963803815	ok
0.116433	0.216834	0.400084169,0.000000000,1.396385928	minimum	continued_angle_scan_grad_tol	0.057734291	-0.000000089	NaN	scan_grad_tol	sign_change_pair	0.396055074	0.396055074	0.396055074	0.411055074	0.015000000	3	true	16	-0.945482883,-0.688202480,-0.553011795,-0.454334813,-0.260334364,0.963325794,-0.999126249,0.965811194,-0.055022947,-0.963803968,0.083104673,0.963695899,-0.052703508,-0.963868035,0.104527816,0.963582291	ok
0.116433	0.219639	0.396055074,0.000000000,1.396385928	minimum	continued_angle_scan_grad_tol	0.059395143	-0.000000086	NaN	scan_grad_tol	sign_change_pair	0.392080806	0.392080806	0.392080806	0.407080806	0.015000000	3	true	16	-0.945460340,-0.687964059,-0.552732835,-0.453801224,-0.253805405,0.961825534,-0.746439236,-0.959410612,-0.384236615,0.970069873,-0.994476090,0.968569843,-0.813942247,-0.951155843,-0.393532850,0.971175843	ok
0.116433	0.222445	0.392080806,0.000000000,1.396385928	minimum	continued_angle_scan_grad_tol	0.061123031	-0.000000085	NaN	scan_grad_tol	sign_change_pair	0.388152658	0.388152658	0.388152658	0.403152658	0.015000000	3	true	16	-0.945438753,-0.687722453,-0.552446801,-0.453258574,-0.246969966,0.960550956,0.048553806,-0.962828735,-0.098185185,0.963078490,0.026373348,-0.962571025,-0.163700301,0.963681718,-0.185829362,-0.961573576	ok
0.116433	0.225251	0.388152658,0.000000000,1.396385928	minimum	continued_angle_scan_grad_tol	0.062916854	-0.000000084	NaN	scan_grad_tol	sign_change_pair	0.384262782	0.384262782	0.384262782	0.399262782	0.015000000	3	true	16	-0.945417934,-0.687477713,-0.552154221,-0.452708884,-0.239826036,0.959415084,0.395422748,-0.967774307,0.999742836,-0.963264847,-0.267113398,0.964074144,-0.449433870,-0.960123655,-0.477447549,0.973731722	ok
