alpha	lambda	critical_state	critical_kind	critical_source	critical_theta	critical_theta_dx	critical_theta_dxx	critical_refine_mode	critical_scan_mode	critical_refine_input_x	critical_scan_best_x	critical_scan_left_x	critical_scan_right_x	critical_scan_spacing	critical_trace_len	critical_bracketed	absxmax_count	absxmax_dot_values	status
0.018236	0.200000	9.580628959,0.000000000,1.563158647	maximum	continued_angle_scan_grad_tol	0.841868608	0.000000043	NaN	scan_grad_tol	sign_change_pair	9.546241120	9.576241120	9.576241120	9.591241120	0.015000000	1	true	16	0.756659879,0.728692942,0.684656600,0.640483746,0.598431129,0.558689701,0.521012444,0.485093391,0.450671855,0.417558347,0.385634630,0.354845031,0.325184527,0.296686197,0.269409210,0.243428146	ok
0.018236	0.202806	9.546241120,0.000000000,1.563158647	maximum	continued_angle_scan_grad_tol	0.840647647	0.000000041	NaN	scan_grad_tol	sign_change_pair	9.512204794	9.542204794	9.542204794	9.557204794	0.015000000	1	true	16	0.757066084,0.728921074,0.684649285,0.640164470,0.597723650,0.557523746,0.519327360,0.482841150,0.447819883,0.414091785,0.381557988,0.350182736,0.319980480,0.291002276,0.263322999,0.237029874	ok
0.018236	0.205611	9.512204794,0.000000000,1.563158647	maximum	continued_angle_scan_grad_tol	0.839425106	0.000000039	NaN	scan_grad_tol	sign_change_pair	9.478517731	9.508517731	9.508517731	9.523517731	0.015000000	1	true	16	0.757470181,0.729141855,0.684627494,0.639821001,0.596979754,0.556307143,0.517576172,0.480507415,0.444872434,0.410518821,0.377368468,0.345406926,0.314669086,0.285224660,0.257164123,0.230587157	ok
0.018236	0.208417	9.478517731,0.000000000,1.563158647	maximum	continued_angle_scan_grad_tol	0.838201057	0.000000037	NaN	scan_grad_tol	sign_change_pair	9.445177703	9.475177703	9.475177703	9.490177703	0.015000000	1	true	16	0.757872146,0.729355225,0.684591053,0.639453049,0.596198935,0.555039202,0.515758190,0.478091548,0.441829339,0.406839964,0.373067796,0.340520926,0.309255715,0.279360776,0.250942371,0.224112048	ok
0.018236	0.211222	9.445177703,0.000000000,1.563158647	maximum	continued_angle_scan_grad_tol	0.836975571	0.000000035	NaN	scan_grad_tol	sign_change_pair	9.412182501	9.442182501	9.442182501	9.457182501	0.015000000	1	true	16	0.758271952,0.729561093,0.684539842,0.639060275,0.595380738,0.553719252,0.513872639,0.475592997,0.438690429,0.403055967,0.368657971,0.335528446,0.303745989,0.273418561,0.244667910,0.217616910	ok
0.018236	0.214028	9.412182501,0.000000000,1.563158647	maximum	continued_angle_scan_grad_tol	0.835748720	0.000000032	NaN	scan_grad_tol	sign_change_pair	9.379529935	9.409529935	9.409529935	9.424529935	0.015000000	1	true	16	0.758669615,0.729759423,0.684473650,0.638642379,0.594524606,0.552346670,0.511918850,0.473011284,0.435455734,0.399167722,0.364141267,0.330433462,0.298145981,0.267406295,0.238351241,0.211114373	ok
0.018236	0.216834	9.379529935,0.000000000,1.563158647	maximum	continued_angle_scan_grad_tol	0.834520574	0.000000029	NaN	scan_grad_tol	sign_change_pair	9.347217834	9.377217834	9.377217834	9.392217834	0.015000000	1	true	16	0.759065072,0.729950133,0.684392338,0.638199028,0.593630077,0.550920812,0.509896190,0.470345940,0.432125450,0.395176437,0.359520240,0.325240368,0.292462146,0.261332594,0.232003188,0.204617292	ok
0.018236	0.219639	9.347217834,0.000000000,1.563158647	maximum	continued_angle_scan_grad_tol	0.833291204	0.000000025	NaN	scan_grad_tol	sign_change_pair	9.315244043	9.345244043	9.345244043	9.360244043	0.015000000	1	true	16	0.759458341,0.730133176,0.684295728,0.637729912,0.592696648,0.549441046,0.507804067,0.467596721,0.428699838,0.391083416,0.354797728,0.319953827,0.286701256,0.255206428,0.225634802,0.198138648	ok
0.018236	0.222445	9.315244043,0.000000000,1.563158647	maximum	continued_angle_scan_grad_tol	0.832060681	0.000000022	NaN	scan_grad_tol	sign_change_pair	9.283606425	9.313606425	9.313606425	9.328606425	0.015000000	1	true	16	0.759849371,0.730308489,0.684183685,0.637234718,0.591723846,0.547906799,0.505641926,0.464763311,0.425179337,0.386890260,0.349976854,0.314578888,0.280870465,0.249037076,0.219257386,0.191691586	ok
0.018236	0.225251	9.283606425,0.000000000,1.563158647	maximum	continued_angle_scan_grad_tol	0.830829076	0.000000018	NaN	scan_grad_tol	sign_change_pair	9.252302855	9.282302855	9.282302855	9.297302855	0.015000000	1	true	16	0.760238158,0.730475990,0.684056021,0.636713128,0.590711186,0.546317482,0.503409258,0.461845580,0.421564614,0.382598730,0.345061021,0.309120876,0.274977182,0.242834054,0.212882387,0.185289358	ok
