alpha	lambda	critical_state	critical_kind	critical_source	critical_theta	critical_theta_dx	critical_theta_dxx	critical_refine_mode	critical_scan_mode	critical_refine_input_x	critical_scan_best_x	critical_scan_left_x	critical_scan_right_x	critical_scan_spacing	critical_trace_len	critical_bracketed	absxmax_count	absxmax_dot_values	status
0.589178	0.200000	1.127574915,0.000000000,1.428291529	maximum	continued_angle_secant_max_iters_best	0.192833312	1.459969524	NaN	secant_max_iters_best	sign_change_pair	1.112574915	1.232574915	1.112574915	1.127574915	0.015000000	8	true	16	-0.755295260,-0.443121252,-0.391794044,-0.376934426,-0.370733486,-0.367037223,-0.364285763,-0.362036963,-0.360134765,-0.358503204,-0.357093662,-0.355870047,-0.354803897,-0.353872066,-0.353055484,-0.352338260	ok
0.589178	0.202806	1.112574915,0.000000000,1.428291529	maximum	continued_angle_secant_max_iters_best	1.368442332	-1.393696686	NaN	secant_max_iters_best	sign_change_pair	1.132030712	1.252030712	1.102030712	1.117030712	0.015000000	8	true	16	0.751528348,0.440850404,0.389760722,0.375430911,0.369909928,0.366875035,0.364710294,0.362969452,0.361506476,0.360256851,0.359181667,0.358252619,0.357447353,0.356747632,0.356138342,0.355606851	ok
0.589178	0.205611	1.132030712,0.000000000,1.428291529	maximum	continued_angle_secant_max_iters_best	0.198129224	1.436870977	NaN	secant_max_iters_best	sign_change_pair	1.132030712	1.252030712	1.117030712	1.132030712	0.015000000	8	true	16	-0.756166091,-0.443469277,-0.392795960,-0.378771690,-0.373373024,-0.370387323,-0.368256629,-0.366553312,-0.365134633,-0.363934856,-0.362913092,-0.362039265,-0.361289667,-0.360645012,-0.360089476,-0.359609879	ok
0.589178	0.208417	1.132030712,0.000000000,1.428291529	maximum	continued_angle_secant_max_iters_best	0.197555507	1.450661613	NaN	secant_max_iters_best	sign_change_pair	1.117030712	1.237030712	1.117030712	1.132030712	0.015000000	8	true	16	-0.756194986,-0.443330780,-0.392953392,-0.379354988,-0.374389936,-0.371794237,-0.370002482,-0.368592841,-0.367429921,-0.366454251,-0.365629876,-0.364930632,-0.364335916,-0.363829035,-0.363396261,-0.363026203	ok
0.589178	0.211222	1.117030712,0.000000000,1.428291529	maximum	continued_angle_secant_max_iters_best	1.365849627	-1.396278018	NaN	secant_max_iters_best	sign_change_pair	1.136589370	1.256589370	1.106589370	1.121589370	0.015000000	8	true	16	0.752713543,0.441372725,0.391257599,0.378172319,0.373851735,0.371876474,0.370629012,0.369684041,0.368916157,0.368277242,0.367741179,0.367289739,0.366908762,0.366586761,0.366314275,0.366083470	ok
0.589178	0.214028	1.136589370,0.000000000,1.428291529	maximum	continued_angle_secant_max_iters_best	0.202975357	1.426314275	NaN	secant_max_iters_best	sign_change_pair	1.121589370	1.241589370	1.121589370	1.136589370	0.015000000	8	true	16	-0.757085823,-0.443667393,-0.393913529,-0.381122154,-0.376929674,-0.375008856,-0.373794907,-0.372880851,-0.372145558,-0.371540881,-0.371039646,-0.370622729,-0.370275228,-0.369985165,-0.369742764,-0.369540015	ok
0.589178	0.216834	1.121589370,0.000000000,1.428291529	maximum	continued_angle_secant_max_iters_best	1.361943553	-1.353265068	NaN	secant_max_iters_best	sign_change_pair	1.139372137	1.259372137	1.109372137	1.124372137	0.015000000	8	true	16	0.753360695,0.441204200,0.391628375,0.379364792,0.375884874,0.374658994,0.374051046,0.373646806,0.373336564,0.373086118,0.372880723,0.372711433,0.372571639,0.372456079,0.372360506,0.372281437	ok
0.589178	0.219639	1.139372137,0.000000000,1.428291529	maximum	continued_angle_secant_max_iters_best	0.205833288	1.422171241	NaN	secant_max_iters_best	sign_change_pair	1.124372137	1.244372137	1.124372137	1.139372137	0.015000000	8	true	16	-0.757655539,-0.443744075,-0.394569460,-0.382569336,-0.379150266,-0.377902508,-0.377255020,-0.376815313,-0.376478224,-0.376208959,-0.375991067,-0.375814001,-0.375669861,-0.375552432,-0.375456726,-0.375378666	ok
0.589178	0.222445	1.124372137,0.000000000,1.428291529	maximum	continued_angle_secant_max_iters_best	1.360497635	-1.366232067	NaN	secant_max_iters_best	sign_change_pair	1.143806271	1.263806271	1.113806271	1.128806271	0.015000000	8	true	16	0.754167110,0.441587946,0.392626615,0.381138273,0.378387447,0.377780128,0.377681315,0.377694016,0.377725600,0.377755885,0.377781383,0.377802147,0.377818914,0.377832424,0.377843303,0.377852061	ok
0.589178	0.225251	1.143806271,0.000000000,1.428291529	maximum	continued_angle_secant_max_iters_best	0.211013571	1.400170366	NaN	secant_max_iters_best	sign_change_pair	1.143806271	1.263806271	1.128806271	1.143806271	0.015000000	8	true	16	-0.758517704,-0.444018866,-0.395407555,-0.384148594,-0.381428568,-0.380770031,-0.380602881,-0.380552429,-0.380531027,-0.380518219,-0.380508989,-0.380501877,-0.380496287,-0.380491866,-0.380488362,-0.380485614	ok
0.589178	0.228056	1.143806271,0.000000000,1.428291529	maximum	continued_angle_secant_max_iters_best	0.210479927	1.413199683	NaN	secant_max_iters_best	sign_change_pair	1.128806271	1.008806271	1.128806271	1.143806271	0.015000000	8	true	16	-0.758560117,-0.443860773,-0.395499960,-0.384612968,-0.382264594,-0.381922241,-0.382008768,-0.382158056,-0.382293097,-0.382402629,-0.382489011,-0.382556616,-0.382609383,-0.382650545,-0.382682623,-0.382707662	ok
0.589178	0.230862	1.128806271,0.000000000,1.428291529	maximum	continued_angle_secant_max_iters_best	1.357997791	-1.366701716	NaN	secant_max_iters_best	sign_change_pair	1.148352115	1.268352115	1.118352115	1.133352115	0.015000000	8	true	16	0.755356753,0.442021428,0.393904862,0.383504483,0.381762370,0.381980269,0.382527212,0.383038254,0.383452664,0.383776422,0.384026526,0.384218992,0.384366814,0.384480297,0.384567348,0.384634094	ok
0.589178	0.233667	1.148352115,0.000000000,1.428291529	maximum	continued_angle_secant_max_iters_best	0.215792992	1.389899702	NaN	secant_max_iters_best	sign_change_pair	1.133352115	1.253352115	1.133352115	1.148352115	0.015000000	8	true	16	-0.759443167,-0.444119955,-0.396265317,-0.386038032,-0.384287723,-0.384419468,-0.384864011,-0.385279298,-0.385610797,-0.385864942,-0.386057491,-0.386202838,-0.386312365,-0.386394885,-0.386456989,-0.386503772	ok
0.589178	0.236473	1.133352115,0.000000000,1.428291529	maximum	continued_angle_secant_max_iters_best	1.354195111	-1.333328740	NaN	secant_max_iters_best	sign_change_pair	1.152697922	1.272697922	1.122697922	1.137697922	0.015000000	8	true	16	0.756002693,0.441834333,0.394169580,0.384455791,0.383373773,0.384117522,0.385050043,0.385833125,0.386435353,0.386886627,0.387221917,0.387470247,0.387653908,0.387789677,0.387889982,0.387964080	ok
0.589178	0.239279	1.152697922,0.000000000,1.428291529	maximum	continued_angle_secant_max_iters_best	0.220780413	1.369730557	NaN	secant_max_iters_best	sign_change_pair	1.152697922	1.272697922	1.137697922	1.152697922	0.015000000	8	true	16	-0.760284365,-0.444323419,-0.396923099,-0.387281470,-0.386038074,-0.386542256,-0.387241204,-0.387824117,-0.388263365,-0.388585086,-0.388818726,-0.388987991,-0.389110499,-0.389199175,-0.389263390,-0.389309846	ok
0.589178	0.242084	1.152697922,0.000000000,1.428291529	maximum	continued_angle_secant_max_iters_best	0.220280107	1.381843852	NaN	secant_max_iters_best	sign_change_pair	1.137697922	1.257697922	1.137697922	1.152697922	0.015000000	8	true	16	-0.760338220,-0.444152086,-0.396952088,-0.387598047,-0.386613565,-0.387303309,-0.388120113,-0.388772257,-0.389249332,-0.389589733,-0.389830970,-0.390001625,-0.390122381,-0.390207856,-0.390268400,-0.390311327	ok
0.589178	0.244890	1.137697922,0.000000000,1.428291529	maximum	continued_angle_secant_max_iters_best	1.351859716	-1.338622908	NaN	secant_max_iters_best	sign_change_pair	1.157142268	1.277142268	1.127142268	1.142142268	0.015000000	8	true	16	0.757201344,0.442232054,0.395266565,0.386388865,0.385967413,0.387125420,0.388273569,0.389142352,0.389755295,0.390178939,0.390470284,0.390670656,0.390808702,0.390903991,0.390969858,0.391015456	ok
0.589178	0.247695	1.157142268,0.000000000,1.428291529	maximum	continued_angle_secant_max_iters_best	0.225381384	1.360543340	NaN	secant_max_iters_best	sign_change_pair	1.142142268	1.262142268	1.142142268	1.157142268	0.015000000	8	true	16	-0.761197858,-0.444334126,-0.397501714,-0.388581023,-0.387900907,-0.388740041,-0.389596442,-0.390228039,-0.390658733,-0.390946486,-0.391138217,-0.391266297,-0.391352171,-0.391409948,-0.391448966,-0.391475319	ok
0.589178	0.250501	1.142142268,0.000000000,1.428291529	maximum	continued_angle_secant_max_iters_best	1.348265043	-1.307100547	NaN	secant_max_iters_best	sign_change_pair	1.159807873	1.279807873	1.129807873	1.144807873	0.015000000	8	true	16	0.757855545,0.442037548,0.395425543,0.387030050,0.386961795,0.388275367,0.389429740,0.390225388,0.390737538,0.391061383,0.391266407,0.391397208,0.391481399,0.391536050,0.391571771,0.391595201	ok
0.589178	0.253307	1.159807873,0.000000000,1.428291529	maximum	continued_angle_secant_max_iters_best	0.228037531	1.357476958	NaN	secant_max_iters_best	sign_change_pair	1.144807873	1.264807873	1.144807873	1.159807873	0.015000000	8	true	16	-0.761759671,-0.444279773,-0.397746477,-0.389155247,-0.388640065,-0.389469240,-0.390213701,-0.390700192,-0.390992781,-0.391165678,-0.391268544,-0.391330758,-0.391369009,-0.391392872,-0.391407941,-0.391417559	ok
0.589178	0.256112	1.144807873,0.000000000,1.428291529	maximum	continued_angle_secant_max_iters_best	1.347040045	-1.317524249	NaN	secant_max_iters_best	sign_change_pair	1.164188103	1.284188103	1.134188103	1.149188103	0.015000000	8	true	16	0.758677824,0.442323607,0.396050667,0.387934703,0.387896769,0.389021175,0.389882613,0.390379151,0.390636712,0.390764686,0.390827715,0.390859212,0.390875435,0.390884116,0.390888920,0.390891710	ok
0.589178	0.258918	1.164188103,0.000000000,1.428291529	maximum	continued_angle_secant_max_iters_best	0.232997262	1.337475615	NaN	secant_max_iters_best	sign_change_pair	1.164188103	1.284188103	1.149188103	1.164188103	0.015000000	8	true	16	-0.762604541,-0.444397745,-0.398073633,-0.389604775,-0.388964857,-0.389488232,-0.389875205,-0.390041522,-0.390085276,-0.390080247,-0.390062065,-0.390044365,-0.390030747,-0.390021289,-0.390015040,-0.390011012	ok
