alpha	lambda	critical_state	critical_kind	critical_source	critical_theta	critical_theta_dx	critical_theta_dxx	critical_refine_mode	critical_scan_mode	critical_refine_input_x	critical_scan_best_x	critical_scan_left_x	critical_scan_right_x	critical_scan_spacing	critical_trace_len	critical_bracketed	absxmax_count	absxmax_dot_values	status
0.409619	0.200000	1.282818739,0.000000000,1.443462334	maximum	continued_angle_secant_step_tol	0.313842985	0.840538867	NaN	secant_step_tol	nearest_best_neighbor	1.282818739	1.282818739	1.267818739	1.282818739	0.015000000	3	false	16	-0.837928305,-0.467216935,-0.384694475,-0.352875533,-0.336526342,-0.326364018,-0.319465840,-0.314724237,-0.311532841,-0.309447702,-0.308123676,-0.307303210,-0.306804809,-0.306506879,-0.306330967,-0.306228190	ok
0.409619	0.202806	1.282818739,0.000000000,1.443462334	maximum	continued_angle_secant_step_tol	0.313742104	0.838321610	NaN	secant_step_tol	nearest_best_neighbor	1.282818739	1.282818739	1.267818739	1.282818739	0.015000000	3	false	16	-0.837903420,-0.466694255,-0.383295251,-0.350000681,-0.331748653,-0.319621009,-0.311021064,-0.304986997,-0.300902936,-0.298242846,-0.296567726,-0.295541967,-0.294927896,-0.294566958,-0.294357920,-0.294238312	ok
0.409619	0.205611	1.282818739,0.000000000,1.443462334	maximum	continued_angle_secant_step_tol	0.313651881	0.836277589	NaN	secant_step_tol	nearest_best_neighbor	1.297818739	1.282818739	1.267818739	1.282818739	0.015000000	3	false	16	-0.837882518,-0.466163491,-0.381809074,-0.346818901,-0.326295856,-0.311770122,-0.301067449,-0.293418711,-0.288201967,-0.284794991,-0.282648558,-0.281334976,-0.280549673,-0.280089020,-0.279822973,-0.279671272	ok
0.409619	0.208417	1.297818739,0.000000000,1.443462334	maximum	continued_angle_secant_step_tol	0.326076881	0.833759702	NaN	secant_step_tol	nearest_best_neighbor	1.297818739	1.297818739	1.282818739	1.297818739	0.015000000	3	false	16	-0.839726531,-0.464785990,-0.378520330,-0.341057231,-0.317664963,-0.300435629,-0.287564284,-0.278341775,-0.272042134,-0.267908576,-0.265280701,-0.263650749,-0.262659285,-0.262065452,-0.261714227,-0.261508597	ok
0.409619	0.211222	1.297818739,0.000000000,1.443462334	maximum	continued_angle_secant_step_tol	0.325973878	0.831162971	NaN	secant_step_tol	nearest_best_neighbor	1.297818739	1.297818739	1.282818739	1.297818739	0.015000000	3	false	16	-0.839692090,-0.464183806,-0.376678248,-0.336851543,-0.310157657,-0.289366612,-0.273294946,-0.261488337,-0.253210586,-0.247600565,-0.243886466,-0.241467070,-0.239908989,-0.238913794,-0.238281948,-0.237882576	ok
0.409619	0.214028	1.297818739,0.000000000,1.443462334	maximum	continued_angle_secant_step_tol	0.325882206	0.828747978	NaN	secant_step_tol	nearest_best_neighbor	1.297818739	1.297818739	1.282818739	1.297818739	0.015000000	3	false	16	-0.839661864,-0.463572316,-0.374718599,-0.332182711,-0.301553868,-0.276392918,-0.256251650,-0.240958207,-0.229765168,-0.221722399,-0.215978669,-0.211874374,-0.208930633,-0.206809100,-0.205272740,-0.204155396	ok
0.409619	0.216834	1.297818739,0.000000000,1.443462334	maximum	continued_angle_secant_step_tol	0.325801205	0.826508800	NaN	secant_step_tol	nearest_best_neighbor	1.297818739	1.297818739	1.282818739	1.297818739	0.015000000	3	false	16	-0.839635803,-0.462951561,-0.372633329,-0.326993064,-0.291669994,-0.261120129,-0.235709329,-0.215503444,-0.199671361,-0.187135474,-0.176961459,-0.168447787,-0.161093528,-0.154542554,-0.148535674,-0.142875298	ok
0.409619	0.219639	1.297818739,0.000000000,1.443462334	maximum	continued_angle_secant_step_tol	0.325730242	0.824439703	NaN	secant_step_tol	nearest_best_neighbor	1.312818739	1.297818739	1.282818739	1.297818739	0.015000000	3	false	16	-0.839613845,-0.462321565,-0.370413641,-0.321215645,-0.280282815,-0.243038876,-0.210637792,-0.183119377,-0.159163561,-0.137013720,-0.114804801,-0.090317215,-0.060140383,-0.017356659,0.056832291,0.239771404	ok
0.409619	0.222445	1.312818739,0.000000000,1.443462334	maximum	continued_angle_secant_step_tol	0.337997934	0.822156821	NaN	secant_step_tol	nearest_best_neighbor	1.312818739	1.312818739	1.297818739	1.312818739	0.015000000	3	false	16	-0.841451655,-0.460414958,-0.365164212,-0.310428649,-0.262031376,-0.216488015,-0.174883711,-0.135817326,-0.095303748,-0.046164519,0.028101214,0.186996491,0.795798894,0.607459381,0.348132628,0.250458576	ok
0.409619	0.225251	1.312818739,0.000000000,1.443462334	maximum	continued_angle_secant_step_tol	0.337912656	0.819538750	NaN	secant_step_tol	nearest_best_neighbor	1.312818739	1.312818739	1.297818739	1.312818739	0.015000000	3	false	16	-0.841415964,-0.459696363,-0.362379511,-0.302641861,-0.245892960,-0.189454397,-0.133748436,-0.073167043,0.008641849,0.167673748,0.740418480,0.630962707,0.344717468,0.234236553,0.164773752,0.104561769	ok
0.409619	0.228056	1.312818739,0.000000000,1.443462334	maximum	continued_angle_secant_step_tol	0.337838137	0.817099447	NaN	secant_step_tol	nearest_best_neighbor	1.312818739	1.312818739	1.297818739	1.312818739	0.015000000	3	false	16	-0.841384618,-0.458966934,-0.359405051,-0.293903734,-0.227041822,-0.156418800,-0.079192290,0.024856927,0.241728839,0.975037579,0.512946927,0.293391408,0.187644175,0.105407106,0.012080316,-0.150899042	ok
0.409619	0.230862	1.312818739,0.000000000,1.443462334	maximum	continued_angle_secant_step_tol	0.337773750	0.814833051	NaN	secant_step_tol	nearest_best_neighbor	1.312818739	1.312818739	1.297818739	1.312818739	0.015000000	3	false	16	-0.841357557,-0.458226741,-0.356225569,-0.284070784,-0.204896988,-0.115403965,-0.003067601,0.204861884,0.911297124,0.544151977,0.290673447,0.166438989,0.060351275,-0.086793339,-0.477750893,-0.811047700	ok
0.409619	0.233667	1.312818739,0.000000000,1.443462334	maximum	continued_angle_secant_step_tol	0.337718890	0.812733894	NaN	secant_step_tol	nearest_best_neighbor	1.327818739	1.312818739	1.297818739	1.312818739	0.015000000	3	false	16	-0.841334720,-0.457475765,-0.352824166,-0.272971605,-0.178714826,-0.063449906,0.111058073,0.607863778,0.702707814,0.330136624,0.171184023,0.038893174,-0.161542935,-0.796956903,-0.594823953,-0.293936356	ok
0.409619	0.236473	1.327818739,0.000000000,1.443462334	maximum	continued_angle_secant_step_tol	0.349828250	0.810696832	NaN	secant_step_tol	nearest_best_neighbor	1.327818739	1.327818739	1.312818739	1.327818739	0.015000000	3	false	16	-0.843165272,-0.454886501,-0.344358458,-0.251798124,-0.135681340,0.021666927,0.347268251,0.950175373,0.405925089,0.193633357,0.034357531,-0.208876064,-0.946020659,-0.514271223,-0.245493642,-0.084245535	ok
0.409619	0.239279	1.327818739,0.000000000,1.443462334	maximum	continued_angle_secant_step_tol	0.349757672	0.808051774	NaN	secant_step_tol	nearest_best_neighbor	1.327818739	1.327818739	1.312818739	1.327818739	0.015000000	3	false	16	-0.843128526,-0.454023835,-0.340000091,-0.236234029,-0.095696847,0.120012829,0.714863330,0.631837228,0.273447289,0.079842584,-0.158761252,-0.839714658,-0.565262516,-0.247489140,-0.057312112,0.201577011	ok
0.409619	0.242084	1.327818739,0.000000000,1.443462334	maximum	continued_angle_secant_step_tol	0.349697386	0.805582855	NaN	secant_step_tol	nearest_best_neighbor	1.327818739	1.327818739	1.312818739	1.327818739	0.015000000	3	false	16	-0.843096249,-0.453148293,-0.335310891,-0.218422820,-0.047044290,0.258747505,0.999935993,0.438851932,0.164167519,-0.068249127,-0.579559166,-0.719852714,-0.288000655,-0.061839325,0.235491715,0.992242202	ok
0.409619	0.244890	1.327818739,0.000000000,1.443462334	maximum	continued_angle_secant_step_tol	0.349646793	0.803284280	NaN	secant_step_tol	nearest_best_neighbor	1.327818739	1.327818739	1.312818739	1.327818739	0.015000000	3	false	16	-0.843068376,-0.452259873,-0.330259148,-0.197947257,0.012748312,0.458489250,0.827594916,0.309916524,0.046908081,-0.313791172,-0.974578585,-0.384526205,-0.103000181,0.203339669,0.967679499,0.475859970	ok
0.409619	0.247695	1.327818739,0.000000000,1.443462334	maximum	continued_angle_secant_step_tol	0.349605312	0.801150443	NaN	secant_step_tol	nearest_best_neighbor	1.327818739	1.327818739	1.312818739	1.327818739	0.015000000	3	false	16	-0.843044843,-0.451358659,-0.324809096,-0.174294821,0.086930222,0.725286619,0.615809925,0.199707930,-0.105062808,-0.774391275,-0.586324270,-0.186925466,0.121225020,0.818358987,0.560857225,0.174509841	ok
0.409619	0.250501	1.327818739,0.000000000,1.443462334	maximum	continued_angle_secant_step_tol	0.349572387	0.799175921	NaN	secant_step_tol	nearest_best_neighbor	1.342818739	1.327818739	1.312818739	1.327818739	0.015000000	3	false	16	-0.843025577,-0.450444633,-0.318920315,-0.146833916,0.179595955,0.959213094,0.461692087,0.086214918,-0.334869507,-0.952095812,-0.335245131,0.006143686,0.545160993,0.745364311,0.232771890,-0.109752273	ok
0.409619	0.253307	1.342818739,0.000000000,1.443462334	maximum	continued_angle_secant_step_tol	0.361497070	0.796688075	NaN	secant_step_tol	nearest_best_neighbor	1.342818739	1.342818739	1.327818739	1.342818739	0.015000000	3	false	16	-0.844829464,-0.446827083,-0.303452175,-0.093054367,0.344327534,0.941064946,0.305341121,-0.079060764,-0.780302978,-0.572032724,-0.117865587,0.330494897,0.953854344,0.316709924,-0.066818529,-0.750199291	ok
0.409619	0.256112	1.342818739,0.000000000,1.443462334	maximum	continued_angle_secant_step_tol	0.361448501	0.794184758	NaN	secant_step_tol	nearest_best_neighbor	1.342818739	1.342818739	1.327818739	1.342818739	0.015000000	3	false	16	-0.844796458,-0.445766501,-0.295601974,-0.051594391,0.499291853,0.786837513,0.193270290,-0.266912454,-0.993451400,-0.339782426,0.092941103,0.846325994,0.522160184,0.049875126,-0.523289071,-0.763722209	ok
0.409619	0.258918	1.342818739,0.000000000,1.443462334	maximum	continued_angle_secant_step_tol	0.361409273	0.791849584	NaN	secant_step_tol	nearest_best_neighbor	1.342818739	1.342818739	1.327818739	1.342818739	0.015000000	3	false	16	-0.844767972,-0.444690172,-0.287041537,-0.002642910,0.675250434,0.635215459,0.074360768,-0.532039859,-0.755132714,-0.146273077,0.399901323,0.884384443,0.219850026,-0.287639409,-0.980802529,-0.297451597	ok
