alpha	lambda	critical_state	critical_kind	critical_source	critical_theta	critical_theta_dx	critical_theta_dxx	critical_refine_mode	critical_scan_mode	critical_refine_input_x	critical_scan_best_x	critical_scan_left_x	critical_scan_right_x	critical_scan_spacing	critical_trace_len	critical_bracketed	absxmax_count	absxmax_dot_values	status
0.576553	0.200000	1.122400275,0.000000000,1.428445140	maximum	continued_angle_secant_max_iters_best	0.184630966	1.467333853	NaN	secant_max_iters_best	sign_change_pair	1.107400275	1.227400275	1.107400275	1.122400275	0.015000000	8	true	16	-0.758745655,-0.443291080,-0.390808421,-0.375997030,-0.370329986,-0.367272588,-0.365126537,-0.363416453,-0.361986791,-0.360770063,-0.359726395,-0.358827187,-0.358050035,-0.357376672,-0.356792067,-0.356283571	ok
0.576553	0.202806	1.107400275,0.000000000,1.428445140	maximum	continued_angle_secant_max_iters_best	1.388781076	-1.419767829	NaN	secant_max_iters_best	sign_change_pair	1.126761209	1.246761209	1.096761209	1.111761209	0.015000000	8	true	16	0.754957380,0.440752263,0.388411465,0.374082687,0.369103869,0.366742198,0.365222014,0.364054803,0.363092519,0.362278927,0.361584583,0.360989484,0.360478135,0.360037976,0.359658504,0.359330993	ok
0.576553	0.205611	1.126761209,0.000000000,1.428445140	maximum	continued_angle_secant_max_iters_best	0.189797957	1.446349858	NaN	secant_max_iters_best	sign_change_pair	1.126761209	1.006761209	1.111761209	1.126761209	0.015000000	8	true	16	-0.759586557,-0.443588889,-0.391713292,-0.377705542,-0.372824901,-0.370467039,-0.368929317,-0.367748947,-0.366783444,-0.365975893,-0.365294675,-0.364717688,-0.364227810,-0.363811074,-0.363456055,-0.363153234	ok
0.576553	0.208417	1.126761209,0.000000000,1.428445140	maximum	continued_angle_secant_max_iters_best	0.189208873	1.460133680	NaN	secant_max_iters_best	sign_change_pair	1.111761209	1.006761209	1.111761209	1.126761209	0.015000000	8	true	16	-0.759617262,-0.443435390,-0.391828859,-0.378224146,-0.373763663,-0.371786484,-0.370578467,-0.369680997,-0.368958707,-0.368361056,-0.367861685,-0.367442733,-0.367090504,-0.366793925,-0.366543903,-0.366332938	ok
0.576553	0.211222	1.111761209,0.000000000,1.428445140	maximum	continued_angle_secant_max_iters_best	1.386351982	-1.425123282	NaN	secant_max_iters_best	sign_change_pair	1.131230576	1.251230576	1.101230576	1.116230576	0.015000000	8	true	16	0.756160024,0.441304269,0.389885642,0.376750114,0.372932148,0.371593832,0.370951573,0.370535890,0.370219534,0.369963467,0.369752015,0.369576275,0.369429847,0.369307746,0.369205844,0.369120757	ok
0.576553	0.214028	1.131230576,0.000000000,1.428445140	maximum	continued_angle_secant_max_iters_best	0.194514224	1.437754093	NaN	secant_max_iters_best	sign_change_pair	1.116230576	1.236230576	1.116230576	1.131230576	0.015000000	8	true	16	-0.760479828,-0.443722867,-0.392688362,-0.379849089,-0.376132380,-0.374804398,-0.374146093,-0.373712350,-0.373382457,-0.373118030,-0.372902456,-0.372725734,-0.372580556,-0.372461176,-0.372362944,-0.372282091	ok
0.576553	0.216834	1.116230576,0.000000000,1.428445140	maximum	continued_angle_secant_max_iters_best	1.382538455	-1.394171092	NaN	secant_max_iters_best	sign_change_pair	1.116230576	1.236230576	1.116230576	1.131230576	0.015000000	8	true	16	0.756796025,0.441136328,0.390211456,0.377848131,0.374832509,0.374209772,0.374171298,0.374256669,0.374354603,0.374441134,0.374513162,0.374572140,0.374620200,0.374659294,0.374691118,0.374716977	ok
0.576553	0.219639	1.116230576,0.000000000,1.428445140	maximum	continued_angle_secant_max_iters_best	1.383792249	-1.421385645	NaN	secant_max_iters_best	sign_change_pair	1.135841184	1.255841184	1.105841184	1.120841184	0.015000000	8	true	16	0.757352813,0.441753888,0.391191251,0.379185646,0.376458342,0.376057116,0.376189389,0.376407953,0.376610591,0.376779721,0.376916902,0.377027262,0.377115798,0.377186750,0.377243585,0.377289107	ok
0.576553	0.222445	1.135841184,0.000000000,1.428445140	maximum	continued_angle_secant_max_iters_best	0.199419778	1.427722202	NaN	secant_max_iters_best	sign_change_pair	1.120841184	1.240841184	1.120841184	1.135841184	0.015000000	8	true	16	-0.761401788,-0.443836883,-0.393579705,-0.381827936,-0.379178953,-0.378767806,-0.378861162,-0.379036056,-0.379198053,-0.379331436,-0.379437933,-0.379522182,-0.379588636,-0.379641018,-0.379682296,-0.379714809	ok
0.576553	0.225251	1.120841184,0.000000000,1.428445140	maximum	continued_angle_secant_max_iters_best	1.379800789	-1.396551556	NaN	secant_max_iters_best	sign_change_pair	1.140208372	1.260208372	1.110208372	1.125208372	0.015000000	8	true	16	0.757974237,0.441556299,0.391448263,0.380160978,0.378166252,0.378392895,0.379026527,0.379634621,0.380136439,0.380533991,0.380844888,0.381086899,0.381274895,0.381420786,0.381533917,0.381621595	ok
0.576553	0.228056	1.140208372,0.000000000,1.428445140	maximum	continued_angle_secant_max_iters_best	0.204510529	1.407365234	NaN	secant_max_iters_best	sign_change_pair	1.140208372	1.260208372	1.125208372	1.140208372	0.015000000	8	true	16	-0.762240718,-0.444054909,-0.394281527,-0.383180834,-0.381138347,-0.381217454,-0.381686052,-0.382142695,-0.382514671,-0.382803924,-0.383025734,-0.383195030,-0.383324011,-0.383422235,-0.383496961,-0.383553825	ok
0.576553	0.230862	1.140208372,0.000000000,1.428445140	maximum	continued_angle_secant_max_iters_best	0.203964415	1.420475458	NaN	secant_max_iters_best	sign_change_pair	1.125208372	1.245208372	1.125208372	1.140208372	0.015000000	8	true	16	-0.762284867,-0.443878473,-0.394314842,-0.383533517,-0.381806538,-0.382141427,-0.382800022,-0.383392373,-0.383859412,-0.384214378,-0.384481097,-0.384680718,-0.384829935,-0.384941378,-0.385024592,-0.385086710	ok
0.576553	0.233667	1.125208372,0.000000000,1.428445140	maximum	continued_angle_secant_max_iters_best	1.377428914	-1.394815659	NaN	secant_max_iters_best	sign_change_pair	1.144699894	1.264699894	1.114699894	1.129699894	0.015000000	8	true	16	0.759179839,0.441979730,0.392613188,0.382271815,0.381117035,0.381975545,0.383046344,0.383942266,0.384626068,0.385133460,0.385506407,0.385779675,0.385979644,0.386125943,0.386232992,0.386311318	ok
0.576553	0.236473	1.144699894,0.000000000,1.428445140	maximum	continued_angle_secant_max_iters_best	0.209210688	1.398614484	NaN	secant_max_iters_best	sign_change_pair	1.129699894	1.249699894	1.129699894	1.144699894	0.015000000	8	true	16	-0.763147253,-0.444082002,-0.394933481,-0.384689751,-0.383418851,-0.384071577,-0.384928109,-0.385633464,-0.386158689,-0.386538425,-0.386810580,-0.387005225,-0.387144398,-0.387243993,-0.387315273,-0.387366350	ok
0.576553	0.239279	1.129699894,0.000000000,1.428445140	maximum	continued_angle_secant_max_iters_best	1.373673385	-1.374246290	NaN	secant_max_iters_best	sign_change_pair	1.147464952	1.267464952	1.117464952	1.132464952	0.015000000	8	true	16	0.759812104,0.441783770,0.392794762,0.383021528,0.382376907,0.383585447,0.384853996,0.385839170,0.386545920,0.387040479,0.387384163,0.387622824,0.387788831,0.387904538,0.387985303,0.388041786	ok
