alpha	lambda	critical_state	critical_kind	critical_source	critical_theta	critical_theta_dx	critical_theta_dxx	critical_refine_mode	critical_scan_mode	critical_refine_input_x	critical_scan_best_x	critical_scan_left_x	critical_scan_right_x	critical_scan_spacing	critical_trace_len	critical_bracketed	absxmax_count	absxmax_dot_values	status
0.485371	0.200000	1.287151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.329064612	0.854903032	NaN	secant_step_tol	nearest_best_neighbor	1.287151452	1.287151452	1.272151452	1.287151452	0.015000000	3	false	16	-0.813227169,-0.458754828,-0.395090862,-0.377577502,-0.372267051,-0.370574445,-0.369983183,-0.369737560,-0.369609632,-0.369529069,-0.369472536,-0.369430910,-0.369399706,-0.369376154,-0.369358381,-0.369344942	ok
0.485371	0.202806	1.287151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.328880230	0.851590276	NaN	secant_step_tol	nearest_best_neighbor	1.287151452	1.287151452	1.272151452	1.287151452	0.015000000	3	false	16	-0.813168606,-0.458398611,-0.394577384,-0.377029550,-0.371770056,-0.370158517,-0.369648081,-0.369472036,-0.369400504,-0.369364399,-0.369342428,-0.369327480,-0.369316761,-0.369308917,-0.369303141,-0.369298861	ok
0.485371	0.205611	1.287151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.328709234	0.848489922	NaN	secant_step_tol	nearest_best_neighbor	1.287151452	1.287151452	1.272151452	1.287151452	0.015000000	3	false	16	-0.813115275,-0.458033453,-0.394016107,-0.376377535,-0.371110896,-0.369528662,-0.369055813,-0.368914229,-0.368870888,-0.368856760,-0.368851533,-0.368849181,-0.368847868,-0.368847050,-0.368846515,-0.368846121	ok
0.485371	0.208417	1.287151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.328550888	0.845594260	NaN	secant_step_tol	nearest_best_neighbor	1.287151452	1.287151452	1.272151452	1.287151452	0.015000000	3	false	16	-0.813067092,-0.457659274,-0.393404286,-0.375612195,-0.370271915,-0.368659626,-0.368175628,-0.368030128,-0.367985449,-0.367970860,-0.367965502,-0.367963113,-0.367961807,-0.367961020,-0.367960492,-0.367960116	ok
0.485371	0.211222	1.287151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.328404481	0.842895877	NaN	secant_step_tol	nearest_best_neighbor	1.287151452	1.287151452	1.272151452	1.287151452	0.015000000	3	false	16	-0.813023996,-0.457275999,-0.392739037,-0.374723179,-0.369233165,-0.367522747,-0.366972704,-0.366781506,-0.366704812,-0.366667746,-0.366646595,-0.366633192,-0.366624232,-0.366618162,-0.366613973,-0.366611091	ok
0.485371	0.214028	1.287151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.328269332	0.840387639	NaN	secant_step_tol	nearest_best_neighbor	1.302151452	1.287151452	1.272151452	1.287151452	0.015000000	3	false	16	-0.812985907,-0.456883525,-0.392017208,-0.373699055,-0.367972056,-0.366085382,-0.365407464,-0.365125287,-0.364984893,-0.364903929,-0.364852879,-0.364819320,-0.364796910,-0.364781844,-0.364771720,-0.364764894	ok
0.485371	0.216834	1.302151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.340702851	0.837287226	NaN	secant_step_tol	nearest_best_neighbor	1.302151452	1.302151452	1.287151452	1.302151452	0.015000000	3	false	16	-0.815032584,-0.456321722,-0.390867567,-0.372187585,-0.366181949,-0.364090915,-0.363271744,-0.362895828,-0.362694853,-0.362575375,-0.362500211,-0.362451709,-0.362420104,-0.362399463,-0.362385953,-0.362377165	ok
0.485371	0.219639	1.302151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.340548851	0.834153734	NaN	secant_step_tol	nearest_best_neighbor	1.302151452	1.302151452	1.287151452	1.302151452	0.015000000	3	false	16	-0.814978430,-0.455872864,-0.389946361,-0.370757285,-0.364302618,-0.361859182,-0.360784407,-0.360232956,-0.359916082,-0.359722168,-0.359600161,-0.359522641,-0.359473309,-0.359441907,-0.359421964,-0.359409312	ok
0.485371	0.222445	1.302151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.340407003	0.831220610	NaN	secant_step_tol	nearest_best_neighbor	1.302151452	1.302151452	1.287151452	1.302151452	0.015000000	3	false	16	-0.814929549,-0.455413471,-0.388951515,-0.369138154,-0.362101718,-0.359189446,-0.357773702,-0.356991475,-0.356526220,-0.356240381,-0.356062980,-0.355952793,-0.355884500,-0.355842276,-0.355816276,-0.355800262	ok
0.485371	0.225251	1.302151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.340276630	0.828480582	NaN	secant_step_tol	nearest_best_neighbor	1.302151452	1.302151452	1.287151452	1.302151452	0.015000000	3	false	16	-0.814885869,-0.454943446,-0.387878191,-0.367310836,-0.359539411,-0.356023746,-0.354169957,-0.353096400,-0.352449143,-0.352054733,-0.351814818,-0.351669657,-0.351582271,-0.351529918,-0.351498662,-0.351480046	ok
0.485371	0.228056	1.302151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.340157085	0.825926660	NaN	secant_step_tol	nearest_best_neighbor	1.317151452	1.302151452	1.287151452	1.302151452	0.015000000	3	false	16	-0.814847313,-0.454462665,-0.386721201,-0.365253523,-0.356569887,-0.352294501,-0.349891660,-0.348459578,-0.347594707,-0.347075308,-0.346766679,-0.346585124,-0.346479187,-0.346417760,-0.346382296,-0.346361850	ok
0.485371	0.230862	1.317151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.352392494	0.823344236	NaN	secant_step_tol	nearest_best_neighbor	1.317151452	1.317151452	1.302151452	1.317151452	0.015000000	3	false	16	-0.816886297,-0.453534638,-0.384583888,-0.361965854,-0.352269817,-0.347250611,-0.344374648,-0.342672918,-0.341667816,-0.341081713,-0.340744656,-0.340553147,-0.340445291,-0.340384963,-0.340351345,-0.340332716	ok
0.485371	0.233667	1.317151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.352252631	0.820172022	NaN	secant_step_tol	nearest_best_neighbor	1.317151452	1.317151452	1.302151452	1.317151452	0.015000000	3	false	16	-0.816831461,-0.452983261,-0.383123571,-0.359205984,-0.348156938,-0.342019442,-0.338359647,-0.336169120,-0.334884080,-0.334147934,-0.333734801,-0.333506716,-0.333382248,-0.333314973,-0.333278800,-0.333259443	ok
0.485371	0.236473	1.317151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.352124519	0.817196297	NaN	secant_step_tol	nearest_best_neighbor	1.317151452	1.317151452	1.302151452	1.317151452	0.015000000	3	false	16	-0.816782027,-0.452419351,-0.381550880,-0.356111811,-0.343429248,-0.335926177,-0.331310499,-0.328529107,-0.326910308,-0.325998284,-0.325497810,-0.325228735,-0.325086240,-0.325011640,-0.324972883,-0.324952910	ok
0.485371	0.239279	1.317151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.352007511	0.814409929	NaN	secant_step_tol	nearest_best_neighbor	1.317151452	1.317151452	1.302151452	1.317151452	0.015000000	3	false	16	-0.816737905,-0.451842751,-0.379857475,-0.352644047,-0.337998804,-0.328835064,-0.323053790,-0.319552426,-0.317527262,-0.316401011,-0.315793809,-0.315474194,-0.315309041,-0.315224865,-0.315182475,-0.315161268	ok
0.485371	0.242084	1.317151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.351900985	0.811806062	NaN	secant_step_tol	nearest_best_neighbor	1.317151452	1.317151452	1.302151452	1.317151452	0.015000000	3	false	16	-0.816699020,-0.451253387,-0.378034209,-0.348757593,-0.331761691,-0.320581063,-0.313371904,-0.308978973,-0.306442151,-0.305039568,-0.304289927,-0.303899740,-0.303700776,-0.303600973,-0.303551562,-0.303527357	ok
0.485371	0.244890	1.317151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.351804345	0.809378107	NaN	secant_step_tol	nearest_best_neighbor	1.332151452	1.317151452	1.302151452	1.317151452	0.015000000	3	false	16	-0.816665278,-0.450651044,-0.376070997,-0.344400320,-0.324594169,-0.310961248,-0.301986019,-0.296461024,-0.293248901,-0.291462195,-0.290501516,-0.289998416,-0.289740270,-0.289610026,-0.289545167,-0.289513191	ok
0.485371	0.247695	1.332151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.363812606	0.806519751	NaN	secant_step_tol	nearest_best_neighbor	1.332151452	1.332151452	1.317151452	1.332151452	0.015000000	3	false	16	-0.818674077,-0.449172865,-0.372059848,-0.337148438,-0.314151977,-0.298055029,-0.287416889,-0.280831990,-0.276958402,-0.274763576,-0.273554143,-0.272901544,-0.272555035,-0.272373291,-0.272278888,-0.272230180	ok
0.485371	0.250501	1.332151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.363695834	0.803496875	NaN	secant_step_tol	nearest_best_neighbor	1.332151452	1.332151452	1.317151452	1.332151452	0.015000000	3	false	16	-0.818624237,-0.448478477,-0.369573142,-0.331320451,-0.304296242,-0.284586626,-0.271177440,-0.262606013,-0.257349802,-0.254211140,-0.252369244,-0.251300906,-0.250686235,-0.250334522,-0.250134061,-0.250020115	ok
0.485371	0.253307	1.332151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.363589873	0.800660057	NaN	secant_step_tol	nearest_best_neighbor	1.332151452	1.332151452	1.317151452	1.332151452	0.015000000	3	false	16	-0.818579823,-0.447768643,-0.366889774,-0.324762819,-0.292904239,-0.268693168,-0.251597796,-0.240106860,-0.232550636,-0.227613067,-0.224383543,-0.222263584,-0.220866211,-0.219941696,-0.219328243,-0.218920231	ok
0.485371	0.256112	1.332151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.363494128	0.798002570	NaN	secant_step_tol	nearest_best_neighbor	1.332151452	1.332151452	1.317151452	1.332151452	0.015000000	3	false	16	-0.818540752,-0.447043208,-0.363992493,-0.317371231,-0.279692211,-0.249794495,-0.227609273,-0.211519425,-0.199712485,-0.190806726,-0.183873917,-0.178312049,-0.173729241,-0.169864954,-0.166541008,-0.163631993	ok
0.485371	0.258918	1.332151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.363408025	0.795517949	NaN	secant_step_tol	nearest_best_neighbor	1.347151452	1.332151452	1.317151452	1.332151452	0.015000000	3	false	16	-0.818506933,-0.446301993,-0.360862073,-0.309022471,-0.264305315,-0.227094430,-0.197548154,-0.173569850,-0.152763892,-0.133072052,-0.112559384,-0.088816943,-0.057698912,-0.009596938,0.086865456,0.414414665	ok
0.485371	0.261723	1.347151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.375222174	0.793171526	NaN	secant_step_tol	nearest_best_neighbor	1.347151452	1.347151452	1.332151452	1.347151452	0.015000000	3	false	16	-0.820505978,-0.444177894,-0.354119653,-0.294905771,-0.241635484,-0.195378924,-0.154931143,-0.115726099,-0.070777000,-0.006096604,0.125446951,0.644703711,0.622643868,0.342652207,0.246184676,0.191154461	ok
0.485371	0.264529	1.347151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.375114668	0.790097621	NaN	secant_step_tol	nearest_best_neighbor	1.347151452	1.347151452	1.332151452	1.347151452	0.015000000	3	false	16	-0.820455897,-0.443317249,-0.350098085,-0.283493320,-0.219552915,-0.159967243,-0.100149095,-0.025071415,0.112233671,0.613790516,0.637323985,0.335547464,0.226883188,0.158410813,0.096597624,0.019505780	ok
0.485371	0.267335	1.347151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.375017753	0.787206911	NaN	secant_step_tol	nearest_best_neighbor	1.347151452	1.347151452	1.332151452	1.347151452	0.015000000	3	false	16	-0.820411351,-0.442437303,-0.345732473,-0.270478566,-0.193286816,-0.114761287,-0.019134085,0.161164817,0.869541726,0.525044509,0.289186342,0.181922691,0.096705074,-0.008880128,-0.237499397,-0.999592294	ok
0.485371	0.270140	1.347151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.374930855	0.784492788	NaN	secant_step_tol	nearest_best_neighbor	1.347151452	1.347151452	1.332151452	1.347151452	0.015000000	3	false	16	-0.820372250,-0.441537823,-0.340987309,-0.255582394,-0.161745791,-0.055056643,0.115918894,0.706985315,0.587352334,0.294614780,0.164266059,0.051375994,-0.124554135,-0.745558633,-0.570347596,-0.289177062	ok
0.485371	0.272946	1.347151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.374853421	0.781948898	NaN	secant_step_tol	nearest_best_neighbor	1.302151452	1.347151452	1.332151452	1.347151452	0.015000000	4	false	16	-0.820338501,-0.440618505,-0.335822370,-0.238463666,-0.123437280,0.027501627,0.384125205,0.828097488,0.350582157,0.176297763,0.035316486,-0.200726953,-0.987790527,-0.455547506,-0.228803634,-0.088481533	ok
0.485371	0.275752	1.302151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.339265825	0.805366632	NaN	secant_step_tol	nearest_best_neighbor	1.182151452	1.302151452	1.287151452	1.302151452	0.015000000	1	false	16	-0.814900038,-0.444560241,-0.345904134,-0.246575628,-0.113186998,0.078834210,0.629651349,0.622183357,0.272766283,0.097430450,-0.113150352,-0.768390435,-0.553289092,-0.248407541,-0.076928898,0.151789188	ok
0.485371	0.278557	1.182151452,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	0.230912753	1.037307900	NaN	secant_step_tol	nearest_best_neighbor	1.062151452	1.182151452	1.167151452	1.182151452	0.015000000	1	false	16	-0.803256686,-0.449600893,-0.371255191,-0.301491392,-0.178530554,0.007512258,0.416366538,0.791050374,0.309533634,0.096231360,-0.158136472,-0.936867152,-0.472181305,-0.192480813,0.014001697,0.437345316	ok
0.485371	0.281363	1.062151452,0.000000000,1.469925343	maximum	continued_angle_secant_max_iters_best	1.549915331	1.532711735	NaN	secant_max_iters_best	sign_change_pair	1.076884856	1.196884856	1.061884856	1.076884856	0.015000000	8	true	16	0.793214783,0.447426765,0.379551413,0.336663000,0.245990295,0.069903382,-0.254051304,-0.980521153,-0.372058971,-0.109091905,0.180705378,0.984047313,0.432028357,0.145468193,-0.119085254,-0.854641894	ok
0.485371	0.284168	1.076884856,0.000000000,1.469925343	maximum	continued_angle_scan_grad_tol	1.570777188	0.000000028	NaN	scan_grad_tol	sign_change_pair	1.078041529	1.198041529	1.063041529	1.078041529	0.015000000	6	true	16	0.791828106,0.445941200,0.379635099,0.341446196,0.254514972,0.059358876,-0.332409771,-0.889719902,-0.308820842,-0.026907434,0.422527284,0.784589754,0.269425401,-0.009053913,-0.529057391,-0.686195079	ok
0.485371	0.286974	1.078041529,0.000000000,1.469925343	maximum	continued_angle_scan_grad_tol	1.570785097	0.000000012	NaN	scan_grad_tol	sign_change_pair	1.079183195	1.199183195	1.064183195	1.079183195	0.015000000	6	true	16	0.792346525,0.445969463,0.378930159,0.336264043,0.229140442,-0.020433769,-0.623335196,-0.616848730,-0.177153081,0.168139741,0.985115463,0.407571129,0.064450593,-0.383645184,-0.827777523,-0.263721130	ok
0.485371	0.289780	1.079183195,0.000000000,1.469925343	maximum	continued_angle_scan_grad_tol	1.570789231	0.000000003	NaN	scan_grad_tol	sign_change_pair	1.080314396	1.200314396	1.065314396	1.080314396	0.015000000	6	true	16	0.792852019,0.445969391,0.378110650,0.330192017,0.197804472,-0.124971452,-0.943165040,-0.427757180,-0.038103714,0.510342386,0.700472498,0.184941522,-0.210610341,-0.998098779,-0.348447073,0.022558849	ok
0.485371	0.292585	1.080314396,0.000000000,1.469925343	maximum	continued_angle_scan_grad_tol	1.570791691	0.000000001	NaN	scan_grad_tol	sign_change_pair	1.081437657	1.201437657	1.066437657	1.081437657	0.015000000	6	true	16	0.793347797,0.445944252,0.377170573,0.323064363,0.158779246,-0.263625627,-0.959830743,-0.281663020,0.140187906,0.974501892,0.389846899,-0.034678557,-0.763508812,-0.522628707,-0.058920201,0.520241228	ok
0.485371	0.295391	1.081437657,0.000000000,1.469925343	maximum	continued_angle_scan_grad_tol	1.570793284	0.000000000	NaN	scan_grad_tol	sign_change_pair	1.082554555	1.202554555	1.067554555	1.082554555	0.015000000	6	true	16	0.793835971,0.445896116,0.376101934,0.314676127,0.109760848,-0.446253495,-0.761292204,-0.144261365,0.405009034,0.804147503,0.168449567,-0.361400046,-0.852606005,-0.193056144,0.320633992,0.898648078	ok
0.485371	0.298196	1.082554555,0.000000000,1.469925343	maximum	continued_angle_scan_grad_tol	1.570794380	-0.000000000	NaN	scan_grad_tol	sign_change_pair	1.083666154	1.203666154	1.068666154	1.083666154	0.015000000	6	true	16	0.794317994,0.445826361,0.374894993,0.304771522,0.047704225,-0.670951767,-0.568284627,0.007322980,0.792220620,0.487811576,-0.060863596,-0.897542002,-0.418732283,0.117301939,0.973600844,0.355354797	ok
0.485371	0.301002	1.083666154,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	1.570795171	-0.000002861	NaN	secant_step_tol	sign_change_pair	1.084773204	1.204773204	1.069773204	1.084773204	0.015000000	6	true	16	0.794794920,0.445735883,0.373538313,0.293028048,-0.031284246,-0.889917184,-0.404405694,0.195697479,0.995049829,0.246259041,-0.379204073,-0.832509925,-0.106788339,0.613521365,0.607907654,-0.030862129	ok
0.485371	0.303808	1.084773204,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	1.570795760	-0.000004790	NaN	secant_step_tol	sign_change_pair	1.085876258	1.205876258	1.070876258	1.085876258	0.015000000	6	true	16	0.795267528,0.445625231,0.372018585,0.279034927,-0.131752295,-0.998158488,-0.251809720,0.447210433,0.760371072,0.013721088,-0.842102937,-0.427724269,0.239193664,0.968061230,0.168950231,-0.572623011	ok
0.485371	0.306613	1.085876258,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	1.570796210	-0.000005205	NaN	secant_step_tol	sign_change_pair	1.086975736	1.206975736	1.071975736	1.086975736	0.015000000	6	true	16	0.795736416,0.445494760,0.370320550,0.262263405,-0.257805626,-0.947768643,-0.092760954,0.763664459,0.473920206,-0.268526638,-0.941803153,-0.097322102,0.756440568,0.479630388,-0.263291216,-0.946172252	ok
0.485371	0.309419	1.086975736,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	1.570796091	-0.000004656	NaN	secant_step_tol	sign_change_pair	1.088071967	1.208071967	1.073071967	1.088071967	0.015000000	6	true	16	0.796202063,0.445344650,0.368426602,0.242025183,-0.410029242,-0.801463722,0.088641471,0.991173768,0.214889011,-0.648652267,-0.561855536,0.266687822,0.940468085,0.044542346,-0.879006907,-0.358136978	ok
0.485371	0.312224	1.088071967,0.000000000,1.469925343	maximum	continued_angle_secant_step_tol	1.570795810	-0.000003477	NaN	secant_step_tol	sign_change_pair	1.089165208	1.209165208	1.074165208	1.089165208	0.015000000	6	true	16	0.796664836,0.445174976,0.366316602,0.217414447,-0.579885700,-0.622633368,0.306062674,0.904221176,-0.053735747,-0.984573877,-0.191105948,0.747607288,0.459868571,-0.444261387,-0.764208817,0.177490333	ok
