alpha	lambda	critical_state	critical_kind	critical_source	critical_theta	critical_theta_dx	critical_theta_dxx	critical_refine_mode	critical_scan_mode	critical_refine_input_x	critical_scan_best_x	critical_scan_left_x	critical_scan_right_x	critical_scan_spacing	critical_trace_len	critical_bracketed	absxmax_count	absxmax_dot_values	status
0.133267	0.200000	1.732584363,0.000000000,1.256682280	minimum	continued_angle_secant_step_tol	1.570749815	-0.000025895	NaN	secant_step_tol	sign_change_pair	1.733572070	1.853572070	1.718572070	1.733572070	0.015000000	5	true	16	-0.857793566,-0.492673433,0.996167860,-0.992444294,0.999367633,-0.993592463,0.999137665,-0.994001041,0.998894650,-0.994346944,0.998667555,-0.994646363,0.998459047,-0.994906293,0.998269579,-0.995132423	ok
0.133267	0.202806	1.733572070,0.000000000,1.256682280	minimum	continued_angle_secant_step_tol	1.570749107	-0.000027351	NaN	secant_step_tol	sign_change_pair	1.734569852	1.854569852	1.719569852	1.734569852	0.015000000	5	true	16	-0.856841622,-0.146905056,0.996075547,-0.986845717,0.999995615,-0.987811268,0.999994422,-0.987874200,0.999990484,-0.987924157,0.999985937,-0.987970101,0.999980998,-0.988012487,0.999975815,-0.988051659	ok
0.133267	0.205611	1.734569852,0.000000000,1.256682280	minimum	continued_angle_secant_step_tol	1.570748385	-0.000028875	NaN	secant_step_tol	sign_change_pair	1.735577732	1.855577732	1.720577732	1.735577732	0.015000000	5	true	16	-0.855893322,0.498500708,0.988936745,-0.980656528,0.998235621,-0.981524051,0.996534767,-0.981010324,0.994609137,-0.980626767,0.992627244,-0.980366417,0.990812118,-0.980199289,0.989300259,-0.980096018	ok
0.133267	0.208417	1.735577732,0.000000000,1.256682280	minimum	continued_angle_secant_step_tol	1.570747649	-0.000030469	NaN	secant_step_tol	sign_change_pair	1.736595733	1.856595733	1.721595733	1.736595733	0.015000000	5	true	16	-0.854948815,0.902467087,-0.478042974,-0.967710114,0.987164892,-0.976134023,0.970539199,-0.976202204,0.956195118,-0.976663011,0.946991628,-0.977140899,0.942475662,-0.977427543,0.940585520,-0.977558531	ok
0.133267	0.211222	1.736595733,0.000000000,1.256682280	minimum	continued_angle_secant_step_tol	1.570746897	-0.000032136	NaN	secant_step_tol	sign_change_pair	1.737623877	1.857623877	1.722623877	1.737623877	0.015000000	5	true	16	-0.854008072,0.990345967,-0.938310129,0.975939239,-0.938132560,0.974004496,-0.885563315,0.980056571,-0.857267185,0.989966369,-0.834662551,0.986826249,-0.585929191,-0.961829210,0.875002264,-0.982733805	ok
0.133267	0.214028	1.737623877,0.000000000,1.256682280	minimum	continued_angle_secant_step_tol	1.570746131	-0.000033880	NaN	secant_step_tol	sign_change_pair	1.738662186	1.858662186	1.723662186	1.738662186	0.015000000	5	true	16	-0.853071194,0.999894121,-0.920430993,0.972434399,-0.816413799,-0.775504484,0.870113128,-0.979583766,0.739323834,0.953513167,-0.782352246,-0.941870806,0.795046086,0.931205517,-0.804728894,-0.912546782	ok
0.133267	0.216834	1.738662186,0.000000000,1.256682280	minimum	continued_angle_secant_step_tol	1.570745349	-0.000035703	NaN	secant_step_tol	sign_change_pair	1.739710684	1.859710684	1.724710684	1.739710684	0.015000000	5	true	16	-0.852138202,0.994834809,-0.856418860,0.978235762,-0.580404015,-0.959515391,0.656914301,0.958024159,-0.650015529,-0.958217107,0.653228375,0.958129873,-0.652046076,-0.958162355,0.652490139,0.958150216	ok
0.133267	0.219639	1.739710684,0.000000000,1.256682280	minimum	continued_angle_secant_step_tol	1.570744551	-0.000037606	NaN	secant_step_tol	sign_change_pair	1.740769383	1.860769383	1.725769383	1.740769383	0.015000000	5	true	16	-0.851209119,0.987808016,-0.732307580,-0.953644472,0.414291634,0.960033829,-0.593272694,-0.958362884,0.473132726,0.959580971,-0.544488624,-0.958943121,0.499175777,0.959366876,-0.526898070,-0.959117310	ok
0.133267	0.222445	1.740769383,0.000000000,1.256682280	minimum	continued_angle_scan_grad_tol	1.570743804	-0.000000123	NaN	scan_grad_tol	sign_change_pair	1.741838327	1.861838327	1.726838327	1.741838327	0.015000000	5	true	16	-0.850284021,0.981412754,-0.538106632,-0.957912909,0.246191682,0.959830457,-0.525064050,-0.958095751,0.285444505,0.959600176,-0.481796274,-0.958419196,0.312519520,0.959443129,-0.453375611,-0.958609229	ok
0.133267	0.225251	1.741838327,0.000000000,1.256682280	minimum	continued_angle_scan_grad_tol	1.570742974	-0.000000132	NaN	scan_grad_tol	sign_change_pair	1.742917529	1.862917529	1.727917529	1.742917529	0.015000000	5	true	16	-0.849362864,0.976069709,-0.301978091,-0.958244064,0.184891815,0.959005675,-0.366149236,-0.958056000,0.174829799,0.959065688,-0.380575415,-0.957982850,0.163640389,0.959132374,-0.396646343,-0.957900541	ok
