alpha	lambda	critical_state	critical_kind	critical_source	critical_theta	critical_theta_dx	critical_theta_dxx	critical_refine_mode	critical_scan_mode	critical_refine_input_x	critical_scan_best_x	critical_scan_left_x	critical_scan_right_x	critical_scan_spacing	critical_trace_len	critical_bracketed	absxmax_count	absxmax_dot_values	status
0.260922	0.200000	1.713784217,0.000000000,1.371773413	maximum	continued_angle_scan_grad_tol	1.570763117	-0.000000207	NaN	scan_grad_tol	sign_change_pair	1.715576355	1.835576355	1.700576355	1.715576355	0.015000000	5	true	16	-0.991944272,-0.398488897,0.376347638,0.995907048,0.221483425,-0.653708900,-0.839921491,0.054713020,0.892224131,0.568812141,-0.323146225,-0.999995539,-0.280889360,0.593743450,0.889778609,0.005374719	ok
0.260922	0.202806	1.715576355,0.000000000,1.371773413	maximum	continued_angle_scan_grad_tol	1.570763034	-0.000000151	NaN	scan_grad_tol	sign_change_pair	1.717372311	1.837372311	1.702372311	1.717372311	0.015000000	5	true	16	-0.991714484,-0.376740777,0.476955135,0.961865481,0.052254893,-0.845285707,-0.622240896,0.350482914,0.998003967,0.194672369,-0.730873952,-0.761998214,0.213592831,0.986395552,0.341785030,-0.604136509	ok
0.260922	0.205611	1.717372311,0.000000000,1.371773413	maximum	continued_angle_scan_grad_tol	1.570762956	-0.000000103	NaN	scan_grad_tol	sign_change_pair	1.719172100	1.839172100	1.704172100	1.719172100	0.015000000	5	true	16	-0.991482401,-0.351739334,0.580074456,0.899110273,-0.135273853,-0.969730815,-0.362436309,0.652624071,0.838128863,-0.207315944,-0.989944443,-0.284823825,0.713865158,0.776869634,-0.278342007,-0.999427509	ok
0.260922	0.208417	1.719172100,0.000000000,1.371773413	maximum	continued_angle_scan_grad_tol	1.570762884	-0.000000064	NaN	scan_grad_tol	sign_change_pair	1.720975739	1.840975739	1.705975739	1.720975739	0.015000000	5	true	16	-0.991248177,-0.322802004,0.680213122,0.811226800,-0.336448487,-0.997241795,-0.068803702,0.896680221,0.503556062,-0.610619538,-0.873639446,0.244020061,0.998253657,0.170672501,-0.840359775,-0.603238223	ok
0.260922	0.211222	1.720975739,0.000000000,1.371773413	maximum	continued_angle_scan_grad_tol	1.570762819	-0.000000033	NaN	scan_grad_tol	sign_change_pair	1.722783243	1.842783243	1.707783243	1.722783243	0.015000000	5	true	16	-0.991011759,-0.289073353,0.771366816,0.697303407,-0.538056688,-0.924620382,0.247832470,0.999606654,0.080813373,-0.917127435,-0.431208034,0.729196998,0.751576174,-0.476699928,-0.956913036,0.177918232	ok
0.260922	0.214028	1.722783243,0.000000000,1.371773413	maximum	continued_angle_scan_grad_tol	1.570762759	-0.000000012	NaN	scan_grad_tol	sign_change_pair	1.724594626	1.844594626	1.709594626	1.724594626	0.015000000	5	true	16	-0.990773309,-0.249482364,0.848524494,0.552779276,-0.720000607,-0.758501206,0.554628403,0.913341990,-0.362392027,-0.990193038,0.144168651,0.992555629,0.096207144,-0.933888584,-0.348426331,0.828898049	ok
0.260922	0.216834	1.724594626,0.000000000,1.371773413	maximum	continued_angle_scan_grad_tol	1.570762706	-0.000000001	NaN	scan_grad_tol	sign_change_pair	1.726409907	1.846409907	1.711409907	1.726409907	0.015000000	5	true	16	-0.990532739,-0.202697834,0.908912181,0.371992607,-0.862897908,-0.499707117,0.802459027,0.624836154,-0.733662879,-0.735550470,0.656240161,0.828816369,-0.570295706,-0.902040720,0.475748394,0.954357825	ok
0.260922	0.219639	1.726409907,0.000000000,1.371773413	maximum	continued_angle_scan_grad_tol	1.570762659	-0.000000002	NaN	scan_grad_tol	sign_change_pair	1.728229099	1.848229099	1.713229099	1.728229099	0.015000000	5	true	16	-0.990290200,-0.147094350,0.952295226,0.153694943,-0.955992578,-0.155208082,0.955200310,0.157101756,-0.954824898,-0.158956221,0.954408496,0.160815283,-0.953994097,-0.162674537,0.953577604,0.164534416	ok
0.260922	0.222445	1.728229099,0.000000000,1.371773413	maximum	continued_angle_scan_grad_tol	1.570762618	-0.000000013	NaN	scan_grad_tol	sign_change_pair	1.730052221	1.850052221	1.715052221	1.730052221	0.015000000	5	true	16	-0.990045746,-0.080759744,0.980326442,-0.090961608,-0.997509122,0.226779939,0.999058496,-0.352956745,-0.986074053,0.465225278,0.955633521,-0.564438857,-0.904708108,0.651545853,0.830722822,-0.727661433	ok
0.260922	0.225251	1.730052221,0.000000000,1.371773413	maximum	continued_angle_scan_grad_tol	1.570762585	-0.000000033	NaN	scan_grad_tol	sign_change_pair	1.731879288	1.851879288	1.716879288	1.731879288	0.015000000	5	true	16	-0.989799335,-0.001609037,0.995469803,-0.335339676,-0.987031679,0.559395843,0.907404058,-0.727219784,-0.726570530,0.849367594,0.438596070,-0.935311864,-0.095763256,0.987171506,-0.223114542,-0.998098275	ok
