alpha	lambda	critical_state	critical_kind	critical_source	critical_theta	critical_theta_dx	critical_theta_dxx	critical_refine_mode	critical_scan_mode	critical_refine_input_x	critical_scan_best_x	critical_scan_left_x	critical_scan_right_x	critical_scan_spacing	critical_trace_len	critical_bracketed	absxmax_count	absxmax_dot_values	status
0.029459	0.200000	6.788969345,0.000000000,1.425385787	minimum	continued_angle_scan_grad_tol	0.842774558	0.000000079	NaN	scan_grad_tol	sign_change_pair	6.756414688	6.786414688	6.786414688	6.801414688	0.015000000	1	true	16	0.708343702,0.673329528,0.625068788,0.579075852,0.536795317,0.497786562,0.461348040,0.426843951,0.393769611,0.361755771,0.330561956,0.300076702,0.270340265,0.241628950,0.214721348,0.191832979	ok
0.029459	0.202806	6.756414688,0.000000000,1.425385787	minimum	continued_angle_scan_grad_tol	0.841616084	0.000000069	NaN	scan_grad_tol	sign_change_pair	6.724304630	6.754304630	6.754304630	6.769304630	0.015000000	1	true	16	0.708835251,0.673635552,0.625106891,0.578756412,0.536029557,0.496488954,0.459438861,0.424252656,0.390439551,0.357650208,0.325672385,0.294436483,0.264052241,0.234934306,0.208208444,0.187153343	ok
0.029459	0.205611	6.724304630,0.000000000,1.425385787	minimum	continued_angle_scan_grad_tol	0.840453157	0.000000057	NaN	scan_grad_tol	sign_change_pair	6.692631946	6.722631946	6.722631946	6.737631946	0.015000000	1	true	16	0.709323507,0.673930466,0.625123925,0.578402617,0.535212722,0.495120529,0.457436976,0.421546229,0.386973661,0.353392969,0.320625061,0.288650200,0.257664327,0.228264253,0.202070476,0.183926180	ok
0.029459	0.208417	6.692631946,0.000000000,1.425385787	minimum	continued_angle_scan_grad_tol	0.839285875	0.000000044	NaN	scan_grad_tol	sign_change_pair	6.661389660	6.691389660	6.691389660	6.706389660	0.015000000	1	true	16	0.709808471,0.674214231,0.625119667,0.578014025,0.534344059,0.493680193,0.455341157,0.418723632,0.383371676,0.348985745,0.315425298,0.282730281,0.251204395,0.221686101,0.196493797,0.182806704	ok
0.029459	0.211222	6.661389660,0.000000000,1.425385787	minimum	continued_angle_scan_grad_tol	0.838114335	0.000000031	NaN	scan_grad_tol	sign_change_pair	6.630570946	6.660570946	6.660570946	6.675570946	0.015000000	1	true	16	0.710290130,0.674486762,0.625093863,0.577590107,0.533422716,0.492166870,0.453150229,0.415783986,0.379633708,0.344430771,0.310079573,0.276691601,0.244706271,0.215287295,0.191737119,0.184723875	ok
0.029459	0.214028	6.630570946,0.000000000,1.425385787	minimum	continued_angle_scan_grad_tol	0.836938637	0.000000015	NaN	scan_grad_tol	sign_change_pair	6.600183599	6.630183599	6.630183599	6.645183599	0.015000000	1	true	16	0.710768454,0.674747938,0.625046324,0.577130369,0.532447938,0.490579500,0.450863082,0.412726559,0.375760195,0.339730977,0.304595660,0.270551841,0.238211229,0.209181758,0.188161519,0.190975736	ok
0.029459	0.216834	6.600183599,0.000000000,1.425385787	minimum	continued_angle_scan_grad_tol	0.835758879	0.000000100	NaN	scan_grad_tol	sign_change_pair	6.570183599	6.600183599	6.585183599	6.600183599	0.015000000	0	true	16	0.711243467,0.674997662,0.624976663,0.576634279,0.531418848,0.488917025,0.448478745,0.409550929,0.371752192,0.334890284,0.298983126,0.264332465,0.231770426,0.203515875,0.186244615,0.203312204	ok
0.029459	0.219639	6.570183599,0.000000000,1.425385787	minimum	continued_angle_scan_grad_tol	0.834575158	0.000000017	NaN	scan_grad_tol	sign_change_pair	6.540602175	6.570602175	6.555602175	6.570602175	0.015000000	1	true	16	0.711715080,0.675236027,0.624884921,0.576101545,0.530334873,0.487178603,0.445996209,0.406256500,0.367610398,0.329912429,0.293251908,0.258057335,0.225444989,0.198462570,0.186630781,0.223948347	ok
0.029459	0.222445	6.540602175,0.000000000,1.425385787	minimum	continued_angle_scan_grad_tol	0.833387572	0.000000033	NaN	scan_grad_tol	sign_change_pair	6.511419457	6.541419457	6.526419457	6.541419457	0.015000000	1	true	16	0.712183362,0.675462771,0.624770598,0.575531457,0.529195078,0.485363142,0.443414722,0.402843446,0.363337007,0.324803457,0.287415649,0.251757306,0.219315669,0.194270797,0.190196004,0.254459702	ok
0.029459	0.225251	6.511419457,0.000000000,1.425385787	minimum	continued_angle_scan_grad_tol	0.832196219	0.000000048	NaN	scan_grad_tol	sign_change_pair	6.482629702	6.512629702	6.497629702	6.512629702	0.015000000	1	true	16	0.712648253,0.675677864,0.624633550,0.574923593,0.527998764,0.483469817,0.440733541,0.399311819,0.358933993,0.319569344,0.281488847,0.245467582,0.213485335,0.191264281,0.198111050,0.282007020	ok
