alpha	lambda	critical_state	critical_kind	critical_source	critical_theta	critical_theta_dx	critical_theta_dxx	critical_refine_mode	critical_scan_mode	critical_refine_input_x	critical_scan_best_x	critical_scan_left_x	critical_scan_right_x	critical_scan_spacing	critical_trace_len	critical_bracketed	absxmax_count	absxmax_dot_values	status
0.631263	0.200000	1.138330521,0.000000000,1.412363589	maximum	continued_angle_secant_max_iters_best	1.287628752	-1.147576917	NaN	secant_max_iters_best	sign_change_pair	1.138330521	1.258330521	1.138330521	1.153330521	0.015000000	8	true	16	0.739827645,0.441233997,0.393030235,0.377547472,0.369529533,0.363860406,0.359287252,0.355417988,0.352078530,0.349164146,0.346600733,0.344331899,0.342313237,0.340509093,0.338890368,0.337433047	ok
0.631263	0.202806	1.138330521,0.000000000,1.412363589	maximum	continued_angle_secant_max_iters_best	1.288599467	-1.291097814	NaN	secant_max_iters_best	sign_change_pair	1.158055844	1.278055844	1.128055844	1.143055844	0.015000000	8	true	16	0.740270253,0.441931820,0.394185832,0.379117219,0.371446045,0.366075259,0.361767871,0.358140760,0.355024866,0.352318661,0.349950176,0.347864592,0.346018743,0.344377979,0.342913954,0.341603402	ok
0.631263	0.205611	1.158055844,0.000000000,1.412363589	maximum	continued_angle_secant_max_iters_best	0.239562756	1.387082612	NaN	secant_max_iters_best	sign_change_pair	1.143055844	1.263055844	1.143055844	1.158055844	0.015000000	8	true	16	-0.745399615,-0.444280041,-0.396836628,-0.382023579,-0.374502139,-0.369249443,-0.365057981,-0.361550858,-0.358558308,-0.355976882,-0.353732903,-0.351770347,-0.350045113,-0.348521919,-0.347172083,-0.345971959	ok
0.631263	0.208417	1.143055844,0.000000000,1.412363589	maximum	continued_angle_secant_max_iters_best	1.284614711	-1.156188368	NaN	secant_max_iters_best	sign_change_pair	1.143055844	1.263055844	1.143055844	1.158055844	0.015000000	8	true	16	0.740980566,0.441756343,0.394711198,0.380597162,0.373843730,0.369282886,0.365683618,0.362682081,0.360125710,0.357925257,0.356017767,0.354355167,0.352899438,0.351619925,0.350491585,0.349493699	ok
0.631263	0.211222	1.143055844,0.000000000,1.412363589	maximum	continued_angle_secant_max_iters_best	1.285582002	-1.278669145	NaN	secant_max_iters_best	sign_change_pair	1.162780545	1.282780545	1.132780545	1.147780545	0.015000000	8	true	16	0.741427717,0.442426200,0.395832025,0.382133560,0.375728532,0.371465245,0.368128216,0.365362631,0.363021273,0.361018235,0.359292872,0.357798911,0.356499736,0.355365784,0.354372962,0.353501365	ok
0.631263	0.214028	1.162780545,0.000000000,1.412363589	maximum	continued_angle_secant_max_iters_best	0.244633603	1.370231749	NaN	secant_max_iters_best	sign_change_pair	1.147780545	1.267780545	1.147780545	1.162780545	0.015000000	8	true	16	-0.746390813,-0.444698721,-0.398410333,-0.384969357,-0.378711117,-0.374558992,-0.371328227,-0.368670917,-0.366439405,-0.364546139,-0.362928898,-0.361540258,-0.360342774,-0.359306472,-0.358406861,-0.357623904	ok
0.631263	0.216834	1.147780545,0.000000000,1.412363589	maximum	continued_angle_secant_max_iters_best	1.281637444	-1.161926152	NaN	secant_max_iters_best	sign_change_pair	1.147780545	1.267780545	1.147780545	1.162780545	0.015000000	8	true	16	0.742133960,0.442249920,0.396343907,0.383596301,0.378107738,0.374649029,0.372008667,0.369850895,0.368045357,0.366518979,0.365220698,0.364111479,0.363160358,0.362342379,0.361637075,0.361027610	ok
0.631263	0.219639	1.147780545,0.000000000,1.412363589	maximum	continued_angle_secant_max_iters_best	1.282601846	-1.266588676	NaN	secant_max_iters_best	sign_change_pair	1.167507776	1.287507776	1.137507776	1.152507776	0.015000000	8	true	16	0.742585775,0.442890179,0.397423929,0.385087964,0.379943533,0.376775065,0.374386119,0.372450318,0.370842971,0.369494678,0.368357127,0.367393313,0.366574005,0.365875614,0.365278902,0.364768065	ok
0.631263	0.222445	1.167507776,0.000000000,1.412363589	maximum	continued_angle_secant_max_iters_best	0.249678865	1.353599277	NaN	secant_max_iters_best	sign_change_pair	1.152507776	1.272507776	1.152507776	1.167507776	0.015000000	8	true	16	-0.747385495,-0.445079517,-0.399912904,-0.387828398,-0.382820523,-0.379749026,-0.377449313,-0.375602492,-0.374083944,-0.372822883,-0.371769719,-0.370886531,-0.370143504,-0.369516718,-0.368986806,-0.368537983	ok
0.631263	0.225251	1.152507776,0.000000000,1.412363589	maximum	continued_angle_secant_max_iters_best	1.278693365	-1.164808741	NaN	secant_max_iters_best	sign_change_pair	1.152507776	1.272507776	1.152507776	1.167507776	0.015000000	8	true	16	0.743287899,0.442710879,0.397914308,0.386515863,0.382274276,0.379890431,0.378170251,0.376806637,0.375692724,0.374772944,0.374009561,0.373373874,0.372843196,0.372399289,0.372027341,0.371715255	ok
