category_id	count	encoding	sequence
1	25077	14	-1,0,0
2	23091	19	1,0,0
3	1040	34	1,-1,0
4	2774	35	-1,0,-1
5	2380	43	1,0,-1
6	1599	65	-1,-1,-1
7	2327	76	1,-1,-1
8	2097	152	-1,0,1
9	1056	169	1,0,1
10	17	209	-1,-2,-1
11	137	229	1,-2,-1
12	1817	252	-1,-1,1
13	834	274	1,-1,1
14	45	405	-1,1,1
15	818	433	1,1,1
16	4	560	-1,-3,-1
17	8	593	1,-3,-1
18	2	629	-1,-2,1
19	55	664	1,-2,1
20	935	740	-1,0,-2
21	548	778	1,0,-2
22	606	1080	-1,-1,-2
23	489	1126	1,-1,-2
24	200	1539	-1,1,-2
25	309	1594	1,1,-2
26	356	2144	-1,-2,-2
27	146	2209	1,-2,-2
28	2	2626	1,-5,-1
29	829	3239	-1,0,2
30	278	3319	1,0,2
31	8	3915	-1,-3,-2
32	10	4003	1,-3,-2
33	315	4277	-1,-1,2
34	211	4369	1,-1,2
35	1	4655	-1,-6,-1
36	236	5564	-1,1,2
37	53	5669	1,1,2
38	2	6669	-1,-4,-2
39	408	7139	-1,-2,2
40	25	7258	1,-2,2
41	5	9178	1,2,2
42	4	11324	-1,-3,2
43	440	12089	-1,0,-3
44	199	12244	1,0,-3
45	206	14877	-1,-1,-3
46	180	15049	1,-1,-3
47	129	18144	-1,1,-3
48	65	18334	1,1,-3
49	175	21944	-1,-2,-3
50	34	22153	1,-2,-3
51	5	26563	1,2,-3
52	102	31374	-1,-3,-3
53	4	31624	1,-3,-3
54	385	38780	-1,0,3
55	100	39058	1,0,3
56	1	43659	-1,-4,-3
57	1	43954	1,-4,-3
58	134	45450	-1,-1,3
59	66	45751	1,-1,3
60	106	52974	-1,1,3
61	23	53299	1,1,3
62	125	61424	-1,-2,3
63	10	61774	1,-2,3
64	127	81405	-1,-3,3
65	1	106029	-1,-4,3
66	249	109277	-1,0,-4
67	102	109744	1,0,-4
68	100	123752	-1,-1,-4
69	90	124249	1,-1,-4
70	61	139655	-1,1,-4
71	20	140183	1,1,-4
72	55	157079	-1,-2,-4
73	11	157639	1,-2,-4
74	1	176120	-1,2,-4
75	61	196877	-1,-3,-4
76	5	197504	1,-3,-4
77	1	220114	1,3,-4
78	41	243950	-1,-4,-4
79	224	276395	-1,0,4
80	47	277138	1,0,4
81	96	305370	-1,-1,4
82	43	306151	1,-1,4
83	98	336609	-1,1,4
84	6	337429	1,1,4
85	47	370229	-1,-2,4
86	2	371089	1,-2,4
87	16	406350	-1,2,4
88	57	445095	-1,-3,4
89	67	530964	-1,-4,4
90	2	628880	-1,-5,4
91	152	639014	-1,0,-5
92	65	640144	1,0,-5
93	69	693252	-1,-1,-5
94	33	694429	1,-1,-5
95	41	750924	-1,1,-5
96	11	752149	1,1,-5
97	32	812174	-1,-2,-5
98	5	813448	1,-2,-5
99	13	877149	-1,2,-5
100	22	945999	-1,-3,-5
101	31	1095939	-1,-4,-5
102	27	1263254	-1,-5,-5
103	146	1370339	-1,0,5
104	21	1371994	1,0,5
105	48	1466327	-1,-1,5
106	21	1468039	1,-1,5
107	44	1567334	-1,1,5
108	3	1569104	1,1,5
109	27	1673534	-1,-2,5
110	1	1675363	1,-2,5
111	34	1785104	-1,2,5
112	24	1902224	-1,-3,5
113	28	2153849	-1,-4,5
114	25	2429909	-1,-5,5
115	2	2731952	-1,-6,5
116	117	2757725	-1,0,-6
117	21	2760073	1,0,-6
118	45	2919735	-1,-1,-6
119	18	2922151	1,-1,-6
120	31	3088854	-1,1,-6
121	6	3091339	1,1,-6
122	23	3265289	-1,-2,-6
123	4	3267844	1,-2,-6
124	12	3449250	-1,2,-6
125	20	3640950	-1,-3,-6
126	2	3840605	-1,3,-6
127	16	4048434	-1,-4,-6
128	12	4489505	-1,-5,-6
129	22	4965975	-1,-6,-6
130	145	5256902	-1,0,6
131	19	5260144	1,0,6
132	41	5519502	-1,-1,6
133	10	5522824	1,-1,6
134	52	5791905	-1,1,6
135	2	5795308	1,1,6
136	27	6074354	-1,-2,6
137	1	6077839	1,-2,6
138	23	6367095	-1,2,6
139	22	6670377	-1,-3,6
140	4	6984452	-1,3,6
141	14	7309575	-1,-4,6
142	1	7646004	-1,4,6
143	16	7994000	-1,-5,6
144	34	8725752	-1,-6,6
145	4	9506979	-1,-7,6
146	74	9563750	-1,0,-7
147	19	9568123	1,0,-7
148	27	9974810	-1,-1,-7
149	18	9979276	1,-1,-7
150	32	10399079	-1,1,-7
151	4	10403639	1,1,-7
152	11	10836839	-1,-2,-7
153	1	10841494	1,-2,-7
154	12	11288375	-1,2,-7
155	9	11753975	-1,-3,-7
156	7	12233930	-1,3,-7
157	7	12728534	-1,-4,-7
158	2	13238084	-1,4,-7
159	7	13762880	-1,-5,-7
160	16	14859425	-1,-6,-7
161	28	16020629	-1,-7,-7
162	192	16707089	-1,0,7
163	9	16712869	1,0,7
164	47	17331327	-1,-1,7
165	5	17337214	1,-1,7
166	70	17973009	-1,1,7
167	18	18632459	-1,-2,7
168	1	18638563	1,-2,7
169	31	19310004	-1,2,7
170	16	20005974	-1,-3,7
171	17	20720702	-1,3,7
172	15	21454524	-1,-4,7
173	5	22207779	-1,4,7
174	15	22980809	-1,-5,7
175	5	23773959	-1,5,7
176	32	24587577	-1,-6,7
177	3	25422014	-1,6,7
178	64	26277624	-1,-7,7
179	1	28053794	-1,-8,7
180	97	28166264	-1,0,-8
181	15	28173769	1,0,-8
182	37	29089377	-1,-1,-8
183	7	29097004	1,-1,-8
184	55	30035124	-1,1,-8
185	2	30042874	1,1,-8
186	31	31003874	-1,-2,-8
187	17	31995999	-1,2,-8
188	26	33011874	-1,-3,-8
189	7	34051877	-1,3,-8
190	10	35116389	-1,-4,-8
191	8	36205794	-1,4,-8
192	15	37320479	-1,-5,-8
193	10	38460834	-1,5,-8
194	6	39627252	-1,-6,-8
195	12	40820129	-1,6,-8
196	18	42039864	-1,-7,-8
197	16	43286859	-1,7,-8
198	3402	44561519	-1,-8,-8
199	295	46017620	-1,0,8
200	12	46027213	1,0,8
201	61	47351045	-1,-1,8
202	4	47360776	1,-1,8
203	187	48713384	-1,1,8
204	1	48723254	1,1,8
