category_id	count	encoding	sequence
1	6	1174	1,0,1,0
2	15029	2345	-1,0,0,0,0
3	18732	2413	1,0,0,0,0
4	39	7502	-1,0,-1,0,0
5	203	7624	1,0,-1,0,0
6	7	15223	1,0,2,0
7	6	22577	-1,0,1,0,0
8	4	22789	1,0,1,0,0
9	810	32639	-1,0,0,-1,0
10	519	32894	1,0,0,-1,0
11	4	53954	1,0,2,-1
12	8	62480	-1,0,-2,0,0
13	29	62833	1,0,-2,0,0
14	1	72388	1,-1,-2,0,0
15	6	72769	1,0,1,1
16	3	83434	1,-1,1,1
17	155	83435	-1,0,-1,-1,0
18	260	83843	1,0,-1,-1,0
19	558	95264	1,1,1,1
20	147	95701	1,-1,-1,-1,0
21	913	95702	-1,0,0,0,-1
22	804	96139	1,0,0,0,-1
23	1	123254	1,-2,-1,-1,0
24	5	124748	1,0,3,0
25	1	159328	1,0,2,0,0
26	131	200027	-1,0,1,-1,0
27	87	200659	1,0,1,-1,0
28	6	222776	1,1,-2,1
29	51	223444	1,-1,1,-1,0
30	306	223445	-1,0,-1,0,-1
31	348	224113	1,0,-1,0,-1
32	3	247454	1,-2,-2,1
33	229	248863	1,-1,-1,0,-1
34	2	339074	1,0,3,-1
35	5	372815	-1,0,-3,0,0
36	15	373678	1,0,-3,0,0
37	1	409963	1,-1,-3,0,0
38	3	410869	1,0,2,1
39	4	449824	1,-1,2,1
40	33	449825	-1,0,-2,-1,0
41	40	450773	1,0,-2,-1,0
42	23	491534	1,1,2,1
43	31	492526	1,-1,-2,-1,0
44	10	537164	1,1,-2,-1,0
45	3	584819	1,-2,-2,-1,0
46	370	586985	-1,0,0,1,0
47	321	588068	1,0,0,1,0
48	7	695608	1,0,4,0
49	64	952889	-1,0,2,-1,0
50	20	954269	1,0,2,-1,0
51	17	1027459	1,-1,2,-1,0
52	62	1028893	1,0,-2,0,-1
53	49	1106326	1,-1,-2,0,-1
54	50	1189652	-1,0,-1,1,0
55	188	1191194	1,0,-1,1,0
56	13	1276001	1,1,1,-2
57	162	1277600	-1,0,0,-1,-1
58	334	1279198	1,0,0,-1,-1
59	1	1367029	1,-2,1,-2
60	1	1572649	1,0,4,-1
61	1	1679027	-1,0,-4,0,0
62	4	1680859	1,0,-4,0,0
63	1	1792669	1,-1,-4,0,0
64	1	1911988	1,-1,3,1
65	13	1911989	-1,0,-3,-1,0
66	11	1913944	1,0,-3,-1,0
67	8	2035151	1,1,3,1
68	17	2037169	1,-1,-3,-1,0
69	3	2166319	1,1,-3,-1,0
70	36	2305877	-1,0,1,1,0
71	36	2308024	1,0,1,1,0
72	3	2447576	1,1,-2,-2
73	39	2449790	-1,0,-1,-1,-1
74	247	2452003	1,0,-1,-1,-1
75	1000	2598059	-1,-1,-1,-1,-1
76	416	2600338	1,-1,-1,-1,-1
77	5	2914904	-1,-2,-1,-1,-1
78	46	2917318	1,-2,-1,-1,-1
79	1	2924569	1,0,5,0
80	1	3260180	-1,-3,-1,-1,-1
81	3	3262733	1,-3,-1,-1,-1
82	1	3272960	-1,0,4,0,0
83	1	3462394	1,0,-4,1
84	19	3654455	-1,0,3,-1,0
85	2	3657158	1,0,3,-1,0
86	5	3857251	1,-1,3,-1,0
87	19	3860029	1,0,-3,0,-1
88	1	4045588	1,-5,-1,-1,-1
89	1	4062673	1,-2,-4,1
90	20	4068376	1,-1,-3,0,-1
91	1	4071229	1,0,2,-2
92	9	4288055	-1,0,-2,1,0
93	27	4290983	1,0,-2,1,0
94	5	4513508	1,1,2,-2
95	30	4516514	-1,0,1,-1,-1
96	88	4519519	1,0,1,-1,-1
97	2	4747819	1,-2,2,-2
98	307	4753984	1,-1,1,-1,-1
99	2	5802119	1,0,5,-1
100	2	6084815	-1,0,-5,0,0
101	4	6088303	1,0,-5,0,0
102	1	6381376	1,-1,-5,0,0
103	10	6688652	-1,0,-4,-1,0
104	11	6692309	1,0,-4,-1,0
105	2	7003151	1,1,4,1
106	9	7006894	1,-1,-4,-1,0
107	1	7332533	1,1,-4,-1,0
108	15	7677320	-1,0,2,1,0
109	7	7681238	1,0,2,1,0
110	1	8026019	1,1,-3,-2
111	14	8030027	-1,0,-2,-1,-1
112	34	8034034	1,0,-2,-1,-1
113	41	8390655	-1,-1,-2,-1,-1
114	51	8394751	1,-1,-2,-1,-1
115	36	8767576	1,1,-2,-1,-1
116	40	9152779	1,-2,-2,-1,-1
117	232	9161339	-1,0,0,-2,0
118	80	9165619	1,0,0,-2,0
119	31	9563749	1,-1,0,-2,0
120	4	9956952	-1,-3,-2,-1,-1
121	3	9961414	1,-3,-2,-1,-1
122	1	9983744	1,0,6,0
123	2	11312144	1,0,-5,1
124	2	11778229	1,-1,-5,1
125	16	11778230	-1,0,4,-1,0
126	3	11783083	1,0,4,-1,0
127	4	12263626	1,-1,4,-1,0
128	8	12268579	1,0,-4,0,-1
129	11	12763876	1,-1,-4,0,-1
130	2	13279279	1,-1,3,-2
131	7	13279280	-1,0,-3,1,0
132	4	13284433	1,0,-3,1,0
133	3	13804883	1,1,3,-2
134	7	13810139	-1,0,2,-1,-1
135	22	13815394	1,0,2,-1,-1
136	3	14346044	1,-2,3,-2
137	23	14356759	1,-1,2,-1,-1
138	2	14924914	1,0,1,2
139	1	15498526	1,-1,1,2
140	49	15498527	-1,0,-1,-2,0
141	54	15504094	1,0,-1,-2,0
142	53	16088626	1,1,1,2
143	48	16094299	1,-1,-1,-2,0
144	148	16094300	-1,0,0,1,-1
145	108	16099973	1,0,0,1,-1
146	2	16695529	1,-2,1,2
147	14	16707088	1,-1,0,1,-1
148	3	17990999	1,0,6,-1
149	1	18650777	-1,0,-6,0,0
150	2	18656884	1,0,-6,0,0
151	1	20037613	1,-1,5,1
152	6	20037614	-1,0,-5,-1,0
153	3	20043944	1,0,-5,-1,0
154	2	20759344	1,-1,-5,-1,0
155	9	22261127	-1,0,3,1,0
156	4	22267799	1,0,3,1,0
157	5	23041865	-1,0,-3,-1,-1
158	10	23048653	1,0,-3,-1,-1
159	17	23836059	-1,-1,-3,-1,-1
160	11	23842963	1,-1,-3,-1,-1
161	8	24657751	1,1,-3,-1,-1
162	1	24671798	1,0,-2,2
163	9	25493368	1,-2,-3,-1,-1
164	57	25507652	-1,0,1,-2,0
165	20	25514794	1,0,1,-2,0
166	1	26350168	1,2,-3,-1,-1
167	8	26364689	1,1,-2,2
168	11	26371951	1,-1,1,-2,0
169	30	26371952	-1,0,-1,1,-1
170	88	26379214	1,0,-1,1,-1
171	1	27228508	1,-3,-3,-1,-1
172	1	27243269	1,-2,-2,2
173	10	27250651	1,1,1,-2,0
174	225	27258034	1,-1,-1,1,-1
175	7	33052514	-1,0,5,-1,0
176	3	33060644	1,0,5,-1,0
177	3	34101409	1,-1,5,-1,0
