time	time_seconds	lambda1_nat_per_timeunit	lambda1_bits_per_second	lz76_bits_per_second	n_symbols	first_symbol_time	last_symbol_time	mean_event_interval_seconds	lz76_phrase_count
380000	380	0.000225271009459	0.324997368203	0.317512071549	40	2211.95160888	378085.022971	9.63777106057	23
390000	390	0.000236868165677	0.341728527966	0.317512071549	40	2211.95160888	378085.022971	9.63777106057	23
400000	400	0.000229754765517	0.331466060832	0.321659465992	41	2211.95160888	392205.511168	9.74983898898	24
410000	410	0.000230404721166	0.332403748623	0.326018240466	43	2211.95160888	408636.492727	9.67677478853	25
420000	420	0.000232535610103	0.335477971525	0.33469851992	44	2211.95160888	416672.088281	9.63860782958	26
430000	430	0.000231321725659	0.333726706459	0.343923794104	45	2211.95160888	423773.135303	9.58093599305	27
440000	440	0.000235249833106	0.339393767592	0.335549828969	47	2211.95160888	439652.094032	9.50956831355	27
450000	450	0.000238052209866	0.343436742646	0.335549828969	47	2211.95160888	439652.094032	9.50956831355	27
460000	460	0.000231976946658	0.334671990544	0.338481427254	48	2211.95160888	454588.486624	9.6250326599	28
470000	470	0.000224371040527	0.323698987487	0.341898985366	49	2211.95160888	468734.52338	9.71922024523	29
480000	480	0.000231047141879	0.333330565801	0.336994491449	50	2211.95160888	478179.354588	9.71362046896	29
490000	490	0.000228929805391	0.330275894949	0.345220279727	51	2211.95160888	485486.108045	9.66548312872	30
500000	500	0.000237942359367	0.343278261876	0.342374457584	52	2211.95160888	492098.018186	9.60560914857	30
510000	510	0.000238618694878	0.344254007764	0.335622069028	53	2211.95160888	504548.985046	9.6603275661	30
520000	520	0.000234137771052	0.337789401181	0.339187215275	54	2211.95160888	518439.488991	9.74014221476	31
530000	530	0.00023338349025	0.336701204009	0.336481389921	55	2211.95160888	525163.805186	9.68429358476	31
540000	540	0.0002355810244	0.339871575629	0.342970781068	56	2211.95160888	534376.436322	9.67571790387	32
550000	550	0.000237077397994	0.342030386393	0.337603454508	57	2211.95160888	545387.304481	9.69955987272	32
560000	560	0.000238374083103	0.343901107569	0.340774041383	58	2211.95160888	559708.593317	9.78064283698	33
570000	570	0.00023874630035	0.344438103546	0.347371910836	59	2211.95160888	568233.152101	9.75898621538	34
580000	580	0.000240854043927	0.347478934752	0.343582179715	60	2211.95160888	577000.325122	9.74217582226	34
590000	590	0.00023919701425	0.345088346253	0.340583523208	61	2211.95160888	584563.707008	9.70586258999	34
600000	600	0.000240281364854	0.346652733493	0.347079786391	62	2211.95160888	592956.901475	9.68434344043	35
610000	610	0.000233266390933	0.336532265405	0.340262624724	63	2211.95160888	607286.007042	9.7592589586	35
620000	620	0.000232272489193	0.335098368294	0.346883155743	64	2211.95160888	615170.512668	9.72950096919	36
630000	630	0.000231849180302	0.334487662656	0.344145652137	65	2211.95160888	622500.991128	9.69201624249	36
640000	640	0.000232743528035	0.335777933696	0.349919293353	66	2211.95160888	631654.404837	9.68373004966	37
650000	650	0.000229589637582	0.331227831579	0.344363317322	67	2211.95160888	644252.956194	9.72789400887	37
660000	660	0.000227297085418	0.327920377941	0.350100081725	68	2211.95160888	653230.852759	9.71670001717	38
670000	670	0.000232551380495	0.335500723392	0.346974447643	69	2211.95160888	661510.686698	9.69556963366	38
680000	680	0.000226595405675	0.326908068055	0.349872544209	70	2211.95160888	675677.633066	9.76037219503	39
690000	690	0.000225505950389	0.325336316317	0.347002102993	71	2211.95160888	683654.817555	9.73489808494	39
700000	700	0.000224214452118	0.323473078167	0.350286260185	73	2211.95160888	699359.757339	9.68260841292	40
710000	710	0.000223666939334	0.322683184188	0.34728539094	74	2211.95160888	707746.015921	9.66485019606	40
720000	720	0.00021809981023	0.314651514638	0.34728539094	74	2211.95160888	707746.015921	9.66485019606	40
730000	730	0.000217445416635	0.313707424244	0.34149057386	75	2211.95160888	722087.490796	9.72804782685	40
740000	740	0.000218310420014	0.314955360329	0.345201259658	77	2211.95160888	736859.872807	9.66642001576	41
750000	750	0.000217810563654	0.314234220037	0.342598512568	78	2211.95160888	744765.162939	9.64354819909	41
760000	760	0.000215942642094	0.311539378865	0.348353213126	79	2211.95160888	752621.032011	9.62062923592	42
770000	770	0.000217457231926	0.313724470105	0.345535693382	80	2211.95160888	761039.397681	9.60541070977	42
780000	780	0.000212988251326	0.307277093956	0.340166424457	81	2211.95160888	775322.851398	9.66388624736	42
790000	790	0.000212243210816	0.306202227706	0.337277379432	82	2211.95160888	784241.501037	9.65468579541	42
800000	800	0.000215657468363	0.311127960138	0.342752122844	83	2211.95160888	792357.208854	9.63591777128	43
810000	810	0.000213970719321	0.30869449566	0.337691021276	84	2211.95160888	806489.750956	9.69009396804	43
820000	820	0.000214935318067	0.310086117487	0.343095592878	85	2211.95160888	814508.596066	9.6701981483	44
830000	830	0.000214235632484	0.309076684566	0.340311208781	86	2211.95160888	823424.376029	9.66132264024	44
840000	840	0.000212559341886	0.306658308433	0.34324350329	88	2211.95160888	839434.802567	9.62325116044	45
850000	850	0.00021305282363	0.307370252098	0.34324350329	88	2211.95160888	839434.802567	9.62325116044	45
860000	860	0.0002083578168	0.300596789028	0.338344680791	89	2211.95160888	853810.258045	9.67725348223	45
870000	870	0.000209746395189	0.302600084183	0.34180325245	91	2211.95160888	868408.796996	9.62440939319	46
880000	880	0.000210020603625	0.302995683334	0.340149895913	92	2211.95160888	874833.32403	9.58924585078	46
890000	890	0.00021392984445	0.308635525686	0.33828200081	93	2211.95160888	881853.439956	9.56132052551	46
900000	900	0.000216509533203	0.312357229857	0.341757244185	94	2211.95160888	894039.079749	9.58953901226	47
910000	910	0.000216449702315	0.312270912132	0.344875157377	95	2211.95160888	906984.46576	9.62523951225	48
920000	920	0.000217553763407	0.313863735594	0.348413823477	96	2211.95160888	918656.898422	9.64678891382	49
930000	930	0.000218203422344	0.314800995321	0.352738205217	97	2211.95160888	928093.016801	9.64459442908	50
940000	940	0.000219586292153	0.316796054736	0.352738205217	97	2211.95160888	928093.016801	9.64459442908	50
950000	950	0.000217114956598	0.313230671187	0.348155710567	98	2211.95160888	942482.727899	9.69351315763	50
960000	960	0.000218078093124	0.314620183476	0.352916497296	99	2211.95160888	950544.112562	9.67685878524	51
970000	970	0.000221451349957	0.319486764381	0.349607347504	100	2211.95160888	961712.092028	9.69192061029	51
980000	980	0.000216764573063	0.312725174598	0.351982219829	101	2211.95160888	976121.961039	9.7391000943	52
990000	990	0.000218315334945	0.314962451076	0.34984704797	102	2211.95160888	984253.935871	9.72318796299	52
1000000	1000	0.000217034844833	0.313115094341	0.352108599235	103	2211.95160888	998904.171619	9.77149235304	53
1010000	1010	0.000219001578695	0.31595249153	0.355655244142	104	2211.95160888	1009773.84255	9.78215428098	54
1020000	1020	0.000219331930935	0.316429089069	0.353488157787	105	2211.95160888	1018133.4457	9.76847590472	54
1030000	1030	0.000219430014528	0.316570593782	0.358257651372	106	2211.95160888	1025343.54831	9.74411044477	55
1040000	1040	0.000218817452863	0.315686854106	0.356623912499	107	2211.95160888	1032191.80248	9.71679104595	55
1050000	1050	0.000218841201161	0.315721115657	0.359032770569	109	2211.95160888	1048191.93076	9.68499980695	56
1060000	1060	0.000220390610919	0.317956441431	0.356720879631	110	2211.95160888	1057109.03463	9.6779548901	56
1070000	1070	0.00021823405978	0.314845195797	0.353439014655	111	2211.95160888	1069042.32254	9.69845791756	56
1080000	1080	0.000216868976004	0.312875796204	0.357830270145	112	2211.95160888	1076896.80984	9.68184556965	57
1090000	1090	0.000215898602338	0.311475842928	0.355746581323	113	2211.95160888	1085314.23234	9.67055607796	57
1100000	1100	0.000214591163366	0.309589607207	0.351797614794	114	2211.95160888	1099599.39702	9.71139332222	57
1110000	1110	0.000214171861284	0.308984682172	0.349638232878	115	2211.95160888	1108498.14833	9.70426488352	57
1120000	1120	0.000213783957711	0.308425055611	0.347759378764	116	2211.95160888	1116588.93298	9.69023462062	57
1130000	1130	0.00021603508332	0.311672743364	0.35072959542	117	2211.95160888	1128650.48736	9.71067703234	58
1140000	1140	0.000217279775021	0.313468453908	0.355340140092	118	2211.95160888	1135308.30904	9.68458425155	59
1150000	1150	0.000217856480056	0.314300463402	0.355340140092	118	2211.95160888	1135308.30904	9.68458425155	59
1160000	1160	0.000217893914395	0.314354469738	0.349505267864	120	2211.95160888	1158448.19301	9.71627093614	59
1170000	1170	0.000218146524611	0.314718909244	0.354155059624	121	2211.95160888	1164699.79916	9.68739872959	60
1180000	1180	0.000216677239947	0.312599179545	0.352380218836	122	2211.95160888	1172639.96902	9.67295882158	60
1190000	1190	0.000216697265298	0.312628070019	0.350423751292	123	2211.95160888	1181253.82978	9.66427768993	60
1200000	1200	0.000216009014987	0.311635134709	0.352703591863	124	2211.95160888	1195239.09597	9.69940767773	61
1210000	1210	0.000216144891623	0.311831163258	0.350334632174	125	2211.95160888	1205386.00271	9.70301654114	61
1220000	1220	0.000216047330691	0.311690412585	0.353321486487	127	2211.95160888	1218913.08131	9.65635817223	62
1230000	1230	0.000215960905624	0.31156572757	0.351277649167	128	2211.95160888	1228049.62167	9.65226511859	62
1240000	1240	0.000215864015673	0.311425944918	0.351277649167	128	2211.95160888	1228049.62167	9.65226511859	62
1250000	1250	0.000215844899399	0.311398365964	0.352031941011	130	2211.95160888	1249274.99788	9.66715539745	63
1260000	1260	0.000213176994134	0.307549392268	0.350363567053	131	2211.95160888	1257260.1489	9.65421690224	63
1270000	1270	0.000214888806671	0.310019015726	0.348426891159	132	2211.95160888	1266278.36985	9.64936197131	63
1280000	1280	0.000214964411402	0.310128090297	0.352058091871	133	2211.95160888	1275135.54886	9.64336058524	64
1290000	1290	0.000215710501984	0.311204471481	0.34925873225	134	2211.95160888	1287376.26727	9.66288959144	64
1300000	1300	0.000216481168095	0.312316307657	0.353453126026	135	2211.95160888	1293997.55069	9.64019103792	65
1310000	1310	0.000216187394766	0.311892482332	0.35134002374	136	2211.95160888	1303793.50638	9.64134485016	65
1320000	1320	0.000215524353344	0.310935915761	0.353588441169	138	2211.95160888	1319457.7403	9.61493276417	66
1330000	1330	0.000216509085814	0.312356584411	0.351681774591	139	2211.95160888	1328609.64372	9.61157747907	66
1340000	1340	0.000214552813967	0.309534280719	0.355207503337	140	2211.95160888	1337347.29228	9.60529022066	67
1350000	1350	0.000216832446043	0.31282309461	0.35361662652	141	2211.95160888	1345354.07848	9.59387233479	67
1360000	1360	0.000219394823316	0.316519823595	0.351621473448	142	2211.95160888	1354972.29389	9.59404498072	67
1370000	1370	0.000220060426141	0.317480085489	0.355008352196	143	2211.95160888	1364057.53594	9.59046186149	68
1380000	1380	0.000219391620162	0.31651520242	0.357927579641	145	2211.95160888	1376783.5376	9.54563601383	69
1390000	1390	0.000219123977992	0.316129076389	0.356504798082	146	2211.95160888	1384240.93531	9.53123437035	69
1400000	1400	0.000220567388726	0.318211477897	0.359972066314	147	2211.95160888	1392732.76024	9.52411512761	70
1410000	1410	0.000217259111536	0.313438642801	0.356844729505	148	2211.95160888	1406889.72196	9.55563109082	70
1420000	1420	0.000219350480284	0.316455850122	0.35488059574	149	2211.95160888	1416632.03199	9.55689243501	70
1430000	1430	0.000219896494335	0.317243581887	0.357421112334	150	2211.95160888	1428609.18609	9.57313580189	71
1440000	1440	0.000220138395084	0.317592570897	0.36135724016	151	2211.95160888	1434904.19883	9.55128164814	72
1450000	1450	0.000222773431995	0.321394125581	0.360178565317	152	2211.95160888	1441546.77624	9.53201870617	72
1460000	1460	0.000218899449866	0.315805150775	0.361587659616	154	2211.95160888	1459758.29725	9.52644670354	73
1470000	1470	0.00021841134288	0.315100961247	0.36052962928	155	2211.95160888	1465975.86682	9.50496048838	73
1480000	1480	0.00022067364894	0.31836477898	0.359280632451	156	2211.95160888	1472998.62815	9.48894630027	73
1490000	1490	0.000221021713505	0.318866930002	0.361570306027	158	2211.95160888	1487563.50936	9.46083794746	74
1500000	1500	0.000221116789038	0.319004095003	0.360391124849	159	2211.95160888	1494340.42397	9.44385109089	74
1510000	1510	0.000222683427271	0.321264276211	0.35884958536	160	2211.95160888	1502663.14131	9.43679993523	74
1520000	1520	0.000221682477304	0.319820210659	0.360775265482	162	2211.95160888	1518642.60486	9.41882393324	75
1530000	1530	0.00022237659411	0.320821609532	0.35908578191	163	2211.95160888	1527678.35136	9.41645925772	75
1540000	1540	0.000221066578759	0.318931656882	0.35908578191	163	2211.95160888	1527678.35136	9.41645925772	75
1550000	1550	0.000221829382936	0.320032150685	0.355035676682	165	2211.95160888	1548889.85993	9.43096285562	75
1560000	1560	0.000221438890046	0.319468788529	0.355035676682	165	2211.95160888	1548889.85993	9.43096285562	75
1570000	1570	0.000219447323586	0.316595565474	0.356947073883	166	2211.95160888	1563021.70036	9.45945302273	76
1580000	1580	0.000220631317523	0.318303707655	0.354272215197	168	2211.95160888	1578604.21885	9.43947465414	76
1590000	1590	0.000221486158437	0.319536982403	0.357847996367	169	2211.95160888	1585274.38041	9.42299064763	77
1600000	1600	0.000218736951373	0.315570715005	0.355091691145	170	2211.95160888	1599453.16558	9.45113144362	77
1610000	1610	0.000222094639913	0.320414835611	0.353935239398	171	2211.95160888	1606557.54324	9.43732700959	77
1620000	1620	0.000221589445999	0.319685994856	0.35625860558	172	2211.95160888	1618680.76705	9.45303400843	78
1630000	1630	0.000220598422124	0.318256249626	0.355028032102	173	2211.95160888	1626165.33194	9.44158942053	78
1640000	1640	0.000220104349912	0.317543454096	0.358129192005	174	2211.95160888	1634620.81906	9.43588940723	79
1650000	1650	0.000217327309756	0.313537032035	0.35544310082	175	2211.95160888	1648838.33681	9.46337002989	79
1660000	1660	0.000217337079554	0.313551126874	0.353869275419	176	2211.95160888	1658040.4481	9.46187712281	79
1670000	1670	0.000219989185957	0.31737730763	0.356641869426	177	2211.95160888	1667841.55369	9.46380455728	80
1680000	1680	0.000218531079297	0.315273704382	0.355522612092	178	2211.95160888	1674957.29623	9.45053867018	80
1690000	1690	0.00022028754138	0.317807743518	0.358581842623	179	2211.95160888	1683285.76836	9.44423492557	81
1700000	1700	0.000221119996516	0.319008722414	0.360604824898	181	2211.95160888	1698222.6544	9.42228168217	82
1710000	1710	0.000220786061191	0.318526955578	0.359568078809	182	2211.95160888	1704967.46254	9.40748901067	82
1720000	1720	0.000220982983948	0.318811055062	0.358033240319	183	2211.95160888	1714119.19116	9.4060837338	82
1730000	1730	0.000220766105375	0.318498165421	0.360801061374	184	2211.95160888	1723553.5112	9.40623803055	83
1740000	1740	0.000219029736184	0.315993114201	0.35819362256	185	2211.95160888	1737937.20731	9.43328943316	83
1750000	1750	0.00021999167404	0.317380897175	0.356918288518	186	2211.95160888	1745989.03745	9.42582208563	83
1760000	1760	0.000220121441091	0.317568111455	0.359399887067	187	2211.95160888	1756661.82339	9.43252619237	84
1770000	1770	0.000220690119731	0.318388541309	0.358136611472	188	2211.95160888	1764695.84387	9.4250475522	84
1780000	1780	0.000221347322451	0.319336684414	0.360693528259	189	2211.95160888	1774879.18145	9.42908100979	85
1790000	1790	0.000222491369217	0.32098719501	0.358540555638	190	2211.95160888	1787369.03438	9.44527557022	85
1800000	1800	0.000222586549205	0.321124510707	0.361588328772	191	2211.95160888	1794988.43535	9.4356657039	86
1810000	1810	0.000221350779306	0.319341671602	0.360355901164	192	2211.95160888	1802957.66396	9.42798802278	86
1820000	1820	0.000222826026464	0.32147000336	0.358096473906	194	2211.95160888	1817989.31408	9.40817286254	86
1830000	1830	0.000223697575816	0.322727383288	0.360667897055	195	2211.95160888	1827835.19946	9.41042911263	87
1840000	1840	0.000223123587604	0.321899293342	0.363590108351	196	2211.95160888	1835803.13479	9.40303170862	88
1850000	1850	0.000225176421857	0.324860907138	0.362336303032	197	2211.95160888	1843969.95408	9.3967245024	88
1860000	1860	0.000223165390709	0.321959602474	0.364544057536	199	2211.95160888	1857253.07056	9.36889454016	89
1870000	1870	0.00022322631188	0.322047493145	0.363287917356	200	2211.95160888	1865477.01644	9.3631410293	89
1880000	1880	0.000223095741611	0.321859120066	0.362221672373	201	2211.95160888	1872767.67228	9.35277860336	89
1890000	1890	0.000225885501736	0.325883893163	0.360913445419	202	2211.95160888	1881351.30784	9.34895202105	89
1900000	1900	0.000222719025113	0.321315633042	0.362611044901	203	2211.95160888	1895374.9355	9.37209397966	90
1910000	1910	0.000223264917487	0.322103189263	0.361011811288	204	2211.95160888	1905566.26235	9.37612960956	90
1920000	1920	0.000223869480125	0.322975388782	0.358858648265	205	2211.95160888	1918793.12699	9.39500576167	90
1930000	1930	0.00022311825336	0.321891597655	0.361672214376	206	2211.95160888	1926816.68306	9.38831576318	91
1940000	1940	0.000223506702378	0.322452011125	0.360161825413	207	2211.95160888	1936690.01963	9.39067023311	91
1950000	1950	0.000224145761748	0.32337397891	0.362944142662	208	2211.95160888	1944754.63924	9.38426419145	92
1960000	1960	0.000224875396123	0.324426618804	0.361228036246	209	2211.95160888	1955782.15168	9.39216442342	92
1970000	1970	0.000224744733207	0.324238112064	0.364102228899	210	2211.95160888	1963223.08459	9.38282838747	93
1980000	1980	0.000224603306738	0.324034076798	0.365765121395	212	2211.95160888	1978884.82081	9.36811786351	94
1990000	1990	0.000225198655688	0.324892983776	0.364231291949	213	2211.95160888	1988996.94337	9.37162731963	94
2000000	2000	0.000224651925947	0.32410421949	0.362871238651	214	2211.95160888	1998229.718	9.37097542907	94
2010000	2010	0.000226148285934	0.326263010623	0.365004520065	215	2211.95160888	2009460.24674	9.37966493052	95
2020000	2020	0.000225855753843	0.325840976026	0.364008102549	216	2211.95160888	2016737.43376	9.36988596349	95
2030000	2030	0.000226370991856	0.326584307352	0.36655872167	217	2211.95160888	2025558.26099	9.36734402491	96
2040000	2040	0.000225992514652	0.326038280166	0.36459912322	218	2211.95160888	2038214.77249	9.38250147871	96
2050000	2050	0.000226121153479	0.326223866765	0.363639662865	219	2211.95160888	2045364.85202	9.37226101106	96
2060000	2060	0.000226734290071	0.327108435885	0.366301717383	220	2211.95160888	2053419.97035	9.36624666092	97
2070000	2070	0.000226382806375	0.3266013521	0.364676344978	221	2211.95160888	2064337.28258	9.37329695896	97
2080000	2080	0.000225345129708	0.325104301118	0.363498309119	222	2211.95160888	2072792.89232	9.3691445281	97
2090000	2090	0.000225976831571	0.326015654264	0.365066860086	224	2211.95160888	2088692.94417	9.356417007	98
2100000	2100	0.000225640466778	0.325530382445	0.364190339238	225	2211.95160888	2095477.85901	9.34493708661	98
2110000	2110	0.000225410170534	0.325198135196	0.366637331765	226	2211.95160888	2104485.77068	9.34343919587	99
2120000	2120	0.000226631981257	0.326960835466	0.365401798663	227	2211.95160888	2113353.61138	9.34133477775	99
2130000	2130	0.000224895719969	0.324455939916	0.363340642491	228	2211.95160888	2127091.19114	9.36070149573	99
2140000	2140	0.000227099086252	0.327634725525	0.363340642491	228	2211.95160888	2127091.19114	9.36070149573	99
2150000	2150	0.000225569085781	0.325427401434	0.364044336273	230	2211.95160888	2147933.89982	9.36996483935	100
2160000	2160	0.000225555624423	0.3254079808	0.36654633803	231	2211.95160888	2156356.06777	9.36584398331	101
2170000	2170	0.000224192735487	0.323441747691	0.36654633803	231	2211.95160888	2156356.06777	9.36584398331	101
2180000	2180	0.000224034250696	0.323213102469	0.363218596807	233	2211.95160888	2179616.60133	9.38536486949	101
2190000	2190	0.000223536180508	0.322494539078	0.362127312582	234	2211.95160888	2187934.40726	9.38078307146	101
2200000	2200	0.000223588781669	0.322570426512	0.362127312582	234	2211.95160888	2187934.40726	9.38078307146	101
2210000	2210	0.000223068910205	0.321820410529	0.363608085438	235	2211.95160888	2202344.50383	9.40227586419	102
2220000	2220	0.000224074150591	0.32327066585	0.362557108152	236	2211.95160888	2210478.36809	9.396878368	102
2230000	2230	0.000223949654493	0.323091055945	0.360450227507	237	2211.95160888	2225144.81423	9.419207045	102
2240000	2240	0.00022345001823	0.322370233186	0.361860769524	238	2211.95160888	2239949.86903	9.44193214102	103
2250000	2250	0.00022332122166	0.322184419014	0.360670457045	239	2211.95160888	2249094.91449	9.44068471799	103
2260000	2260	0.000223010777657	0.32173654299	0.362961788605	240	2211.95160888	2258345.59541	9.43988972302	104
2270000	2270	0.000227008949175	0.327504685213	0.362961788605	240	2211.95160888	2258345.59541	9.43988972302	104
2280000	2280	0.000224717333836	0.324198583127	0.361088412157	241	2211.95160888	2271810.67741	9.4566613575	104
2290000	2290	0.000224202293097	0.323455536407	0.362611569373	243	2211.95160888	2287525.166	9.44344303467	105
2300000	2300	0.000224978946089	0.324576009827	0.362611569373	243	2211.95160888	2287525.166	9.44344303467	105
2310000	2310	0.000224599697318	0.324028869506	0.360565256532	244	2211.95160888	2302252.20264	9.46518621824	105
2320000	2320	0.000225336177529	0.325091385854	0.363002424414	245	2211.95160888	2310322.73678	9.45947043103	106
2330000	2330	0.000224943213019	0.324524457904	0.363926486912	247	2211.95160888	2329693.19969	9.46130588651	107
2340000	2340	0.000224943419205	0.324524755367	0.362759786239	248	2211.95160888	2338929.48905	9.46039488843	107
2350000	2350	0.00022502962224	0.324649120058	0.362061621462	249	2211.95160888	2345182.30076	9.44746108529	107
2360000	2360	0.000224990232001	0.324592291956	0.36466264356	250	2211.95160888	2351954.92382	9.4367187639	108
2370000	2370	0.000224880078635	0.324433374241	0.362550682048	252	2211.95160888	2369129.01997	9.42994847953	108
2380000	2380	0.00022548340075	0.325303784065	0.365159193853	253	2211.95160888	2375716.44169	9.41866861143	109
2390000	2390	0.000225154235038	0.324828898325	0.364303583319	254	2211.95160888	2383024.1519	9.41032490234	109
2400000	2400	0.000226844812598	0.327267886186	0.366562884525	255	2211.95160888	2391789.21219	9.40778449048	110
2410000	2410	0.00022654315174	0.326832681563	0.364846100512	256	2211.95160888	2404766.06626	9.42178084177	110
2420000	2420	0.000226100670658	0.3261943163	0.366308767113	257	2211.95160888	2418661.46697	9.43925591938	111
2430000	2430	0.000225460263191	0.325270403623	0.365455415056	258	2211.95160888	2426035.75627	9.43122102981	111
2440000	2440	0.000225506272502	0.325336781029	0.364392856243	259	2211.95160888	2434833.58446	9.4287660188	111
2450000	2450	0.000224359241731	0.323681965422	0.365861370695	260	2211.95160888	2448628.75737	9.44562473267	112
2460000	2460	0.000225546659497	0.325395047145	0.365861370695	260	2211.95160888	2448628.75737	9.44562473267	112
2470000	2470	0.000225721149631	0.325646783196	0.364191741262	261	2211.95160888	2461577.29398	9.45909747066	112
2480000	2480	0.000225856115687	0.325841498056	0.366031816005	262	2211.95160888	2472795.00666	9.46583545997	113
2490000	2490	0.000225396874719	0.325178953388	0.364191881567	264	2211.95160888	2488739.89709	9.45447888016	113
2500000	2500	0.000225810512121	0.325775706018	0.364191881567	264	2211.95160888	2488739.89709	9.45447888016	113
2510000	2510	0.000224674401972	0.32413664554	0.36556729833	265	2211.95160888	2503036.79316	9.47282136951	114
2520000	2520	0.000224415053063	0.323762484155	0.366831597623	267	2211.95160888	2519738.25742	9.46438460831	115
2530000	2530	0.000224510003858	0.323899469196	0.365731228051	268	2211.95160888	2529037.63953	9.46376662143	115
2540000	2540	0.000224926650905	0.324500563825	0.365731228051	268	2211.95160888	2529037.63953	9.46376662143	115
2550000	2550	0.000223899106598	0.323018130749	0.363846068339	269	2211.95160888	2543856.96853	9.48375006314	115
2560000	2560	0.00022368574977	0.322710321911	0.365365278369	271	2211.95160888	2558748.72844	9.468654729	116
2570000	2570	0.000224116879846	0.323332311134	0.364461409177	272	2211.95160888	2566808.91857	9.46345744266	116
2580000	2580	0.00022337993639	0.322269126463	0.363703729555	273	2211.95160888	2573868.69211	9.45462036949	116
2590000	2590	0.00022326586274	0.322104552975	0.365103056932	274	2211.95160888	2587815.70642	9.47107602495	117
2600000	2600	0.000223819196969	0.322902845523	0.363824210415	275	2211.95160888	2598622.70689	9.47595166161	117
2610000	2610	0.000223740493767	0.322789300803	0.366015390357	276	2211.95160888	2606854.33284	9.47142684084	118
2620000	2620	0.000223933191346	0.323067304645	0.366015390357	276	2211.95160888	2606854.33284	9.47142684084	118
2630000	2630	0.000223126997924	0.321904213393	0.363615641749	278	2211.95160888	2627480.96577	9.47750546629	118
2640000	2640	0.000223200286178	0.322009945994	0.365663374298	279	2211.95160888	2636616.64403	9.47627587202	119
2650000	2650	0.000223418340623	0.32232453206	0.364632841365	280	2211.95160888	2645774.52849	9.47513468416	119
2660000	2660	0.000224807763353	0.324329045342	0.366592021862	281	2211.95160888	2655454.04106	9.47586460518	120
2670000	2670	0.000225003200117	0.324611000994	0.365359007172	282	2211.95160888	2666119.24364	9.48009712467	120
2680000	2680	0.000225426319683	0.325221433493	0.365359007172	282	2211.95160888	2666119.24364	9.48009712467	120
2690000	2690	0.000224890722403	0.324448729952	0.366024240336	284	2211.95160888	2686862.42488	9.48639743205	121
2700000	2700	0.000225167531836	0.324848081549	0.367733518619	286	2211.95160888	2699881.51009	9.46550722274	122
2710000	2710	0.00022557481256	0.32543566343	0.367733518619	286	2211.95160888	2699881.51009	9.46550722274	122
2720000	2720	0.000225369710889	0.325139764266	0.365915735287	287	2211.95160888	2714989.10945	9.48523481763	122
2730000	2730	0.000224723062296	0.324206847547	0.367384605134	288	2211.95160888	2727997.19786	9.49750956882	123
2740000	2740	0.000224303267411	0.323601211549	0.366252487819	289	2211.95160888	2738129.38192	9.49971329969	123
2750000	2750	0.000225521334294	0.325358510601	0.36825884443	290	2211.95160888	2747050.60559	9.49771160547	124
2760000	2760	0.000225119176482	0.32477831952	0.36750822852	291	2211.95160888	2754359.38893	9.49016357697	124
2770000	2770	0.000225975769773	0.326014122413	0.366538177527	292	2211.95160888	2763344.17916	9.4884268988	124
2780000	2780	0.000224919056594	0.324489607549	0.365090349481	293	2211.95160888	2775995.92909	9.49926019685	124
2790000	2790	0.000225215537964	0.324917339752	0.367195736849	294	2211.95160888	2784032.88619	9.4942694013	125
2800000	2800	0.000225434551739	0.325233309839	0.366063235956	295	2211.95160888	2794338.50091	9.49702907926	125
2810000	2810	0.000224750046563	0.324245777616	0.364491379936	296	2211.95160888	2808080.33981	9.51141826509	125
2820000	2820	0.00022406191394	0.323253012093	0.366690817116	297	2211.95160888	2815261.25204	9.50354493389	126
2830000	2830	0.000226295436275	0.326475303689	0.365806826306	298	2211.95160888	2823755.83885	9.50014776849	126
2840000	2840	0.000225515903398	0.325350675474	0.36483612757	299	2211.95160888	2832958.41582	9.49914920876	126
2850000	2850	0.000224799795727	0.324317550489	0.363733578082	300	2211.95160888	2843233.82427	9.50174539352	126
2860000	2860	0.000224975288594	0.324570733178	0.365002850325	302	2211.95160888	2859211.30451	9.49169220233	127
2870000	2870	0.000225211842198	0.324912007889	0.364374280055	303	2211.95160888	2865828.00053	9.48217234742	127
2880000	2880	0.000225370757551	0.32514127428	0.362871367459	304	2211.95160888	2879377.82246	9.4955969335	127
2890000	2890	0.000225787981651	0.32574320142	0.365102871206	305	2211.95160888	2885995.79638	9.48613106833	128
2900000	2900	0.000226283372659	0.326457899571	0.365102871206	305	2211.95160888	2885995.79638	9.48613106833	128
2910000	2910	0.000226558558786	0.326854909231	0.362546888889	307	2211.95160888	2909707.20339	9.50161846987	128
2920000	2920	0.000227245948797	0.327846603392	0.362546888889	307	2211.95160888	2909707.20339	9.50161846987	128
2930000	2930	0.000226008093181	0.326060755233	0.36384268492	308	2211.95160888	2923675.32008	9.51616732401	129
2940000	2940	0.000226318583988	0.32650869878	0.363227879834	309	2211.95160888	2930306.55722	9.50680066757	129
2950000	2950	0.000227024794851	0.32752754569	0.362169142612	310	2211.95160888	2940552.04587	9.50919124356	129
2960000	2960	0.00022643945223	0.326683074794	0.363363343919	311	2211.95160888	2955285.78979	9.52604463929	130
2970000	2970	0.000226698416576	0.327056681372	0.361930021368	312	2211.95160888	2968669.48246	9.53844865225	130
2980000	2980	0.00022637664981	0.326592470054	0.36406866198	313	2211.95160888	2975614.93158	9.53013775632	131
