delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-22.889447236	2.02036819365	0.000176624241648	1.41124812513e-05	-0.00936443977959	-0.0145515401219	-0.029627313119	NaN	95034.134190	5000.000000	true	19	6.30129134526e-05	0.00167066329499	0.087972	ok	none
-1.494974874	-22.889447236	2.01165978013	0.000121349500997	-1.28631669453e-05	-0.00930432073787	-0.0145685635149	-0.0294450893688	NaN	60044.579308	5000.000000	true	12	0.000146205912871	0.00102290413605	0.061258	ok	none
-1.489949749	-22.889447236	2.01816449109	0.000151288990824	1.84659011196e-05	-0.00934542515485	-0.0145734571876	-0.0299091111705	NaN	80033.533534	5000.000000	true	16	2.61156309679e-05	0.00167465054199	0.083318	ok	none
-1.484924623	-22.889447236	2.02857855559	0.000233184874492	3.35045774332e-05	-0.00933180304071	-0.0146310568175	-0.0313157537715	NaN	75021.055834	5000.000000	true	15	0.000141643611726	0.0026197126457	0.087381	ok	none
-1.479899497	-22.889447236	2.0245991007	0.000212871229938	1.81454807599e-05	-0.00939126651489	-0.0146922163871	-0.0322504646969	NaN	95055.193449	5000.000000	true	19	9.08367896055e-05	0.00134472442857	0.125364	ok	none
-1.474874372	-22.889447236	2.02585256186	0.00024464542603	-4.44300532632e-06	-0.00929124247123	-0.0146281735745	-0.0316783958067	NaN	100057.647000	5000.000000	false	20	0.000443670787927	0.00100392035946	0.128586	ok	none
-1.469849246	-22.889447236	2.02483248614	0.000218860134092	1.56587545978e-05	-0.00944403582405	-0.0147718352143	-0.0336538827066	NaN	90007.598007	5000.000000	true	18	0.000102692753992	0.00156281954304	0.143408	ok	none
-1.464824121	-22.889447236	2.02621702228	0.000229381319215	1.67757710955e-05	-0.00938920857163	-0.0147553756293	-0.0333304781045	NaN	100020.200342	5000.000000	false	20	0.000422937076111	0.000703744821699	0.148958	ok	none
-1.459798995	-22.889447236	2.02744534273	0.000242485151618	2.1725648182e-05	-0.009626799067	-0.0148885805099	-0.0357785403186	NaN	65034.028171	5000.000000	true	13	7.62917896602e-05	0.00141784606131	0.135534	ok	none
-1.454773869	-22.889447236	2.02579503551	0.000211266447884	4.02390740685e-05	-0.00975015218987	-0.0149171842508	-0.0351692457898	NaN	75029.088079	5000.000000	true	15	0.000150774049037	0.00148938893936	0.154418	ok	none
