delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-29.296482412	0	-7.2498572129e-05	-8.06697501118e-05	-0.00237317809274	-0.010053606542	-0.0149592782871	NaN	100100.394475	5000.000000	false	20	0.000126397237581	0	0.206745	ok	none
-1.494974874	-29.296482412	0	-6.9476945316e-05	-7.86115784702e-05	-0.00239301139972	-0.0100535800247	-0.0149035110479	NaN	100005.184655	5000.000000	false	20	0.000124772964198	0	0.200121	ok	none
-1.489949749	-29.296482412	0	-6.62893918574e-05	-7.67311364764e-05	-0.0024079579698	-0.0100220775655	-0.0148704825678	NaN	100028.113016	5000.000000	false	20	0.00012545441715	0	0.203498	ok	none
-1.484924623	-29.296482412	0	-6.3665772694e-05	-7.41945115195e-05	-0.00241467492381	-0.00999366938442	-0.0148120067172	NaN	100015.908454	5000.000000	false	20	0.000125754312122	0	0.208608	ok	none
-1.479899497	-29.296482412	0	-6.01945074544e-05	-7.25971056288e-05	-0.00242120282274	-0.0099651318512	-0.0147554567497	NaN	100083.420400	5000.000000	false	20	0.000128699573681	0	0.217217	ok	none
-1.474874372	-29.296482412	0	-5.6645227604e-05	-7.10686194228e-05	-0.00242466555886	-0.009932576961	-0.0146910767499	NaN	100076.386566	5000.000000	false	20	0.000128823313591	0	0.204149	ok	none
-1.469849246	-29.296482412	0	-5.26460649297e-05	-6.99901266482e-05	-0.00242363515956	-0.00989367907987	-0.0146185506247	NaN	100095.868993	5000.000000	false	20	0.000128670730979	0	0.209801	ok	none
-1.464824121	-29.296482412	0	-4.92881317035e-05	-6.81971104397e-05	-0.00242397614992	-0.00983408331319	-0.0145278060202	NaN	100078.473973	5000.000000	false	20	0.000128638044696	0	0.216729	ok	none
-1.459798995	-29.296482412	0	-4.48234290246e-05	-6.75395550624e-05	-0.00236837479843	-0.00982280437981	-0.0144300629258	NaN	100072.351698	5000.000000	false	20	0.000125616624166	0	0.205438	ok	none
-1.454773869	-29.296482412	0	-3.819827241e-05	-6.90481057829e-05	-0.00232098649369	-0.00977314117011	-0.0143435681227	NaN	100084.942113	5000.000000	false	20	0.000123002633935	0	0.197095	ok	none
-1.449748744	-29.296482412	0	-2.34640785925e-05	-7.86503495908e-05	-0.00228264071762	-0.00969964116033	-0.014254695819	NaN	100014.831565	5000.000000	false	20	0.000118372143381	0	0.198219	ok	none
-1.444723618	-29.296482412	0	-3.4603062795e-05	-6.2371083941e-05	-0.00217597458512	-0.00960621924753	-0.0142441024689	NaN	100045.777976	5000.000000	false	20	0.000115170093947	0	0.201807	ok	none
-1.439698492	-29.296482412	0	-4.4868017442e-05	-4.69255453983e-05	-0.00208938465647	-0.00951519533929	-0.0142138019137	NaN	100061.162572	5000.000000	true	20	0.000110449550135	0	0.208955	ok	none
-1.434673367	-29.296482412	0	-2.90901514358e-05	-5.74687049943e-05	-0.00202904842887	-0.00942696148094	-0.014184203165	NaN	100020.716224	5000.000000	true	20	0.00010487053125	0	0.211398	ok	none
-1.429648241	-29.296482412	0	-2.66900468585e-05	-5.46121826541e-05	-0.0020108378048	-0.00938650841608	-0.0141669092491	NaN	100011.779019	5000.000000	true	20	0.000103755514778	0	0.201729	ok	none
