delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-40.979899497	1.16200036227	2.78884683998e-05	-0.000172150654532	-0.00825953219543	-0.0142686549153	-0.030555397895	NaN	80024.150004	5000.000000	true	16	2.54894985904e-05	0.00382818149748	0.704124	ok	none
-1.494974874	-40.979899497	1.17471564355	2.71036479808e-05	-0.000155130058361	-0.00827689407544	-0.014268613391	-0.0305479550081	NaN	85012.777238	5000.000000	true	17	2.10657698696e-05	0.00422777414566	0.705103	ok	none
-1.489949749	-40.979899497	1.19779042687	2.91567880529e-05	-0.000147412534139	-0.00828438996565	-0.0142695404947	-0.0305628246179	NaN	85008.901202	5000.000000	true	17	1.37028698504e-05	0.0044248378922	0.687167	ok	none
-1.484924623	-40.979899497	1.21403190931	2.91264091509e-05	-0.000136084424253	-0.00829705923954	-0.0142695863096	-0.0305573382512	NaN	90017.036742	5000.000000	true	18	1.19768688804e-05	0.00454828856964	0.763827	ok	none
-1.479899497	-40.979899497	1.23968115105	3.06209300259e-05	-0.000127756938298	-0.00830821845751	-0.0142697140542	-0.0305535900075	NaN	95039.127879	5000.000000	true	19	1.126727896e-05	0.00456772889751	0.813334	ok	none
-1.474874372	-40.979899497	1.2566784787	3.04890601194e-05	-0.000118783079414	-0.00831776198165	-0.0142699556655	-0.0305512833534	NaN	100029.856541	5000.000000	true	20	8.97931687937e-06	0.00446579792067	0.828360	ok	none
-1.469849246	-40.979899497	1.28192013123	3.19113831436e-05	-0.000113192991947	-0.00832219592477	-0.0142707438167	-0.0305563901513	NaN	100042.497499	5000.000000	false	20	4.96104626283e-06	0.00177318520546	0.769772	ok	none
-1.464824121	-40.979899497	1.3158205252	3.43776651429e-05	-0.000108851902901	-0.00832593924474	-0.0142714271492	-0.0305559599602	NaN	100028.787123	5000.000000	false	20	4.58590423565e-06	0.00190181611539	0.918737	ok	none
-1.459798995	-40.979899497	1.33941448545	3.4892459482e-05	-0.000102801916175	-0.00832907511204	-0.0142719531088	-0.0305512682559	NaN	100002.157575	5000.000000	false	20	4.29471013617e-06	0.00931666839933	0.812629	ok	none
-1.454773869	-40.979899497	1.42854731771	4.64767240836e-05	-0.000108451790883	-0.00833215350405	-0.0142724183588	-0.0305485222475	NaN	100030.123875	5000.000000	false	20	5.24041596699e-06	0.0277051927216	0.813036	ok	none
-1.449748744	-40.979899497	1.39407251283	3.62482374738e-05	-9.19836737996e-05	-0.00833452613433	-0.0142727244531	-0.0305452545985	NaN	100000.312494	5000.000000	false	20	1.23490365904e-05	0.0164478118552	0.805307	ok	none
-1.444723618	-40.979899497	1.32154852334	2.02834398347e-05	-6.30804944269e-05	-0.00834391288373	-0.0142732151094	-0.0305298767166	NaN	100019.451783	5000.000000	false	20	2.69197963423e-05	0.333265651548	0.796449	ok	none
-1.439698492	-40.979899497	1.83298625148	6.15723786435e-05	-7.39176409388e-05	-0.00836265539393	-0.0142779365084	-0.0305115722504	NaN	100000.178034	5000.000000	false	20	0.000123012216121	0.0167910471084	0.807988	ok	none
-1.434673367	-40.979899497	1.71468025152	4.88922142464e-05	-6.84113128109e-05	-0.00838031829239	-0.0142704023031	-0.0303948306908	NaN	100023.167950	5000.000000	false	20	3.10329292213e-05	0.139596888913	0.795909	ok	none
-1.429648241	-40.979899497	1.53142779941	3.68749975719e-05	-6.93885370935e-05	-0.00837732408377	-0.0142715151287	-0.0304282404509	NaN	100006.612369	5000.000000	false	20	1.98449143599e-05	0.0290511846548	0.825017	ok	none
-1.424623116	-40.979899497	1.44776525976	3.11275780704e-05	-6.95176264616e-05	-0.00837198753868	-0.0142726120054	-0.0304356467536	NaN	100035.735788	5000.000000	false	20	1.4155738054e-05	0.00291193772013	0.792371	ok	none
-1.419597990	-40.979899497	1.36945461159	2.88241652609e-05	-7.80181498798e-05	-0.00835980116155	-0.01427378616	-0.0304346737454	NaN	100045.186040	5000.000000	false	20	7.66677002291e-06	0.0122310573578	0.746488	ok	none
-1.414572864	-40.979899497	1.34965281697	2.64267040095e-05	-7.55798401352e-05	-0.00835691150547	-0.0142749603808	-0.0304220899049	NaN	100044.957152	5000.000000	false	20	3.23909753494e-06	0.0246609789823	0.798463	ok	none
-1.409547739	-40.979899497	1.40745562159	2.61777693844e-05	-6.42469216205e-05	-0.00836394701481	-0.0142761920505	-0.0304015604478	NaN	100014.937420	5000.000000	false	20	1.72807390866e-05	0.0466150523447	0.820451	ok	none
-1.404522613	-40.979899497	1.43293682366	2.58117563816e-05	-5.96201454144e-05	-0.00836335111241	-0.0142773711911	-0.0303700862811	NaN	100008.455483	5000.000000	false	20	3.31907467571e-05	0.0743020516557	0.829167	ok	none
-1.399497487	-40.979899497	2.0008158729	3.27492630729e-05	-2.59346699238e-05	-0.00835251806873	-0.0142800683079	-0.0302775701036	NaN	55005.557852	5000.000000	true	11	6.20863063173e-05	0.00296119559288	0.504343	ok	none
-1.394472362	-40.979899497	1.41231712029	2.71068287217e-05	-6.57426708421e-05	-0.00834739084934	-0.0142797156809	-0.0302958990678	NaN	100030.099566	5000.000000	false	20	6.65465184073e-05	0.100484179326	0.795321	ok	none
-1.389447236	-40.979899497	2.00245931576	6.67588061896e-05	-4.61900354787e-05	-0.00836361523073	-0.0142839313755	-0.0302347671377	NaN	65007.865944	5000.000000	true	13	6.14530685295e-05	0.00393351903216	0.540572	ok	none
-1.384422111	-40.979899497	2.00279128783	7.63416214704e-05	-5.2909047171e-05	-0.00839489717064	-0.0142741365277	-0.0300577902814	NaN	65000.148876	5000.000000	true	13	6.28539176384e-05	0.00087263745775	0.521558	ok	none
-1.379396985	-40.979899497	1.183606566	3.07629951669e-05	-0.000167548447948	-0.00823753054309	-0.0142827934521	-0.0302630170145	NaN	100014.392017	5000.000000	false	20	6.37086234439e-05	0.0159647312207	0.831666	ok	none
-1.374371859	-40.979899497	2.0009993525	5.44063239941e-05	-4.60055417333e-05	-0.00840622526788	-0.0142754936446	-0.0301723642332	NaN	75003.127337	5000.000000	true	15	5.76647106921e-05	0.00211865480071	0.581997	ok	none
-1.369346734	-40.979899497	2.0021621185	1.63277802732e-05	1.91389511638e-06	-0.00843694522668	-0.0142753128403	-0.030325581719	NaN	75036.143675	5000.000000	true	15	2.28433483893e-05	0.000417121587038	0.581073	ok	none
-1.364321608	-40.979899497	2.0011543109	1.75695774931e-05	-7.8292101356e-06	-0.00843825295574	-0.0142758614312	-0.0304008151677	NaN	70008.463493	5000.000000	true	14	4.34265798385e-05	0.000165014430034	0.495320	ok	none
-1.359296482	-40.979899497	1.61309252293	3.40008308672e-05	-5.54579114821e-05	-0.00832881670914	-0.014282587204	-0.0301706926535	NaN	100017.338468	5000.000000	false	20	6.60501593968e-05	0.101078744172	0.881115	ok	none
