delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-23.643216080	2.00809065042	7.4497244062e-05	7.58675443688e-07	-0.0093015907943	-0.014465252536	-0.0260442978842	NaN	80089.251492	5000.000000	true	16	9.78116142345e-05	0.00104849271397	0.324226	ok	none
-1.494974874	-23.643216080	2.01268137506	8.29440330012e-05	3.60280267812e-05	-0.0093816371822	-0.0145362913565	-0.0285195457591	NaN	95015.379684	5000.000000	true	19	0.000177598440425	0.000691051921541	0.472878	ok	none
-1.489949749	-23.643216080	2.02110696392	0.000166949008938	3.0909808957e-05	-0.00937410129993	-0.0145515210201	-0.029879778425	NaN	90020.170811	5000.000000	true	18	3.17227405234e-05	0.00401974722316	0.449613	ok	none
-1.484924623	-23.643216080	2.02628469056	0.000236056508036	7.84488271194e-06	-0.0092792186462	-0.0146116573201	-0.0308460811737	NaN	100026.584053	5000.000000	false	20	0.000362302919638	0.000398116888159	0.601161	ok	none
-1.479899497	-23.643216080	2.01926680271	0.000170163972981	9.7068984948e-06	-0.00933579245845	-0.0145628911916	-0.0299810930753	NaN	80021.287830	5000.000000	true	16	0.000140470187891	0.0002077385533	0.407691	ok	none
-1.474874372	-23.643216080	2.02151487265	0.000179710851354	2.03454524895e-05	-0.00929851210761	-0.0145317673265	-0.0291906649783	NaN	70025.876932	5000.000000	true	14	0.000247470204473	0.00267322865674	0.311732	ok	none
-1.469849246	-23.643216080	2.02384853523	0.000188408056127	3.84843230801e-05	-0.00951389160964	-0.0146125791846	-0.0301868581312	NaN	80003.248425	5000.000000	true	16	0.000290570453585	0.000699868465709	0.415273	ok	none
-1.464824121	-23.643216080	2.01917283629	0.000170081653823	7.97003911121e-06	-0.00928666422776	-0.014580269328	-0.0300949838254	NaN	100025.775531	5000.000000	false	20	0.000394648402576	7.12618849086e-06	0.575739	ok	none
-1.459798995	-23.643216080	2.01927725918	0.000144431962015	3.48595345408e-05	-0.00930067365125	-0.0145409964342	-0.0292424326579	NaN	70031.046736	5000.000000	true	14	9.71837729741e-05	0.00138013593999	0.354682	ok	none
-1.454773869	-23.643216080	2.03052668101	0.000243080383894	4.25100616895e-05	-0.00935543715117	-0.0146344595187	-0.0317457450244	NaN	40014.099124	5000.000000	true	8	8.42882760383e-05	0.0043642980203	0.262247	ok	none
-1.449748744	-23.643216080	2.02328768162	0.000201419000998	1.46465526402e-05	-0.00927810493055	-0.0146017702646	-0.0312269673071	NaN	55053.763584	5000.000000	true	11	6.95081964816e-05	0.00201066935668	0.344859	ok	none
-1.444723618	-23.643216080	2.01798818566	0.000153084466245	1.44996858409e-05	-0.00931634547554	-0.0146219754448	-0.0307974291935	NaN	100001.200178	5000.000000	false	20	0.000355083533176	0.000591590414895	0.617554	ok	none
-1.439698492	-23.643216080	2.02441706468	0.000200414441958	2.50933922569e-05	-0.00923566518496	-0.0146654114597	-0.0322234762912	NaN	55025.081133	5000.000000	true	11	9.74241674443e-05	0.00481435036167	0.401119	ok	none
-1.434673367	-23.643216080	2.02019130161	0.000176660993762	9.69512096949e-06	-0.00922952459075	-0.0146284623408	-0.0316836277817	NaN	100012.497923	5000.000000	false	20	9.46375635241e-05	0.0051408373198	0.647795	ok	none
-1.429648241	-23.643216080	2.02237998617	0.000202208905819	1.02560455214e-05	-0.00949352469297	-0.0148322887216	-0.0352683610999	NaN	100006.841903	5000.000000	false	20	6.53070249163e-05	0.00300459424717	0.972136	ok	none
-1.424623116	-23.643216080	2.02243970628	0.000197615593288	1.21705561364e-05	-0.0093488812546	-0.0146777694265	-0.0318234556772	NaN	100019.538176	5000.000000	false	20	0.000358634771173	0.00117047687483	0.752987	ok	none
-1.419597990	-23.643216080	2.01913544708	0.000159217949809	2.28247098565e-05	-0.00951337373533	-0.0148825119243	-0.0348141560395	NaN	100047.811055	5000.000000	false	20	0.000279966601739	0.000989269793751	0.937789	ok	none
-1.414572864	-23.643216080	2.01856499247	0.000164062847572	9.88047107219e-06	-0.00936942575969	-0.0147293057456	-0.0329740174212	NaN	95000.318609	5000.000000	true	19	9.8373338347e-05	0.00182631895659	0.722364	ok	none
-1.409547739	-23.643216080	2.02578328396	0.000221708749813	1.75309846776e-05	-0.00927886978559	-0.0147013947731	-0.0326628113289	NaN	100008.660337	5000.000000	true	20	0.000179339171287	0.00356658111932	0.754914	ok	none
-1.404522613	-23.643216080	2.02627450833	0.000223122419739	3.23841217444e-05	-0.00972450324464	-0.0149811154861	-0.0372512857012	NaN	90013.988476	5000.000000	true	18	0.000161466596963	0.00213947651931	0.990341	ok	none
-1.399497487	-23.643216080	2.0240824598	0.000219092325791	5.8126096445e-06	-0.00933895197188	-0.0147750303816	-0.0339420866171	NaN	75015.209208	5000.000000	true	15	0.000112565184036	0.00400804468044	0.685357	ok	none
-1.394472362	-23.643216080	2.02212125042	0.000181936564624	2.66301903868e-05	-0.00942834383362	-0.0147234476318	-0.0323236747858	NaN	65022.383504	5000.000000	true	13	8.88227356059e-05	0.00145360433844	0.503346	ok	none
-1.389447236	-23.643216080	2.02119198222	0.000174590270954	2.83135708163e-05	-0.00957455700255	-0.0148573584824	-0.0350383701836	NaN	90031.594183	5000.000000	true	18	0.000209267928747	0.000267384274703	0.874120	ok	none
-1.384422111	-23.643216080	2.01835462549	0.000153635692715	2.39699947093e-05	-0.00967634493512	-0.014968343699	-0.0368221361729	NaN	100000.549242	5000.000000	false	20	0.000224971451053	0.00328770792219	1.104299	ok	none
-1.379396985	-23.643216080	2.0224732347	0.000197162536626	1.81957161686e-05	-0.00958287739439	-0.014933200788	-0.0363986935012	NaN	100003.858739	5000.000000	false	20	0.000495384639978	0.000970072006067	1.062548	ok	none
-1.374371859	-23.643216080	2.022624801	0.000208436812221	6.72089349735e-06	-0.00950981649275	-0.0148680308363	-0.035047880588	NaN	100056.854809	5000.000000	false	20	0.000273409883573	0.0019873461956	0.949525	ok	none
-1.369346734	-23.643216080	2.01686663571	0.000169436791436	-6.7375120369e-06	-0.00964622004277	-0.01504162922	-0.0382874721887	NaN	100086.174830	5000.000000	false	20	0.000568125286397	0.00462286121055	1.259819	ok	none
-1.364321608	-23.643216080	2.03040315947	0.000276622803407	1.37758698247e-05	-0.00955159523809	-0.0149745188312	-0.0370546008861	NaN	100002.023029	5000.000000	false	20	0.000572618666778	0.00132757754042	1.143587	ok	none
-1.359296482	-23.643216080	2.0322365273	0.000290922068945	1.47828941913e-05	-0.00948318533958	-0.0150414978129	-0.0387411572059	NaN	100005.448169	5000.000000	true	20	0.000144097478848	0.00431390515896	1.183614	ok	none
-1.354271357	-23.643216080	2.02988991737	0.000265994154059	1.69753869278e-05	-0.00946705665021	-0.014952199237	-0.0369377857411	NaN	100006.117819	5000.000000	false	20	0.000889727983372	0.000209297602469	1.085806	ok	none
-1.349246231	-23.643216080	2.01994483969	0.000178469019728	1.29433404299e-05	-0.0095970869218	-0.0149995234967	-0.0372069773021	NaN	100002.381735	5000.000000	false	20	0.000298400336729	0.00200746099698	1.111035	ok	none
-1.344221106	-23.643216080	2.03503808145	0.00029356514992	3.05026233658e-05	-0.00924901592353	-0.0148797337917	-0.0356962180755	NaN	70063.950699	5000.000000	true	14	0.000325067191021	0.00460748758399	0.723031	ok	none
-1.339195980	-23.643216080	2.02954498361	0.000262474392668	1.43656990979e-05	-0.00937012169144	-0.0148906628228	-0.0355391167076	NaN	80019.449673	5000.000000	true	16	0.000241588803928	0.00168721431747	0.819361	ok	none
-1.334170854	-23.643216080	2.02412565399	0.000174327674115	5.81441513123e-05	-0.00963587663012	-0.0149980152373	-0.0371058585015	NaN	100022.977986	5000.000000	false	20	0.00015634743665	0.00318333340808	1.134500	ok	none
-1.329145729	-23.643216080	2.02102538804	0.000179876819025	1.97884538685e-05	-0.00949638943631	-0.014923622948	-0.0362969441026	NaN	100015.701902	5000.000000	false	20	0.00013513064156	0.00165047370798	1.056407	ok	none
-1.324120603	-23.643216080	2.02328198213	0.000197769682562	2.38258718512e-05	-0.00951789900019	-0.0149688146539	-0.0371219330582	NaN	100002.060171	5000.000000	false	20	0.000193845834444	0.00325810360063	1.073536	ok	none
-1.319095477	-23.643216080	2.0236890211	0.000203261350651	2.27263062915e-05	-0.00953976341986	-0.0149933735396	-0.0374547243851	NaN	100023.908216	5000.000000	false	20	0.00062624137974	0.00263113808298	1.153541	ok	none
