delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-32.311557789	0	-0.000100662924614	-0.000103707191372	-0.00268518159583	-0.0102862220752	-0.016045424374	NaN	100072.959562	5000.000000	false	20	0.000141161584243	0	0.278182	ok	none
-1.494974874	-32.311557789	0	-9.86086154315e-05	-0.000101375831027	-0.00269270274872	-0.0102801972783	-0.0160077497426	NaN	100025.971944	5000.000000	false	20	0.000141487395131	0	0.291870	ok	none
-1.489949749	-32.311557789	0	-9.6696034694e-05	-9.89515952057e-05	-0.00270763034609	-0.0102777516858	-0.0159794890269	NaN	100070.583276	5000.000000	false	20	0.000142081698169	0	0.270925	ok	none
-1.484924623	-32.311557789	0	-9.47242319841e-05	-9.64447585492e-05	-0.00272694922257	-0.0102764234341	-0.0159516309753	NaN	100017.250907	5000.000000	false	20	0.000143046032867	0	0.284074	ok	none
-1.479899497	-32.311557789	0	-9.28418137425e-05	-9.38684544297e-05	-0.00275138636988	-0.0102769737504	-0.0159290313486	NaN	100006.693219	5000.000000	false	20	0.000144224818941	0	0.266243	ok	none
-1.474874372	-32.311557789	0	-9.06705080113e-05	-9.14780989196e-05	-0.00277576355228	-0.0102762474162	-0.015902495985	NaN	100020.399892	5000.000000	false	20	0.000145375620551	0	0.286719	ok	none
-1.469849246	-32.311557789	0	-8.83006140457e-05	-8.92116804948e-05	-0.00280136368592	-0.0102741060293	-0.0158729838283	NaN	100047.405595	5000.000000	false	20	0.000146575253057	0	0.279506	ok	none
-1.464824121	-32.311557789	0	-8.62947563118e-05	-8.6634935038e-05	-0.00283706328072	-0.0102726951214	-0.0158507913531	NaN	100012.063049	5000.000000	false	20	0.000148392214777	0	0.265627	ok	none
-1.459798995	-32.311557789	0	-8.41372793764e-05	-8.41921664008e-05	-0.00288507224493	-0.0102573289193	-0.0158262278346	NaN	100078.455126	5000.000000	false	20	0.0001540741775	0	0.264451	ok	none
-1.454773869	-32.311557789	0	-8.15601832588e-05	-8.21556505413e-05	-0.00290354791966	-0.0102793309182	-0.0158041231418	NaN	100026.330471	5000.000000	false	20	0.000151649180613	0	0.254670	ok	none
-1.449748744	-32.311557789	0	-7.90448752049e-05	-8.00407705443e-05	-0.0029285766622	-0.0102918721108	-0.0157783919483	NaN	100083.376224	5000.000000	false	20	0.000156191710089	0	0.262414	ok	none
-1.444723618	-32.311557789	0	-7.64416586666e-05	-7.79955348643e-05	-0.00296215459288	-0.0103018849879	-0.0157530850775	NaN	100033.909158	5000.000000	false	20	0.000154506303411	0	0.275980	ok	none
-1.439698492	-32.311557789	0	-7.41718842073e-05	-7.55089943926e-05	-0.00299177737738	-0.0103068967156	-0.0157158855391	NaN	100045.714555	5000.000000	false	20	0.000155939519946	0	0.234227	ok	none
-1.434673367	-32.311557789	0	-7.1591179695e-05	-7.34238510707e-05	-0.00303054649516	-0.0103139095992	-0.0156860180816	NaN	100001.275971	5000.000000	false	20	0.000157936945832	0	0.254435	ok	none
-1.429648241	-32.311557789	0	-6.90833030349e-05	-7.12360639931e-05	-0.00306576875596	-0.0103175378	-0.0156485674652	NaN	100085.218577	5000.000000	false	20	0.000163109712636	0	0.256525	ok	none
-1.424623116	-32.311557789	0	-6.65157091191e-05	-6.91123029618e-05	-0.00310662710733	-0.0103212781783	-0.0156106594054	NaN	100063.168999	5000.000000	false	20	0.000165219063715	0	0.150948	ok	none
-1.419597990	-32.311557789	0	-6.39747661125e-05	-6.69482324625e-05	-0.00314767136178	-0.0103229261856	-0.0155673321431	NaN	100057.631351	5000.000000	false	20	0.000167304894288	0	0.167596	ok	none
-1.414572864	-32.311557789	0	-6.13211070787e-05	-6.49229704768e-05	-0.00319143997446	-0.0103236270575	-0.0155221098181	NaN	100049.550243	5000.000000	false	20	0.000169532204005	0	0.334802	ok	none
-1.409547739	-32.311557789	0	-5.8757875311e-05	-6.27638536527e-05	-0.00323173797349	-0.010320315634	-0.0154660413372	NaN	100081.827682	5000.000000	false	20	0.000171492497658	0	0.319307	ok	none
-1.404522613	-32.311557789	0	-5.63761164133e-05	-6.03937633833e-05	-0.00327240663555	-0.0103141793618	-0.0154010349378	NaN	100042.664299	5000.000000	false	20	0.00016978352318	0	0.260714	ok	none
-1.399497487	-32.311557789	0	-5.35831949408e-05	-5.8495450446e-05	-0.0033125789228	-0.0103058846932	-0.0153327295447	NaN	100102.773872	5000.000000	false	20	0.00017545465551	0	0.228210	ok	none
-1.394472362	-32.311557789	0	-5.13089254964e-05	-5.6018589714e-05	-0.00335212220161	-0.0102933950121	-0.0152500037064	NaN	100010.653278	5000.000000	false	20	0.000173656554694	0	0.269332	ok	none
-1.389447236	-32.311557789	0	-4.87080448355e-05	-5.38710955216e-05	-0.00338369262977	-0.0102747032939	-0.015153148198	NaN	100059.552042	5000.000000	false	20	0.000178921691564	0	0.270903	ok	none
-1.384422111	-32.311557789	0	-4.6266397224e-05	-5.155957819e-05	-0.00341379606477	-0.0102502083134	-0.0150412037573	NaN	100046.596367	5000.000000	false	20	0.000180295296312	0	0.271774	ok	none
-1.379396985	-32.311557789	0	-4.37366297135e-05	-4.93184790771e-05	-0.00344811102809	-0.0102232742578	-0.0148886000861	NaN	100092.392921	5000.000000	false	20	0.000181720008799	0	0.249547	ok	none
-1.374371859	-32.311557789	0	-4.11639518229e-05	-4.71591949037e-05	-0.00342477161963	-0.0101793886895	-0.0147859121499	NaN	100072.159279	5000.000000	false	20	0.000180177071661	0	0.275575	ok	none
-1.369346734	-32.311557789	0	-3.87739648353e-05	-4.48028636175e-05	-0.00340483551029	-0.0101131033375	-0.0146535591691	NaN	100022.085344	5000.000000	false	20	0.000174884529101	0	0.286078	ok	none
-1.364321608	-32.311557789	0	-3.6111381164e-05	-4.26967155497e-05	-0.0033581607399	-0.0100024361919	-0.0145250348573	NaN	100062.042266	5000.000000	false	20	0.000175793094383	0	0.256669	ok	none
-1.359296482	-32.311557789	0	-3.42431026175e-05	-3.97355674225e-05	-0.00324309210023	-0.00991953814547	-0.0143586098319	NaN	100007.112342	5000.000000	false	20	0.0001655444801	0	0.260573	ok	none
-1.354271357	-32.311557789	0	-3.16362765499e-05	-3.75629157472e-05	-0.00309840855602	-0.00972428846083	-0.0142668990029	NaN	100029.068531	5000.000000	false	20	0.000161063377093	1.00905412884	0.228962	ok	none
-1.349246231	-32.311557789	0	-2.89556684087e-05	-3.54522172076e-05	-0.00283057210661	-0.00954717564955	-0.0141958434507	NaN	100051.859988	5000.000000	false	20	0.000146403706024	1.04085861013	0.251311	ok	none
-1.344221106	-32.311557789	0	-2.63289231062e-05	-3.32580217025e-05	-0.0024615570526	-0.00932572237795	-0.0141897992936	NaN	100067.839883	5000.000000	false	20	0.00012657451412	0	0.232438	ok	none
-1.339195980	-32.311557789	0	-2.60116980433e-06	-5.2062889155e-05	-0.00196569734974	-0.00926998839347	-0.0141874837294	NaN	95029.643295	5000.000000	true	19	0.000105848380637	0	0.228528	ok	none
-1.334170854	-32.311557789	0	-2.39568751963e-05	-2.55839514225e-05	-0.00168574567482	-0.00924875472566	-0.014186410095	NaN	75006.750740	5000.000000	true	15	0.000107749529472	0	0.195411	ok	none
-1.329145729	-32.311557789	0	-1.84074700612e-05	-2.6186077895e-05	-0.00117174647114	-0.00924540033325	-0.0141814277114	NaN	80097.051826	5000.000000	true	16	6.98470319279e-05	0	0.162489	ok	none
-1.324120603	-32.311557789	0	-7.46649183515e-06	-3.1932527041e-05	-0.00142933397162	-0.00924538655617	-0.0141737730075	NaN	80056.089914	5000.000000	true	16	7.6503397744e-05	0	0.158737	ok	none
-1.319095477	-32.311557789	0	-5.9067528759e-06	-2.84293279387e-05	-0.00220540316266	-0.00926478729421	-0.0141734401808	NaN	100091.697051	5000.000000	false	20	0.000101333878761	1.03161039831	0.206691	ok	none
-1.314070352	-32.311557789	0	-7.00733578318e-06	-2.17165138475e-05	-0.00422282504653	-0.00928800894003	-0.0141821493912	NaN	100089.632807	5000.000000	false	20	0.000176388247591	0	0.249851	ok	none
-1.309045226	-32.311557789	0	-4.85621690128e-06	-1.77007234616e-05	-0.00667048271044	-0.0100243284533	-0.0141861611734	NaN	100020.122643	5000.000000	false	20	0.000215586448957	1.19557464248	0.256906	ok	none
-1.304020101	-32.311557789	0	-2.55691549328e-06	-1.28622930191e-05	-0.00886253149733	-0.0117039764499	-0.0146956794115	NaN	100052.495504	5000.000000	false	20	0.00014067560045	1.30401441986	0.262067	ok	none
-1.298994975	-32.311557789	1.37581117551	3.62868503798e-06	-9.65560705591e-06	-0.00931399656949	-0.0142532816862	-0.0171668464106	NaN	100026.103205	5000.000000	false	20	0.000154907197198	0.452167488994	0.293376	ok	none
