delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-41.608040201	0	-6.04057836014e-07	-0.000402243028171	-0.00792066636682	-0.0142820141017	-0.0310091803129	NaN	100006.450656	5000.000000	false	20	9.9897501109e-05	1.06090148976	0.747765	ok	none
-1.494974874	-41.608040201	1.1305916011	5.06665516658e-05	-0.000387977107555	-0.00796535744068	-0.0142863751482	-0.0309939742227	NaN	100001.857461	5000.000000	false	20	3.27071518835e-05	0.0851378918295	0.788569	ok	none
-1.489949749	-41.608040201	1.06159315503	2.29456291167e-05	-0.000372535375188	-0.00799441215871	-0.0142785072803	-0.0309229405955	NaN	100033.600521	5000.000000	false	20	7.32686352693e-05	0.0134475850292	0.826781	ok	none
-1.484924623	-41.608040201	1.05610964603	2.03139899633e-05	-0.000362040957327	-0.00800516547132	-0.0142795318988	-0.0309683522311	NaN	100026.284633	5000.000000	false	20	4.12976030802e-05	0.00216738538513	0.778679	ok	none
-1.479899497	-41.608040201	1.05972595756	2.09530448047e-05	-0.000350819738352	-0.00801505484729	-0.0142804690792	-0.0309923225606	NaN	100023.668048	5000.000000	false	20	1.94283297981e-05	0.00350904425503	0.791968	ok	none
-1.474874372	-41.608040201	1.06407957106	2.1735092229e-05	-0.000339189102985	-0.00802418066651	-0.0142811822627	-0.0310015394904	NaN	100037.004472	5000.000000	false	20	1.27689405795e-05	0.0102079055095	0.733610	ok	none
-1.469849246	-41.608040201	1.06997148939	2.30399171458e-05	-0.00032927578569	-0.00803191164671	-0.0142817061957	-0.0310038793798	NaN	100038.187457	5000.000000	false	20	1.07385675464e-05	0.0279168820509	0.761831	ok	none
-1.464824121	-41.608040201	1.06591255814	2.08767164836e-05	-0.000316733518962	-0.00803831372285	-0.0142819449032	-0.0310008966018	NaN	100056.284897	5000.000000	false	20	1.88824373402e-05	0.0653349748597	0.749311	ok	none
-1.459798995	-41.608040201	1.02330372264	6.55188053035e-06	-0.000281151669712	-0.00805447389479	-0.0142821445677	-0.0309905840163	NaN	100006.378373	5000.000000	false	20	0.000100315621818	0.116308348822	0.792127	ok	none
-1.454773869	-41.608040201	1.22332569971	6.56948113832e-05	-0.00029416592657	-0.0080759781114	-0.0142835765736	-0.030844534163	NaN	100000.118545	5000.000000	false	20	9.97723887896e-05	0.110391048294	0.808305	ok	none
