delta_x	delta_ca	lyap_dim	lambda1	lambda2	lambda3	lambda4	lambda5	lambda6	integrated_time	transient_time	converged	checks	spectrum_delta_last	dimension_delta_last	runtime_seconds	status	error
-1.500000000	-22.386934673	2.01872128941	0.000189669599964	-1.15171675649e-05	-0.00951603431488	-0.0148057357471	-0.0336285511901	NaN	100053.481522	5000.000000	false	20	0.000576735482056	0.000194934197504	3.737176	ok	none
-1.494974874	-22.386934673	2.01897658394	0.000165351935042	1.43281569868e-05	-0.00946851617728	-0.0146758131301	-0.0319203320314	NaN	65003.275775	5000.000000	true	13	1.72153654379e-05	0.000237108884447	0.353591	ok	none
-1.489949749	-22.386934673	2.02618483784	0.00021528946883	3.49182870733e-05	-0.00955544416415	-0.0148045851879	-0.0341975785926	NaN	85032.505944	5000.000000	true	17	0.000192435919686	0.00293091460268	0.653720	ok	none
-1.484924623	-22.386934673	2.02670763581	0.000225370341629	2.24313300423e-05	-0.00927830802474	-0.0145901448277	-0.0300247997543	NaN	45016.123769	5000.000000	true	9	0.000299996395143	0.000531380236466	0.223087	ok	none
-1.479899497	-22.386934673	2.01942659	0.000169034514681	1.19735828248e-05	-0.0093175435051	-0.0146578449318	-0.0314490225009	NaN	70019.594253	5000.000000	true	14	4.19014094454e-05	0.0017981196548	0.522382	ok	none
-1.474874372	-22.386934673	2.02528604577	0.000235187823458	2.80120493622e-06	-0.00941187208867	-0.014781352951	-0.033498127042	NaN	95038.748292	5000.000000	true	19	0.000121888216287	0.00196190326686	0.787089	ok	none
-1.469849246	-22.386934673	2.02249101842	0.000191716314593	1.73605563053e-05	-0.00929601616733	-0.0146094834524	-0.0305545717219	NaN	70016.244348	5000.000000	true	14	0.000122314913984	0.000132517303627	0.308782	ok	none
-1.464824121	-22.386934673	2.02267181743	0.000192338066539	1.96751397585e-05	-0.00935139879839	-0.0146755456686	-0.031107977783	NaN	90019.121387	5000.000000	true	18	0.000165246543806	0.00313277198745	0.453892	ok	none
-1.459798995	-22.386934673	2.02396852329	0.000208660415645	1.64421268798e-05	-0.00939158995136	-0.0147918916306	-0.0333542356656	NaN	100004.052584	5000.000000	false	20	0.000599900965756	0.0040845407859	0.623949	ok	none
-1.454773869	-22.386934673	2.02255181349	0.000185067258298	2.46737894847e-05	-0.00930040716419	-0.0146013223809	-0.0308214847379	NaN	45030.631937	5000.000000	true	9	0.000196302912913	0.000968576560989	0.220752	ok	none
-1.449748744	-22.386934673	2.02722013367	0.000236476205439	2.53027630785e-05	-0.00961710811765	-0.0148965543376	-0.0356568913885	NaN	75047.704170	5000.000000	true	15	0.000119719606942	0.000902973257531	0.581818	ok	none
-1.444723618	-22.386934673	2.02687199069	0.000237837437625	1.6880820933e-05	-0.00947895008999	-0.0148702334007	-0.035681792745	NaN	100007.906108	5000.000000	true	20	7.51578596216e-05	0.00134981363223	0.796025	ok	none
-1.439698492	-22.386934673	2.02177484188	0.000193809692182	1.19165149539e-05	-0.0094478852369	-0.0148004720261	-0.0338579083875	NaN	100048.317812	5000.000000	false	20	0.000159971428776	0.00235286939527	0.735297	ok	none
-1.434673367	-22.386934673	2.03125731311	0.000278113616253	1.67689811491e-05	-0.00943403536966	-0.0148282387699	-0.0347642896185	NaN	80000.194967	5000.000000	true	16	9.1015891453e-05	0.00025456601877	0.584696	ok	none
-1.429648241	-22.386934673	2.02662062542	0.000238381589503	1.65454390025e-05	-0.00957629749411	-0.0148892929295	-0.0354375733045	NaN	100006.238136	5000.000000	true	20	0.0002536711714	0.000422477980268	0.888767	ok	none
-1.424623116	-22.386934673	2.02009554598	0.000190014638039	-2.86949551755e-06	-0.0093127672501	-0.0147639195625	-0.033187145206	NaN	75026.836104	5000.000000	true	15	9.88271115086e-05	0.00336600121394	0.444579	ok	none
-1.419597990	-22.386934673	2.03158591316	0.000278026991883	1.88002889016e-05	-0.00939745763557	-0.0148405914444	-0.0345709359109	NaN	90008.895405	5000.000000	true	18	6.43334841267e-05	0.00285765830635	0.558225	ok	none
-1.414572864	-22.386934673	2.0199039877	0.000165586143902	2.29541898779e-05	-0.00947249046953	-0.0149306581216	-0.0367985622882	NaN	95033.747207	5000.000000	true	19	7.31150961797e-05	0.00263610733419	0.812490	ok	none
-1.409547739	-22.386934673	2.02106714699	0.000180486064679	1.76211868025e-05	-0.00940361082675	-0.0148465877289	-0.035142766697	NaN	100034.198701	5000.000000	false	20	6.23282981294e-05	0.00300330465494	0.759518	ok	none
-1.404522613	-22.386934673	2.02126511435	0.00019824678721	1.16142276192e-05	-0.00986879314955	-0.0151435251189	-0.0398869441101	NaN	100000.356849	5000.000000	false	20	0.000774904337894	0.000474113821072	1.112139	ok	none
-1.399497487	-22.386934673	2.01893592842	0.000172357723282	1.1632244969e-05	-0.00971644823528	-0.01509752579	-0.0393896946733	NaN	100025.166569	5000.000000	false	20	0.000602314532981	0.000175088200673	1.005131	ok	none
-1.394472362	-22.386934673	2.02421434997	0.000189058438512	4.2049725476e-05	-0.00954426463147	-0.0149659463157	-0.0369002386619	NaN	100026.020469	5000.000000	false	20	0.000763702149128	0.00292830573987	0.878908	ok	none
