category_id	count	encoding	sequence
1	217640	5	-1,0
2	186528	8	1,0
3	14949	9	-1,-1
4	7356	13	1,-1
5	9661	20	-1,1
6	2109	26	1,1
7	4940	44	-1,-2
8	2450	53	1,-2
9	3975	90	-1,2
10	550	103	1,2
11	2211	170	-1,-3
12	1009	188	1,-3
13	2249	299	-1,3
14	242	323	1,3
15	1212	495	-1,-4
16	496	526	1,-4
17	1856	779	-1,4
18	115	818	1,4
19	915	1175	-1,-5
20	269	1223	1,-5
21	2477	1710	-1,5
22	122	1768	1,5
23	1250	2414	-1,-6
24	160	2483	1,-6
25	14233	3320	-1,6
26	266	3401	1,6
27	44301	4464	-1,-7
28	94	4558	1,-7
29	61202	5885	-1,7
30	19	5993	1,7
31	37269	7625	-1,-8
32	64	7748	1,-8
33	43260	9729	-1,8
34	19	9868	1,8
35	31951	12245	-1,-9
36	40	12401	1,-9
37	30461	15224	-1,9
38	4	15398	1,9
39	27536	18720	-1,-10
40	39	18913	1,-10
41	21207	22790	-1,10
42	7	23003	1,10
43	23703	27494	-1,-11
44	33	27728	1,-11
45	14397	32895	-1,11
46	10	33151	1,11
47	20332	39059	-1,-12
48	30	39338	1,-12
49	9426	46055	-1,12
50	7	46358	1,12
51	17376	53955	-1,-13
52	36	54283	1,-13
53	5845	62834	-1,13
54	9	63188	1,13
55	14294	72770	-1,-14
56	58	73151	1,-14
57	3083	83844	-1,14
58	22	84253	1,14
59	9981	96140	-1,-15
60	141	96578	1,-15
61	1087	109745	-1,15
62	79	110213	1,15
63	2316	124749	-1,-16
64	1282	125248	1,-16
65	645	141776	1,16
66	208	159329	-1,-17
67	2336	159893	1,-17
