category_id	count	encoding	sequence
1	185569	14	-1,0,0
2	180092	19	1,0,0
3	66	27	-1,-1,0
4	1253	34	1,-1,0
5	3990	35	-1,0,-1
6	2707	43	1,0,-1
7	1	44	-1,-2
8	6	54	-1,1,0
9	1	64	1,1,0
10	2463	65	-1,-1,-1
11	2690	76	1,-1,-1
12	1	104	-1,-2,0
13	221	118	1,-2,0
14	1	134	1,1,-1
15	4109	152	-1,0,1
16	1151	169	1,0,1
17	44	209	-1,-2,-1
18	746	229	1,-2,-1
19	2687	252	-1,-1,1
20	983	274	1,-1,1
21	78	349	1,-3,0
22	263	405	-1,1,1
23	963	433	1,1,1
24	1	527	-1,3,0
25	18	560	-1,-3,-1
26	272	593	1,-3,-1
27	45	629	-1,-2,1
28	221	664	1,-2,1
29	1294	740	-1,0,-2
30	588	778	1,0,-2
31	40	859	1,-4,0
32	842	1080	-1,-1,-2
33	612	1126	1,-1,-2
34	15	1274	-1,-4,-1
35	134	1324	1,-4,-1
36	60	1429	1,-3,1
37	288	1539	-1,1,-2
38	397	1594	1,1,-2
39	17	1828	1,-5,0
40	638	2144	-1,-2,-2
41	379	2209	1,-2,-2
42	6	2555	-1,-5,-1
43	68	2626	1,-5,-1
44	25	2773	1,-4,1
45	1	3001	1,2,-2
46	1732	3239	-1,0,2
47	304	3319	1,0,2
48	10	3484	1,-6,0
49	30	3915	-1,-3,-2
50	148	4003	1,-3,-2
51	417	4277	-1,-1,2
52	244	4369	1,-1,2
53	1	4655	-1,-6,-1
54	45	4751	1,-6,-1
55	15	4948	1,-5,1
56	496	5564	-1,1,2
57	77	5669	1,1,2
58	6	6103	1,-7,0
59	6	6669	-1,-4,-2
60	57	6784	1,-4,-2
61	671	7139	-1,-2,2
62	84	7258	1,-2,2
63	1	7874	-1,-7,-1
64	26	7999	1,-7,-1
65	4	8254	1,-6,1
66	9	9044	-1,2,2
67	179	9178	1,2,2
68	4	10009	1,-8,0
69	4	10730	-1,-5,-2
70	36	10876	1,-5,-2
71	29	11324	-1,-3,2
72	30	11474	1,-3,2
73	621	12089	-1,0,-3
74	215	12244	1,0,-3
75	1	12560	-1,-8,-1
76	17	12718	1,-8,-1
77	7	13039	1,-7,1
78	317	14877	-1,-1,-3
79	209	15049	1,-1,-3
80	3	15574	1,-9,0
81	1	16470	-1,-6,-2
82	17	16651	1,-6,-2
83	3	17204	-1,-4,2
84	17	17389	1,-4,2
85	168	18144	-1,1,-3
86	110	18334	1,1,-3
87	15	19304	1,-9,-1
88	2	19699	1,-8,1
89	240	21944	-1,-2,-3
