category_id	count	encoding	sequence
1	5	0	
2	3025	1	0
3	18	2	-1
4	14574	4	1
5	127	7	-2
6	12540	11	2
7	214	16	-3
8	9538	22	3
9	288	29	-4
10	7973	37	4
11	235	46	-5
12	10509	56	5
13	294	67	-6
14	38302	79	6
15	47740	92	-7
16	116164	106	7
17	42774	121	-8
18	89740	137	8
19	38312	154	-9
20	69971	172	9
21	34740	191	-10
22	54805	211	10
23	31728	232	-11
24	42967	254	11
25	29196	277	-12
26	33569	301	12
27	27014	326	-13
28	26036	352	13
29	24849	379	-14
30	19501	407	14
31	21960	436	-15
32	13390	466	15
33	16755	497	-16
34	8806	529	16
35	10702	562	-17
36	2921	596	17
37	2068	631	-18
38	11	667	18
39	88	704	-19
