category_id	count	encoding	sequence
1	1	44	-1,-2
2	4	1174	1,0,1,0
3	2	2144	-1,-2,-2
4	167393	2345	-1,0,0,0,0
5	175208	2413	1,0,0,0,0
6	6	3238	1,-1,0,0,0
7	3	5563	1,-2,0,0,0
8	1	5884	1,0,1,-1
9	1	7379	1,1,-2,0
10	76	7502	-1,0,-1,0,0
11	244	7624	1,0,-1,0,0
12	1	9043	1,-3,0,0,0
13	2	9178	1,2,2
14	9	9589	1,-1,-1,0,0
15	1	14704	1,-2,-1,0,0
16	12	15223	1,0,2,0
17	7	22577	-1,0,1,0,0
18	3	22789	1,0,1,0,0
19	1	28678	1,-9,1
20	1355	32639	-1,0,0,-1,0
21	579	32894	1,0,0,-1,0
22	2	40468	1,-10,1
23	1	45449	1,1,0,-1,0
24	1	47893	1,-10,-1,0
25	5	53954	1,0,2,-1
26	9	62480	-1,0,-2,0,0
27	32	62833	1,0,-2,0,0
28	1	71251	1,2,3
29	3	72388	1,-1,-2,0,0
30	4	72769	1,0,1,1
31	4	82213	1,2,-3,0
32	2	83026	1,1,-2,0,0
33	3	83434	1,-1,1,1
34	172	83435	-1,0,-1,-1,0
35	289	83843	1,0,-1,-1,0
36	1	86318	1,-12,-1,0
37	4	93526	1,3,3
38	1	94828	1,-2,-2,0,0
39	678	95264	1,1,1,1
40	4	95265	-1,-1,-1,-1,0
41	176	95701	1,-1,-1,-1,0
42	1365	95702	-1,0,0,0,-1
43	843	96139	1,0,0,0,-1
44	2	98344	1,-13,1
45	1	115438	1,-10,2
46	1	122263	1,-3,-2,0,0
47	20	123254	1,-2,-1,-1,0
48	9	124748	1,0,3,0
49	1	127258	1,-14,1
50	1	144451	1,-14,-1,0
51	1	147694	1,-11,2
52	4	156518	1,-3,-1,-1,0
53	1	158765	-1,0,2,0,0
54	1	182708	1,-15,-1,0
55	6	196249	1,-4,-1,-1,0
56	225	200027	-1,0,1,-1,0
57	94	200659	1,0,1,-1,0
58	19	203839	1,-16,1
59	2	220114	1,3,-4
