category_id	count	encoding	sequence
1	698	446	-10,0,0,0
2	1235	476	10,0,0,0
3	1496	507	-11,0,0,0
4	2806	539	11,0,0,0
5	112	543	9,-1,0,0
6	1	565	15,0,0
7	1995	572	-12,0,0,0
8	21	576	-10,-1,0,0
9	3646	606	12,0,0,0
10	381	610	10,-1,0,0
11	2005	641	-13,0,0,0
12	49	645	-11,-1,0,0
13	1	675	14,1,0
14	4091	677	13,0,0,0
15	444	681	11,-1,0,0
16	1841	714	-14,0,0,0
17	81	718	-12,-1,0,0
18	63	723	9,1,0,0
19	1	750	15,1,0
20	3726	752	14,0,0,0
21	456	756	12,-1,0,0
22	9	761	-10,1,0,0
23	37	763	-9,0,-1,0
24	1374	791	-15,0,0,0
25	132	795	-13,-1,0,0
26	282	800	10,1,0,0
27	16	802	9,0,-1,0
28	2746	831	15,0,0,0
29	414	835	13,-1,0,0
30	25	840	-11,1,0,0
31	91	842	-10,0,-1,0
32	872	872	-16,0,0,0
33	182	876	-14,-1,0,0
34	308	881	11,1,0,0
35	189	883	10,0,-1,0
36	1705	914	16,0,0,0
37	330	918	14,-1,0,0
38	42	923	-12,1,0,0
39	124	925	-11,0,-1,0
40	3	960	15,1,-1
41	188	961	-15,-1,0,0
42	271	966	12,1,0,0
43	237	968	11,0,-1,0
44	58	972	9,-2,0,0
45	161	1005	15,-1,0,0
46	67	1010	-13,1,0,0
47	158	1012	-12,0,-1,0
48	5	1016	-10,-2,0,0
49	4	1018	-9,-1,-1,0
50	145	1050	-16,-1,0,0
51	4	1051	15,0,1
52	1	1053	14,2,0
53	282	1055	13,1,0,0
54	247	1057	12,0,-1,0
55	93	1061	10,-2,0,0
56	14	1063	9,-1,-1,0
57	31	1096	16,-1,0,0
58	112	1101	-14,1,0,0
59	173	1103	-13,0,-1,0
60	10	1107	-11,-2,0,0
61	4	1109	-10,-1,-1,0
62	82	1143	-17,-1,0,0
63	1	1144	16,0,1
64	212	1148	14,1,0,0
65	231	1150	13,0,-1,0
66	107	1154	11,-2,0,0
67	26	1156	10,-1,-1,0
68	51	1157	-10,0,0,-1
69	99	1196	-15,1,0,0
70	177	1198	-14,0,-1,0
71	19	1202	-12,-2,0,0
72	14	1204	-11,-1,-1,0
73	96	1205	10,0,0,-1
74	79	1245	15,1,0,0
75	213	1247	14,0,-1,0
76	97	1251	12,-2,0,0
77	41	1253	11,-1,-1,0
78	86	1254	-11,0,0,-1
79	94	1295	-16,1,0,0
80	10	1296	15,-1,1
81	244	1297	-15,0,-1,0
82	28	1301	-13,-2,0,0
83	21	1303	-12,-1,-1,0
84	119	1304	11,0,0,-1
85	34	1308	9,2,0,0
86	24	1346	16,1,0,0
87	182	1348	15,0,-1,0
88	1	1350	14,-3,0
89	76	1352	13,-2,0,0
90	66	1354	12,-1,-1,0
91	115	1355	-12,0,0,-1
92	3	1359	-10,2,0,0
93	4	1361	-9,1,-1,0
94	97	1398	-17,1,0,0
95	1	1399	16,-1,1
96	204	1400	-16,0,-1,0
97	32	1404	-14,-2,0,0
98	32	1406	-13,-1,-1,0
99	138	1407	12,0,0,-1
100	85	1411	10,2,0,0
101	47	1413	9,1,-1,0
102	79	1453	16,0,-1,0
103	1	1455	15,-3,0
104	53	1457	14,-2,0,0
105	82	1459	13,-1,-1,0
106	148	1460	-13,0,0,-1
107	6	1464	-11,2,0,0
108	9	1466	-10,1,-1,0
109	16	1467	9,-1,0,-1
110	51	1507	-17,0,-1,0
111	2	1508	16,3
112	31	1511	-15,-2,0,0
113	1	1512	14,1,1
114	58	1513	-14,-1,-1,0
115	163	1514	13,0,0,-1
116	68	1518	11,2,0,0
117	76	1520	10,1,-1,0
118	6	1521	-10,-1,0,-1
119	4	1564	16,-3,0
120	8	1566	15,-2,0,0
121	98	1568	14,-1,-1,0
122	179	1569	-14,0,0,-1
123	4	1573	-12,2,0,0
124	15	1575	-11,1,-1,0
125	28	1576	10,-1,0,-1
126	8	1622	-16,-2,0,0
127	7	1623	15,1,1
128	105	1624	-15,-1,-1,0
129	249	1625	14,0,0,-1
130	59	1629	12,2,0,0
131	64	1631	11,1,-1,0
132	9	1632	-11,-1,0,-1
133	2	1680	-16,1,1
134	159	1681	15,-1,-1,0
135	184	1682	-15,0,0,-1
136	10	1686	-13,2,0,0
137	16	1688	-12,1,-1,0
138	53	1689	11,-1,0,-1
139	2	1737	-17,-2,0,0
140	88	1738	16,1,1
141	169	1739	-16,-1,-1,0
142	151	1740	15,0,0,-1
143	49	1744	13,2,0,0
144	49	1746	12,1,-1,0
145	20	1747	-12,-1,0,-1
146	32	1752	9,-3,0,0
147	1	1797	-17,1,1
148	135	1798	16,-1,-1,0
149	109	1799	-16,0,0,-1
150	1	1801	-15,3,0
151	19	1803	-14,2,0,0
152	27	1805	-13,1,-1,0
153	64	1806	12,-1,0,-1
154	3	1811	-10,-3,0,0
155	49	1857	17,1,1
156	143	1858	-17,-1,-1,0
157	70	1859	16,0,0,-1
158	30	1863	14,2,0,0
159	59	1865	13,1,-1,0
160	32	1866	-13,-1,0,-1
161	34	1871	10,-3,0,0
162	7	1873	9,-2,-1,0
163	24	1919	17,-1,-1,0
164	10	1924	-15,2,0,0
165	26	1926	-14,1,-1,0
166	68	1927	13,-1,0,-1
167	1	1932	-11,-3,0,0
168	3	1934	-10,-2,-1,0
