category_id	count	encoding	sequence
1	56835	5	-1,0
2	36689	8	1,0
3	9589	9	-1,-1
4	7016	13	1,-1
5	6006	20	-1,1
6	1876	26	1,1
7	2971	44	-1,-2
8	2162	53	1,-2
9	2308	90	-1,2
10	451	103	1,2
11	1301	170	-1,-3
12	834	188	1,-3
13	1195	299	-1,3
14	170	323	1,3
15	741	495	-1,-4
16	401	526	1,-4
17	748	779	-1,4
18	78	818	1,4
19	486	1175	-1,-5
20	214	1223	1,-5
21	602	1710	-1,5
22	43	1768	1,5
23	398	2414	-1,-6
24	124	2483	1,-6
25	654	3320	-1,6
26	22	3401	1,6
27	481	4464	-1,-7
28	83	4558	1,-7
29	1143	5885	-1,7
30	15	5993	1,7
31	1114	7625	-1,-8
32	57	7748	1,-8
33	15809	9729	-1,8
34	8	9868	1,8
35	16331	12245	-1,-9
36	43	12401	1,-9
37	16374	15224	-1,9
38	7	15398	1,9
39	11387	18720	-1,-10
40	37	18913	1,-10
41	9098	22790	-1,10
42	6	23003	1,10
43	7224	27494	-1,-11
44	29	27728	1,-11
45	4210	32895	-1,11
46	7	33151	1,11
47	3504	39059	-1,-12
48	29	39338	1,-12
49	837	46055	-1,12
50	9	46358	1,12
51	1	53955	-1,-13
52	41	54283	1,-13
53	14	63188	1,13
54	2	72770	-1,-14
55	64	73151	1,-14
56	32	84253	1,14
57	7	96140	-1,-15
58	215	96578	1,-15
59	87	110213	1,15
60	25	124749	-1,-16
61	840	125248	1,-16
62	18	141776	1,16
63	32	159329	-1,-17
64	29	159893	1,-17
