category_id	count	encoding	sequence
1	27382	77	-1,0,0,0
2	27945	89	1,0,0,0
3	18	151	1,-1,0,0
4	1703	275	-1,0,-1,0
5	878	298	1,0,-1,0
6	4	404	1,-2,0,0
7	580	463	1,-1,-1,0
8	1932	464	-1,0,0,-1
9	1449	494	1,0,0,-1
10	1	944	1,-3,0,0
11	67	1033	1,-2,-1,0
12	610	1127	-1,0,1,0
13	441	1174	1,0,1,0
14	369	1652	-1,0,-1,-1
15	760	1709	1,0,-1,-1
16	16	2078	1,-3,-1,0
17	1398	2277	-1,-1,-1,-1
18	992	2344	1,-1,-1,-1
19	4	3826	1,-4,-1,0
20	16	4094	-1,-2,-1,-1
21	276	4184	1,-2,-1,-1
22	520	4370	-1,0,-2,0
23	184	4463	1,0,-2,0
24	132	5776	1,-1,-2,0
25	336	5777	-1,0,1,-1
26	329	5884	1,0,1,-1
27	6	6553	1,-5,-1,0
28	9	6902	-1,-3,-1,-1
29	89	7019	1,-3,-1,-1
30	37	7379	1,1,-2,0
31	618	7501	1,-1,1,-1
32	38	9314	1,-2,-2,0
33	1483	9590	-1,0,0,1
34	597	9728	1,0,0,1
35	4	10583	1,-6,-1,0
36	5	11025	-1,-4,-1,-1
37	40	11173	1,-4,-1,-1
38	415	12088	1,-1,0,1
39	5	14363	1,-3,-2,0
40	181	15050	-1,0,2,0
41	65	15223	1,0,2,0
42	21	17018	1,-5,-1,-1
43	156	18527	-1,0,-2,-1
44	155	18719	1,0,-2,-1
45	3	21319	1,-4,-2,0
46	155	22365	-1,-1,-2,-1
47	162	22576	1,-1,-2,-1
48	14	24974	1,-6,-1,-1
49	108	27026	1,1,-2,-1
50	259	27260	-1,0,-1,1
51	373	27493	1,0,-1,1
52	1	30626	1,-5,-2,0
53	16	31877	-1,-2,-2,-1
54	124	32129	1,-2,-2,-1
55	376	32384	-1,-1,-1,1
56	389	32638	1,-1,-1,1
57	2	34451	1,-9,-1,0
58	6	35509	1,-7,-1,-1
59	3	44252	-1,-3,-2,-1
60	52	44549	1,-3,-2,-1
61	63	45148	1,-2,-1,1
62	272	45752	-1,0,-3,0
63	62	46054	1,0,-3,0
64	1	47893	1,-10,-1,0
65	4	49139	1,-8,-1,-1
66	48	53626	1,-1,-3,0
67	121	53627	-1,0,2,-1
68	92	53954	1,0,2,-1
69	1	55609	1,-11,1
70	3	60030	-1,-4,-2,-1
71	20	60376	1,-4,-2,-1
72	18	61073	1,-3,-1,1
73	14	62126	1,1,-3,0
74	145	62479	1,-1,2,-1
75	3	66428	1,-9,-1,-1
76	1	71251	1,2,3
77	13	71629	1,-2,-3,0
78	344	72389	-1,0,1,1
79	119	72769	1,0,1,1
80	11	80198	1,-5,-2,-1
81	4	81001	1,-4,-1,1
82	4	82213	1,2,-3,0
83	231	83027	-1,-1,1,1
84	131	83434	1,-1,1,1
85	4	87988	1,-10,-1,-1
86	6	93526	1,3,3
87	4	93959	1,-3,-3,0
88	702	95264	1,1,1,1
89	1	98344	1,-13,1
90	1	101924	1,-9,-2,0
91	11	104651	1,-6,-2,-1
92	1	105568	1,-5,-1,1
93	1	108343	1,-2,1,1
94	1	114002	-1,-11,-1,-1
95	2	114479	1,-11,-1,-1
96	4	121276	1,-4,-3,0
97	59	124250	-1,0,3,0
98	14	124748	1,0,3,0
99	5	134419	1,-7,-2,-1
100	1	135458	1,-6,-1,1
101	58	140714	-1,0,-3,-1
102	61	141244	1,0,-3,-1
103	2	144451	1,-14,-1,0
104	2	146609	1,-12,-1,-1
105	2	147694	1,-11,2
106	1	154288	1,-5,-3,0
107	71	158202	-1,-1,-3,-1
108	67	158764	1,-1,-3,-1
109	2	170234	1,-8,-2,-1
110	1	171403	1,-7,-1,1
111	1	172576	1,-6,3
112	32	177904	1,1,-3,-1
113	81	178502	-1,0,-2,1
114	75	179099	1,0,-2,1
115	4	182708	1,-15,-1,0
116	1	185134	1,-13,-1,-1
117	2	193751	1,-6,-3,0
118	38	198763	1,-2,-3,-1
119	74	199395	-1,-1,-2,1
120	70	200026	1,-1,-2,1
121	3	220114	1,3,-4
122	23	221443	1,2,-3,-1
123	134	222110	-1,1,-2,1
124	47	222776	1,1,-2,1
125	5	228148	1,-16,-1,0
126	1	229501	1,-15,-2
127	1	230180	-1,-14,-1,-1
128	7	230858	1,-14,-1,-1
129	20	246049	1,-3,-3,-1
130	37	247454	1,-2,-2,1
131	513	248864	-1,0,0,-2
132	238	249569	1,0,0,-2
133	1	262449	-1,-10,-2,-1
134	3	263173	1,-10,-2,-1
135	330	276394	1,-1,0,-2
136	2	283126	1,-16,-2
137	2	283880	-1,-15,-1,-1
138	18	284633	1,-15,-1,-1
139	1	300699	-1,-4,-3,-1
140	12	301474	1,-4,-3,-1
141	4	303029	1,-3,-2,1
142	129	306152	-1,0,-4,0
143	36	306934	1,0,-4,0
144	1	317204	1,-14,-2,0
145	2	322001	1,-11,-2,-1
146	27	338251	1,-1,-4,0
147	66	338252	-1,0,3,-1
148	37	339074	1,0,3,-1
149	85	347359	1,-16,-1,-1
150	3	349028	1,-15,2
151	1	359126	1,-9,-3,0
152	6	365938	1,-5,-3,-1
153	6	367651	1,-4,-2,1
154	5	371951	1,1,-4,0
155	41	372814	1,-1,3,-1
156	1	385001	1,-15,-2,0
157	2	390284	1,-12,-2,-1
158	1	392053	1,-11,-1,1
159	1	407251	1,2,4
160	9	408154	1,-2,-4,0
161	133	409964	-1,0,2,1
162	28	410869	1,0,2,1
163	4	421819	1,-16,2
164	1	438514	1,-7,-4
165	1	439452	-1,-6,-3,-1
166	2	440389	1,-6,-3,-1
167	1	442268	1,-5,-2,1
168	6	446983	1,2,-4,0
169	35	448877	-1,-1,2,1
170	23	449824	1,-1,2,1
171	3	463201	1,-16,-2,0
172	3	468994	1,-13,-2,-1
173	2	487576	1,3,4
174	4	488564	1,-3,-4,0
175	10	490544	-1,1,2,1
176	29	491534	1,1,2,1
177	4	525823	1,-7,-3,-1
178	2	533026	1,3,-4,0
179	1	536128	1,-2,2,1
180	122	538202	-1,0,-1,-2
181	149	539239	1,0,-1,-2
182	1	557038	1,-15,-3
183	4	559151	1,-14,-2,-1
184	1	563389	1,-12,3
185	16	579424	1,4,4
186	27	585902	-1,-1,-1,-2
187	288	586984	1,-1,-1,-2
188	1	625519	1,-7,-2,1
189	3	659524	1,-16,-3
190	5	661823	1,-15,-2,-1
191	1	664126	1,-14,-1,1
192	9	690899	-1,-2,-1,-2
193	104	692074	1,-2,-1,-2
194	33	694430	-1,0,4,0
195	10	695608	1,0,4,0
196	1	733864	1,-9,-3,-1
197	1	736289	1,-8,-2,1
198	46	753377	-1,0,-4,-1
199	21	754604	1,0,-4,-1
200	40	778126	1,-16,-2,-1
201	3	780623	1,-15,-1,1
202	3	809627	-1,-3,-1,-2
203	39	810899	1,-3,-1,-2
204	39	814725	-1,-1,-4,-1
205	19	816001	1,-1,-4,-1
206	15	881126	1,1,-4,-1
207	34	882455	-1,0,-3,1
208	20	883783	1,0,-3,1
209	8	911923	1,-16,-1,1
210	1	914626	1,-15,3
211	2	943250	-1,-4,-1,-2
212	19	944623	1,-4,-1,-2
213	16	950129	1,-2,-4,-1
214	26	951509	-1,-1,-3,1
215	22	952888	1,-1,-3,1
216	6	1023163	1,2,-4,-1
217	76	1024595	-1,1,-3,1
218	8	1026026	1,1,-3,1
219	9	1062151	1,-16,3
220	9	1094458	1,-5,-1,-2
221	12	1100384	1,-3,-4,-1
222	13	1103353	1,-2,-3,1
223	111	1106327	-1,0,1,-2
224	58	1107814	1,0,1,-2
225	4	1143826	1,-16,-3,0
226	1	1165099	1,-9,4
227	2	1178878	1,4,-5
228	9	1181951	1,3,-4,-1
229	8	1185028	1,2,-3,1
230	158	1188110	-1,-1,1,-2
231	52	1189651	1,-1,1,-2
232	6	1261664	1,-6,-1,-2
233	1	1266435	-1,-4,-4,-1
234	4	1268026	1,-4,-4,-1
235	5	1271213	1,-3,-3,1
236	111	1276001	1,1,1,-2
237	2	1327633	1,-14,-4
238	127	1367029	1,-2,1,-2
239	8	1447549	1,-7,-1,-2
240	1	1452659	-1,-5,-4,-1
241	4	1454363	1,-5,-4,-1
242	104	1468040	-1,0,-5,0
243	17	1469753	1,0,-5,0
244	1	1521638	1,-15,-4
245	3	1525129	1,-14,-3,-1
246	1	1535626	1,-11,4
247	13	1570876	1,-1,-5,0
248	42	1570877	-1,0,4,-1
249	31	1572649	1,0,4,-1
250	6	1653469	1,-8,-1,-2
251	1	1660751	1,-6,-4,-1
252	1	1664398	1,-5,-3,1
253	3	1677194	1,1,-5,0
254	33	1679026	1,-1,4,-1
255	1	1734452	-1,-16,-4
256	1	1736314	1,-16,-4
257	4	1740043	1,-15,-3,-1
258	1	1788884	1,-2,-5,0
259	64	1792670	-1,0,3,1
260	16	1794563	1,0,3,1
261	3	1880828	1,-9,-1,-2
262	1	1886652	-1,-7,-4,-1
263	2	1888594	1,-7,-4,-1
264	1	1906126	1,2,-5,0
265	13	1910034	-1,-1,3,1
266	9	1911988	1,-1,3,1
267	2	1975077	-1,-16,-3,-1
268	10	1977064	1,-16,-3,-1
269	2	1981043	1,-15,-2,1
270	1	1989013	1,-13,4
271	3	2027089	1,3,5
272	1	2029103	1,-3,-5,0
273	3	2033135	-1,1,3,1
274	6	2035151	1,1,3,1
275	2	2131078	1,-10,-1,-2
276	1	2139344	1,-8,-4,-1
277	41	2168402	-1,0,-2,-2
278	52	2170484	1,0,-2,-2
279	1	2241901	1,-16,-2,1
280	28	2303730	-1,-1,-2,-2
281	72	2305876	1,-1,-2,-2
282	2	2405719	1,-11,-1,-2
283	1	2434319	1,4,-5,0
284	16	2445365	-1,1,-2,-2
285	65	2447576	1,1,-2,-2
286	1	2536876	1,-15,4
287	5	2579854	1,5,5
288	260	2593502	-1,-2,-2,-2
289	72	2595779	1,-2,-2,-2
290	2	2706299	1,-12,-1,-2
291	6	2850076	1,-16,4
292	1	2898026	1,-6,-5,0
293	4	2910077	-1,-3,-2,-2
294	24	2912489	1,-3,-2,-2
295	30	2922152	-1,0,5,0
296	4	2924569	1,0,5,0
297	2	3019651	1,-16,-4,0
298	3	3034414	1,-13,-1,-2
299	1	3044276	1,-11,-4,-1
300	16	3093827	-1,0,-5,-1
301	7	3096314	1,0,-5,-1
302	1	3242329	1,-7,-5,0
303	2	3255075	-1,-4,-2,-2
304	7	3257626	1,-4,-2,-2
305	25	3270402	-1,-1,-5,-1
306	12	3272959	1,-1,-5,-1
307	1	3389105	-1,-14,-1,-2
308	3	3391708	1,-14,-1,-2
309	9	3457133	1,1,-5,-1
310	25	3459764	-1,0,-4,1
311	6	3462394	1,0,-4,1
312	4	3632858	1,-5,-2,-2
313	1	3643648	1,-3,-6
314	11	3649049	1,-2,-5,-1
315	13	3651752	-1,-1,-4,1
316	5	3654454	1,-1,-4,1
317	13	3779873	1,-15,-1,-2
318	6	3848923	1,2,-5,-1
319	37	3851699	-1,1,-4,1
320	2	3854474	1,1,-4,1
321	3	4039901	1,-6,-2,-2
322	1	4051279	1,-4,-6
323	5	4056974	1,-3,-5,-1
324	3	4062673	1,-2,-4,1
325	68	4068377	-1,0,2,-2
326	20	4071229	1,0,2,-2
327	1	4197752	-1,-16,-1,-2
328	45	4200649	1,-16,-1,-2
329	1	4212251	1,-14,-4,-1
330	1	4267579	1,4,-6
331	4	4273424	1,3,-5,-1
332	3	4279273	1,2,-4,1
333	21	4285127	-1,-1,2,-2
334	19	4288054	1,-1,2,-2
335	1	4480519	1,-7,-2,-2
336	5	4498498	1,-4,-5,-1
337	1	4504499	1,-3,-4,1
338	13	4510505	-1,1,2,-2
339	29	4513508	1,1,2,-2
340	1	4661929	1,-16,-5
341	2	4668038	1,-15,-4,-1
342	3	4726273	1,5,-6
343	8	4732424	1,4,-5,-1
344	2	4738579	1,3,-4,1
345	48	4747819	1,-2,2,-2
346	2	4975433	1,-5,-5,-1
347	540	5000702	-1,0,0,2
348	136	5003864	1,0,0,2
349	6	5160076	1,-16,-4,-1
350	94	5256901	1,-1,0,2
351	1	5469776	1,-9,-2,-2
352	1	5489639	1,-6,-5,-1
353	1	5496268	1,-5,-4,1
354	86	5522825	-1,0,-6,0
355	11	5526148	1,0,-6,0
356	2	5696998	1,-16,-3,1
357	8	5791904	1,-2,0,2
358	8	5798713	1,-1,-6,0
359	38	5798714	-1,0,5,-1
360	7	5802119	1,0,5,-1
361	1	6043024	1,-7,-5,-1
362	1	6049979	1,-6,-4,1
363	3	6081326	1,1,-6,0
364	12	6084814	1,-1,5,-1
365	2	6374233	1,-2,-6,0
366	43	6381377	-1,0,4,1
367	2	6384949	1,0,4,1
368	1	6677683	1,2,-6,0
369	10	6684995	-1,-1,4,1
370	6	6688651	1,-1,4,1
371	1	6999410	-1,1,4,1
372	3	7003151	1,1,4,1
373	1	7252334	1,-12,-2,-2
374	23	7336364	-1,0,-3,-2
375	14	7340194	1,0,-3,-2
376	3	7560214	1,-16,5
377	1	7649914	1,4,6
378	14	7673402	-1,-1,-3,-2
379	15	7677319	1,-1,-3,-2
380	1	7910251	1,-16,-5,0
381	1	7934134	1,-13,-2,-2
382	9	8022014	-1,1,-3,-2
383	12	8026019	1,1,-3,-2
384	1	8357914	1,5,6
385	23	8382464	-1,-2,-3,-2
386	15	8386558	1,-2,-3,-2
387	1	8688194	1,-11,-5,-1
388	16	8759203	1,2,-3,-2
389	103	8771765	-1,0,-1,2
390	67	8775953	1,0,-1,2
391	1	9114313	1,6,6
392	1	9139949	-1,-3,-3,-2
393	11	9144224	1,-3,-3,-2
394	66	9161338	1,-1,-1,2
395	1	9437339	-1,-15,-2,-2
396	3	9441683	1,-15,-2,-2
397	1	9476479	1,-11,-4,1
398	7	9952489	1,-4,-3,-2
399	25	9970343	1,-2,-1,2
400	21	9979277	-1,0,6,0
401	5	9983744	1,0,6,0
402	1	10267245	-1,-16,-2,-2
403	14	10271776	1,-16,-2,-2
404	19	10408202	-1,0,-6,-1
405	8	10412764	1,0,-6,-1
406	3	10808924	-1,-5,-3,-2
407	1	10813573	1,-5,-3,-2
408	8	10832183	1,-3,-1,2
409	29	10846152	-1,-1,-6,-1
410	3	10850809	1,-1,-6,-1
411	1	11174626	1,-15,-6
412	4	11302633	1,1,-6,-1
413	15	11307389	-1,0,-5,1
414	4	11312144	1,0,-5,1
415	2	11724902	-1,-6,-3,-2
416	5	11749126	1,-4,-1,2
417	5	11768524	1,-2,-6,-1
418	7	11773377	-1,-1,-5,1
419	8	11778229	1,-1,-5,1
420	4	12115501	1,-16,-6
421	1	12125348	1,-15,-5,-1
422	4	12248773	1,2,-6,-1
423	46	12253724	-1,1,-5,1
424	1	12258674	1,1,-5,1
425	1	12703318	1,-7,-3,-2
426	4	12723488	1,-5,-1,2
427	1	12753773	1,-2,-5,1
428	25	12763877	-1,0,3,-2
429	14	12768929	1,0,3,-2
430	5	13125124	1,-16,-5,-1
431	1	13135373	1,-15,-4,1
432	1	13253524	1,3,-6,-1
433	1	13263823	1,2,-5,1
434	5	13274127	-1,-1,3,-2
435	2	13279279	1,-1,3,-2
436	1	13757633	1,-6,-1,2
437	1	13778623	1,-4,-6,-1
438	10	13799630	-1,1,3,-2
439	9	13804883	1,1,3,-2
440	1	14196454	1,-16,-4,1
441	1	14319274	1,4,-6,-1
442	20	14346044	1,-2,3,-2
443	1	14853973	1,-7,-1,2
444	1	14875783	1,-5,-6,-1
445	2	14886694	1,-4,-5,1
446	148	14919452	-1,0,1,2
447	32	14924914	1,0,1,2
448	1	15437344	1,6,-7
449	3	15448459	1,5,-6,-1
450	126	15492960	-1,-1,1,2
451	26	15498526	1,-1,1,2
452	1	15992338	1,-10,-3,-2
453	1	16037614	1,-6,-6,-1
454	1	16048943	1,-5,-5,1
455	21	16088626	1,1,1,2
456	17	16695529	1,-2,1,2
457	1	17278379	1,-6,-5,1
458	100	17337215	-1,0,-7,0
459	8	17343103	1,0,-7,0
460	5	17985001	1,-1,-7,0
461	33	17985002	-1,0,6,-1
462	17	17990999	1,0,6,-1
463	1	18516653	1,-12,-3,-2
464	2	18644669	1,1,-7,0
465	1	18644670	-1,-1,6,-1
466	5	18650776	1,-1,6,-1
467	1	19148764	1,-16,6
468	46	19334870	-1,0,5,1
469	3	19341088	1,0,5,1
470	1	19885969	1,-13,-3,-2
471	12	20031284	-1,-1,5,1
472	2	20037613	1,-1,5,1
473	1	20752901	1,1,5,1
474	1	21330244	1,-14,-3,-2
475	1	21362915	-1,-11,-7
476	18	21500402	-1,0,-4,-2
477	8	21506959	1,0,-4,-2
478	1	22221109	1,-4,-7,0
479	8	22254455	-1,-1,-4,-2
480	9	22261126	1,-1,-4,-2
481	2	22852178	1,-15,-3,-2
482	2	23028290	-1,1,-4,-2
483	6	23035076	1,1,-4,-2
484	13	23822252	-1,-2,-4,-2
485	9	23829154	1,-2,-4,-2
486	1	24447527	-1,-16,-3,-2
487	11	24454519	1,-16,-3,-2
488	5	24643708	1,2,-4,-2
489	33	24664775	-1,0,-2,2
490	21	24671798	1,0,-2,2
491	6	25479089	1,-3,-4,-2
492	14	25500510	-1,-1,-2,2
493	32	25507651	1,-1,-2,2
494	1	26168993	1,-15,-1,2
495	1	26292124	1,6,-7,0
496	6	26335651	1,3,-4,-2
497	14	26357429	-1,1,-2,2
498	19	26364689	1,1,-2,2
499	2	27162133	1,7,7
500	4	27213751	1,-4,-4,-2
501	99	27235889	-1,-2,-2,2
502	12	27243269	1,-2,-2,2
503	6	27941548	1,-16,-1,2
504	1	29036008	1,-5,-4,-2
505	7	29066498	1,-3,-2,2
506	26	29097005	-1,0,7,0
507	3	29104633	1,0,7,0
508	2	29818501	1,-16,-7
509	19	30050627	-1,0,-7,-1
510	1	30058379	1,0,-7,-1
511	2	30948776	1,-6,-4,-2
512	1	30980254	1,-4,-2,2
513	29	31019625	-1,-1,-7,-1
514	4	31027501	1,-1,-7,-1
515	1	31788349	1,-16,-6,-1
516	1	32020001	1,1,-7,-1
517	15	32028005	-1,0,-6,1
