delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-0.806122	-45.000000	-46.810164	0.779216	full	168131951	1739	1,1,1,-3	-16,-1,-1,0	ok
-0.806122	-44.489796	-46.541043	0.777760	continued[1]:5	5776	338222	1,-1,-2,0	-16,15,-1,-1	ok
-0.806122	-43.979592	-46.225016	0.776717	continued[1]:5	60331047928	7973634873	1,0,-15,2	15,1,-15,-1	ok
-0.806122	-43.469388	-45.865093	0.776550	continued[1]:5	10486714591427082614	7910367061	1,0,0,-15	-15,-1,-15,-1	ok
-0.806122	-42.959184	-45.461824	0.777052	continued[1]:5	6177731790888376952	1974338512	-1,0,-1,14	-15,-14,-13	ok
-0.806122	-42.448980	-47.327972	0.771776	full	71251952	95675	-1,0,0,-3	14,-14,0	ok
-0.806122	-41.938776	-47.045643	0.770320	continued[1]:5	16691928827	28413	-1,0,-14,-2	14,-1,-2,-1	ok
-0.806122	-41.428571	-46.714910	0.769484	continued[1]:5	108174121277	111086938	-1,0,-14,-3	-14,-1,-1,-3	ok
-0.806122	-40.918367	-46.336396	0.769317	continued[1]:5	33128538309	2592900051	-1,-1,13,2	-14,13,13	ok
-0.806122	-40.408163	-45.913166	0.770025	continued[1]:5	2277	3480908177	-1,-1,-1,-1	13,13,-13,-1	ok
-0.806122	-39.897959	-47.811555	0.764492	full	4836017030	5920188865	-1,1,-13,1	13,-13,-13,1	ok
-0.806122	-39.387755	-47.518589	0.762909	continued[1]:5	1737378872972686944	1737378917710372236	-1,2,11,-13	-13,2,11,-13	ok
-0.806122	-38.877551	-47.174315	0.762200	continued[1]:5	1032700165443377627	1908291506	-1,4,-13,12	-13,12,-13	ok
-0.806122	-38.367347	-46.778968	0.762161	continued[1]:5	1008945539086014914	1420631531	-1,-12,12,12	-13,12,12	ok
-0.806122	-37.857143	-46.335468	0.762997	continued[1]:5	533508198414997652	1420578229	-1,-12,-12,-12	12,12,12	ok
-0.806122	-37.346939	-45.845507	0.764580	continued[1]:5	533508198414997652	1033010307	-1,-12,-12,-12	12,-12,-12	ok
-0.806122	-36.836735	-48.359504	0.757830	full	533508198414997652	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.806122	-36.326531	-48.068516	0.755036	continued[1]:5	533508198414997652	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.806122	-35.816327	-47.713501	0.753453	continued[1]:5	533461250162156120	533508221140224737	-1,11,-12,-12	-12,-12,-12,-12	ok
-0.806122	-35.306122	-47.302458	0.753492	continued[1]:5	274761540684197919	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.806122	-34.795918	-46.839093	0.754535	continued[1]:5	274761540684197919	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.806122	-34.285714	-46.326764	0.756453	continued[1]:5	137520058369471127	137537054508265638	-1,-11,-11,-11	11,11,-11,-11	ok
-0.806122	-33.775510	-48.880941	0.750723	full	137520058369471127	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.806122	-33.265306	-48.604227	0.747930	continued[1]:5	137520058369471127	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.806122	-32.755102	-48.249699	0.745136	continued[1]:5	137520058369471127	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.806122	-32.244898	-47.830126	0.744762	continued[1]:5	137503074817916327	137503085306122257	-1,10,-11,-11	-11,10,-11,-11	ok
-0.806122	-31.734694	-47.354091	0.746012	continued[1]:5	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.806122	-31.224490	-46.822238	0.747930	continued[1]:5	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.806122	-30.714286	-46.237831	0.750723	continued[1]:5	66720918967500902	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.806122	-30.204082	-49.840360	0.730510	full	31288139755031326	31288144257776695	1,-10,-10,-10	10,-10,-10,-10	ok
-0.806122	-29.693878	-49.595253	0.733304	continued[1]:5	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.806122	-29.183673	-49.302927	0.733471	continued[1]:5	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.806122	-28.673469	-48.948266	0.732969	continued[1]:5	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.806122	-28.163265	-48.529997	0.733343	continued[1]:5	31282544843925584	31282549346268347	-1,9,-10,-10	-10,9,-10,-10	ok
-0.806122	-27.653061	-48.045788	0.734386	continued[1]:5	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.806122	-27.142857	-47.498880	0.736510	continued[1]:5	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.806122	-26.632653	-46.889602	0.739304	continued[1]:5	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.806122	-26.122449	-50.451973	0.719946	full	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.806122	-25.612245	-50.228398	0.722740	continued[1]:5	6127216826882384	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-0.806122	-25.102041	-49.949363	0.722032	continued[1]:5	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.806122	-24.591837	-49.605852	0.721530	continued[1]:5	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.806122	-24.081633	-49.194836	0.721904	continued[1]:5	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.806122	-23.571429	-48.711969	0.722946	continued[1]:5	6127216826882384	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.806122	-23.061224	-48.159736	0.725199	continued[1]:5	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.806122	-22.551020	-47.535555	0.727992	continued[1]:5	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.806122	-22.040816	-51.037414	0.708778	full	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.806122	-21.530612	-50.833083	0.711571	continued[1]:5	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.806122	-21.020408	-50.573228	0.710735	continued[1]:5	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.806122	-20.510204	-50.249025	0.710234	continued[1]:5	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.806122	-20.000000	-49.853921	0.710401	continued[1]:5	998766650140877	998767275853776	-1,-8,-8,-8	-8,-8,-8,-8	ok
