delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.091837	-45.000000	-46.200971	0.812698	full	16695529	7592	1,-2,1,2	17,-2,-1,-1	ok
-1.091837	-44.489796	-45.919384	0.811115	continued[1]:5	276394	17358	1,-1,0,-2	-17,-1,0,1	ok
-1.091837	-43.979592	-45.599474	0.810072	continued[1]:5	463	17173	1,-1,-1,0	16,-1,0,1	ok
-1.091837	-43.469388	-45.245929	0.809905	continued[1]:5	48742999	1400	1,0,7,-1	-16,0,-1,0	ok
-1.091837	-42.959184	-44.859157	0.810279	continued[1]:5	5884	5534	1,0,1,-1	-16,-3,0,-1	ok
-1.091837	-42.448980	-46.727333	0.805036	full	1709	9150	1,0,-1,-1	15,-1,-2,0	ok
-1.091837	-41.938776	-46.414144	0.803580	continued[1]:5	5003864	13832	1,0,0,2	-15,0,0,1	ok
-1.091837	-41.428571	-46.060127	0.802744	continued[1]:5	494	608482022600295682	1,0,0,-1	-15,-2,2,12	ok
-1.091837	-40.918367	-45.669233	0.802704	continued[1]:5	89	1988	1,0,0,0	14,1,-1,0	ok
-1.091837	-40.408163	-45.244779	0.803413	continued[1]:5	89	566552	1,0,0,0	14,0,-1,-2	ok
-1.091837	-39.897959	-47.210261	0.800360	full	741336764	2674	-1,0,0,3	-14,0,1,0	ok
-1.091837	-39.387755	-46.884010	0.797566	continued[1]:5	77	158739	-1,0,0,0	-14,13,0,-1	ok
-1.091837	-38.877551	-46.497889	0.795314	continued[1]:5	9590	5067310	-1,0,0,1	13,2,2,-2	ok
-1.091837	-38.367347	-46.071216	0.795481	continued[1]:5	547829317510846952	1975846927	-1,0,0,12	13,0,-13,0	ok
-1.091837	-37.857143	-45.609142	0.796524	continued[1]:5	275	1103	-1,0,-1,0	-13,0,-1,0	ok
-1.091837	-37.346939	-48.109907	0.784699	full	1007205229491105968	3815560857551	1,0,12,12	-13,-2,0,-6	ok
-1.091837	-36.836735	-47.788175	0.787492	continued[1]:5	2206638527	578580883094419429	-1,0,-8,2	12,12,1,12	ok
-1.091837	-36.326531	-47.421479	0.787119	continued[1]:5	2732268002	283395935701805931	-1,0,-12,1	12,-11,0,-12	ok
-1.091837	-35.816327	-47.004178	0.786617	continued[1]:5	1060692710	4618880439372	-1,0,-12,0	12,1,-12,-5	ok
