delta_x	delta_ca	gamma_encoding	gamma_scs	status
-1.500000	-38.286573	4532	14,0,0,0,0	ok
-1.497996	-38.286573	4532	14,0,0,0,0	ok
-1.495992	-38.286573	4532	14,0,0,0,0	ok
-1.493988	-38.286573	4532	14,0,0,0,0	ok
-1.491984	-38.286573	4532	14,0,0,0,0	ok
-1.489980	-38.286573	4532	14,0,0,0,0	ok
-1.487976	-38.286573	4532	14,0,0,0,0	ok
-1.485972	-38.286573	4532	14,0,0,0,0	ok
-1.483968	-38.286573	4532	14,0,0,0,0	ok
-1.481964	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.479960	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.477956	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.475952	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.473948	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.471944	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.469940	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.467936	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.465932	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.463928	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.461924	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.459920	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.457916	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.455912	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.453908	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.451904	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.449900	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.447896	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.445892	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.443888	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.441884	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.439880	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.437876	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.435872	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.433868	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.431864	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.429860	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.427856	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.425852	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.423848	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.421844	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.419840	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.417836	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.415832	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.413828	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.411824	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.409820	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.407816	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.405812	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.403808	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.401804	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.399800	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.397796	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.395792	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.393788	-38.286573	2659944	-14,0,0,0,0,0	ok
-1.391784	-38.286573	4438	-14,0,0,0,0	ok
-1.389780	-38.286573	4438	-14,0,0,0,0	ok
-1.387776	-38.286573	4438	-14,0,0,0,0	ok
-1.385772	-38.286573	4438	-14,0,0,0,0	ok
-1.383768	-38.286573	3449191069	-14,0,0,-1,-1,0	ok
-1.381764	-38.286573	615468	-14,0,0,1,0	ok
-1.379760	-38.286573	4834468	-14,0,-1,0,0,0	ok
-1.377756	-38.286573	28414	-14,0,1,0,0	ok
-1.375752	-38.286573	4364508	-14,0,-2,1,0	ok
-1.373747	-38.286573	44939913	-14,-1,-1,-1,0,0	ok
-1.371743	-38.286573	2816724	-14,-1,0,0,0,0	ok
-1.369739	-38.286573	2816724	-14,-1,0,0,0,0	ok
-1.367735	-38.286573	2816724	-14,-1,0,0,0,0	ok
-1.365731	-38.286573	6876	-14,1,0,0,0	ok
-1.363727	-38.286573	6876	-14,1,0,0,0	ok
-1.361723	-38.286573	6876	-14,1,0,0,0	ok
-1.359719	-38.286573	8488	-14,-2,0,0,0	ok
-1.357715	-38.286573	15373	-14,3,0,0,0	ok
-1.355711	-38.286573	77395	13,6,-1,0,0	ok
-1.353707	-38.286573	31852	13,3,-1,0,0	ok
-1.351703	-38.286573	12535	13,-3,0,0,0	ok
-1.349699	-38.286573	18779230	13,2,0,1,-1	ok
-1.347695	-38.286573	10270	13,2,0,0,0	ok
-1.345691	-38.286573	10270	13,2,0,0,0	ok
-1.343687	-38.286573	10270	13,2,0,0,0	ok
-1.341683	-38.286573	8359	13,-2,0,0,0	ok
-1.339679	-38.286573	8359	13,-2,0,0,0	ok
-1.337675	-38.286573	3551517034	13,-2,0,-1,-1,0	ok
-1.335671	-38.286573	664102	13,-2,1,0,-1	ok
