delta_x	delta_ca	gamma_encoding	gamma_scs	status
-1.500000	-38.537074	4532	14,0,0,0,0	ok
-1.497996	-38.537074	4532	14,0,0,0,0	ok
-1.495992	-38.537074	4532	14,0,0,0,0	ok
-1.493988	-38.537074	4532	14,0,0,0,0	ok
-1.491984	-38.537074	4532	14,0,0,0,0	ok
-1.489980	-38.537074	4532	14,0,0,0,0	ok
-1.487976	-38.537074	4532	14,0,0,0,0	ok
-1.485972	-38.537074	4532	14,0,0,0,0	ok
-1.483968	-38.537074	4532	14,0,0,0,0	ok
-1.481964	-38.537074	4532	14,0,0,0,0	ok
-1.479960	-38.537074	4532	14,0,0,0,0	ok
-1.477956	-38.537074	4532	14,0,0,0,0	ok
-1.475952	-38.537074	4532	14,0,0,0,0	ok
-1.473948	-38.537074	4532	14,0,0,0,0	ok
-1.471944	-38.537074	4532	14,0,0,0,0	ok
-1.469940	-38.537074	4532	14,0,0,0,0	ok
-1.467936	-38.537074	4532	14,0,0,0,0	ok
-1.465932	-38.537074	4532	14,0,0,0,0	ok
-1.463928	-38.537074	4532	14,0,0,0,0	ok
-1.461924	-38.537074	4532	14,0,0,0,0	ok
-1.459920	-38.537074	4532	14,0,0,0,0	ok
-1.457916	-38.537074	4532	14,0,0,0,0	ok
-1.455912	-38.537074	4532	14,0,0,0,0	ok
-1.453908	-38.537074	4532	14,0,0,0,0	ok
-1.451904	-38.537074	4532	14,0,0,0,0	ok
-1.449900	-38.537074	4532	14,0,0,0,0	ok
-1.447896	-38.537074	4532	14,0,0,0,0	ok
-1.445892	-38.537074	4532	14,0,0,0,0	ok
-1.443888	-38.537074	4532	14,0,0,0,0	ok
-1.441884	-38.537074	4532	14,0,0,0,0	ok
-1.439880	-38.537074	4532	14,0,0,0,0	ok
-1.437876	-38.537074	4532	14,0,0,0,0	ok
-1.435872	-38.537074	4532	14,0,0,0,0	ok
-1.433868	-38.537074	4532	14,0,0,0,0	ok
-1.431864	-38.537074	4532	14,0,0,0,0	ok
-1.429860	-38.537074	4532	14,0,0,0,0	ok
-1.427856	-38.537074	4532	14,0,0,0,0	ok
-1.425852	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.423848	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.421844	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.419840	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.417836	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.415832	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.413828	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.411824	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.409820	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.407816	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.405812	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.403808	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.401804	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.399800	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.397796	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.395792	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.393788	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.391784	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.389780	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.387776	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.385772	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.383768	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.381764	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.379760	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.377756	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.375752	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.373747	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.371743	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.369739	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.367735	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.365731	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.363727	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.361723	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.359719	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.357715	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.355711	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.353707	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.351703	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.349699	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.347695	-38.537074	2659944	-14,0,0,0,0,0	ok
-1.345691	-38.537074	4438	-14,0,0,0,0	ok
-1.343687	-38.537074	4438	-14,0,0,0,0	ok
-1.341683	-38.537074	4438	-14,0,0,0,0	ok
-1.339679	-38.537074	525317464	-14,0,0,0,-1,0	ok
-1.337675	-38.537074	44949394	-14,0,0,0,1	ok
-1.335671	-38.537074	27450318	-14,0,0,-1,0,0	ok
-1.333667	-38.537074	615468	-14,0,0,1,0	ok
-1.331663	-38.537074	1931715219	-14,0,0,-2,0,0	ok
-1.329659	-38.537074	13783604725549	-14,0,-1,0,2	ok
-1.327655	-38.537074	4834468	-14,0,-1,0,0,0	ok
-1.325651	-38.537074	28414	-14,0,1,0,0	ok
-1.323647	-38.537074	28414	-14,0,1,0,0	ok
-1.321643	-38.537074	4364508	-14,0,-2,1,0	ok
-1.319639	-38.537074	405256188	-14,0,8,-1,0	ok
-1.317635	-38.537074	5080051	-14,-1,-1,0,0,0	ok
-1.315631	-38.537074	12503652766788	-14,-1,0,0,2	ok
-1.313627	-38.537074	2816724	-14,-1,0,0,0,0	ok
-1.311623	-38.537074	2816724	-14,-1,0,0,0,0	ok
-1.309619	-38.537074	2816724	-14,-1,0,0,0,0	ok
-1.307615	-38.537074	6876	-14,1,0,0,0	ok
-1.305611	-38.537074	6876	-14,1,0,0,0	ok
-1.303607	-38.537074	6876	-14,1,0,0,0	ok
-1.301603	-38.537074	722976	-14,1,0,1,0	ok
-1.299599	-38.537074	4828251	-14,1,-2,1,0	ok
-1.297595	-38.537074	3151278	-14,-2,0,0,0,0	ok
-1.295591	-38.537074	48950538	-14,2,-1,-1,0,0	ok
-1.293587	-38.537074	18501	-14,-4,0,0,0	ok
-1.291583	-38.537074	109251	-14,13,0,0	ok
-1.289579	-38.537074	83819	13,12,0,0	ok
-1.287575	-38.537074	28894	13,9,-1	ok
-1.285571	-38.537074	11450	13,6,0,0	ok
-1.283567	-38.537074	26080	13,-5,0,0,0	ok
-1.281563	-38.537074	21919	13,4,0,0,0	ok
-1.279559	-38.537074	211549	13,-4,-1,-1,0	ok
-1.277555	-38.537074	2043170824	13,3,-1,2,-1	ok
-1.275551	-38.537074	15199	13,3,0,0,0	ok
-1.273547	-38.537074	2900	13,3,0,0	ok
-1.271543	-38.537074	12535	13,-3,0,0,0	ok
-1.269539	-38.537074	27002	13,-3,-1,0,0	ok
-1.267535	-38.537074	263875	13,2,2,0,0	ok
-1.265531	-38.537074	52300	13,2,1,0,0	ok
-1.263527	-38.537074	22765	13,2,-1,0,0	ok
-1.261523	-38.537074	121672174	13,2,0,2,0	ok
-1.259519	-38.537074	70099	13,2,0,-1,0	ok
-1.257515	-38.537074	12551144708845	13,2,0,0,2	ok
-1.255511	-38.537074	170794	13,2,0,0,-1	ok
-1.253507	-38.537074	10270	13,2,0,0,0	ok
-1.251503	-38.537074	10270	13,2,0,0,0	ok
-1.249499	-38.537074	10270	13,2,0,0,0	ok
-1.247495	-38.537074	8359	13,-2,0,0,0	ok
-1.245491	-38.537074	8359	13,-2,0,0,0	ok
-1.243487	-38.537074	8359	13,-2,0,0,0	ok
-1.241483	-38.537074	8359	13,-2,0,0,0	ok
-1.239479	-38.537074	8359	13,-2,0,0,0	ok
-1.237475	-38.537074	8359	13,-2,0,0,0	ok
-1.235471	-38.537074	550373227	13,-2,0,0,-1,0	ok
-1.233467	-38.537074	12535297382959	13,-2,0,0,2	ok
-1.231463	-38.537074	61049	13,-2,0,-1,0	ok
-1.229459	-38.537074	18117164	13,-2,0,1,-1	ok
-1.227455	-38.537074	15287682360224	13,-2,0,-6,0	ok
-1.225451	-38.537074	13834696844509	13,-2,-1,0,2	ok
-1.223447	-38.537074	19084	13,-2,-1,0,0	ok
-1.221443	-38.537074	46872330727	13,-2,1,0,-2	ok
-1.219439	-38.537074	105544	13,-2,-2,0,0	ok
-1.217435	-38.537074	7417071884	13,-2,-4,-3,0	ok
-1.215431	-38.537074	2705647115	13,1,13,0	ok
-1.213427	-38.537074	1075807279	13,1,12	ok
-1.211423	-38.537074	2089520309	13,1,11,1	ok
-1.209419	-38.537074	130177154	13,1,7,1	ok
-1.207415	-38.537074	36470044	13,1,-5,0,-1	ok
-1.205411	-38.537074	392915	13,1,-4,0	ok
