delta_x	delta_ca	gamma_encoding	gamma_scs	status
-1.500000	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.497996	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.495992	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.493988	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.491984	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.489980	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.487976	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.485972	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.483968	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.481964	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.479960	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.477956	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.475952	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.473948	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.471944	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.469940	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.467936	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.465932	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.463928	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.461924	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.459920	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.457916	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.455912	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.453908	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.451904	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.449900	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.447896	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.445892	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.443888	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.441884	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.439880	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.437876	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.435872	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.433868	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.431864	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.429860	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.427856	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.425852	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.423848	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.421844	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.419840	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.417836	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.415832	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.413828	-38.186373	2659944	-14,0,0,0,0,0	ok
-1.411824	-38.186373	4438	-14,0,0,0,0	ok
-1.409820	-38.186373	4438	-14,0,0,0,0	ok
-1.407816	-38.186373	4438	-14,0,0,0,0	ok
-1.405812	-38.186373	4438	-14,0,0,0,0	ok
-1.403808	-38.186373	615468	-14,0,0,1,0	ok
-1.401804	-38.186373	4834468	-14,0,-1,0,0,0	ok
-1.399800	-38.186373	28414	-14,0,1,0,0	ok
-1.397796	-38.186373	5080051	-14,-1,-1,0,0,0	ok
-1.395792	-38.186373	2816724	-14,-1,0,0,0,0	ok
-1.393788	-38.186373	2816724	-14,-1,0,0,0,0	ok
-1.391784	-38.186373	2816724	-14,-1,0,0,0,0	ok
-1.389780	-38.186373	6876	-14,1,0,0,0	ok
-1.387776	-38.186373	6876	-14,1,0,0,0	ok
-1.385772	-38.186373	8488	-14,-2,0,0,0	ok
-1.383768	-38.186373	63876	-14,11,0,0	ok
-1.381764	-38.186373	15199	13,3,0,0,0	ok
-1.379760	-38.186373	10270	13,2,0,0,0	ok
-1.377756	-38.186373	10270	13,2,0,0,0	ok
-1.375752	-38.186373	3148769	13,-2,0,0,0,0	ok
-1.373747	-38.186373	8359	13,-2,0,0,0	ok
-1.371743	-38.186373	5596159	13,-2,-1,0,0,0	ok
-1.369739	-38.186373	38755	13,1,1,0,0	ok
-1.367735	-38.186373	15905	13,1,-1,0,0	ok
-1.365731	-38.186373	721775	13,1,0,1,0	ok
-1.363727	-38.186373	47584864	13,1,0,0,1	ok
-1.361723	-38.186373	6760	13,1,0,0,0	ok
-1.359719	-38.186373	6760	13,1,0,0,0	ok
-1.357715	-38.186373	6760	13,1,0,0,0	ok
-1.355711	-38.186373	6760	13,1,0,0,0	ok
-1.353707	-38.186373	6760	13,1,0,0,0	ok
-1.351703	-38.186373	6760	13,1,0,0,0	ok
-1.349699	-38.186373	6760	13,1,0,0,0	ok
-1.347695	-38.186373	6760	13,1,0,0,0	ok
-1.345691	-38.186373	6760	13,1,0,0,0	ok
-1.343687	-38.186373	6760	13,1,0,0,0	ok
-1.341683	-38.186373	6760	13,1,0,0,0	ok
-1.339679	-38.186373	6760	13,1,0,0,0	ok
-1.337675	-38.186373	6760	13,1,0,0,0	ok
-1.335671	-38.186373	6760	13,1,0,0,0	ok
-1.333667	-38.186373	6760	13,1,0,0,0	ok
-1.331663	-38.186373	6760	13,1,0,0,0	ok
-1.329659	-38.186373	6760	13,1,0,0,0	ok
-1.327655	-38.186373	6760	13,1,0,0,0	ok
-1.325651	-38.186373	6760	13,1,0,0,0	ok
-1.323647	-38.186373	6760	13,1,0,0,0	ok
-1.321643	-38.186373	6760	13,1,0,0,0	ok
-1.319639	-38.186373	6760	13,1,0,0,0	ok
-1.317635	-38.186373	6760	13,1,0,0,0	ok
-1.315631	-38.186373	6760	13,1,0,0,0	ok
-1.313627	-38.186373	6760	13,1,0,0,0	ok
-1.311623	-38.186373	6760	13,1,0,0,0	ok
-1.309619	-38.186373	6760	13,1,0,0,0	ok
-1.307615	-38.186373	6760	13,1,0,0,0	ok
-1.305611	-38.186373	6760	13,1,0,0,0	ok
-1.303607	-38.186373	6760	13,1,0,0,0	ok
