delta_x	delta_ca	gamma_encoding	gamma_scs	status
-1.500000	-37.484970	4345	13,0,0,0,0	ok
-1.497996	-37.484970	4345	13,0,0,0,0	ok
-1.495992	-37.484970	4345	13,0,0,0,0	ok
-1.493988	-37.484970	4345	13,0,0,0,0	ok
-1.491984	-37.484970	4345	13,0,0,0,0	ok
-1.489980	-37.484970	4345	13,0,0,0,0	ok
-1.487976	-37.484970	4345	13,0,0,0,0	ok
-1.485972	-37.484970	4345	13,0,0,0,0	ok
-1.483968	-37.484970	4345	13,0,0,0,0	ok
-1.481964	-37.484970	4345	13,0,0,0,0	ok
-1.479960	-37.484970	4345	13,0,0,0,0	ok
-1.477956	-37.484970	4345	13,0,0,0,0	ok
-1.475952	-37.484970	4345	13,0,0,0,0	ok
-1.473948	-37.484970	4345	13,0,0,0,0	ok
-1.471944	-37.484970	4345	13,0,0,0,0	ok
-1.469940	-37.484970	4345	13,0,0,0,0	ok
-1.467936	-37.484970	4345	13,0,0,0,0	ok
-1.465932	-37.484970	4345	13,0,0,0,0	ok
-1.463928	-37.484970	4345	13,0,0,0,0	ok
-1.461924	-37.484970	4345	13,0,0,0,0	ok
-1.459920	-37.484970	4345	13,0,0,0,0	ok
-1.457916	-37.484970	4345	13,0,0,0,0	ok
-1.455912	-37.484970	4345	13,0,0,0,0	ok
-1.453908	-37.484970	4345	13,0,0,0,0	ok
-1.451904	-37.484970	4345	13,0,0,0,0	ok
-1.449900	-37.484970	4345	13,0,0,0,0	ok
-1.447896	-37.484970	4345	13,0,0,0,0	ok
-1.445892	-37.484970	4345	13,0,0,0,0	ok
-1.443888	-37.484970	4345	13,0,0,0,0	ok
-1.441884	-37.484970	4345	13,0,0,0,0	ok
-1.439880	-37.484970	4345	13,0,0,0,0	ok
-1.437876	-37.484970	4345	13,0,0,0,0	ok
-1.435872	-37.484970	4345	13,0,0,0,0	ok
-1.433868	-37.484970	4345	13,0,0,0,0	ok
-1.431864	-37.484970	4345	13,0,0,0,0	ok
-1.429860	-37.484970	4345	13,0,0,0,0	ok
-1.427856	-37.484970	4345	13,0,0,0,0	ok
-1.425852	-37.484970	4345	13,0,0,0,0	ok
-1.423848	-37.484970	4345	13,0,0,0,0	ok
-1.421844	-37.484970	4345	13,0,0,0,0	ok
-1.419840	-37.484970	4345	13,0,0,0,0	ok
-1.417836	-37.484970	4345	13,0,0,0,0	ok
-1.415832	-37.484970	4345	13,0,0,0,0	ok
-1.413828	-37.484970	4345	13,0,0,0,0	ok
-1.411824	-37.484970	4345	13,0,0,0,0	ok
-1.409820	-37.484970	4345	13,0,0,0,0	ok
-1.407816	-37.484970	4345	13,0,0,0,0	ok
-1.405812	-37.484970	4345	13,0,0,0,0	ok
-1.403808	-37.484970	4345	13,0,0,0,0	ok
-1.401804	-37.484970	4345	13,0,0,0,0	ok
-1.399800	-37.484970	4345	13,0,0,0,0	ok
-1.397796	-37.484970	4345	13,0,0,0,0	ok
-1.395792	-37.484970	4345	13,0,0,0,0	ok
-1.393788	-37.484970	4345	13,0,0,0,0	ok
-1.391784	-37.484970	4345	13,0,0,0,0	ok
-1.389780	-37.484970	4345	13,0,0,0,0	ok
-1.387776	-37.484970	4345	13,0,0,0,0	ok
-1.385772	-37.484970	4345	13,0,0,0,0	ok
-1.383768	-37.484970	4345	13,0,0,0,0	ok
-1.381764	-37.484970	4345	13,0,0,0,0	ok
-1.379760	-37.484970	4345	13,0,0,0,0	ok
-1.377756	-37.484970	4345	13,0,0,0,0	ok
-1.375752	-37.484970	4345	13,0,0,0,0	ok
-1.373747	-37.484970	4345	13,0,0,0,0	ok
-1.371743	-37.484970	4345	13,0,0,0,0	ok
-1.369739	-37.484970	4345	13,0,0,0,0	ok
-1.367735	-37.484970	4345	13,0,0,0,0	ok
-1.365731	-37.484970	4345	13,0,0,0,0	ok
-1.363727	-37.484970	4345	13,0,0,0,0	ok
-1.361723	-37.484970	4345	13,0,0,0,0	ok
-1.359719	-37.484970	4345	13,0,0,0,0	ok
-1.357715	-37.484970	4345	13,0,0,0,0	ok
-1.355711	-37.484970	4345	13,0,0,0,0	ok
-1.353707	-37.484970	4345	13,0,0,0,0	ok
-1.351703	-37.484970	4345	13,0,0,0,0	ok
-1.349699	-37.484970	4345	13,0,0,0,0	ok
-1.347695	-37.484970	4345	13,0,0,0,0	ok
-1.345691	-37.484970	4345	13,0,0,0,0	ok
-1.343687	-37.484970	4345	13,0,0,0,0	ok
-1.341683	-37.484970	4345	13,0,0,0,0	ok
-1.339679	-37.484970	4345	13,0,0,0,0	ok
-1.337675	-37.484970	4345	13,0,0,0,0	ok
-1.335671	-37.484970	4345	13,0,0,0,0	ok
-1.333667	-37.484970	4345	13,0,0,0,0	ok
-1.331663	-37.484970	4345	13,0,0,0,0	ok
-1.329659	-37.484970	4345	13,0,0,0,0	ok
-1.327655	-37.484970	4345	13,0,0,0,0	ok
-1.325651	-37.484970	106927	13,0,0,0,-1	ok
-1.323647	-37.484970	106927	13,0,0,0,-1	ok
-1.321643	-37.484970	106927	13,0,0,0,-1	ok
-1.319639	-37.484970	106927	13,0,0,0,-1	ok
-1.317635	-37.484970	106927	13,0,0,0,-1	ok
-1.315631	-37.484970	106927	13,0,0,0,-1	ok
-1.313627	-37.484970	106927	13,0,0,0,-1	ok
-1.311623	-37.484970	106927	13,0,0,0,-1	ok
-1.309619	-37.484970	106927	13,0,0,0,-1	ok
-1.307615	-37.484970	106927	13,0,0,0,-1	ok
-1.305611	-37.484970	106927	13,0,0,0,-1	ok
-1.303607	-37.484970	44939914	13,0,0,0,1	ok
-1.301603	-37.484970	44939914	13,0,0,0,1	ok
-1.299599	-37.484970	44939914	13,0,0,0,1	ok
-1.297595	-37.484970	44939914	13,0,0,0,1	ok
-1.295591	-37.484970	44939914	13,0,0,0,1	ok
-1.293587	-37.484970	44939914	13,0,0,0,1	ok
-1.291583	-37.484970	44939914	13,0,0,0,1	ok
-1.289579	-37.484970	44939914	13,0,0,0,1	ok
-1.287575	-37.484970	44939914	13,0,0,0,1	ok
-1.285571	-37.484970	44939914	13,0,0,0,1	ok
-1.283567	-37.484970	44939914	13,0,0,0,1	ok
-1.281563	-37.484970	44939914	13,0,0,0,1	ok
-1.279559	-37.484970	44939914	13,0,0,0,1	ok
-1.277555	-37.484970	44939914	13,0,0,0,1	ok
-1.275551	-37.484970	44939914	13,0,0,0,1	ok
-1.273547	-37.484970	44939914	13,0,0,0,1	ok
-1.271543	-37.484970	44939914	13,0,0,0,1	ok
-1.269539	-37.484970	44939914	13,0,0,0,1	ok
-1.267535	-37.484970	44939914	13,0,0,0,1	ok
-1.265531	-37.484970	44939914	13,0,0,0,1	ok
-1.263527	-37.484970	44939914	13,0,0,0,1	ok
-1.261523	-37.484970	44939914	13,0,0,0,1	ok
-1.259519	-37.484970	44939914	13,0,0,0,1	ok
-1.257515	-37.484970	44939914	13,0,0,0,1	ok
-1.255511	-37.484970	44939914	13,0,0,0,1	ok
-1.253507	-37.484970	44939914	13,0,0,0,1	ok
-1.251503	-37.484970	44939914	13,0,0,0,1	ok
-1.249499	-37.484970	44939914	13,0,0,0,1	ok
-1.247495	-37.484970	44939914	13,0,0,0,1	ok
-1.245491	-37.484970	44939914	13,0,0,0,1	ok
-1.243487	-37.484970	44939914	13,0,0,0,1	ok
-1.241483	-37.484970	44939914	13,0,0,0,1	ok
-1.239479	-37.484970	44939914	13,0,0,0,1	ok
-1.237475	-37.484970	44939914	13,0,0,0,1	ok
-1.235471	-37.484970	44939914	13,0,0,0,1	ok
-1.233467	-37.484970	44939914	13,0,0,0,1	ok
-1.231463	-37.484970	44939914	13,0,0,0,1	ok
-1.229459	-37.484970	44939914	13,0,0,0,1	ok
-1.227455	-37.484970	44939914	13,0,0,0,1	ok
-1.225451	-37.484970	44939914	13,0,0,0,1	ok
-1.223447	-37.484970	44930435	-13,0,0,0,1	ok
-1.221443	-37.484970	44930435	-13,0,0,0,1	ok
-1.219439	-37.484970	106466	-13,0,0,0,-1	ok
-1.217435	-37.484970	106466	-13,0,0,0,-1	ok
-1.215431	-37.484970	106466	-13,0,0,0,-1	ok
-1.213427	-37.484970	106466	-13,0,0,0,-1	ok
-1.211423	-37.484970	106466	-13,0,0,0,-1	ok
-1.209419	-37.484970	106466	-13,0,0,0,-1	ok
-1.207415	-37.484970	106466	-13,0,0,0,-1	ok
-1.205411	-37.484970	106466	-13,0,0,0,-1	ok
-1.203407	-37.484970	106466	-13,0,0,0,-1	ok
-1.201403	-37.484970	106466	-13,0,0,0,-1	ok
-1.199399	-37.484970	44930435	-13,0,0,0,1	ok
-1.197395	-37.484970	44930435	-13,0,0,0,1	ok
-1.195391	-37.484970	44930435	-13,0,0,0,1	ok
-1.193387	-37.484970	44930435	-13,0,0,0,1	ok
-1.191383	-37.484970	44930435	-13,0,0,0,1	ok
-1.189379	-37.484970	30798269366	-13,0,0,0,-2	ok
-1.187375	-37.484970	12487840458503	-13,0,0,0,2	ok
-1.185371	-37.484970	274761574783918016	-13,0,0,0,3	ok
-1.183367	-37.484970	1043827719007689189267881891	-13,0,0,0,-7	ok
-1.181363	-37.484970	39983098131291153849660715593535466	-13,0,0,0,-12	ok
-1.179359	-37.484970	641	-13,0,0,0	ok
-1.177355	-37.484970	38435444334185	-13,0,0,-1,2	ok
-1.175351	-37.484970	1316228	-13,0,0,-1,-1	ok
-1.173347	-37.484970	24820922585	-13,0,0,-1,0,-1	ok
-1.171343	-37.484970	39035	-13,0,0,-1,0	ok
-1.169339	-37.484970	613253	-13,0,0,1,0	ok
-1.167335	-37.484970	2594628641	-13,0,0,1,1	ok
-1.165331	-37.484970	13178	-13,0,0,1	ok
-1.163327	-37.484970	111072035	-13,0,0,2,0	ok
