delta_x	delta_ca	gamma_encoding	gamma_scs	status
-1.500000	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.497996	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.495992	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.493988	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.491984	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.489980	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.487976	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.485972	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.483968	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.481964	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.479960	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.477956	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.475952	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.473948	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.471944	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.469940	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.467936	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.465932	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.463928	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.461924	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.459920	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.457916	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.455912	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.453908	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.451904	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.449900	-38.036072	2659944	-14,0,0,0,0,0	ok
-1.447896	-38.036072	4438	-14,0,0,0,0	ok
-1.445892	-38.036072	4438	-14,0,0,0,0	ok
-1.443888	-38.036072	4438	-14,0,0,0,0	ok
-1.441884	-38.036072	4438	-14,0,0,0,0	ok
-1.439880	-38.036072	4438	-14,0,0,0,0	ok
-1.437876	-38.036072	43659813	-14,0,-1,-1,0,0	ok
-1.435872	-38.036072	28414	-14,0,1,0,0	ok
-1.433868	-38.036072	2816724	-14,-1,0,0,0,0	ok
-1.431864	-38.036072	2816724	-14,-1,0,0,0,0	ok
-1.429860	-38.036072	6876	-14,1,0,0,0	ok
-1.427856	-38.036072	6876	-14,1,0,0,0	ok
-1.425852	-38.036072	10413	-14,2,0,0,0	ok
-1.423848	-38.036072	10270	13,2,0,0,0	ok
-1.421844	-38.036072	8359	13,-2,0,0,0	ok
-1.419840	-38.036072	38755	13,1,1,0,0	ok
