delta_x	delta_ca	gamma_encoding	gamma_scs	status
-1.500000	-37.985972	2659944	-14,0,0,0,0,0	ok
-1.497996	-37.985972	2659944	-14,0,0,0,0,0	ok
-1.495992	-37.985972	2659944	-14,0,0,0,0,0	ok
-1.493988	-37.985972	2659944	-14,0,0,0,0,0	ok
-1.491984	-37.985972	2659944	-14,0,0,0,0,0	ok
-1.489980	-37.985972	2659944	-14,0,0,0,0,0	ok
-1.487976	-37.985972	2659944	-14,0,0,0,0,0	ok
-1.485972	-37.985972	2659944	-14,0,0,0,0,0	ok
-1.483968	-37.985972	2659944	-14,0,0,0,0,0	ok
-1.481964	-37.985972	2659944	-14,0,0,0,0,0	ok
-1.479960	-37.985972	2659944	-14,0,0,0,0,0	ok
-1.477956	-37.985972	2659944	-14,0,0,0,0,0	ok
-1.475952	-37.985972	2659944	-14,0,0,0,0,0	ok
-1.473948	-37.985972	2659944	-14,0,0,0,0,0	ok
-1.471944	-37.985972	2659944	-14,0,0,0,0,0	ok
-1.469940	-37.985972	2659944	-14,0,0,0,0,0	ok
-1.467936	-37.985972	2659944	-14,0,0,0,0,0	ok
-1.465932	-37.985972	2659944	-14,0,0,0,0,0	ok
-1.463928	-37.985972	2659944	-14,0,0,0,0,0	ok
-1.461924	-37.985972	2659944	-14,0,0,0,0,0	ok
-1.459920	-37.985972	4438	-14,0,0,0,0	ok
-1.457916	-37.985972	4438	-14,0,0,0,0	ok
-1.455912	-37.985972	4438	-14,0,0,0,0	ok
-1.453908	-37.985972	4438	-14,0,0,0,0	ok
-1.451904	-37.985972	4438	-14,0,0,0,0	ok
-1.449900	-37.985972	4834468	-14,0,-1,0,0,0	ok
-1.447896	-37.985972	28354188	-14,-1,0,-1,0,0	ok
-1.445892	-37.985972	2816724	-14,-1,0,0,0,0	ok
-1.443888	-37.985972	6876	-14,1,0,0,0	ok
-1.441884	-37.985972	6876	-14,1,0,0,0	ok
-1.439880	-37.985972	10413	-14,2,0,0,0	ok
-1.437876	-37.985972	10270	13,2,0,0,0	ok
-1.435872	-37.985972	238369	13,-2,2,0,0	ok
-1.433868	-37.985972	6760	13,1,0,0,0	ok
-1.431864	-37.985972	6760	13,1,0,0,0	ok
-1.429860	-37.985972	6760	13,1,0,0,0	ok
-1.427856	-37.985972	6760	13,1,0,0,0	ok
-1.425852	-37.985972	6760	13,1,0,0,0	ok
-1.423848	-37.985972	6760	13,1,0,0,0	ok
-1.421844	-37.985972	6760	13,1,0,0,0	ok
-1.419840	-37.985972	6760	13,1,0,0,0	ok
-1.417836	-37.985972	6760	13,1,0,0,0	ok
-1.415832	-37.985972	6760	13,1,0,0,0	ok
-1.413828	-37.985972	6760	13,1,0,0,0	ok
-1.411824	-37.985972	6760	13,1,0,0,0	ok
-1.409820	-37.985972	6760	13,1,0,0,0	ok
-1.407816	-37.985972	2814352	13,-1,0,0,0,0	ok
-1.405812	-37.985972	2814352	13,-1,0,0,0,0	ok
-1.403808	-37.985972	2814352	13,-1,0,0,0,0	ok
-1.401804	-37.985972	2814352	13,-1,0,0,0,0	ok
-1.399800	-37.985972	2814352	13,-1,0,0,0,0	ok
-1.397796	-37.985972	2814352	13,-1,0,0,0,0	ok
-1.395792	-37.985972	2814352	13,-1,0,0,0,0	ok
-1.393788	-37.985972	2814352	13,-1,0,0,0,0	ok
-1.391784	-37.985972	2814352	13,-1,0,0,0,0	ok
-1.389780	-37.985972	2814352	13,-1,0,0,0,0	ok
-1.387776	-37.985972	2814352	13,-1,0,0,0,0	ok
-1.385772	-37.985972	2814352	13,-1,0,0,0,0	ok
-1.383768	-37.985972	2814352	13,-1,0,0,0,0	ok
-1.381764	-37.985972	2814352	13,-1,0,0,0,0	ok
-1.379760	-37.985972	2814352	13,-1,0,0,0,0	ok
-1.377756	-37.985972	2814352	13,-1,0,0,0,0	ok
-1.375752	-37.985972	2814352	13,-1,0,0,0,0	ok
-1.373747	-37.985972	5434	13,-1,0,0,0	ok
-1.371743	-37.985972	5434	13,-1,0,0,0	ok
-1.369739	-37.985972	5434	13,-1,0,0,0	ok
-1.367735	-37.985972	5434	13,-1,0,0,0	ok
-1.365731	-37.985972	5434	13,-1,0,0,0	ok
-1.363727	-37.985972	5434	13,-1,0,0,0	ok
-1.361723	-37.985972	5434	13,-1,0,0,0	ok
-1.359719	-37.985972	5434	13,-1,0,0,0	ok
-1.357715	-37.985972	5434	13,-1,0,0,0	ok
-1.355711	-37.985972	5434	13,-1,0,0,0	ok
-1.353707	-37.985972	533550085	13,-1,0,0,-1,0	ok
-1.351703	-37.985972	46248127	13,-1,0,0,1	ok
-1.349699	-37.985972	372303802	13,-1,0,-1,1	ok
-1.347695	-37.985972	28346659	13,-1,0,-1,0,0	ok
-1.345691	-37.985972	28346659	13,-1,0,-1,0,0	ok
-1.343687	-37.985972	666409	13,-1,0,1,0	ok
-1.341683	-37.985972	16846084	13,-1,0,1,-1	ok
